nu,B
2.5352617203e+21,1.2518449223e-10
2.5388887042e+21,1.2254320678e-10
2.5425156880e+21,1.1995691576e-10
2.5461426719e+21,1.1742449189e-10
2.5497696558e+21,1.1494483056e-10
2.5533966396e+21,1.1251684940e-10
2.5570236235e+21,1.1013948783e-10
2.5606506074e+21,1.0781170665e-10
2.5642775912e+21,1.0553248758e-10
2.5679045751e+21,1.0330083289e-10
2.5715315590e+21,1.0111576497e-10
2.5751585428e+21,9.8976325947e-11
2.5787855267e+21,9.6881577282e-11
2.5824125105e+21,9.4830599397e-11
2.5860394944e+21,9.2822491297e-11
2.5896664783e+21,9.0856370207e-11
2.5932934621e+21,8.8931371207e-11
2.5969204460e+21,8.7046646877e-11
2.6005474299e+21,8.5201366959e-11
2.6041744137e+21,8.3394718008e-11
2.6078013976e+21,8.1625903064e-11
2.6114283814e+21,7.9894141320e-11
2.6150553653e+21,7.8198667810e-11
2.6186823492e+21,7.6538733084e-11
2.6223093330e+21,7.4913602909e-11
2.6259363169e+21,7.3322557960e-11
2.6295633008e+21,7.1764893526e-11
2.6331902846e+21,7.0239919221e-11
2.6368172685e+21,6.8746958696e-11
2.6404442524e+21,6.7285349360e-11
2.6440712362e+21,6.5854442106e-11
2.6476982201e+21,6.4453601045e-11
2.6513252039e+21,6.3082203237e-11
2.6549521878e+21,6.1739638435e-11
2.6585791717e+21,6.0425308835e-11
2.6622061555e+21,5.9138628821e-11
2.6658331394e+21,5.7879024725e-11
2.6694601233e+21,5.6645934591e-11
2.6730871071e+21,5.5438807933e-11
2.6767140910e+21,5.4257105511e-11
2.6803410748e+21,5.3100299106e-11
2.6839680587e+21,5.1967871295e-11
2.6875950426e+21,5.0859315240e-11
2.6912220264e+21,4.9774134471e-11
2.6948490103e+21,4.8711842680e-11
2.6984759942e+21,4.7671963516e-11
2.7021029780e+21,4.6654030387e-11
2.7057299619e+21,4.5657586262e-11
2.7093569458e+21,4.4682183479e-11
2.7129839296e+21,4.3727383558e-11
2.7166109135e+21,4.2792757014e-11
2.7202378973e+21,4.1877883177e-11
2.7238648812e+21,4.0982350015e-11
2.7274918651e+21,4.0105753958e-11
2.7311188489e+21,3.9247699730e-11
2.7347458328e+21,3.8407800179e-11
2.7383728167e+21,3.7585676117e-11
2.7419998005e+21,3.6780956153e-11
2.7456267844e+21,3.5993276541e-11
2.7492537682e+21,3.5222281025e-11
2.7528807521e+21,3.4467620682e-11
2.7565077360e+21,3.3728953782e-11
2.7601347198e+21,3.3005945637e-11
2.7637617037e+21,3.2298268457e-11
2.7673886876e+21,3.1605601217e-11
2.7710156714e+21,3.0927629512e-11
2.7746426553e+21,3.0264045431e-11
2.7782696391e+21,2.9614547416e-11
2.7818966230e+21,2.8978840142e-11
2.7855236069e+21,2.8356634384e-11
2.7891505907e+21,2.7747646897e-11
2.7927775746e+21,2.7151600292e-11
2.7964045585e+21,2.6568222919e-11
2.8000315423e+21,2.5997248749e-11
2.8036585262e+21,2.5438417260e-11
2.8072855101e+21,2.4891473325e-11
2.8109124939e+21,2.4356167102e-11
2.8145394778e+21,2.3832253926e-11
2.8181664616e+21,2.3319494204e-11
2.8217934455e+21,2.2817653313e-11
2.8254204294e+21,2.2326501495e-11
2.8290474132e+21,2.1845813761e-11
2.8326743971e+21,2.1375369793e-11
2.8363013810e+21,2.0914953848e-11
2.8399283648e+21,2.0464354663e-11
2.8435553487e+21,2.0023365367e-11
2.8471823325e+21,1.9591783388e-11
2.8508093164e+21,1.9169410369e-11
2.8544363003e+21,1.8756052076e-11
2.8580632841e+21,1.8351518318e-11
2.8616902680e+21,1.7955622864e-11
2.8653172519e+21,1.7568183359e-11
2.8689442357e+21,1.7189021247e-11
2.8725712196e+21,1.6817961695e-11
2.8761982035e+21,1.6454833509e-11
2.8798251873e+21,1.6099469070e-11
2.8834521712e+21,1.5751704251e-11
2.8870791550e+21,1.5411378351e-11
2.8907061389e+21,1.5078334024e-11
2.8943331228e+21,1.4752417206e-11
2.8979601066e+21,1.4433477055e-11
2.9015870905e+21,1.4121365876e-11
2.9052140744e+21,1.3815939062e-11
2.9088410582e+21,1.3517055031e-11
2.9124680421e+21,1.3224575159e-11
2.9160950259e+21,1.2938363724e-11
2.9197220098e+21,1.2658287841e-11
2.9233489937e+21,1.2384217410e-11
2.9269759775e+21,1.2116025053e-11
2.9306029614e+21,1.1853586059e-11
2.9342299453e+21,1.1596778333e-11
2.9378569291e+21,1.1345482337e-11
2.9414839130e+21,1.1099581037e-11
2.9451108969e+21,1.0858959858e-11
2.9487378807e+21,1.0623506624e-11
2.9523648646e+21,1.0393111516e-11
2.9559918484e+21,1.0167667018e-11
2.9596188323e+21,9.9470678741e-12
2.9632458162e+21,9.7312110362e-12
2.9668728000e+21,9.5199956230e-12
2.9704997839e+21,9.3133228728e-12
2.9741267678e+21,9.1110961003e-12
2.9777537516e+21,8.9132206532e-12
2.9813807355e+21,8.7196038704e-12
2.9850077193e+21,8.5301550405e-12
2.9886347032e+21,8.3447853613e-12
2.9922616871e+21,8.1634079002e-12
2.9958886709e+21,7.9859375556e-12
2.9995156548e+21,7.8122910186e-12
3.0031426387e+21,7.6423867359e-12
3.0067696225e+21,7.4761448731e-12
3.0103966064e+21,7.3134872793e-12
3.0140235903e+21,7.1543374518e-12
3.0176505741e+21,6.9986205020e-12
3.0212775580e+21,6.8462631217e-12
3.0249045418e+21,6.6971935500e-12
3.0285315257e+21,6.5513415417e-12
3.0321585096e+21,6.4086383348e-12
3.0357854934e+21,6.2690166206e-12
3.0394124773e+21,6.1324105125e-12
3.0430394612e+21,5.9987555169e-12
3.0466664450e+21,5.8679885040e-12
3.0502934289e+21,5.7400476793e-12
3.0539204127e+21,5.6148725556e-12
3.0575473966e+21,5.4924039261e-12
3.0611743805e+21,5.3725838372e-12
3.0648013643e+21,5.2553555624e-12
3.0684283482e+21,5.1406635771e-12
3.0720553321e+21,5.0284535327e-12
3.0756823159e+21,4.9186722328e-12
3.0793092998e+21,4.8112676085e-12
3.0829362837e+21,4.7061886950e-12
3.0865632675e+21,4.6033856087e-12
3.0901902514e+21,4.5028095241e-12
3.0938172352e+21,4.4044126520e-12
3.0974442191e+21,4.3081482178e-12
3.1010712030e+21,4.2139704398e-12
3.1046981868e+21,4.1218345090e-12
3.1083251707e+21,4.0316965681e-12
3.1119521546e+21,3.9435136920e-12
3.1155791384e+21,3.8572438679e-12
3.1192061223e+21,3.7728459765e-12
3.1228331061e+21,3.6902797727e-12
3.1264600900e+21,3.6095058678e-12
3.1300870739e+21,3.5304857112e-12
3.1337140577e+21,3.4531815728e-12
3.1373410416e+21,3.3775565258e-12
3.1409680255e+21,3.3035744297e-12
3.1445950093e+21,3.2311999140e-12
3.1482219932e+21,3.1603983618e-12
3.1518489771e+21,3.0911358938e-12
3.1554759609e+21,3.0233793532e-12
3.1591029448e+21,2.9570962899e-12
3.1627299286e+21,2.8922549463e-12
3.1663569125e+21,2.8288242419e-12
3.1699838964e+21,2.7667737599e-12
3.1736108802e+21,2.7060737323e-12
3.1772378641e+21,2.6466950270e-12
3.1808648480e+21,2.5886091340e-12
3.1844918318e+21,2.5317881521e-12
3.1881188157e+21,2.4762047764e-12
3.1917457995e+21,2.4218322856e-12
3.1953727834e+21,2.3686445296e-12
3.1989997673e+21,2.3166159174e-12
3.2026267511e+21,2.2657214055e-12
3.2062537350e+21,2.2159364858e-12
3.2098807189e+21,2.1672371751e-12
3.2135077027e+21,2.1196000033e-12
3.2171346866e+21,2.0730020026e-12
3.2207616705e+21,2.0274206974e-12
3.2243886543e+21,1.9828340933e-12
3.2280156382e+21,1.9392206671e-12
3.2316426220e+21,1.8965593570e-12
3.2352696059e+21,1.8548295525e-12
3.2388965898e+21,1.8140110850e-12
3.2425235736e+21,1.7740842186e-12
3.2461505575e+21,1.7350296405e-12
3.2497775414e+21,1.6968284525e-12
3.2534045252e+21,1.6594621617e-12
3.2570315091e+21,1.6229126725e-12
3.2606584929e+21,1.5871622775e-12
3.2642854768e+21,1.5521936498e-12
3.2679124607e+21,1.5179898346e-12
3.2715394445e+21,1.4845342415e-12
3.2751664284e+21,1.4518106365e-12
3.2787934123e+21,1.4198031346e-12
3.2824203961e+21,1.3884961924e-12
3.2860473800e+21,1.3578746008e-12
3.2896743638e+21,1.3279234778e-12
3.2933013477e+21,1.2986282615e-12
3.2969283316e+21,1.2699747036e-12
3.3005553154e+21,1.2419488624e-12
3.3041822993e+21,1.2145370963e-12
3.3078092832e+21,1.1877260577e-12
3.3114362670e+21,1.1615026862e-12
3.3150632509e+21,1.1358542031e-12
3.3186902348e+21,1.1107681049e-12
3.3223172186e+21,1.0862321577e-12
3.3259442025e+21,1.0622343912e-12
3.3295711863e+21,1.0387630934e-12
3.3331981702e+21,1.0158068050e-12
3.3368251541e+21,9.9335431371e-13
3.3404521379e+21,9.7139464928e-13
3.3440791218e+21,9.4991707828e-13
3.3477061057e+21,9.2891109896e-13
3.3513330895e+21,9.0836643635e-13
3.3549600734e+21,8.8827303740e-13
3.3585870572e+21,8.6862106623e-13
3.3622140411e+21,8.4940089951e-13
3.3658410250e+21,8.3060312186e-13
3.3694680088e+21,8.1221852145e-13
3.3730949927e+21,7.9423808564e-13
3.3767219766e+21,7.7665299666e-13
3.3803489604e+21,7.5945462752e-13
3.3839759443e+21,7.4263453784e-13
3.3876029282e+21,7.2618446994e-13
3.3912299120e+21,7.1009634483e-13
3.3948568959e+21,6.9436225845e-13
3.3984838797e+21,6.7897447788e-13
3.4021108636e+21,6.6392543771e-13
3.4057378475e+21,6.4920773640e-13
3.4093648313e+21,6.3481413279e-13
3.4129918152e+21,6.2073754265e-13
3.4166187991e+21,6.0697103531e-13
3.4202457829e+21,5.9350783039e-13
3.4238727668e+21,5.8034129451e-13
3.4274997506e+21,5.6746493821e-13
3.4311267345e+21,5.5487241278e-13
3.4347537184e+21,5.4255750731e-13
3.4383807022e+21,5.3051414567e-13
3.4420076861e+21,5.1873638363e-13
3.4456346700e+21,5.0721840602e-13
3.4492616538e+21,4.9595452399e-13
3.4528886377e+21,4.8493917222e-13
3.4565156216e+21,4.7416690633e-13
3.4601426054e+21,4.6363240024e-13
3.4637695893e+21,4.5333044362e-13
3.4673965731e+21,4.4325593944e-13
3.4710235570e+21,4.3340390145e-13
3.4746505409e+21,4.2376945189e-13
3.4782775247e+21,4.1434781906e-13
3.4819045086e+21,4.0513433510e-13
3.4855314925e+21,3.9612443372e-13
3.4891584763e+21,3.8731364801e-13
3.4927854602e+21,3.7869760831e-13
3.4964124440e+21,3.7027204011e-13
3.5000394279e+21,3.6203276198e-13
3.5036664118e+21,3.5397568356e-13
3.5072933956e+21,3.4609680363e-13
3.5109203795e+21,3.3839220814e-13
3.5145473634e+21,3.3085806837e-13
3.5181743472e+21,3.2349063903e-13
3.5218013311e+21,3.1628625652e-13
3.5254283150e+21,3.0924133711e-13
3.5290552988e+21,3.0235237527e-13
3.5326822827e+21,2.9561594191e-13
3.5363092665e+21,2.8902868278e-13
3.5399362504e+21,2.8258731685e-13
3.5435632343e+21,2.7628863469e-13
3.5471902181e+21,2.7012949695e-13
3.5508172020e+21,2.6410683281e-13
3.5544441859e+21,2.5821763857e-13
3.5580711697e+21,2.5245897609e-13
3.5616981536e+21,2.4682797146e-13
3.5653251374e+21,2.4132181357e-13
3.5689521213e+21,2.3593775275e-13
3.5725791052e+21,2.3067309943e-13
3.5762060890e+21,2.2552522287e-13
3.5798330729e+21,2.2049154985e-13
3.5834600568e+21,2.1556956344e-13
3.5870870406e+21,2.1075680177e-13
3.5907140245e+21,2.0605085685e-13
3.5943410084e+21,2.0144937337e-13
3.5979679922e+21,1.9695004761e-13
3.6015949761e+21,1.9255062624e-13
3.6052219599e+21,1.8824890533e-13
3.6088489438e+21,1.8404272917e-13
3.6124759277e+21,1.7992998930e-13
3.6161029115e+21,1.7590862345e-13
3.6197298954e+21,1.7197661453e-13
3.6233568793e+21,1.6813198967e-13
