nu,B
7.8342851443e+20,1.4905378414e-06
7.8705549830e+20,1.4821404393e-06
7.9068248216e+20,1.4737051460e-06
7.9430946602e+20,1.4652338349e-06
7.9793644989e+20,1.4567283545e-06
8.0156343375e+20,1.4481905289e-06
8.0519041761e+20,1.4396221574e-06
8.0881740148e+20,1.4310250147e-06
8.1244438534e+20,1.4224008509e-06
8.1607136920e+20,1.4137513911e-06
8.1969835307e+20,1.4050783359e-06
8.2332533693e+20,1.3963833612e-06
8.2695232079e+20,1.3876681181e-06
8.3057930465e+20,1.3789342333e-06
8.3420628852e+20,1.3701833084e-06
8.3783327238e+20,1.3614169210e-06
8.4146025624e+20,1.3526366238e-06
8.4508724011e+20,1.3438439451e-06
8.4871422397e+20,1.3350403890e-06
8.5234120783e+20,1.3262274350e-06
8.5596819170e+20,1.3174065385e-06
8.5959517556e+20,1.3085791307e-06
8.6322215942e+20,1.2997466189e-06
8.6684914329e+20,1.2909103864e-06
8.7047612715e+20,1.2820717924e-06
8.7410311101e+20,1.2732321726e-06
8.7773009488e+20,1.2643928392e-06
8.8135707874e+20,1.2555550805e-06
8.8498406260e+20,1.2467201619e-06
8.8861104646e+20,1.2378893253e-06
8.9223803033e+20,1.2290637895e-06
8.9586501419e+20,1.2202447506e-06
8.9949199805e+20,1.2114333815e-06
9.0311898192e+20,1.2026308329e-06
9.0674596578e+20,1.1938382328e-06
9.1037294964e+20,1.1850566868e-06
9.1399993351e+20,1.1762872785e-06
9.1762691737e+20,1.1675310694e-06
9.2125390123e+20,1.1587890992e-06
9.2488088510e+20,1.1500623862e-06
9.2850786896e+20,1.1413519267e-06
9.3213485282e+20,1.1326586963e-06
9.3576183668e+20,1.1239836492e-06
9.3938882055e+20,1.1153277186e-06
9.4301580441e+20,1.1066918173e-06
9.4664278827e+20,1.0980768372e-06
9.5026977214e+20,1.0894836502e-06
9.5389675600e+20,1.0809131078e-06
9.5752373986e+20,1.0723660417e-06
9.6115072373e+20,1.0638432638e-06
9.6477770759e+20,1.0553455666e-06
9.6840469145e+20,1.0468737230e-06
9.7203167532e+20,1.0384284870e-06
9.7565865918e+20,1.0300105935e-06
9.7928564304e+20,1.0216207589e-06
9.8291262691e+20,1.0132596809e-06
9.8653961077e+20,1.0049280389e-06
9.9016659463e+20,9.9662649429e-07
9.9379357849e+20,9.8835569060e-07
9.9742056236e+20,9.8011625362e-07
1.0010475462e+21,9.7190879171e-07
1.0046745301e+21,9.6373389599e-07
1.0083015139e+21,9.5559214054e-07
1.0119284978e+21,9.4748408263e-07
1.0155554817e+21,9.3941026293e-07
1.0191824655e+21,9.3137120571e-07
1.0228094494e+21,9.2336741907e-07
1.0264364333e+21,9.1539939514e-07
1.0300634171e+21,9.0746761032e-07
1.0336904010e+21,8.9957252546e-07
1.0373173849e+21,8.9171458608e-07
1.0409443687e+21,8.8389422262e-07
1.0445713526e+21,8.7611185058e-07
1.0481983364e+21,8.6836787082e-07
1.0518253203e+21,8.6066266970e-07
1.0554523042e+21,8.5299661932e-07
1.0590792880e+21,8.4537007773e-07
1.0627062719e+21,8.3778338914e-07
1.0663332558e+21,8.3023688412e-07
1.0699602396e+21,8.2273087981e-07
1.0735872235e+21,8.1526568015e-07
1.0772142073e+21,8.0784157603e-07
1.0808411912e+21,8.0045884555e-07
1.0844681751e+21,7.9311775422e-07
1.0880951589e+21,7.8581855512e-07
1.0917221428e+21,7.7856148914e-07
1.0953491267e+21,7.7134678517e-07
1.0989761105e+21,7.6417466029e-07
1.1026030944e+21,7.5704531999e-07
1.1062300783e+21,7.4995895833e-07
1.1098570621e+21,7.4291575819e-07
1.1134840460e+21,7.3591589140e-07
1.1171110298e+21,7.2895951898e-07
1.1207380137e+21,7.2204679132e-07
1.1243649976e+21,7.1517784836e-07
1.1279919814e+21,7.0835281978e-07
1.1316189653e+21,7.0157182518e-07
1.1352459492e+21,6.9483497430e-07
1.1388729330e+21,6.8814236717e-07
1.1424999169e+21,6.8149409429e-07
1.1461269007e+21,6.7489023683e-07
1.1497538846e+21,6.6833086679e-07
1.1533808685e+21,6.6181604721e-07
1.1570078523e+21,6.5534583230e-07
1.1606348362e+21,6.4892026765e-07
1.1642618201e+21,6.4253939038e-07
1.1678888039e+21,6.3620322931e-07
1.1715157878e+21,6.2991180517e-07
1.1751427717e+21,6.2366513071e-07
1.1787697555e+21,6.1746321088e-07
1.1823967394e+21,6.1130604303e-07
1.1860237232e+21,6.0519361704e-07
1.1896507071e+21,5.9912591546e-07
1.1932776910e+21,5.9310291373e-07
1.1969046748e+21,5.8712458027e-07
1.2005316587e+21,5.8119087669e-07
1.2041586426e+21,5.7530175788e-07
1.2077856264e+21,5.6945717224e-07
1.2114126103e+21,5.6365706177e-07
1.2150395941e+21,5.5790136223e-07
1.2186665780e+21,5.5219000329e-07
1.2222935619e+21,5.4652290869e-07
1.2259205457e+21,5.4089999636e-07
1.2295475296e+21,5.3532117855e-07
1.2331745135e+21,5.2978636201e-07
1.2368014973e+21,5.2429544809e-07
1.2404284812e+21,5.1884833289e-07
1.2440554651e+21,5.1344490739e-07
1.2476824489e+21,5.0808505758e-07
1.2513094328e+21,5.0276866459e-07
1.2549364166e+21,4.9749560483e-07
1.2585634005e+21,4.9226575010e-07
1.2621903844e+21,4.8707896771e-07
1.2658173682e+21,4.8193512061e-07
1.2694443521e+21,4.7683406754e-07
1.2730713360e+21,4.7177566309e-07
1.2766983198e+21,4.6675975786e-07
1.2803253037e+21,4.6178619858e-07
1.2839522875e+21,4.5685482818e-07
1.2875792714e+21,4.5196548595e-07
1.2912062553e+21,4.4711800763e-07
1.2948332391e+21,4.4231222552e-07
1.2984602230e+21,4.3754796857e-07
1.3020872069e+21,4.3282506253e-07
1.3057141907e+21,4.2814333000e-07
1.3093411746e+21,4.2350259057e-07
1.3129681584e+21,4.1890266092e-07
1.3165951423e+21,4.1434335488e-07
1.3202221262e+21,4.0982448359e-07
1.3238491100e+21,4.0534585552e-07
1.3274760939e+21,4.0090727664e-07
1.3311030778e+21,3.9650855046e-07
1.3347300616e+21,3.9214947814e-07
1.3383570455e+21,3.8782985857e-07
1.3419840294e+21,3.8354948849e-07
1.3456110132e+21,3.7930816252e-07
1.3492379971e+21,3.7510567329e-07
1.3528649809e+21,3.7094181153e-07
1.3564919648e+21,3.6681636609e-07
1.3601189487e+21,3.6272912410e-07
1.3637459325e+21,3.5867987099e-07
1.3673729164e+21,3.5466839059e-07
1.3709999003e+21,3.5069446521e-07
1.3746268841e+21,3.4675787571e-07
1.3782538680e+21,3.4285840157e-07
1.3818808518e+21,3.3899582097e-07
1.3855078357e+21,3.3516991084e-07
1.3891348196e+21,3.3138044695e-07
1.3927618034e+21,3.2762720399e-07
1.3963887873e+21,3.2390995559e-07
1.4000157712e+21,3.2022847443e-07
1.4036427550e+21,3.1658253230e-07
1.4072697389e+21,3.1297190011e-07
1.4108967228e+21,3.0939634803e-07
1.4145237066e+21,3.0585564550e-07
1.4181506905e+21,3.0234956129e-07
1.4217776743e+21,2.9887786359e-07
1.4254046582e+21,2.9544032001e-07
1.4290316421e+21,2.9203669772e-07
1.4326586259e+21,2.8866676341e-07
1.4362856098e+21,2.8533028340e-07
1.4399125937e+21,2.8202702368e-07
1.4435395775e+21,2.7875674998e-07
1.4471665614e+21,2.7551922776e-07
1.4507935452e+21,2.7231422233e-07
1.4544205291e+21,2.6914149885e-07
1.4580475130e+21,2.6600082239e-07
1.4616744968e+21,2.6289195798e-07
1.4653014807e+21,2.5981467066e-07
1.4689284646e+21,2.5676872550e-07
1.4725554484e+21,2.5375388766e-07
1.4761824323e+21,2.5076992243e-07
1.4798094162e+21,2.4781659527e-07
1.4834364000e+21,2.4489367183e-07
1.4870633839e+21,2.4200091803e-07
1.4906903677e+21,2.3913810005e-07
1.4943173516e+21,2.3630498441e-07
1.4979443355e+21,2.3350133795e-07
1.5015713193e+21,2.3072692795e-07
1.5051983032e+21,2.2798152205e-07
1.5088252871e+21,2.2526488840e-07
1.5124522709e+21,2.2257679561e-07
1.5160792548e+21,2.1991701280e-07
1.5197062386e+21,2.1728530966e-07
1.5233332225e+21,2.1468145645e-07
1.5269602064e+21,2.1210522403e-07
1.5305871902e+21,2.0955638389e-07
1.5342141741e+21,2.0703470820e-07
1.5378411580e+21,2.0453996981e-07
1.5414681418e+21,2.0207194226e-07
1.5450951257e+21,1.9963039986e-07
1.5487221096e+21,1.9721511767e-07
1.5523490934e+21,1.9482587152e-07
1.5559760773e+21,1.9246243808e-07
1.5596030611e+21,1.9012459481e-07
1.5632300450e+21,1.8781212005e-07
1.5668570289e+21,1.8552479300e-07
1.5704840127e+21,1.8326239374e-07
1.5741109966e+21,1.8102470330e-07
1.5777379805e+21,1.7881150358e-07
1.5813649643e+21,1.7662257748e-07
1.5849919482e+21,1.7445770883e-07
1.5886189320e+21,1.7231668246e-07
1.5922459159e+21,1.7019928418e-07
1.5958728998e+21,1.6810530083e-07
1.5994998836e+21,1.6603452027e-07
1.6031268675e+21,1.6398673139e-07
1.6067538514e+21,1.6196172416e-07
1.6103808352e+21,1.5995928960e-07
1.6140078191e+21,1.5797921981e-07
1.6176348030e+21,1.5602130800e-07
1.6212617868e+21,1.5408534847e-07
1.6248887707e+21,1.5217113666e-07
1.6285157545e+21,1.5027846911e-07
1.6321427384e+21,1.4840714351e-07
1.6357697223e+21,1.4655695870e-07
1.6393967061e+21,1.4472771468e-07
1.6430236900e+21,1.4291921260e-07
1.6466506739e+21,1.4113125481e-07
1.6502776577e+21,1.3936364482e-07
1.6539046416e+21,1.3761618735e-07
1.6575316254e+21,1.3588868829e-07
1.6611586093e+21,1.3418095476e-07
1.6647855932e+21,1.3249279509e-07
1.6684125770e+21,1.3082401880e-07
1.6720395609e+21,1.2917443665e-07
1.6756665448e+21,1.2754386065e-07
1.6792935286e+21,1.2593210399e-07
1.6829205125e+21,1.2433898115e-07
1.6865474964e+21,1.2276430780e-07
1.6901744802e+21,1.2120790091e-07
1.6938014641e+21,1.1966957864e-07
1.6974284479e+21,1.1814916045e-07
1.7010554318e+21,1.1664646703e-07
1.7046824157e+21,1.1516132031e-07
1.7083093995e+21,1.1369354352e-07
1.7119363834e+21,1.1224296113e-07
1.7155633673e+21,1.1080939885e-07
1.7191903511e+21,1.0939268368e-07
1.7228173350e+21,1.0799264389e-07
1.7264443188e+21,1.0660910899e-07
1.7300713027e+21,1.0524190977e-07
1.7336982866e+21,1.0389087828e-07
1.7373252704e+21,1.0255584784e-07
1.7409522543e+21,1.0123665304e-07
1.7445792382e+21,9.9933129728e-08
1.7482062220e+21,9.8645115010e-08
1.7518332059e+21,9.7372447265e-08
1.7554601898e+21,9.6114966130e-08
1.7590871736e+21,9.4872512504e-08
1.7627141575e+21,9.3644928542e-08
1.7663411413e+21,9.2432057658e-08
1.7699681252e+21,9.1233744520e-08
1.7735951091e+21,9.0049835050e-08
1.7772220929e+21,8.8880176417e-08
1.7808490768e+21,8.7724617040e-08
1.7844760607e+21,8.6583006583e-08
1.7881030445e+21,8.5455195950e-08
1.7917300284e+21,8.4341037285e-08
1.7953570122e+21,8.3240383966e-08
1.7989839961e+21,8.2153090606e-08
1.8026109800e+21,8.1079013041e-08
1.8062379638e+21,8.0018008337e-08
1.8098649477e+21,7.8969934777e-08
1.8134919316e+21,7.7934651861e-08
1.8171189154e+21,7.6912020303e-08
1.8207458993e+21,7.5901902024e-08
1.8243728831e+21,7.4904160148e-08
1.8279998670e+21,7.3918658998e-08
1.8316268509e+21,7.2945264093e-08
1.8352538347e+21,7.1983842139e-08
1.8388808186e+21,7.1034261029e-08
1.8425078025e+21,7.0096389834e-08
1.8461347863e+21,6.9170098801e-08
1.8497617702e+21,6.8255259343e-08
1.8533887541e+21,6.7351744040e-08
1.8570157379e+21,6.6459426629e-08
1.8606427218e+21,6.5578182001e-08
1.8642697056e+21,6.4707886192e-08
1.8678966895e+21,6.3848416383e-08
1.8715236734e+21,6.2999650888e-08
1.8751506572e+21,6.2161469152e-08
1.8787776411e+21,6.1333751745e-08
1.8824046250e+21,6.0516380353e-08
1.8860316088e+21,5.9709237776e-08
1.8896585927e+21,5.8912207920e-08
1.8932855765e+21,5.8125175789e-08
1.8969125604e+21,5.7348027483e-08
1.9005395443e+21,5.6580650186e-08
1.9041665281e+21,5.5822932167e-08
1.9077935120e+21,5.5074762765e-08
1.9114204959e+21,5.4336032391e-08
1.9150474797e+21,5.3606632516e-08
1.9186744636e+21,5.2886455665e-08
1.9223014475e+21,5.2175395412e-08
1.9259284313e+21,5.1473346375e-08
1.9295554152e+21,5.0780204205e-08
1.9331823990e+21,5.0095865581e-08
1.9368093829e+21,4.9420228206e-08
1.9404363668e+21,4.8753190796e-08
1.9440633506e+21,4.8094653076e-08
1.9476903345e+21,4.7444515774e-08
1.9513173184e+21,4.6802680610e-08
1.9549443022e+21,4.6169050294e-08
1.9585712861e+21,4.5543528516e-08
1.9621982699e+21,4.4926019941e-08
1.9658252538e+21,4.4316430199e-08
1.9694522377e+21,4.3714665884e-08
1.9730792215e+21,4.3120634539e-08
1.9767062054e+21,4.2534244658e-08
1.9803331893e+21,4.1955405671e-08
1.9839601731e+21,4.1384027942e-08
1.9875871570e+21,4.0820022762e-08
1.9912141409e+21,4.0263302338e-08
1.9948411247e+21,3.9713779791e-08
1.9984681086e+21,3.9171369145e-08
2.0020950924e+21,3.8635985325e-08
2.0057220763e+21,3.8107544143e-08
2.0093490602e+21,3.7585962298e-08
2.0129760440e+21,3.7071157365e-08
2.0166030279e+21,3.6563047788e-08
2.0202300118e+21,3.6061552876e-08
2.0238569956e+21,3.5566592794e-08
2.0274839795e+21,3.5078088556e-08
2.0311109633e+21,3.4595962018e-08
2.0347379472e+21,3.4120135872e-08
2.0383649311e+21,3.3650533640e-08
2.0419919149e+21,3.3187079664e-08
2.0456188988e+21,3.2729699102e-08
2.0492458827e+21,3.2278317920e-08
2.0528728665e+21,3.1832862886e-08
2.0564998504e+21,3.1393261562e-08
2.0601268343e+21,3.0959442299e-08
2.0637538181e+21,3.0531334227e-08
2.0673808020e+21,3.0108867252e-08
2.0710077858e+21,2.9691972048e-08
2.0746347697e+21,2.9280580050e-08
2.0782617536e+21,2.8874623446e-08
2.0818887374e+21,2.8474035172e-08
2.0855157213e+21,2.8078748908e-08
2.0891427052e+21,2.7688699065e-08
2.0927696890e+21,2.7303820784e-08
2.0963966729e+21,2.6924049926e-08
2.1000236567e+21,2.6549323069e-08
2.1036506406e+21,2.6179577498e-08
2.1072776245e+21,2.5814751201e-08
2.1109046083e+21,2.5454782860e-08
2.1145315922e+21,2.5099611849e-08
2.1181585761e+21,2.4749178223e-08
2.1217855599e+21,2.4403422714e-08
2.1254125438e+21,2.4062286724e-08
2.1290395277e+21,2.3725712320e-08
2.1326665115e+21,2.3393642225e-08
2.1362934954e+21,2.3066019817e-08
2.1399204792e+21,2.2742789116e-08
2.1435474631e+21,2.2423894784e-08
2.1471744470e+21,2.2109282114e-08
2.1508014308e+21,2.1798897027e-08
2.1544284147e+21,2.1492686066e-08
2.1580553986e+21,2.1190596389e-08
2.1616823824e+21,2.0892575762e-08
2.1653093663e+21,2.0598572556e-08
2.1689363501e+21,2.0308535738e-08
2.1725633340e+21,2.0022414869e-08
2.1761903179e+21,1.9740160092e-08
2.1798173017e+21,1.9461722132e-08
2.1834442856e+21,1.9187052291e-08
2.1870712695e+21,1.8916102434e-08
2.1906982533e+21,1.8648824993e-08
2.1943252372e+21,1.8385172957e-08
2.1979522211e+21,1.8125099865e-08
2.2015792049e+21,1.7868559804e-08
2.2052061888e+21,1.7615507399e-08
2.2088331726e+21,1.7365897814e-08
2.2124601565e+21,1.7119686739e-08
2.2160871404e+21,1.6876830391e-08
2.2197141242e+21,1.6637285504e-08
2.2233411081e+21,1.6401009329e-08
2.2269680920e+21,1.6167959621e-08
2.2305950758e+21,1.5938094640e-08
2.2342220597e+21,1.5711373146e-08
2.2378490435e+21,1.5487754389e-08
2.2414760274e+21,1.5267198107e-08
2.2451030113e+21,1.5049664523e-08
2.2487299951e+21,1.4835114334e-08
2.2523569790e+21,1.4623508713e-08
2.2559839629e+21,1.4414809297e-08
2.2596109467e+21,1.4208978188e-08
2.2632379306e+21,1.4005977946e-08
2.2668649145e+21,1.3805771582e-08
2.2704918983e+21,1.3608322557e-08
2.2741188822e+21,1.3413594773e-08
2.2777458660e+21,1.3221552572e-08
2.2813728499e+21,1.3032160731e-08
2.2849998338e+21,1.2845384454e-08
2.2886268176e+21,1.2661189370e-08
2.2922538015e+21,1.2479541528e-08
2.2958807854e+21,1.2300407394e-08
2.2995077692e+21,1.2123753842e-08
2.3031347531e+21,1.1949548155e-08
2.3067617369e+21,1.1777758017e-08
2.3103887208e+21,1.1608351509e-08
2.3140157047e+21,1.1441297107e-08
2.3176426885e+21,1.1276563673e-08
2.3212696724e+21,1.1114120456e-08
2.3248966563e+21,1.0953937085e-08
2.3285236401e+21,1.0795983565e-08
2.3321506240e+21,1.0640230273e-08
2.3357776078e+21,1.0486647953e-08
2.3394045917e+21,1.0335207714e-08
2.3430315756e+21,1.0185881025e-08
2.3466585594e+21,1.0038639709e-08
2.3502855433e+21,9.8934559413e-09
2.3539125272e+21,9.7503022462e-09
2.3575395110e+21,9.6091514907e-09
2.3611664949e+21,9.4699768819e-09
2.3647934788e+21,9.3327519631e-09
2.3684204626e+21,9.1974506100e-09
2.3720474465e+21,9.0640470267e-09
2.3756744303e+21,8.9325157421e-09
2.3793014142e+21,8.8028316062e-09
2.3829283981e+21,8.6749697866e-09
2.3865553819e+21,8.5489057645e-09
2.3901823658e+21,8.4246153313e-09
2.3938093497e+21,8.3020745851e-09
2.3974363335e+21,8.1812599271e-09
2.4010633174e+21,8.0621480580e-09
2.4046903012e+21,7.9447159749e-09
2.4083172851e+21,7.8289409674e-09
2.4119442690e+21,7.7148006143e-09
2.4155712528e+21,7.6022727808e-09
2.4191982367e+21,7.4913356143e-09
2.4228252206e+21,7.3819675418e-09
2.4264522044e+21,7.2741472662e-09
2.4300791883e+21,7.1678537633e-09
2.4337061722e+21,7.0630662787e-09
2.4373331560e+21,6.9597643242e-09
2.4409601399e+21,6.8579276753e-09
2.4445871237e+21,6.7575363672e-09
2.4482141076e+21,6.6585706929e-09
2.4518410915e+21,6.5610111990e-09
2.4554680753e+21,6.4648386836e-09
2.4590950592e+21,6.3700341926e-09
2.4627220431e+21,6.2765790174e-09
2.4663490269e+21,6.1844546914e-09
2.4699760108e+21,6.0936429876e-09
2.4736029946e+21,6.0041259154e-09
2.4772299785e+21,5.9158857178e-09
2.4808569624e+21,5.8289048689e-09
2.4844839462e+21,5.7431660708e-09
2.4881109301e+21,5.6586522510e-09
2.4917379140e+21,5.5753465597e-09
2.4953648978e+21,5.4932323669e-09
2.4989918817e+21,5.4122932602e-09
2.5026188656e+21,5.3325130416e-09
2.5062458494e+21,5.2538757256e-09
2.5098728333e+21,5.1763655357e-09
2.5134998171e+21,5.0999669028e-09
2.5171268010e+21,5.0246644620e-09
2.5207537849e+21,4.9504430506e-09
2.5243807687e+21,4.8772877051e-09
2.5280077526e+21,4.8051836594e-09
2.5316347365e+21,4.7341163418e-09
