nu,B
1.0518253203e+21,5.7769853717e-07
1.0554523042e+21,5.7099860247e-07
1.0590792880e+21,5.6435683577e-07
1.0627062719e+21,5.5777314283e-07
1.0663332558e+21,5.5124741897e-07
1.0699602396e+21,5.4477954936e-07
1.0735872235e+21,5.3836940928e-07
1.0772142073e+21,5.3201686441e-07
1.0808411912e+21,5.2572177110e-07
1.0844681751e+21,5.1948397662e-07
1.0880951589e+21,5.1330331942e-07
1.0917221428e+21,5.0717962943e-07
1.0953491267e+21,5.0111272823e-07
1.0989761105e+21,4.9510242941e-07
1.1026030944e+21,4.8914853870e-07
1.1062300783e+21,4.8325085430e-07
1.1098570621e+21,4.7740916708e-07
1.1134840460e+21,4.7162326080e-07
1.1171110298e+21,4.6589291239e-07
1.1207380137e+21,4.6021789212e-07
1.1243649976e+21,4.5459796385e-07
1.1279919814e+21,4.4903288525e-07
1.1316189653e+21,4.4352240801e-07
1.1352459492e+21,4.3806627805e-07
1.1388729330e+21,4.3266423572e-07
1.1424999169e+21,4.2731601602e-07
1.1461269007e+21,4.2202134879e-07
1.1497538846e+21,4.1677995889e-07
1.1533808685e+21,4.1159156643e-07
1.1570078523e+21,4.0645588694e-07
1.1606348362e+21,4.0137263153e-07
1.1642618201e+21,3.9634150711e-07
1.1678888039e+21,3.9136221656e-07
1.1715157878e+21,3.8643445888e-07
1.1751427717e+21,3.8155792940e-07
1.1787697555e+21,3.7673231990e-07
1.1823967394e+21,3.7195731884e-07
1.1860237232e+21,3.6723261144e-07
1.1896507071e+21,3.6255787992e-07
1.1932776910e+21,3.5793280359e-07
1.1969046748e+21,3.5335705905e-07
1.2005316587e+21,3.4883032029e-07
1.2041586426e+21,3.4435225888e-07
1.2077856264e+21,3.3992254410e-07
1.2114126103e+21,3.3554084304e-07
1.2150395941e+21,3.3120682080e-07
1.2186665780e+21,3.2692014059e-07
1.2222935619e+21,3.2268046384e-07
1.2259205457e+21,3.1848745037e-07
1.2295475296e+21,3.1434075848e-07
1.2331745135e+21,3.1024004510e-07
1.2368014973e+21,3.0618496588e-07
1.2404284812e+21,3.0217517531e-07
1.2440554651e+21,2.9821032687e-07
1.2476824489e+21,2.9429007309e-07
1.2513094328e+21,2.9041406569e-07
1.2549364166e+21,2.8658195566e-07
1.2585634005e+21,2.8279339342e-07
1.2621903844e+21,2.7904802882e-07
1.2658173682e+21,2.7534551134e-07
1.2694443521e+21,2.7168549013e-07
1.2730713360e+21,2.6806761409e-07
1.2766983198e+21,2.6449153203e-07
1.2803253037e+21,2.6095689266e-07
1.2839522875e+21,2.5746334476e-07
1.2875792714e+21,2.5401053722e-07
1.2912062553e+21,2.5059811913e-07
1.2948332391e+21,2.4722573988e-07
1.2984602230e+21,2.4389304918e-07
1.3020872069e+21,2.4059969720e-07
1.3057141907e+21,2.3734533460e-07
1.3093411746e+21,2.3412961263e-07
1.3129681584e+21,2.3095218316e-07
1.3165951423e+21,2.2781269878e-07
1.3202221262e+21,2.2471081286e-07
1.3238491100e+21,2.2164617959e-07
1.3274760939e+21,2.1861845408e-07
1.3311030778e+21,2.1562729236e-07
1.3347300616e+21,2.1267235150e-07
1.3383570455e+21,2.0975328962e-07
1.3419840294e+21,2.0686976597e-07
1.3456110132e+21,2.0402144098e-07
1.3492379971e+21,2.0120797627e-07
1.3528649809e+21,1.9842903476e-07
1.3564919648e+21,1.9568428067e-07
1.3601189487e+21,1.9297337959e-07
1.3637459325e+21,1.9029599850e-07
1.3673729164e+21,1.8765180584e-07
1.3709999003e+21,1.8504047153e-07
1.3746268841e+21,1.8246166702e-07
1.3782538680e+21,1.7991506532e-07
1.3818808518e+21,1.7740034103e-07
1.3855078357e+21,1.7491717040e-07
1.3891348196e+21,1.7246523133e-07
1.3927618034e+21,1.7004420343e-07
1.3963887873e+21,1.6765376803e-07
1.4000157712e+21,1.6529360823e-07
1.4036427550e+21,1.6296340889e-07
1.4072697389e+21,1.6066285672e-07
1.4108967228e+21,1.5839164024e-07
1.4145237066e+21,1.5614944984e-07
1.4181506905e+21,1.5393597780e-07
1.4217776743e+21,1.5175091831e-07
1.4254046582e+21,1.4959396748e-07
1.4290316421e+21,1.4746482338e-07
1.4326586259e+21,1.4536318603e-07
1.4362856098e+21,1.4328875747e-07
1.4399125937e+21,1.4124124169e-07
1.4435395775e+21,1.3922034476e-07
1.4471665614e+21,1.3722577474e-07
1.4507935452e+21,1.3525724175e-07
1.4544205291e+21,1.3331445797e-07
1.4580475130e+21,1.3139713766e-07
1.4616744968e+21,1.2950499716e-07
1.4653014807e+21,1.2763775490e-07
1.4689284646e+21,1.2579513142e-07
1.4725554484e+21,1.2397684936e-07
1.4761824323e+21,1.2218263351e-07
1.4798094162e+21,1.2041221076e-07
1.4834364000e+21,1.1866531015e-07
1.4870633839e+21,1.1694166285e-07
1.4906903677e+21,1.1524100219e-07
1.4943173516e+21,1.1356306364e-07
1.4979443355e+21,1.1190758483e-07
1.5015713193e+21,1.1027430553e-07
1.5051983032e+21,1.0866296771e-07
1.5088252871e+21,1.0707331545e-07
1.5124522709e+21,1.0550509503e-07
1.5160792548e+21,1.0395805488e-07
1.5197062386e+21,1.0243194559e-07
1.5233332225e+21,1.0092651992e-07
1.5269602064e+21,9.9441532790e-08
1.5305871902e+21,9.7976741275e-08
1.5342141741e+21,9.6531904614e-08
1.5378411580e+21,9.5106784199e-08
1.5414681418e+21,9.3701143575e-08
1.5450951257e+21,9.2314748436e-08
1.5487221096e+21,9.0947366621e-08
1.5523490934e+21,8.9598768109e-08
1.5559760773e+21,8.8268725017e-08
1.5596030611e+21,8.6957011590e-08
1.5632300450e+21,8.5663404199e-08
1.5668570289e+21,8.4387681335e-08
1.5704840127e+21,8.3129623599e-08
1.5741109966e+21,8.1889013702e-08
1.5777379805e+21,8.0665636449e-08
1.5813649643e+21,7.9459278741e-08
1.5849919482e+21,7.8269729559e-08
1.5886189320e+21,7.7096779962e-08
1.5922459159e+21,7.5940223076e-08
1.5958728998e+21,7.4799854084e-08
1.5994998836e+21,7.3675470221e-08
1.6031268675e+21,7.2566870760e-08
1.6067538514e+21,7.1473857009e-08
1.6103808352e+21,7.0396232294e-08
1.6140078191e+21,6.9333801954e-08
1.6176348030e+21,6.8286373329e-08
1.6212617868e+21,6.7253755750e-08
1.6248887707e+21,6.6235760528e-08
1.6285157545e+21,6.5232200945e-08
1.6321427384e+21,6.4242892242e-08
1.6357697223e+21,6.3267651605e-08
1.6393967061e+21,6.2306298157e-08
1.6430236900e+21,6.1358652948e-08
1.6466506739e+21,6.0424538939e-08
1.6502776577e+21,5.9503780992e-08
1.6539046416e+21,5.8596205858e-08
1.6575316254e+21,5.7701642168e-08
1.6611586093e+21,5.6819920414e-08
1.6647855932e+21,5.5950872944e-08
1.6684125770e+21,5.5094333943e-08
1.6720395609e+21,5.4250139427e-08
1.6756665448e+21,5.3418127223e-08
1.6792935286e+21,5.2598136962e-08
1.6829205125e+21,5.1790010066e-08
1.6865474964e+21,5.0993589731e-08
1.6901744802e+21,5.0208720915e-08
1.6938014641e+21,4.9435250330e-08
1.6974284479e+21,4.8673026422e-08
1.7010554318e+21,4.7921899362e-08
1.7046824157e+21,4.7181721031e-08
1.7083093995e+21,4.6452345007e-08
1.7119363834e+21,4.5733626552e-08
1.7155633673e+21,4.5025422600e-08
1.7191903511e+21,4.4327591738e-08
1.7228173350e+21,4.3639994201e-08
1.7264443188e+21,4.2962491851e-08
1.7300713027e+21,4.2294948166e-08
1.7336982866e+21,4.1637228230e-08
1.7373252704e+21,4.0989198712e-08
1.7409522543e+21,4.0350727861e-08
1.7445792382e+21,3.9721685485e-08
1.7482062220e+21,3.9101942941e-08
1.7518332059e+21,3.8491373123e-08
1.7554601898e+21,3.7889850445e-08
1.7590871736e+21,3.7297250827e-08
1.7627141575e+21,3.6713451686e-08
1.7663411413e+21,3.6138331919e-08
1.7699681252e+21,3.5571771890e-08
1.7735951091e+21,3.5013653417e-08
1.7772220929e+21,3.4463859757e-08
1.7808490768e+21,3.3922275595e-08
1.7844760607e+21,3.3388787029e-08
1.7881030445e+21,3.2863281558e-08
1.7917300284e+21,3.2345648066e-08
1.7953570122e+21,3.1835776812e-08
1.7989839961e+21,3.1333559413e-08
1.8026109800e+21,3.0838888835e-08
1.8062379638e+21,3.0351659376e-08
1.8098649477e+21,2.9871766655e-08
1.8134919316e+21,2.9399107600e-08
1.8171189154e+21,2.8933580432e-08
1.8207458993e+21,2.8475084653e-08
1.8243728831e+21,2.8023521034e-08
1.8279998670e+21,2.7578791602e-08
1.8316268509e+21,2.7140799627e-08
1.8352538347e+21,2.6709449608e-08
1.8388808186e+21,2.6284647263e-08
1.8425078025e+21,2.5866299514e-08
1.8461347863e+21,2.5454314475e-08
1.8497617702e+21,2.5048601440e-08
1.8533887541e+21,2.4649070871e-08
1.8570157379e+21,2.4255634383e-08
1.8606427218e+21,2.3868204737e-08
1.8642697056e+21,2.3486695821e-08
1.8678966895e+21,2.3111022643e-08
1.8715236734e+21,2.2741101319e-08
1.8751506572e+21,2.2376849056e-08
1.8787776411e+21,2.2018184145e-08
1.8824046250e+21,2.1665025949e-08
1.8860316088e+21,2.1317294886e-08
1.8896585927e+21,2.0974912426e-08
1.8932855765e+21,2.0637801071e-08
1.8969125604e+21,2.0305884349e-08
1.9005395443e+21,1.9979086798e-08
1.9041665281e+21,1.9657333960e-08
1.9077935120e+21,1.9340552366e-08
1.9114204959e+21,1.9028669525e-08
1.9150474797e+21,1.8721613915e-08
1.9186744636e+21,1.8419314969e-08
1.9223014475e+21,1.8121703068e-08
1.9259284313e+21,1.7828709525e-08
1.9295554152e+21,1.7540266578e-08
1.9331823990e+21,1.7256307381e-08
1.9368093829e+21,1.6976765987e-08
1.9404363668e+21,1.6701577342e-08
1.9440633506e+21,1.6430677276e-08
1.9476903345e+21,1.6164002489e-08
1.9513173184e+21,1.5901490541e-08
1.9549443022e+21,1.5643079845e-08
1.9585712861e+21,1.5388709654e-08
1.9621982699e+21,1.5138320052e-08
1.9658252538e+21,1.4891851944e-08
1.9694522377e+21,1.4649247046e-08
1.9730792215e+21,1.4410447876e-08
1.9767062054e+21,1.4175397743e-08
1.9803331893e+21,1.3944040740e-08
1.9839601731e+21,1.3716321730e-08
1.9875871570e+21,1.3492186340e-08
1.9912141409e+21,1.3271580954e-08
1.9948411247e+21,1.3054452696e-08
1.9984681086e+21,1.2840749430e-08
2.0020950924e+21,1.2630419745e-08
2.0057220763e+21,1.2423412946e-08
2.0093490602e+21,1.2219679048e-08
2.0129760440e+21,1.2019168768e-08
2.0166030279e+21,1.1821833510e-08
2.0202300118e+21,1.1627625365e-08
2.0238569956e+21,1.1436497095e-08
2.0274839795e+21,1.1248402130e-08
2.0311109633e+21,1.1063294554e-08
2.0347379472e+21,1.0881129103e-08
2.0383649311e+21,1.0701861153e-08
2.0419919149e+21,1.0525446711e-08
2.0456188988e+21,1.0351842411e-08
2.0492458827e+21,1.0181005502e-08
2.0528728665e+21,1.0012893843e-08
2.0564998504e+21,9.8474658920e-09
2.0601268343e+21,9.6846807023e-09
2.0637538181e+21,9.5244979116e-09
2.0673808020e+21,9.3668777362e-09
2.0710077858e+21,9.2117809625e-09
2.0746347697e+21,9.0591689405e-09
2.0782617536e+21,8.9090035759e-09
2.0818887374e+21,8.7612473229e-09
2.0855157213e+21,8.6158631774e-09
2.0891427052e+21,8.4728146696e-09
2.0927696890e+21,8.3320658569e-09
2.0963966729e+21,8.1935813173e-09
2.1000236567e+21,8.0573261425e-09
2.1036506406e+21,7.9232659309e-09
2.1072776245e+21,7.7913667809e-09
2.1109046083e+21,7.6615952846e-09
2.1145315922e+21,7.5339185209e-09
2.1181585761e+21,7.4083040492e-09
2.1217855599e+21,7.2847199028e-09
2.1254125438e+21,7.1631345831e-09
2.1290395277e+21,7.0435170525e-09
2.1326665115e+21,6.9258367290e-09
2.1362934954e+21,6.8100634794e-09
2.1399204792e+21,6.6961676140e-09
2.1435474631e+21,6.5841198798e-09
2.1471744470e+21,6.4738914553e-09
2.1508014308e+21,6.3654539442e-09
2.1544284147e+21,6.2587793698e-09
2.1580553986e+21,6.1538401693e-09
2.1616823824e+21,6.0506091882e-09
2.1653093663e+21,5.9490596745e-09
2.1689363501e+21,5.8491652735e-09
2.1725633340e+21,5.7509000222e-09
2.1761903179e+21,5.6542383438e-09
2.1798173017e+21,5.5591550428e-09
2.1834442856e+21,5.4656252991e-09
2.1870712695e+21,5.3736246635e-09
2.1906982533e+21,5.2831290522e-09
2.1943252372e+21,5.1941147418e-09
2.1979522211e+21,5.1065583642e-09
2.2015792049e+21,5.0204369020e-09
2.2052061888e+21,4.9357276831e-09
2.2088331726e+21,4.8524083764e-09
2.2124601565e+21,4.7704569868e-09
2.2160871404e+21,4.6898518504e-09
2.2197141242e+21,4.6105716301e-09
2.2233411081e+21,4.5325953109e-09
2.2269680920e+21,4.4559021952e-09
2.2305950758e+21,4.3804718988e-09
2.2342220597e+21,4.3062843457e-09
2.2378490435e+21,4.2333197648e-09
2.2414760274e+21,4.1615586846e-09
2.2451030113e+21,4.0909819294e-09
2.2487299951e+21,4.0215706154e-09
2.2523569790e+21,3.9533061458e-09
2.2559839629e+21,3.8861702075e-09
2.2596109467e+21,3.8201447665e-09
2.2632379306e+21,3.7552120641e-09
2.2668649145e+21,3.6913546130e-09
2.2704918983e+21,3.6285551936e-09
2.2741188822e+21,3.5667968497e-09
2.2777458660e+21,3.5060628851e-09
2.2813728499e+21,3.4463368597e-09
2.2849998338e+21,3.3876025859e-09
2.2886268176e+21,3.3298441248e-09
2.2922538015e+21,3.2730457829e-09
2.2958807854e+21,3.2171921082e-09
2.2995077692e+21,3.1622678870e-09
2.3031347531e+21,3.1082581403e-09
2.3067617369e+21,3.0551481203e-09
2.3103887208e+21,3.0029233074e-09
2.3140157047e+21,2.9515694063e-09
2.3176426885e+21,2.9010723434e-09
2.3212696724e+21,2.8514182630e-09
2.3248966563e+21,2.8025935245e-09
2.3285236401e+21,2.7545846990e-09
2.3321506240e+21,2.7073785663e-09
2.3357776078e+21,2.6609621119e-09
2.3394045917e+21,2.6153225238e-09
2.3430315756e+21,2.5704471898e-09
2.3466585594e+21,2.5263236943e-09
2.3502855433e+21,2.4829398155e-09
2.3539125272e+21,2.4402835225e-09
2.3575395110e+21,2.3983429726e-09
2.3611664949e+21,2.3571065083e-09
2.3647934788e+21,2.3165626549e-09
2.3684204626e+21,2.2767001173e-09
2.3720474465e+21,2.2375077778e-09
2.3756744303e+21,2.1989746933e-09
2.3793014142e+21,2.1610900925e-09
2.3829283981e+21,2.1238433736e-09
2.3865553819e+21,2.0872241017e-09
2.3901823658e+21,2.0512220063e-09
2.3938093497e+21,2.0158269787e-09
2.3974363335e+21,1.9810290698e-09
2.4010633174e+21,1.9468184877e-09
2.4046903012e+21,1.9131855951e-09
2.4083172851e+21,1.8801209072e-09
2.4119442690e+21,1.8476150894e-09
2.4155712528e+21,1.8156589548e-09
2.4191982367e+21,1.7842434624e-09
2.4228252206e+21,1.7533597144e-09
2.4264522044e+21,1.7229989544e-09
2.4300791883e+21,1.6931525653e-09
2.4337061722e+21,1.6638120667e-09
2.4373331560e+21,1.6349691135e-09
2.4409601399e+21,1.6066154933e-09
2.4445871237e+21,1.5787431247e-09
2.4482141076e+21,1.5513440551e-09
2.4518410915e+21,1.5244104591e-09
2.4554680753e+21,1.4979346360e-09
2.4590950592e+21,1.4719090084e-09
2.4627220431e+21,1.4463261201e-09
2.4663490269e+21,1.4211786343e-09
2.4699760108e+21,1.3964593316e-09
2.4736029946e+21,1.3721611085e-09
2.4772299785e+21,1.3482769755e-09
2.4808569624e+21,1.3248000552e-09
2.4844839462e+21,1.3017235809e-09
2.4881109301e+21,1.2790408944e-09
2.4917379140e+21,1.2567454449e-09
2.4953648978e+21,1.2348307870e-09
2.4989918817e+21,1.2132905792e-09
2.5026188656e+21,1.1921185821e-09
2.5062458494e+21,1.1713086572e-09
2.5098728333e+21,1.1508547649e-09
2.5134998171e+21,1.1307509634e-09
2.5171268010e+21,1.1109914068e-09
2.5207537849e+21,1.0915703439e-09
2.5243807687e+21,1.0724821166e-09
2.5280077526e+21,1.0537211583e-09
2.5316347365e+21,1.0352819930e-09
