nu,B
4.3886504744e+20,1.7154883134e-06
4.4249203130e+20,1.7231220037e-06
4.4611901516e+20,1.7305198992e-06
4.4974599903e+20,1.7376825865e-06
4.5337298289e+20,1.7446107217e-06
4.5699996675e+20,1.7513050283e-06
4.6062695062e+20,1.7577662953e-06
4.6425393448e+20,1.7639953755e-06
4.6788091834e+20,1.7699931838e-06
4.7150790221e+20,1.7757606956e-06
4.7513488607e+20,1.7812989448e-06
4.7876186993e+20,1.7866090222e-06
4.8238885379e+20,1.7916920740e-06
4.8601583766e+20,1.7965492999e-06
4.8964282152e+20,1.8011819518e-06
4.9326980538e+20,1.8055913316e-06
4.9689678925e+20,1.8097787905e-06
5.0052377311e+20,1.8137457265e-06
5.0415075697e+20,1.8174935833e-06
5.0777774084e+20,1.8210238490e-06
5.1140472470e+20,1.8243380539e-06
5.1503170856e+20,1.8274377699e-06
5.1865869243e+20,1.8303246081e-06
5.2228567629e+20,1.8330002180e-06
5.2591266015e+20,1.8354662859e-06
5.2953964402e+20,1.8377245333e-06
5.3316662788e+20,1.8397767159e-06
5.3679361174e+20,1.8416246217e-06
5.4042059560e+20,1.8432700702e-06
5.4404757947e+20,1.8447149106e-06
5.4767456333e+20,1.8459610210e-06
5.5130154719e+20,1.8470103064e-06
5.5492853106e+20,1.8478646983e-06
5.5855551492e+20,1.8485261527e-06
5.6218249878e+20,1.8489966494e-06
5.6580948265e+20,1.8492781903e-06
5.6943646651e+20,1.8493727989e-06
5.7306345037e+20,1.8492825184e-06
5.7669043424e+20,1.8490094111e-06
5.8031741810e+20,1.8485555569e-06
5.8394440196e+20,1.8479230525e-06
5.8757138583e+20,1.8471140101e-06
5.9119836969e+20,1.8461305566e-06
5.9482535355e+20,1.8449748322e-06
5.9845233741e+20,1.8436489897e-06
6.0207932128e+20,1.8421551933e-06
6.0570630514e+20,1.8404956176e-06
6.0933328900e+20,1.8386724469e-06
6.1296027287e+20,1.8366878740e-06
6.1658725673e+20,1.8345440993e-06
6.2021424059e+20,1.8322433301e-06
6.2384122446e+20,1.8297877794e-06
6.2746820832e+20,1.8271796654e-06
6.3109519218e+20,1.8244212102e-06
6.3472217605e+20,1.8215146394e-06
6.3834915991e+20,1.8184621812e-06
6.4197614377e+20,1.8152660654e-06
6.4560312764e+20,1.8119285228e-06
6.4923011150e+20,1.8084517843e-06
6.5285709536e+20,1.8048380805e-06
6.5648407922e+20,1.8010896405e-06
6.6011106309e+20,1.7972086917e-06
6.6373804695e+20,1.7931974586e-06
6.6736503081e+20,1.7890581626e-06
6.7099201468e+20,1.7847930211e-06
6.7461899854e+20,1.7804042468e-06
6.7824598240e+20,1.7758940475e-06
6.8187296627e+20,1.7712646250e-06
6.8549995013e+20,1.7665181746e-06
6.8912693399e+20,1.7616568849e-06
6.9275391786e+20,1.7566829370e-06
6.9638090172e+20,1.7515985037e-06
7.0000788558e+20,1.7464057496e-06
7.0363486945e+20,1.7411068301e-06
7.0726185331e+20,1.7357038911e-06
7.1088883717e+20,1.7301990683e-06
7.1451582103e+20,1.7245944873e-06
7.1814280490e+20,1.7188922625e-06
7.2176978876e+20,1.7130944971e-06
7.2539677262e+20,1.7072032825e-06
7.2902375649e+20,1.7012206980e-06
7.3265074035e+20,1.6951488103e-06
7.3627772421e+20,1.6889896731e-06
7.3990470808e+20,1.6827453272e-06
7.4353169194e+20,1.6764177993e-06
7.4715867580e+20,1.6700091025e-06
7.5078565967e+20,1.6635212356e-06
7.5441264353e+20,1.6569561825e-06
7.5803962739e+20,1.6503159127e-06
7.6166661126e+20,1.6436023802e-06
7.6529359512e+20,1.6368175236e-06
7.6892057898e+20,1.6299632661e-06
7.7254756284e+20,1.6230415147e-06
7.7617454671e+20,1.6160541601e-06
7.7980153057e+20,1.6090030771e-06
7.8342851443e+20,1.6018901234e-06
7.8705549830e+20,1.5947171401e-06
7.9068248216e+20,1.5874859513e-06
7.9430946602e+20,1.5801983639e-06
7.9793644989e+20,1.5728561673e-06
8.0156343375e+20,1.5654611337e-06
8.0519041761e+20,1.5580150172e-06
8.0881740148e+20,1.5505195545e-06
8.1244438534e+20,1.5429764640e-06
8.1607136920e+20,1.5353874462e-06
8.1969835307e+20,1.5277541835e-06
8.2332533693e+20,1.5200783398e-06
8.2695232079e+20,1.5123615607e-06
8.3057930465e+20,1.5046054732e-06
8.3420628852e+20,1.4968116861e-06
8.3783327238e+20,1.4889817891e-06
8.4146025624e+20,1.4811173535e-06
8.4508724011e+20,1.4732199317e-06
8.4871422397e+20,1.4652910573e-06
8.5234120783e+20,1.4573322452e-06
8.5596819170e+20,1.4493449912e-06
8.5959517556e+20,1.4413307724e-06
8.6322215942e+20,1.4332910467e-06
8.6684914329e+20,1.4252272533e-06
8.7047612715e+20,1.4171408124e-06
8.7410311101e+20,1.4090331250e-06
8.7773009488e+20,1.4009055736e-06
8.8135707874e+20,1.3927595213e-06
8.8498406260e+20,1.3845963126e-06
8.8861104646e+20,1.3764172729e-06
8.9223803033e+20,1.3682237088e-06
8.9586501419e+20,1.3600169080e-06
8.9949199805e+20,1.3517981397e-06
9.0311898192e+20,1.3435686538e-06
9.0674596578e+20,1.3353296820e-06
9.1037294964e+20,1.3270824370e-06
9.1399993351e+20,1.3188281132e-06
9.1762691737e+20,1.3105678862e-06
9.2125390123e+20,1.3023029133e-06
9.2488088510e+20,1.2940343333e-06
9.2850786896e+20,1.2857632668e-06
9.3213485282e+20,1.2774908160e-06
9.3576183668e+20,1.2692180652e-06
9.3938882055e+20,1.2609460803e-06
9.4301580441e+20,1.2526759095e-06
9.4664278827e+20,1.2444085831e-06
9.5026977214e+20,1.2361451134e-06
9.5389675600e+20,1.2278864952e-06
9.5752373986e+20,1.2196337057e-06
9.6115072373e+20,1.2113877046e-06
9.6477770759e+20,1.2031494343e-06
9.6840469145e+20,1.1949198198e-06
9.7203167532e+20,1.1866997692e-06
9.7565865918e+20,1.1784901734e-06
9.7928564304e+20,1.1702919064e-06
9.8291262691e+20,1.1621058256e-06
9.8653961077e+20,1.1539327716e-06
9.9016659463e+20,1.1457735686e-06
9.9379357849e+20,1.1376290242e-06
9.9742056236e+20,1.1294999301e-06
1.0010475462e+21,1.1213870615e-06
1.0046745301e+21,1.1132911778e-06
1.0083015139e+21,1.1052130227e-06
1.0119284978e+21,1.0971533237e-06
1.0155554817e+21,1.0891127934e-06
1.0191824655e+21,1.0810921283e-06
1.0228094494e+21,1.0730920101e-06
1.0264364333e+21,1.0651131051e-06
1.0300634171e+21,1.0571560647e-06
1.0336904010e+21,1.0492215254e-06
1.0373173849e+21,1.0413101089e-06
1.0409443687e+21,1.0334224226e-06
1.0445713526e+21,1.0255590592e-06
1.0481983364e+21,1.0177205974e-06
1.0518253203e+21,1.0099076014e-06
1.0554523042e+21,1.0021206219e-06
1.0590792880e+21,9.9436019553e-07
1.0627062719e+21,9.8662684522e-07
1.0663332558e+21,9.7892108049e-07
1.0699602396e+21,9.7124339748e-07
1.0735872235e+21,9.6359427913e-07
1.0772142073e+21,9.5597419532e-07
1.0808411912e+21,9.4838360304e-07
1.0844681751e+21,9.4082294652e-07
1.0880951589e+21,9.3329265741e-07
1.0917221428e+21,9.2579315492e-07
1.0953491267e+21,9.1832484598e-07
1.0989761105e+21,9.1088812539e-07
1.1026030944e+21,9.0348337596e-07
1.1062300783e+21,8.9611096869e-07
1.1098570621e+21,8.8877126290e-07
1.1134840460e+21,8.8146460640e-07
1.1171110298e+21,8.7419133562e-07
1.1207380137e+21,8.6695177578e-07
1.1243649976e+21,8.5974624106e-07
1.1279919814e+21,8.5257503468e-07
1.1316189653e+21,8.4543844915e-07
1.1352459492e+21,8.3833676634e-07
1.1388729330e+21,8.3127025767e-07
1.1424999169e+21,8.2423918423e-07
1.1461269007e+21,8.1724379698e-07
1.1497538846e+21,8.1028433683e-07
1.1533808685e+21,8.0336103484e-07
1.1570078523e+21,7.9647411235e-07
1.1606348362e+21,7.8962378112e-07
1.1642618201e+21,7.8281024348e-07
1.1678888039e+21,7.7603369247e-07
1.1715157878e+21,7.6929431200e-07
1.1751427717e+21,7.6259227695e-07
1.1787697555e+21,7.5592775337e-07
1.1823967394e+21,7.4930089859e-07
1.1860237232e+21,7.4271186135e-07
1.1896507071e+21,7.3616078196e-07
1.1932776910e+21,7.2964779242e-07
1.1969046748e+21,7.2317301659e-07
1.2005316587e+21,7.1673657028e-07
1.2041586426e+21,7.1033856141e-07
1.2077856264e+21,7.0397909016e-07
1.2114126103e+21,6.9765824907e-07
1.2150395941e+21,6.9137612320e-07
1.2186665780e+21,6.8513279023e-07
1.2222935619e+21,6.7892832063e-07
1.2259205457e+21,6.7276277775e-07
1.2295475296e+21,6.6663621800e-07
1.2331745135e+21,6.6054869089e-07
1.2368014973e+21,6.5450023926e-07
1.2404284812e+21,6.4849089932e-07
1.2440554651e+21,6.4252070082e-07
1.2476824489e+21,6.3658966715e-07
1.2513094328e+21,6.3069781549e-07
1.2549364166e+21,6.2484515688e-07
1.2585634005e+21,6.1903169639e-07
1.2621903844e+21,6.1325743320e-07
1.2658173682e+21,6.0752236076e-07
1.2694443521e+21,6.0182646684e-07
1.2730713360e+21,5.9616973372e-07
1.2766983198e+21,5.9055213823e-07
1.2803253037e+21,5.8497365191e-07
1.2839522875e+21,5.7943424112e-07
1.2875792714e+21,5.7393386712e-07
1.2912062553e+21,5.6847248620e-07
1.2948332391e+21,5.6305004976e-07
1.2984602230e+21,5.5766650448e-07
1.3020872069e+21,5.5232179233e-07
1.3057141907e+21,5.4701585077e-07
1.3093411746e+21,5.4174861277e-07
1.3129681584e+21,5.3652000697e-07
1.3165951423e+21,5.3132995774e-07
1.3202221262e+21,5.2617838531e-07
1.3238491100e+21,5.2106520584e-07
1.3274760939e+21,5.1599033153e-07
1.3311030778e+21,5.1095367071e-07
1.3347300616e+21,5.0595512795e-07
1.3383570455e+21,5.0099460412e-07
1.3419840294e+21,4.9607199651e-07
1.3456110132e+21,4.9118719891e-07
1.3492379971e+21,4.8634010169e-07
1.3528649809e+21,4.8153059191e-07
1.3564919648e+21,4.7675855339e-07
1.3601189487e+21,4.7202386678e-07
1.3637459325e+21,4.6732640969e-07
1.3673729164e+21,4.6266605672e-07
1.3709999003e+21,4.5804267957e-07
1.3746268841e+21,4.5345614715e-07
1.3782538680e+21,4.4890632558e-07
1.3818808518e+21,4.4439307834e-07
1.3855078357e+21,4.3991626633e-07
1.3891348196e+21,4.3547574793e-07
1.3927618034e+21,4.3107137908e-07
1.3963887873e+21,4.2670301336e-07
1.4000157712e+21,4.2237050206e-07
1.4036427550e+21,4.1807369427e-07
1.4072697389e+21,4.1381243691e-07
1.4108967228e+21,4.0958657482e-07
1.4145237066e+21,4.0539595086e-07
1.4181506905e+21,4.0124040593e-07
1.4217776743e+21,3.9711977905e-07
1.4254046582e+21,3.9303390745e-07
1.4290316421e+21,3.8898262658e-07
1.4326586259e+21,3.8496577025e-07
1.4362856098e+21,3.8098317063e-07
1.4399125937e+21,3.7703465833e-07
1.4435395775e+21,3.7312006245e-07
1.4471665614e+21,3.6923921069e-07
1.4507935452e+21,3.6539192932e-07
1.4544205291e+21,3.6157804333e-07
1.4580475130e+21,3.5779737642e-07
1.4616744968e+21,3.5404975107e-07
1.4653014807e+21,3.5033498863e-07
1.4689284646e+21,3.4665290932e-07
1.4725554484e+21,3.4300333232e-07
1.4761824323e+21,3.3938607582e-07
1.4798094162e+21,3.3580095703e-07
1.4834364000e+21,3.3224779229e-07
1.4870633839e+21,3.2872639707e-07
1.4906903677e+21,3.2523658606e-07
1.4943173516e+21,3.2177817317e-07
1.4979443355e+21,3.1835097161e-07
1.5015713193e+21,3.1495479393e-07
1.5051983032e+21,3.1158945204e-07
1.5088252871e+21,3.0825475731e-07
1.5124522709e+21,3.0495052055e-07
1.5160792548e+21,3.0167655208e-07
1.5197062386e+21,2.9843266177e-07
1.5233332225e+21,2.9521865909e-07
1.5269602064e+21,2.9203435313e-07
1.5305871902e+21,2.8887955265e-07
1.5342141741e+21,2.8575406613e-07
1.5378411580e+21,2.8265770177e-07
1.5414681418e+21,2.7959026756e-07
1.5450951257e+21,2.7655157132e-07
1.5487221096e+21,2.7354142069e-07
1.5523490934e+21,2.7055962323e-07
1.5559760773e+21,2.6760598639e-07
1.5596030611e+21,2.6468031758e-07
1.5632300450e+21,2.6178242421e-07
1.5668570289e+21,2.5891211367e-07
1.5704840127e+21,2.5606919343e-07
1.5741109966e+21,2.5325347102e-07
1.5777379805e+21,2.5046475407e-07
1.5813649643e+21,2.4770285035e-07
1.5849919482e+21,2.4496756779e-07
1.5886189320e+21,2.4225871452e-07
1.5922459159e+21,2.3957609886e-07
1.5958728998e+21,2.3691952940e-07
1.5994998836e+21,2.3428881497e-07
1.6031268675e+21,2.3168376472e-07
1.6067538514e+21,2.2910418810e-07
1.6103808352e+21,2.2654989490e-07
1.6140078191e+21,2.2402069528e-07
1.6176348030e+21,2.2151639978e-07
1.6212617868e+21,2.1903681936e-07
1.6248887707e+21,2.1658176539e-07
1.6285157545e+21,2.1415104971e-07
1.6321427384e+21,2.1174448462e-07
1.6357697223e+21,2.0936188291e-07
1.6393967061e+21,2.0700305788e-07
1.6430236900e+21,2.0466782338e-07
1.6466506739e+21,2.0235599376e-07
1.6502776577e+21,2.0006738399e-07
1.6539046416e+21,1.9780180958e-07
1.6575316254e+21,1.9555908665e-07
1.6611586093e+21,1.9333903196e-07
1.6647855932e+21,1.9114146287e-07
1.6684125770e+21,1.8896619739e-07
1.6720395609e+21,1.8681305421e-07
1.6756665448e+21,1.8468185268e-07
1.6792935286e+21,1.8257241284e-07
1.6829205125e+21,1.8048455545e-07
1.6865474964e+21,1.7841810196e-07
1.6901744802e+21,1.7637287457e-07
1.6938014641e+21,1.7434869623e-07
1.6974284479e+21,1.7234539061e-07
1.7010554318e+21,1.7036278217e-07
1.7046824157e+21,1.6840069615e-07
1.7083093995e+21,1.6645895857e-07
1.7119363834e+21,1.6453739623e-07
1.7155633673e+21,1.6263583677e-07
1.7191903511e+21,1.6075410863e-07
1.7228173350e+21,1.5889204108e-07
1.7264443188e+21,1.5704946421e-07
1.7300713027e+21,1.5522620898e-07
1.7336982866e+21,1.5342210719e-07
1.7373252704e+21,1.5163699150e-07
1.7409522543e+21,1.4987069544e-07
1.7445792382e+21,1.4812305341e-07
1.7482062220e+21,1.4639390070e-07
1.7518332059e+21,1.4468307348e-07
1.7554601898e+21,1.4299040883e-07
1.7590871736e+21,1.4131574471e-07
1.7627141575e+21,1.3965892000e-07
1.7663411413e+21,1.3801977451e-07
1.7699681252e+21,1.3639814892e-07
1.7735951091e+21,1.3479388488e-07
1.7772220929e+21,1.3320682494e-07
1.7808490768e+21,1.3163681260e-07
1.7844760607e+21,1.3008369228e-07
1.7881030445e+21,1.2854730933e-07
1.7917300284e+21,1.2702751008e-07
1.7953570122e+21,1.2552414178e-07
1.7989839961e+21,1.2403705262e-07
1.8026109800e+21,1.2256609177e-07
1.8062379638e+21,1.2111110934e-07
1.8098649477e+21,1.1967195640e-07
1.8134919316e+21,1.1824848498e-07
1.8171189154e+21,1.1684054806e-07
1.8207458993e+21,1.1544799960e-07
1.8243728831e+21,1.1407069453e-07
1.8279998670e+21,1.1270848873e-07
1.8316268509e+21,1.1136123905e-07
1.8352538347e+21,1.1002880331e-07
1.8388808186e+21,1.0871104031e-07
1.8425078025e+21,1.0740780981e-07
1.8461347863e+21,1.0611897254e-07
1.8497617702e+21,1.0484439021e-07
1.8533887541e+21,1.0358392549e-07
1.8570157379e+21,1.0233744202e-07
1.8606427218e+21,1.0110480442e-07
1.8642697056e+21,9.9885878282e-08
1.8678966895e+21,9.8680530154e-08
1.8715236734e+21,9.7488627562e-08
1.8751506572e+21,9.6310038999e-08
1.8787776411e+21,9.5144633924e-08
1.8824046250e+21,9.3992282761e-08
1.8860316088e+21,9.2852856900e-08
1.8896585927e+21,9.1726228694e-08
1.8932855765e+21,9.0612271456e-08
1.8969125604e+21,8.9510859460e-08
1.9005395443e+21,8.8421867938e-08
1.9041665281e+21,8.7345173078e-08
1.9077935120e+21,8.6280652021e-08
1.9114204959e+21,8.5228182861e-08
1.9150474797e+21,8.4187644640e-08
1.9186744636e+21,8.3158917349e-08
1.9223014475e+21,8.2141881923e-08
1.9259284313e+21,8.1136420239e-08
1.9295554152e+21,8.0142415112e-08
1.9331823990e+21,7.9159750294e-08
1.9368093829e+21,7.8188310473e-08
1.9404363668e+21,7.7227981264e-08
1.9440633506e+21,7.6278649213e-08
1.9476903345e+21,7.5340201787e-08
1.9513173184e+21,7.4412527376e-08
1.9549443022e+21,7.3495515287e-08
1.9585712861e+21,7.2589055743e-08
1.9621982699e+21,7.1693039876e-08
1.9658252538e+21,7.0807359725e-08
1.9694522377e+21,6.9931908235e-08
1.9730792215e+21,6.9066579249e-08
1.9767062054e+21,6.8211267506e-08
1.9803331893e+21,6.7365868639e-08
1.9839601731e+21,6.6530279168e-08
1.9875871570e+21,6.5704396498e-08
1.9912141409e+21,6.4888118914e-08
1.9948411247e+21,6.4081345579e-08
1.9984681086e+21,6.3283976525e-08
2.0020950924e+21,6.2495912657e-08
2.0057220763e+21,6.1717055739e-08
2.0093490602e+21,6.0947308396e-08
2.0129760440e+21,6.0186574111e-08
2.0166030279e+21,5.9434757215e-08
2.0202300118e+21,5.8691762885e-08
2.0238569956e+21,5.7957497142e-08
2.0274839795e+21,5.7231866844e-08
2.0311109633e+21,5.6514779682e-08
2.0347379472e+21,5.5806144174e-08
2.0383649311e+21,5.5105869664e-08
2.0419919149e+21,5.4413866314e-08
2.0456188988e+21,5.3730045100e-08
2.0492458827e+21,5.3054317810e-08
2.0528728665e+21,5.2386597036e-08
2.0564998504e+21,5.1726796168e-08
2.0601268343e+21,5.1074829396e-08
2.0637538181e+21,5.0430611698e-08
2.0673808020e+21,4.9794058839e-08
2.0710077858e+21,4.9165087365e-08
2.0746347697e+21,4.8543614597e-08
2.0782617536e+21,4.7929558631e-08
2.0818887374e+21,4.7322838326e-08
2.0855157213e+21,4.6723373304e-08
2.0891427052e+21,4.6131083945e-08
2.0927696890e+21,4.5545891379e-08
2.0963966729e+21,4.4967717484e-08
2.1000236567e+21,4.4396484880e-08
2.1036506406e+21,4.3832116924e-08
2.1072776245e+21,4.3274537704e-08
2.1109046083e+21,4.2723672037e-08
2.1145315922e+21,4.2179445461e-08
2.1181585761e+21,4.1641784231e-08
2.1217855599e+21,4.1110615314e-08
2.1254125438e+21,4.0585866386e-08
2.1290395277e+21,4.0067465823e-08
2.1326665115e+21,3.9555342699e-08
2.1362934954e+21,3.9049426781e-08
2.1399204792e+21,3.8549648521e-08
2.1435474631e+21,3.8055939057e-08
2.1471744470e+21,3.7568230201e-08
2.1508014308e+21,3.7086454438e-08
2.1544284147e+21,3.6610544920e-08
2.1580553986e+21,3.6140435464e-08
2.1616823824e+21,3.5676060542e-08
2.1653093663e+21,3.5217355277e-08
2.1689363501e+21,3.4764255443e-08
2.1725633340e+21,3.4316697454e-08
2.1761903179e+21,3.3874618363e-08
2.1798173017e+21,3.3437955854e-08
2.1834442856e+21,3.3006648242e-08
2.1870712695e+21,3.2580634460e-08
2.1906982533e+21,3.2159854064e-08
2.1943252372e+21,3.1744247219e-08
2.1979522211e+21,3.1333754701e-08
2.2015792049e+21,3.0928317888e-08
2.2052061888e+21,3.0527878757e-08
2.2088331726e+21,3.0132379879e-08
2.2124601565e+21,2.9741764413e-08
2.2160871404e+21,2.9355976102e-08
2.2197141242e+21,2.8974959270e-08
2.2233411081e+21,2.8598658814e-08
2.2269680920e+21,2.8227020201e-08
2.2305950758e+21,2.7859989463e-08
2.2342220597e+21,2.7497513194e-08
2.2378490435e+21,2.7139538542e-08
2.2414760274e+21,2.6786013205e-08
2.2451030113e+21,2.6436885431e-08
2.2487299951e+21,2.6092104006e-08
2.2523569790e+21,2.5751618254e-08
2.2559839629e+21,2.5415378033e-08
2.2596109467e+21,2.5083333728e-08
2.2632379306e+21,2.4755436247e-08
2.2668649145e+21,2.4431637016e-08
2.2704918983e+21,2.4111887978e-08
2.2741188822e+21,2.3796141584e-08
2.2777458660e+21,2.3484350789e-08
2.2813728499e+21,2.3176469052e-08
2.2849998338e+21,2.2872450327e-08
2.2886268176e+21,2.2572249059e-08
2.2922538015e+21,2.2275820181e-08
2.2958807854e+21,2.1983119111e-08
2.2995077692e+21,2.1694101745e-08
2.3031347531e+21,2.1408724453e-08
2.3067617369e+21,2.1126944075e-08
2.3103887208e+21,2.0848717920e-08
2.3140157047e+21,2.0574003755e-08
2.3176426885e+21,2.0302759808e-08
2.3212696724e+21,2.0034944758e-08
2.3248966563e+21,1.9770517734e-08
2.3285236401e+21,1.9509438311e-08
2.3321506240e+21,1.9251666504e-08
2.3357776078e+21,1.8997162766e-08
2.3394045917e+21,1.8745887981e-08
2.3430315756e+21,1.8497803463e-08
2.3466585594e+21,1.8252870952e-08
2.3502855433e+21,1.8011052607e-08
2.3539125272e+21,1.7772311004e-08
2.3575395110e+21,1.7536609132e-08
2.3611664949e+21,1.7303910390e-08
2.3647934788e+21,1.7074178581e-08
2.3684204626e+21,1.6847377909e-08
2.3720474465e+21,1.6623472976e-08
2.3756744303e+21,1.6402428778e-08
2.3793014142e+21,1.6184210700e-08
2.3829283981e+21,1.5968784513e-08
2.3865553819e+21,1.5756116371e-08
2.3901823658e+21,1.5546172804e-08
2.3938093497e+21,1.5338920722e-08
2.3974363335e+21,1.5134327400e-08
2.4010633174e+21,1.4932360486e-08
2.4046903012e+21,1.4732987988e-08
2.4083172851e+21,1.4536178277e-08
2.4119442690e+21,1.4341900079e-08
2.4155712528e+21,1.4150122475e-08
2.4191982367e+21,1.3960814894e-08
2.4228252206e+21,1.3773947113e-08
2.4264522044e+21,1.3589489251e-08
2.4300791883e+21,1.3407411767e-08
2.4337061722e+21,1.3227685454e-08
2.4373331560e+21,1.3050281441e-08
2.4409601399e+21,1.2875171184e-08
2.4445871237e+21,1.2702326466e-08
2.4482141076e+21,1.2531719391e-08
2.4518410915e+21,1.2363322386e-08
2.4554680753e+21,1.2197108190e-08
2.4590950592e+21,1.2033049858e-08
2.4627220431e+21,1.1871120753e-08
2.4663490269e+21,1.1711294547e-08
2.4699760108e+21,1.1553545211e-08
2.4736029946e+21,1.1397847022e-08
2.4772299785e+21,1.1244174550e-08
2.4808569624e+21,1.1092502661e-08
2.4844839462e+21,1.0942806512e-08
2.4881109301e+21,1.0795061547e-08
2.4917379140e+21,1.0649243497e-08
2.4953648978e+21,1.0505328374e-08
2.4989918817e+21,1.0363292469e-08
2.5026188656e+21,1.0223112351e-08
2.5062458494e+21,1.0084764860e-08
2.5098728333e+21,9.9482271087e-09
2.5134998171e+21,9.8134764762e-09
2.5171268010e+21,9.6804906069e-09
2.5207537849e+21,9.5492474074e-09
2.5243807687e+21,9.4197250435e-09
2.5280077526e+21,9.2919019376e-09
2.5316347365e+21,9.1657567661e-09
