nu,B
2.5316347365e+21,1.3419068271e-08
2.5352617203e+21,1.3246378645e-08
2.5388887042e+21,1.3075831095e-08
2.5425156880e+21,1.2907400346e-08
2.5461426719e+21,1.2741061404e-08
2.5497696558e+21,1.2576789545e-08
2.5533966396e+21,1.2414560320e-08
2.5570236235e+21,1.2254349549e-08
2.5606506074e+21,1.2096133316e-08
2.5642775912e+21,1.1939887971e-08
2.5679045751e+21,1.1785590124e-08
2.5715315590e+21,1.1633216645e-08
2.5751585428e+21,1.1482744659e-08
2.5787855267e+21,1.1334151545e-08
2.5824125105e+21,1.1187414933e-08
2.5860394944e+21,1.1042512700e-08
2.5896664783e+21,1.0899422973e-08
2.5932934621e+21,1.0758124119e-08
2.5969204460e+21,1.0618594748e-08
2.6005474299e+21,1.0480813709e-08
2.6041744137e+21,1.0344760086e-08
2.6078013976e+21,1.0210413198e-08
2.6114283814e+21,1.0077752595e-08
2.6150553653e+21,9.9467580591e-09
2.6186823492e+21,9.8174095958e-09
2.6223093330e+21,9.6896874372e-09
2.6259363169e+21,9.5635720378e-09
2.6295633008e+21,9.4390440721e-09
2.6331902846e+21,9.3160844327e-09
2.6368172685e+21,9.1946742279e-09
2.6404442524e+21,9.0747947797e-09
2.6440712362e+21,8.9564276213e-09
2.6476982201e+21,8.8395544953e-09
2.6513252039e+21,8.7241573512e-09
2.6549521878e+21,8.6102183436e-09
2.6585791717e+21,8.4977198298e-09
2.6622061555e+21,8.3866443680e-09
2.6658331394e+21,8.2769747149e-09
2.6694601233e+21,8.1686938239e-09
2.6730871071e+21,8.0617848430e-09
2.6767140910e+21,7.9562311127e-09
2.6803410748e+21,7.8520161640e-09
2.6839680587e+21,7.7491237165e-09
2.6875950426e+21,7.6475376765e-09
2.6912220264e+21,7.5472421348e-09
2.6948490103e+21,7.4482213650e-09
2.6984759942e+21,7.3504598213e-09
2.7021029780e+21,7.2539421371e-09
2.7057299619e+21,7.1586531226e-09
2.7093569458e+21,7.0645777632e-09
2.7129839296e+21,6.9717012175e-09
2.7166109135e+21,6.8800088156e-09
2.7202378973e+21,6.7894860575e-09
2.7238648812e+21,6.7001186107e-09
2.7274918651e+21,6.6118923088e-09
2.7311188489e+21,6.5247931499e-09
2.7347458328e+21,6.4388072946e-09
2.7383728167e+21,6.3539210640e-09
2.7419998005e+21,6.2701209388e-09
2.7456267844e+21,6.1873935566e-09
2.7492537682e+21,6.1057257110e-09
2.7528807521e+21,6.0251043496e-09
2.7565077360e+21,5.9455165722e-09
2.7601347198e+21,5.8669496296e-09
2.7637617037e+21,5.7893909214e-09
2.7673886876e+21,5.7128279950e-09
2.7710156714e+21,5.6372485435e-09
2.7746426553e+21,5.5626404043e-09
2.7782696391e+21,5.4889915578e-09
2.7818966230e+21,5.4162901254e-09
2.7855236069e+21,5.3445243681e-09
2.7891505907e+21,5.2736826854e-09
2.7927775746e+21,5.2037536130e-09
2.7964045585e+21,5.1347258221e-09
2.8000315423e+21,5.0665881175e-09
2.8036585262e+21,4.9993294360e-09
2.8072855101e+21,4.9329388455e-09
2.8109124939e+21,4.8674055430e-09
2.8145394778e+21,4.8027188535e-09
2.8181664616e+21,4.7388682284e-09
2.8217934455e+21,4.6758432444e-09
2.8254204294e+21,4.6136336017e-09
2.8290474132e+21,4.5522291231e-09
2.8326743971e+21,4.4916197521e-09
2.8363013810e+21,4.4317955523e-09
2.8399283648e+21,4.3727467051e-09
2.8435553487e+21,4.3144635095e-09
2.8471823325e+21,4.2569363797e-09
2.8508093164e+21,4.2001558448e-09
2.8544363003e+21,4.1441125467e-09
2.8580632841e+21,4.0887972394e-09
2.8616902680e+21,4.0342007876e-09
2.8653172519e+21,3.9803141651e-09
2.8689442357e+21,3.9271284544e-09
2.8725712196e+21,3.8746348444e-09
2.8761982035e+21,3.8228246303e-09
2.8798251873e+21,3.7716892115e-09
2.8834521712e+21,3.7212200910e-09
2.8870791550e+21,3.6714088741e-09
2.8907061389e+21,3.6222472670e-09
2.8943331228e+21,3.5737270761e-09
2.8979601066e+21,3.5258402063e-09
2.9015870905e+21,3.4785786606e-09
2.9052140744e+21,3.4319345383e-09
2.9088410582e+21,3.3859000343e-09
2.9124680421e+21,3.3404674380e-09
2.9160950259e+21,3.2956291321e-09
2.9197220098e+21,3.2513775914e-09
2.9233489937e+21,3.2077053823e-09
2.9269759775e+21,3.1646051611e-09
2.9306029614e+21,3.1220696733e-09
2.9342299453e+21,3.0800917528e-09
2.9378569291e+21,3.0386643204e-09
2.9414839130e+21,2.9977803830e-09
2.9451108969e+21,2.9574330329e-09
2.9487378807e+21,2.9176154464e-09
2.9523648646e+21,2.8783208831e-09
2.9559918484e+21,2.8395426847e-09
2.9596188323e+21,2.8012742744e-09
2.9632458162e+21,2.7635091557e-09
2.9668728000e+21,2.7262409115e-09
2.9704997839e+21,2.6894632034e-09
2.9741267678e+21,2.6531697704e-09
2.9777537516e+21,2.6173544284e-09
2.9813807355e+21,2.5820110690e-09
2.9850077193e+21,2.5471336588e-09
2.9886347032e+21,2.5127162386e-09
2.9922616871e+21,2.4787529223e-09
2.9958886709e+21,2.4452378963e-09
2.9995156548e+21,2.4121654183e-09
3.0031426387e+21,2.3795298170e-09
3.0067696225e+21,2.3473254909e-09
3.0103966064e+21,2.3155469073e-09
3.0140235903e+21,2.2841886021e-09
3.0176505741e+21,2.2532451785e-09
3.0212775580e+21,2.2227113065e-09
3.0249045418e+21,2.1925817217e-09
3.0285315257e+21,2.1628512252e-09
3.0321585096e+21,2.1335146821e-09
3.0357854934e+21,2.1045670214e-09
3.0394124773e+21,2.0760032347e-09
3.0430394612e+21,2.0478183759e-09
3.0466664450e+21,2.0200075601e-09
3.0502934289e+21,1.9925659633e-09
3.0539204127e+21,1.9654888213e-09
3.0575473966e+21,1.9387714291e-09
3.0611743805e+21,1.9124091402e-09
3.0648013643e+21,1.8863973662e-09
3.0684283482e+21,1.8607315755e-09
3.0720553321e+21,1.8354072932e-09
3.0756823159e+21,1.8104201003e-09
3.0793092998e+21,1.7857656327e-09
3.0829362837e+21,1.7614395809e-09
3.0865632675e+21,1.7374376894e-09
3.0901902514e+21,1.7137557556e-09
3.0938172352e+21,1.6903896297e-09
3.0974442191e+21,1.6673352138e-09
3.1010712030e+21,1.6445884613e-09
3.1046981868e+21,1.6221453764e-09
3.1083251707e+21,1.6000020132e-09
3.1119521546e+21,1.5781544756e-09
3.1155791384e+21,1.5565989161e-09
3.1192061223e+21,1.5353315358e-09
3.1228331061e+21,1.5143485834e-09
3.1264600900e+21,1.4936463549e-09
3.1300870739e+21,1.4732211926e-09
3.1337140577e+21,1.4530694854e-09
3.1373410416e+21,1.4331876672e-09
3.1409680255e+21,1.4135722170e-09
3.1445950093e+21,1.3942196583e-09
3.1482219932e+21,1.3751265585e-09
3.1518489771e+21,1.3562895282e-09
3.1554759609e+21,1.3377052209e-09
3.1591029448e+21,1.3193703324e-09
3.1627299286e+21,1.3012816002e-09
3.1663569125e+21,1.2834358032e-09
3.1699838964e+21,1.2658297612e-09
3.1736108802e+21,1.2484603340e-09
3.1772378641e+21,1.2313244215e-09
3.1808648480e+21,1.2144189627e-09
3.1844918318e+21,1.1977409355e-09
3.1881188157e+21,1.1812873562e-09
3.1917457995e+21,1.1650552791e-09
3.1953727834e+21,1.1490417958e-09
3.1989997673e+21,1.1332440350e-09
3.2026267511e+21,1.1176591617e-09
3.2062537350e+21,1.1022843774e-09
3.2098807189e+21,1.0871169188e-09
3.2135077027e+21,1.0721540583e-09
3.2171346866e+21,1.0573931026e-09
3.2207616705e+21,1.0428313930e-09
3.2243886543e+21,1.0284663049e-09
3.2280156382e+21,1.0142952469e-09
3.2316426220e+21,1.0003156609e-09
3.2352696059e+21,9.8652502144e-10
3.2388965898e+21,9.7292083544e-10
3.2425235736e+21,9.5950064165e-10
3.2461505575e+21,9.4626201038e-10
3.2497775414e+21,9.3320254305e-10
3.2534045252e+21,9.2031987183e-10
3.2570315091e+21,9.0761165927e-10
3.2606584929e+21,8.9507559788e-10
3.2642854768e+21,8.8270940983e-10
3.2679124607e+21,8.7051084652e-10
3.2715394445e+21,8.5847768825e-10
3.2751664284e+21,8.4660774388e-10
3.2787934123e+21,8.3489885042e-10
3.2824203961e+21,8.2334887274e-10
3.2860473800e+21,8.1195570320e-10
3.2896743638e+21,8.0071726131e-10
3.2933013477e+21,7.8963149338e-10
3.2969283316e+21,7.7869637223e-10
3.3005553154e+21,7.6790989680e-10
3.3041822993e+21,7.5727009189e-10
3.3078092832e+21,7.4677500779e-10
3.3114362670e+21,7.3642271997e-10
3.3150632509e+21,7.2621132881e-10
3.3186902348e+21,7.1613895921e-10
3.3223172186e+21,7.0620376037e-10
3.3259442025e+21,6.9640390542e-10
3.3295711863e+21,6.8673759118e-10
3.3331981702e+21,6.7720303780e-10
3.3368251541e+21,6.6779848852e-10
3.3404521379e+21,6.5852220935e-10
3.3440791218e+21,6.4937248882e-10
3.3477061057e+21,6.4034763766e-10
3.3513330895e+21,6.3144598854e-10
3.3549600734e+21,6.2266589578e-10
3.3585870572e+21,6.1400573513e-10
3.3622140411e+21,6.0546390342e-10
3.3658410250e+21,5.9703881836e-10
3.3694680088e+21,5.8872891826e-10
3.3730949927e+21,5.8053266175e-10
3.3767219766e+21,5.7244852755e-10
3.3803489604e+21,5.6447501422e-10
3.3839759443e+21,5.5661063988e-10
3.3876029282e+21,5.4885394199e-10
3.3912299120e+21,5.4120347710e-10
3.3948568959e+21,5.3365782059e-10
3.3984838797e+21,5.2621556649e-10
3.4021108636e+21,5.1887532717e-10
3.4057378475e+21,5.1163573315e-10
3.4093648313e+21,5.0449543286e-10
3.4129918152e+21,4.9745309244e-10
3.4166187991e+21,4.9050739546e-10
3.4202457829e+21,4.8365704274e-10
3.4238727668e+21,4.7690075215e-10
3.4274997506e+21,4.7023725833e-10
3.4311267345e+21,4.6366531254e-10
3.4347537184e+21,4.5718368240e-10
3.4383807022e+21,4.5079115174e-10
3.4420076861e+21,4.4448652032e-10
3.4456346700e+21,4.3826860369e-10
3.4492616538e+21,4.3213623297e-10
3.4528886377e+21,4.2608825463e-10
3.4565156216e+21,4.2012353033e-10
3.4601426054e+21,4.1424093670e-10
3.4637695893e+21,4.0843936515e-10
3.4673965731e+21,4.0271772170e-10
3.4710235570e+21,3.9707492679e-10
3.4746505409e+21,3.9150991507e-10
3.4782775247e+21,3.8602163526e-10
3.4819045086e+21,3.8060904993e-10
3.4855314925e+21,3.7527113535e-10
3.4891584763e+21,3.7000688129e-10
3.4927854602e+21,3.6481529088e-10
3.4964124440e+21,3.5969538041e-10
3.5000394279e+21,3.5464617919e-10
3.5036664118e+21,3.4966672934e-10
3.5072933956e+21,3.4475608567e-10
3.5109203795e+21,3.3991331548e-10
3.5145473634e+21,3.3513749845e-10
3.5181743472e+21,3.3042772642e-10
3.5218013311e+21,3.2578310327e-10
3.5254283150e+21,3.2120274477e-10
3.5290552988e+21,3.1668577838e-10
3.5326822827e+21,3.1223134319e-10
3.5363092665e+21,3.0783858966e-10
3.5399362504e+21,3.0350667955e-10
3.5435632343e+21,2.9923478578e-10
3.5471902181e+21,2.9502209220e-10
3.5508172020e+21,2.9086779356e-10
3.5544441859e+21,2.8677109528e-10
3.5580711697e+21,2.8273121337e-10
3.5616981536e+21,2.7874737427e-10
3.5653251374e+21,2.7481881471e-10
3.5689521213e+21,2.7094478159e-10
3.5725791052e+21,2.6712453183e-10
3.5762060890e+21,2.6335733226e-10
3.5798330729e+21,2.5964245950e-10
3.5834600568e+21,2.5597919978e-10
3.5870870406e+21,2.5236684889e-10
3.5907140245e+21,2.4880471200e-10
3.5943410084e+21,2.4529210355e-10
3.5979679922e+21,2.4182834716e-10
3.6015949761e+21,2.3841277546e-10
3.6052219599e+21,2.3504473002e-10
3.6088489438e+21,2.3172356120e-10
3.6124759277e+21,2.2844862806e-10
3.6161029115e+21,2.2521929823e-10
3.6197298954e+21,2.2203494781e-10
3.6233568793e+21,2.1889496124e-10
