nu,B
6.2021424059e+20,1.8405716912e-06
6.2384122446e+20,1.8388004534e-06
6.2746820832e+20,1.8368752156e-06
6.3109519218e+20,1.8347980251e-06
6.3472217605e+20,1.8325709358e-06
6.3834915991e+20,1.8301960068e-06
6.4197614377e+20,1.8276753017e-06
6.4560312764e+20,1.8250108884e-06
6.4923011150e+20,1.8222048376e-06
6.5285709536e+20,1.8192592226e-06
6.5648407922e+20,1.8161761185e-06
6.6011106309e+20,1.8129576013e-06
6.6373804695e+20,1.8096057475e-06
6.6736503081e+20,1.8061226333e-06
6.7099201468e+20,1.8025103339e-06
6.7461899854e+20,1.7987709230e-06
6.7824598240e+20,1.7949064722e-06
6.8187296627e+20,1.7909190503e-06
6.8549995013e+20,1.7868107226e-06
6.8912693399e+20,1.7825835508e-06
6.9275391786e+20,1.7782395919e-06
6.9638090172e+20,1.7737808979e-06
7.0000788558e+20,1.7692095155e-06
7.0363486945e+20,1.7645274851e-06
7.0726185331e+20,1.7597368409e-06
7.1088883717e+20,1.7548396096e-06
7.1451582103e+20,1.7498378110e-06
7.1814280490e+20,1.7447334565e-06
7.2176978876e+20,1.7395285494e-06
7.2539677262e+20,1.7342250840e-06
7.2902375649e+20,1.7288250456e-06
7.3265074035e+20,1.7233304098e-06
7.3627772421e+20,1.7177431421e-06
7.3990470808e+20,1.7120651977e-06
7.4353169194e+20,1.7062985210e-06
7.4715867580e+20,1.7004450454e-06
7.5078565967e+20,1.6945066927e-06
7.5441264353e+20,1.6884853731e-06
7.5803962739e+20,1.6823829846e-06
7.6166661126e+20,1.6762014127e-06
7.6529359512e+20,1.6699425305e-06
7.6892057898e+20,1.6636081978e-06
7.7254756284e+20,1.6572002614e-06
7.7617454671e+20,1.6507205545e-06
7.7980153057e+20,1.6441708965e-06
7.8342851443e+20,1.6375530928e-06
7.8705549830e+20,1.6308689346e-06
7.9068248216e+20,1.6241201986e-06
7.9430946602e+20,1.6173086469e-06
7.9793644989e+20,1.6104360268e-06
8.0156343375e+20,1.6035040703e-06
8.0519041761e+20,1.5965144943e-06
8.0881740148e+20,1.5894690004e-06
8.1244438534e+20,1.5823692744e-06
8.1607136920e+20,1.5752169865e-06
8.1969835307e+20,1.5680137910e-06
8.2332533693e+20,1.5607613262e-06
8.2695232079e+20,1.5534612141e-06
8.3057930465e+20,1.5461150607e-06
8.3420628852e+20,1.5387244554e-06
8.3783327238e+20,1.5312909712e-06
8.4146025624e+20,1.5238161645e-06
8.4508724011e+20,1.5163015750e-06
8.4871422397e+20,1.5087487257e-06
8.5234120783e+20,1.5011591227e-06
8.5596819170e+20,1.4935342552e-06
8.5959517556e+20,1.4858755956e-06
8.6322215942e+20,1.4781845990e-06
8.6684914329e+20,1.4704627036e-06
8.7047612715e+20,1.4627113306e-06
8.7410311101e+20,1.4549318838e-06
8.7773009488e+20,1.4471257500e-06
8.8135707874e+20,1.4392942988e-06
8.8498406260e+20,1.4314388825e-06
8.8861104646e+20,1.4235608364e-06
8.9223803033e+20,1.4156614782e-06
8.9586501419e+20,1.4077421087e-06
8.9949199805e+20,1.3998040114e-06
9.0311898192e+20,1.3918484526e-06
9.0674596578e+20,1.3838766812e-06
9.1037294964e+20,1.3758899291e-06
9.1399993351e+20,1.3678894112e-06
9.1762691737e+20,1.3598763251e-06
9.2125390123e+20,1.3518518512e-06
9.2488088510e+20,1.3438171530e-06
9.2850786896e+20,1.3357733772e-06
9.3213485282e+20,1.3277216532e-06
9.3576183668e+20,1.3196630936e-06
9.3938882055e+20,1.3115987943e-06
9.4301580441e+20,1.3035298343e-06
9.4664278827e+20,1.2954572758e-06
9.5026977214e+20,1.2873821645e-06
9.5389675600e+20,1.2793055295e-06
9.5752373986e+20,1.2712283832e-06
9.6115072373e+20,1.2631517218e-06
9.6477770759e+20,1.2550765250e-06
9.6840469145e+20,1.2470037563e-06
9.7203167532e+20,1.2389343631e-06
9.7565865918e+20,1.2308692764e-06
9.7928564304e+20,1.2228094114e-06
9.8291262691e+20,1.2147556675e-06
9.8653961077e+20,1.2067089282e-06
9.9016659463e+20,1.1986700610e-06
9.9379357849e+20,1.1906399183e-06
9.9742056236e+20,1.1826193366e-06
1.0010475462e+21,1.1746091372e-06
1.0046745301e+21,1.1666101259e-06
1.0083015139e+21,1.1586230935e-06
1.0119284978e+21,1.1506488157e-06
1.0155554817e+21,1.1426880532e-06
1.0191824655e+21,1.1347415518e-06
1.0228094494e+21,1.1268100428e-06
1.0264364333e+21,1.1188942425e-06
1.0300634171e+21,1.1109948532e-06
1.0336904010e+21,1.1031125624e-06
1.0373173849e+21,1.0952480435e-06
1.0409443687e+21,1.0874019560e-06
1.0445713526e+21,1.0795749450e-06
1.0481983364e+21,1.0717676421e-06
1.0518253203e+21,1.0639806650e-06
1.0554523042e+21,1.0562146178e-06
1.0590792880e+21,1.0484700911e-06
1.0627062719e+21,1.0407476621e-06
1.0663332558e+21,1.0330478950e-06
1.0699602396e+21,1.0253713406e-06
1.0735872235e+21,1.0177185370e-06
1.0772142073e+21,1.0100900093e-06
1.0808411912e+21,1.0024862701e-06
1.0844681751e+21,9.9490781925e-07
1.0880951589e+21,9.8735514430e-07
1.0917221428e+21,9.7982872048e-07
1.0953491267e+21,9.7232901085e-07
1.0989761105e+21,9.6485646649e-07
1.1026030944e+21,9.5741152657e-07
1.1062300783e+21,9.4999461853e-07
1.1098570621e+21,9.4260615821e-07
1.1134840460e+21,9.3524654997e-07
1.1171110298e+21,9.2791618682e-07
1.1207380137e+21,9.2061545061e-07
1.1243649976e+21,9.1334471209e-07
1.1279919814e+21,9.0610433109e-07
1.1316189653e+21,8.9889465668e-07
1.1352459492e+21,8.9171602723e-07
1.1388729330e+21,8.8456877061e-07
1.1424999169e+21,8.7745320432e-07
1.1461269007e+21,8.7036963559e-07
1.1497538846e+21,8.6331836155e-07
1.1533808685e+21,8.5629966933e-07
1.1570078523e+21,8.4931383624e-07
1.1606348362e+21,8.4236112984e-07
1.1642618201e+21,8.3544180816e-07
1.1678888039e+21,8.2855611973e-07
1.1715157878e+21,8.2170430381e-07
1.1751427717e+21,8.1488659045e-07
1.1787697555e+21,8.0810320065e-07
1.1823967394e+21,8.0135434650e-07
1.1860237232e+21,7.9464023128e-07
1.1896507071e+21,7.8796104962e-07
1.1932776910e+21,7.8131698762e-07
1.1969046748e+21,7.7470822294e-07
1.2005316587e+21,7.6813492501e-07
1.2041586426e+21,7.6159725508e-07
1.2077856264e+21,7.5509536636e-07
1.2114126103e+21,7.4862940418e-07
1.2150395941e+21,7.4219950608e-07
1.2186665780e+21,7.3580580195e-07
1.2222935619e+21,7.2944841414e-07
1.2259205457e+21,7.2312745760e-07
1.2295475296e+21,7.1684303999e-07
1.2331745135e+21,7.1059526177e-07
1.2368014973e+21,7.0438421640e-07
1.2404284812e+21,6.9820999036e-07
1.2440554651e+21,6.9207266334e-07
1.2476824489e+21,6.8597230832e-07
1.2513094328e+21,6.7990899171e-07
1.2549364166e+21,6.7388277344e-07
1.2585634005e+21,6.6789370709e-07
1.2621903844e+21,6.6194183998e-07
1.2658173682e+21,6.5602721332e-07
1.2694443521e+21,6.5014986229e-07
1.2730713360e+21,6.4430981616e-07
1.2766983198e+21,6.3850709840e-07
1.2803253037e+21,6.3274172678e-07
1.2839522875e+21,6.2701371350e-07
1.2875792714e+21,6.2132306524e-07
1.2912062553e+21,6.1566978335e-07
1.2948332391e+21,6.1005386386e-07
1.2984602230e+21,6.0447529768e-07
1.3020872069e+21,5.9893407059e-07
1.3057141907e+21,5.9343016346e-07
1.3093411746e+21,5.8796355226e-07
1.3129681584e+21,5.8253420818e-07
1.3165951423e+21,5.7714209776e-07
1.3202221262e+21,5.7178718295e-07
1.3238491100e+21,5.6646942123e-07
1.3274760939e+21,5.6118876568e-07
1.3311030778e+21,5.5594516509e-07
1.3347300616e+21,5.5073856405e-07
1.3383570455e+21,5.4556890303e-07
1.3419840294e+21,5.4043611851e-07
1.3456110132e+21,5.3534014301e-07
1.3492379971e+21,5.3028090520e-07
1.3528649809e+21,5.2525833003e-07
1.3564919648e+21,5.2027233875e-07
1.3601189487e+21,5.1532284903e-07
1.3637459325e+21,5.1040977505e-07
1.3673729164e+21,5.0553302757e-07
1.3709999003e+21,5.0069251399e-07
1.3746268841e+21,4.9588813849e-07
1.3782538680e+21,4.9111980205e-07
1.3818808518e+21,4.8638740256e-07
1.3855078357e+21,4.8169083490e-07
1.3891348196e+21,4.7702999098e-07
1.3927618034e+21,4.7240475988e-07
1.3963887873e+21,4.6781502785e-07
1.4000157712e+21,4.6326067846e-07
1.4036427550e+21,4.5874159261e-07
1.4072697389e+21,4.5425764862e-07
1.4108967228e+21,4.4980872233e-07
1.4145237066e+21,4.4539468713e-07
1.4181506905e+21,4.4101541405e-07
1.4217776743e+21,4.3667077182e-07
1.4254046582e+21,4.3236062694e-07
1.4290316421e+21,4.2808484376e-07
1.4326586259e+21,4.2384328451e-07
1.4362856098e+21,4.1963580939e-07
1.4399125937e+21,4.1546227663e-07
1.4435395775e+21,4.1132254255e-07
1.4471665614e+21,4.0721646163e-07
1.4507935452e+21,4.0314388655e-07
1.4544205291e+21,3.9910466825e-07
1.4580475130e+21,3.9509865602e-07
1.4616744968e+21,3.9112569752e-07
1.4653014807e+21,3.8718563887e-07
1.4689284646e+21,3.8327832466e-07
1.4725554484e+21,3.7940359807e-07
1.4761824323e+21,3.7556130085e-07
1.4798094162e+21,3.7175127344e-07
1.4834364000e+21,3.6797335498e-07
1.4870633839e+21,3.6422738336e-07
1.4906903677e+21,3.6051319531e-07
1.4943173516e+21,3.5683062641e-07
1.4979443355e+21,3.5317951116e-07
1.5015713193e+21,3.4955968300e-07
1.5051983032e+21,3.4597097440e-07
1.5088252871e+21,3.4241321688e-07
1.5124522709e+21,3.3888624106e-07
1.5160792548e+21,3.3538987670e-07
1.5197062386e+21,3.3192395274e-07
1.5233332225e+21,3.2848829737e-07
1.5269602064e+21,3.2508273806e-07
1.5305871902e+21,3.2170710155e-07
1.5342141741e+21,3.1836121400e-07
1.5378411580e+21,3.1504490092e-07
1.5414681418e+21,3.1175798728e-07
1.5450951257e+21,3.0850029752e-07
1.5487221096e+21,3.0527165558e-07
1.5523490934e+21,3.0207188498e-07
1.5559760773e+21,2.9890080879e-07
1.5596030611e+21,2.9575824974e-07
1.5632300450e+21,2.9264403018e-07
1.5668570289e+21,2.8955797220e-07
1.5704840127e+21,2.8649989757e-07
1.5741109966e+21,2.8346962784e-07
1.5777379805e+21,2.8046698436e-07
1.5813649643e+21,2.7749178829e-07
1.5849919482e+21,2.7454386066e-07
1.5886189320e+21,2.7162302236e-07
1.5922459159e+21,2.6872909423e-07
1.5958728998e+21,2.6586189702e-07
1.5994998836e+21,2.6302125149e-07
1.6031268675e+21,2.6020697838e-07
1.6067538514e+21,2.5741889845e-07
1.6103808352e+21,2.5465683253e-07
1.6140078191e+21,2.5192060154e-07
1.6176348030e+21,2.4921002650e-07
1.6212617868e+21,2.4652492856e-07
1.6248887707e+21,2.4386512903e-07
1.6285157545e+21,2.4123044940e-07
1.6321427384e+21,2.3862071138e-07
1.6357697223e+21,2.3603573689e-07
1.6393967061e+21,2.3347534811e-07
1.6430236900e+21,2.3093936749e-07
1.6466506739e+21,2.2842761779e-07
1.6502776577e+21,2.2593992205e-07
1.6539046416e+21,2.2347610368e-07
1.6575316254e+21,2.2103598644e-07
1.6611586093e+21,2.1861939445e-07
1.6647855932e+21,2.1622615223e-07
1.6684125770e+21,2.1385608472e-07
1.6720395609e+21,2.1150901729e-07
1.6756665448e+21,2.0918477574e-07
1.6792935286e+21,2.0688318637e-07
1.6829205125e+21,2.0460407592e-07
1.6865474964e+21,2.0234727166e-07
1.6901744802e+21,2.0011260135e-07
1.6938014641e+21,1.9789989331e-07
1.6974284479e+21,1.9570897638e-07
1.7010554318e+21,1.9353967995e-07
1.7046824157e+21,1.9139183401e-07
1.7083093995e+21,1.8926526912e-07
1.7119363834e+21,1.8715981643e-07
1.7155633673e+21,1.8507530773e-07
1.7191903511e+21,1.8301157542e-07
1.7228173350e+21,1.8096845252e-07
1.7264443188e+21,1.7894577273e-07
1.7300713027e+21,1.7694337039e-07
1.7336982866e+21,1.7496108052e-07
1.7373252704e+21,1.7299873881e-07
1.7409522543e+21,1.7105618165e-07
1.7445792382e+21,1.6913324615e-07
1.7482062220e+21,1.6722977010e-07
1.7518332059e+21,1.6534559204e-07
1.7554601898e+21,1.6348055121e-07
1.7590871736e+21,1.6163448762e-07
1.7627141575e+21,1.5980724200e-07
1.7663411413e+21,1.5799865586e-07
1.7699681252e+21,1.5620857147e-07
1.7735951091e+21,1.5443683184e-07
1.7772220929e+21,1.5268328080e-07
1.7808490768e+21,1.5094776294e-07
1.7844760607e+21,1.4923012364e-07
1.7881030445e+21,1.4753020910e-07
1.7917300284e+21,1.4584786630e-07
1.7953570122e+21,1.4418294304e-07
1.7989839961e+21,1.4253528794e-07
1.8026109800e+21,1.4090475042e-07
1.8062379638e+21,1.3929118076e-07
1.8098649477e+21,1.3769443003e-07
1.8134919316e+21,1.3611435017e-07
1.8171189154e+21,1.3455079394e-07
1.8207458993e+21,1.3300361495e-07
1.8243728831e+21,1.3147266765e-07
1.8279998670e+21,1.2995780735e-07
1.8316268509e+21,1.2845889021e-07
1.8352538347e+21,1.2697577324e-07
1.8388808186e+21,1.2550831432e-07
1.8425078025e+21,1.2405637220e-07
1.8461347863e+21,1.2261980647e-07
1.8497617702e+21,1.2119847762e-07
1.8533887541e+21,1.1979224698e-07
1.8570157379e+21,1.1840097677e-07
1.8606427218e+21,1.1702453008e-07
1.8642697056e+21,1.1566277088e-07
1.8678966895e+21,1.1431556401e-07
1.8715236734e+21,1.1298277519e-07
1.8751506572e+21,1.1166427101e-07
1.8787776411e+21,1.1035991896e-07
1.8824046250e+21,1.0906958740e-07
1.8860316088e+21,1.0779314557e-07
1.8896585927e+21,1.0653046359e-07
1.8932855765e+21,1.0528141247e-07
1.8969125604e+21,1.0404586410e-07
1.9005395443e+21,1.0282369124e-07
1.9041665281e+21,1.0161476755e-07
1.9077935120e+21,1.0041896756e-07
1.9114204959e+21,9.9236166693e-08
1.9150474797e+21,9.8066241236e-08
1.9186744636e+21,9.6909068369e-08
1.9223014475e+21,9.5764526146e-08
1.9259284313e+21,9.4632493500e-08
1.9295554152e+21,9.3512850242e-08
1.9331823990e+21,9.2405477057e-08
1.9368093829e+21,9.1310255507e-08
1.9404363668e+21,9.0227068024e-08
1.9440633506e+21,8.9155797915e-08
1.9476903345e+21,8.8096329354e-08
1.9513173184e+21,8.7048547385e-08
1.9549443022e+21,8.6012337918e-08
1.9585712861e+21,8.4987587727e-08
1.9621982699e+21,8.3974184447e-08
1.9658252538e+21,8.2972016577e-08
1.9694522377e+21,8.1980973469e-08
1.9730792215e+21,8.1000945334e-08
1.9767062054e+21,8.0031823235e-08
1.9803331893e+21,7.9073499086e-08
1.9839601731e+21,7.8125865648e-08
1.9875871570e+21,7.7188816530e-08
1.9912141409e+21,7.6262246179e-08
1.9948411247e+21,7.5346049887e-08
1.9984681086e+21,7.4440123780e-08
2.0020950924e+21,7.3544364818e-08
2.0057220763e+21,7.2658670794e-08
2.0093490602e+21,7.1782940327e-08
2.0129760440e+21,7.0917072860e-08
2.0166030279e+21,7.0060968660e-08
2.0202300118e+21,6.9214528811e-08
2.0238569956e+21,6.8377655211e-08
2.0274839795e+21,6.7550250570e-08
2.0311109633e+21,6.6732218408e-08
2.0347379472e+21,6.5923463047e-08
2.0383649311e+21,6.5123889611e-08
2.0419919149e+21,6.4333404021e-08
2.0456188988e+21,6.3551912991e-08
2.0492458827e+21,6.2779324028e-08
2.0528728665e+21,6.2015545422e-08
2.0564998504e+21,6.1260486248e-08
2.0601268343e+21,6.0514056357e-08
2.0637538181e+21,5.9776166376e-08
2.0673808020e+21,5.9046727706e-08
2.0710077858e+21,5.8325652509e-08
2.0746347697e+21,5.7612853716e-08
2.0782617536e+21,5.6908245012e-08
2.0818887374e+21,5.6211740842e-08
2.0855157213e+21,5.5523256396e-08
2.0891427052e+21,5.4842707617e-08
2.0927696890e+21,5.4170011187e-08
2.0963966729e+21,5.3505084526e-08
2.1000236567e+21,5.2847845792e-08
2.1036506406e+21,5.2198213870e-08
2.1072776245e+21,5.1556108372e-08
2.1109046083e+21,5.0921449632e-08
2.1145315922e+21,5.0294158702e-08
2.1181585761e+21,4.9674157345e-08
2.1217855599e+21,4.9061368036e-08
2.1254125438e+21,4.8455713953e-08
2.1290395277e+21,4.7857118974e-08
2.1326665115e+21,4.7265507674e-08
2.1362934954e+21,4.6680805320e-08
2.1399204792e+21,4.6102937864e-08
2.1435474631e+21,4.5531831943e-08
2.1471744470e+21,4.4967414873e-08
2.1508014308e+21,4.4409614641e-08
2.1544284147e+21,4.3858359908e-08
2.1580553986e+21,4.3313579997e-08
2.1616823824e+21,4.2775204893e-08
2.1653093663e+21,4.2243165239e-08
2.1689363501e+21,4.1717392328e-08
2.1725633340e+21,4.1197818101e-08
2.1761903179e+21,4.0684375144e-08
2.1798173017e+21,4.0176996680e-08
2.1834442856e+21,3.9675616567e-08
2.1870712695e+21,3.9180169293e-08
2.1906982533e+21,3.8690589972e-08
2.1943252372e+21,3.8206814338e-08
2.1979522211e+21,3.7728778743e-08
2.2015792049e+21,3.7256420152e-08
2.2052061888e+21,3.6789676134e-08
2.2088331726e+21,3.6328484867e-08
2.2124601565e+21,3.5872785123e-08
2.2160871404e+21,3.5422516272e-08
2.2197141242e+21,3.4977618273e-08
2.2233411081e+21,3.4538031671e-08
2.2269680920e+21,3.4103697592e-08
2.2305950758e+21,3.3674557741e-08
2.2342220597e+21,3.3250554394e-08
2.2378490435e+21,3.2831630396e-08
2.2414760274e+21,3.2417729155e-08
2.2451030113e+21,3.2008794641e-08
2.2487299951e+21,3.1604771377e-08
2.2523569790e+21,3.1205604439e-08
2.2559839629e+21,3.0811239449e-08
2.2596109467e+21,3.0421622571e-08
2.2632379306e+21,3.0036700508e-08
2.2668649145e+21,2.9656420498e-08
2.2704918983e+21,2.9280730305e-08
2.2741188822e+21,2.8909578223e-08
2.2777458660e+21,2.8542913065e-08
2.2813728499e+21,2.8180684160e-08
2.2849998338e+21,2.7822841352e-08
2.2886268176e+21,2.7469334992e-08
2.2922538015e+21,2.7120115938e-08
2.2958807854e+21,2.6775135545e-08
2.2995077692e+21,2.6434345666e-08
2.3031347531e+21,2.6097698647e-08
2.3067617369e+21,2.5765147320e-08
2.3103887208e+21,2.5436645003e-08
2.3140157047e+21,2.5112145492e-08
2.3176426885e+21,2.4791603060e-08
2.3212696724e+21,2.4474972451e-08
2.3248966563e+21,2.4162208879e-08
2.3285236401e+21,2.3853268018e-08
2.3321506240e+21,2.3548106006e-08
2.3357776078e+21,2.3246679433e-08
2.3394045917e+21,2.2948945344e-08
2.3430315756e+21,2.2654861231e-08
2.3466585594e+21,2.2364385029e-08
2.3502855433e+21,2.2077475115e-08
2.3539125272e+21,2.1794090302e-08
2.3575395110e+21,2.1514189835e-08
2.3611664949e+21,2.1237733388e-08
2.3647934788e+21,2.0964681060e-08
2.3684204626e+21,2.0694993371e-08
2.3720474465e+21,2.0428631260e-08
2.3756744303e+21,2.0165556078e-08
2.3793014142e+21,1.9905729586e-08
2.3829283981e+21,1.9649113953e-08
2.3865553819e+21,1.9395671748e-08
2.3901823658e+21,1.9145365942e-08
2.3938093497e+21,1.8898159900e-08
2.3974363335e+21,1.8654017377e-08
2.4010633174e+21,1.8412902520e-08
2.4046903012e+21,1.8174779858e-08
2.4083172851e+21,1.7939614302e-08
2.4119442690e+21,1.7707371140e-08
2.4155712528e+21,1.7478016035e-08
2.4191982367e+21,1.7251515020e-08
2.4228252206e+21,1.7027834496e-08
2.4264522044e+21,1.6806941226e-08
2.4300791883e+21,1.6588802336e-08
2.4337061722e+21,1.6373385308e-08
2.4373331560e+21,1.6160657975e-08
2.4409601399e+21,1.5950588525e-08
2.4445871237e+21,1.5743145489e-08
2.4482141076e+21,1.5538297744e-08
2.4518410915e+21,1.5336014506e-08
2.4554680753e+21,1.5136265331e-08
2.4590950592e+21,1.4939020104e-08
2.4627220431e+21,1.4744249046e-08
2.4663490269e+21,1.4551922702e-08
2.4699760108e+21,1.4362011944e-08
2.4736029946e+21,1.4174487963e-08
2.4772299785e+21,1.3989322269e-08
2.4808569624e+21,1.3806486688e-08
2.4844839462e+21,1.3625953357e-08
2.4881109301e+21,1.3447694722e-08
2.4917379140e+21,1.3271683537e-08
2.4953648978e+21,1.3097892856e-08
2.4989918817e+21,1.2926296034e-08
2.5026188656e+21,1.2756866724e-08
2.5062458494e+21,1.2589578873e-08
2.5098728333e+21,1.2424406719e-08
2.5134998171e+21,1.2261324787e-08
2.5171268010e+21,1.2100307889e-08
2.5207537849e+21,1.1941331119e-08
2.5243807687e+21,1.1784369851e-08
2.5280077526e+21,1.1629399737e-08
2.5316347365e+21,1.1476396701e-08
