h,P0,R,M
1.000000e-05,6.266817e-04,3.595858e+01,2.725888e-02
1.000000e-05,6.412790e-04,3.586320e+01,2.737265e-02
1.000000e-05,6.562163e-04,3.576802e+01,2.748687e-02
1.000000e-05,6.715015e-04,3.567263e+01,2.760146e-02
1.000000e-05,6.871428e-04,3.557725e+01,2.771647e-02
1.000000e-05,7.031484e-04,3.548187e+01,2.783191e-02
1.000000e-05,7.195268e-04,3.538648e+01,2.794777e-02
1.000000e-05,7.362868e-04,3.529110e+01,2.806404e-02
1.000000e-05,7.534371e-04,3.519571e+01,2.818074e-02
1.000000e-05,7.709869e-04,3.510033e+01,2.829787e-02
1.000000e-05,7.889455e-04,3.500495e+01,2.841542e-02
1.000000e-05,8.073224e-04,3.490976e+01,2.853342e-02
1.000000e-05,8.261273e-04,3.481458e+01,2.865164e-02
1.000000e-05,8.453703e-04,3.471960e+01,2.876978e-02
1.000000e-05,8.650615e-04,3.462441e+01,2.888830e-02
1.000000e-05,8.852114e-04,3.452943e+01,2.900727e-02
1.000000e-05,9.058306e-04,3.443445e+01,2.912670e-02
1.000000e-05,9.269301e-04,3.433926e+01,2.924654e-02
1.000000e-05,9.485211e-04,3.424428e+01,2.936687e-02
1.000000e-05,9.706150e-04,3.414910e+01,2.948766e-02
1.000000e-05,9.932235e-04,3.405411e+01,2.960893e-02
1.000000e-05,1.016359e-03,3.395913e+01,2.973067e-02
1.000000e-05,1.040033e-03,3.386414e+01,2.985288e-02
1.000000e-05,1.064258e-03,3.376916e+01,2.997558e-02
1.000000e-05,1.089048e-03,3.367418e+01,3.009876e-02
1.000000e-05,1.114415e-03,3.357919e+01,3.022243e-02
1.000000e-05,1.140373e-03,3.348421e+01,3.034657e-02
1.000000e-05,1.166936e-03,3.338943e+01,3.047124e-02
1.000000e-05,1.194117e-03,3.329464e+01,3.059639e-02
1.000000e-05,1.221932e-03,3.319986e+01,3.072204e-02
1.000000e-05,1.250394e-03,3.310508e+01,3.084818e-02
1.000000e-05,1.279520e-03,3.301049e+01,3.097485e-02
1.000000e-05,1.309324e-03,3.291591e+01,3.110201e-02
1.000000e-05,1.339822e-03,3.282133e+01,3.122966e-02
1.000000e-05,1.371030e-03,3.272694e+01,3.135785e-02
1.000000e-05,1.402965e-03,3.263256e+01,3.148654e-02
1.000000e-05,1.435645e-03,3.253817e+01,3.161573e-02
1.000000e-05,1.469085e-03,3.244399e+01,3.174545e-02
1.000000e-05,1.503305e-03,3.234961e+01,3.187567e-02
1.000000e-05,1.538321e-03,3.225562e+01,3.200643e-02
1.000000e-05,1.574153e-03,3.216164e+01,3.213770e-02
1.000000e-05,1.610820e-03,3.206786e+01,3.226951e-02
1.000000e-05,1.648341e-03,3.197387e+01,3.240183e-02
1.000000e-05,1.686736e-03,3.188009e+01,3.253466e-02
1.000000e-05,1.726025e-03,3.178650e+01,3.266805e-02
1.000000e-05,1.766229e-03,3.169292e+01,3.280195e-02
1.000000e-05,1.807370e-03,3.159934e+01,3.293638e-02
1.000000e-05,1.849469e-03,3.150615e+01,3.307136e-02
1.000000e-05,1.892548e-03,3.141277e+01,3.320687e-02
1.000000e-05,1.936631e-03,3.131958e+01,3.334292e-02
1.000000e-05,1.981741e-03,3.122660e+01,3.347951e-02
1.000000e-05,2.027902e-03,3.113382e+01,3.361665e-02
1.000000e-05,2.075138e-03,3.104083e+01,3.375432e-02
1.000000e-05,2.123474e-03,3.094805e+01,3.389253e-02
1.000000e-05,2.172936e-03,3.085547e+01,3.403131e-02
1.000000e-05,2.223550e-03,3.076308e+01,3.417064e-02
1.000000e-05,2.275344e-03,3.067070e+01,3.431052e-02
1.000000e-05,2.328343e-03,3.057831e+01,3.445093e-02
1.000000e-05,2.382577e-03,3.048613e+01,3.459192e-02
1.000000e-05,2.438075e-03,3.039414e+01,3.473347e-02
1.000000e-05,2.494865e-03,3.030236e+01,3.487559e-02
1.000000e-05,2.552978e-03,3.021058e+01,3.501826e-02
1.000000e-05,2.612444e-03,3.011899e+01,3.516150e-02
1.000000e-05,2.673296e-03,3.002741e+01,3.530530e-02
1.000000e-05,2.735565e-03,2.993602e+01,3.544968e-02
1.000000e-05,2.799284e-03,2.984464e+01,3.559461e-02
1.000000e-05,2.864488e-03,2.975346e+01,3.574014e-02
1.000000e-05,2.931210e-03,2.966247e+01,3.588624e-02
1.000000e-05,2.999487e-03,2.957169e+01,3.603293e-02
1.000000e-05,3.069354e-03,2.948090e+01,3.618019e-02
1.000000e-05,3.140848e-03,2.939032e+01,3.632804e-02
1.000000e-05,3.214008e-03,2.929993e+01,3.647649e-02
1.000000e-05,3.288872e-03,2.920955e+01,3.662551e-02
1.000000e-05,3.365480e-03,2.911957e+01,3.677514e-02
1.000000e-05,3.443872e-03,2.902938e+01,3.692535e-02
1.000000e-05,3.524090e-03,2.893960e+01,3.707617e-02
1.000000e-05,3.606177e-03,2.885001e+01,3.722760e-02
1.000000e-05,3.690175e-03,2.876043e+01,3.737962e-02
1.000000e-05,3.776130e-03,2.867084e+01,3.753224e-02
1.000000e-05,3.864088e-03,2.858146e+01,3.768547e-02
1.000000e-05,3.954094e-03,2.849227e+01,3.783932e-02
1.000000e-05,4.046197e-03,2.840349e+01,3.799380e-02
1.000000e-05,4.140445e-03,2.831450e+01,3.814887e-02
1.000000e-05,4.236888e-03,2.822592e+01,3.830458e-02
1.000000e-05,4.335578e-03,2.813733e+01,3.846091e-02
1.000000e-05,4.436566e-03,2.804895e+01,3.861786e-02
1.000000e-05,4.539907e-03,2.796077e+01,3.877545e-02
1.000000e-05,4.645655e-03,2.787278e+01,3.893368e-02
1.000000e-05,4.753867e-03,2.778480e+01,3.909253e-02
1.000000e-05,4.864598e-03,2.769701e+01,3.925202e-02
1.000000e-05,4.977909e-03,2.760963e+01,3.941217e-02
1.000000e-05,5.093860e-03,2.752204e+01,3.957295e-02
1.000000e-05,5.212511e-03,2.743486e+01,3.973440e-02
1.000000e-05,5.333926e-03,2.734767e+01,3.989648e-02
1.000000e-05,5.458169e-03,2.726069e+01,4.005923e-02
1.000000e-05,5.585306e-03,2.717410e+01,4.022265e-02
1.000000e-05,5.715405e-03,2.708752e+01,4.038673e-02
1.000000e-05,5.848534e-03,2.700093e+01,4.055146e-02
1.000000e-05,5.984763e-03,2.691475e+01,4.071688e-02
1.000000e-05,6.124166e-03,2.682856e+01,4.088297e-02
1.000000e-05,6.266817e-03,2.674278e+01,4.104974e-02
1.000000e-05,6.412790e-03,2.665699e+01,4.121720e-02
1.000000e-05,6.562163e-03,2.657141e+01,4.138534e-02
1.000000e-05,6.715015e-03,2.648602e+01,4.155418e-02
1.000000e-05,6.871428e-03,2.640064e+01,4.172370e-02
1.000000e-05,7.031484e-03,2.631565e+01,4.189393e-02
1.000000e-05,7.195268e-03,2.623066e+01,4.206487e-02
1.000000e-05,7.362868e-03,2.614608e+01,4.223652e-02
1.000000e-05,7.534371e-03,2.606149e+01,4.240888e-02
1.000000e-05,7.709869e-03,2.597711e+01,4.258195e-02
1.000000e-05,7.889455e-03,2.589292e+01,4.275575e-02
1.000000e-05,8.073224e-03,2.580874e+01,4.293027e-02
1.000000e-05,8.261273e-03,2.572495e+01,4.310553e-02
1.000000e-05,8.453703e-03,2.564137e+01,4.328153e-02
1.000000e-05,8.650615e-03,2.555778e+01,4.345826e-02
1.000000e-05,8.852114e-03,2.547460e+01,4.363575e-02
1.000000e-05,9.058306e-03,2.539121e+01,4.381398e-02
1.000000e-05,9.269301e-03,2.530842e+01,4.399298e-02
1.000000e-05,9.485211e-03,2.522564e+01,4.417274e-02
1.000000e-05,9.706150e-03,2.514305e+01,4.435326e-02
1.000000e-05,9.932235e-03,2.506067e+01,4.453457e-02
1.000000e-05,1.016359e-02,2.497828e+01,4.471664e-02
1.000000e-05,1.040033e-02,2.489630e+01,4.489951e-02
1.000000e-05,1.064258e-02,2.481431e+01,4.508316e-02
1.000000e-05,1.089048e-02,2.473272e+01,4.526762e-02
1.000000e-05,1.114415e-02,2.465134e+01,4.545289e-02
1.000000e-05,1.140373e-02,2.456995e+01,4.563896e-02
1.000000e-05,1.166936e-02,2.448877e+01,4.582585e-02
1.000000e-05,1.194117e-02,2.440778e+01,4.601355e-02
1.000000e-05,1.221932e-02,2.432699e+01,4.620209e-02
1.000000e-05,1.250394e-02,2.424641e+01,4.639147e-02
1.000000e-05,1.279520e-02,2.416602e+01,4.658170e-02
1.000000e-05,1.309324e-02,2.408584e+01,4.677278e-02
1.000000e-05,1.339822e-02,2.400565e+01,4.696471e-02
1.000000e-05,1.371030e-02,2.392586e+01,4.715751e-02
1.000000e-05,1.402965e-02,2.384628e+01,4.735121e-02
1.000000e-05,1.435645e-02,2.376669e+01,4.754576e-02
1.000000e-05,1.469085e-02,2.368730e+01,4.774121e-02
1.000000e-05,1.503305e-02,2.360832e+01,4.793757e-02
1.000000e-05,1.538321e-02,2.352953e+01,4.813483e-02
1.000000e-05,1.574153e-02,2.345075e+01,4.833301e-02
1.000000e-05,1.610820e-02,2.337216e+01,4.853211e-02
1.000000e-05,1.648341e-02,2.329377e+01,4.873215e-02
1.000000e-05,1.686736e-02,2.321579e+01,4.893315e-02
1.000000e-05,1.726025e-02,2.313780e+01,4.913509e-02
1.000000e-05,1.766229e-02,2.306001e+01,4.933799e-02
1.000000e-05,1.807370e-02,2.298243e+01,4.954187e-02
1.000000e-05,1.849469e-02,2.290504e+01,4.974674e-02
1.000000e-05,1.892548e-02,2.282765e+01,4.995259e-02
1.000000e-05,1.936631e-02,2.275067e+01,5.015946e-02
1.000000e-05,1.981741e-02,2.267388e+01,5.036735e-02
1.000000e-05,2.027902e-02,2.259709e+01,5.057626e-02
1.000000e-05,2.075138e-02,2.252071e+01,5.078623e-02
1.000000e-05,2.123474e-02,2.244452e+01,5.099725e-02
1.000000e-05,2.172936e-02,2.236833e+01,5.120932e-02
1.000000e-05,2.223550e-02,2.229255e+01,5.142248e-02
1.000000e-05,2.275344e-02,2.221676e+01,5.163674e-02
1.000000e-05,2.328343e-02,2.214137e+01,5.185210e-02
1.000000e-05,2.382577e-02,2.206598e+01,5.206858e-02
1.000000e-05,2.438075e-02,2.199080e+01,5.228620e-02
1.000000e-05,2.494865e-02,2.191601e+01,5.250497e-02
1.000000e-05,2.552978e-02,2.184122e+01,5.272489e-02
1.000000e-05,2.612444e-02,2.176664e+01,5.294600e-02
1.000000e-05,2.673296e-02,2.169225e+01,5.316831e-02
1.000000e-05,2.735565e-02,2.161806e+01,5.339183e-02
1.000000e-05,2.799284e-02,2.154407e+01,5.361658e-02
1.000000e-05,2.864488e-02,2.147029e+01,5.384258e-02
1.000000e-05,2.931210e-02,2.139670e+01,5.406984e-02
1.000000e-05,2.999487e-02,2.132331e+01,5.429839e-02
1.000000e-05,3.069354e-02,2.125013e+01,5.452823e-02
1.000000e-05,3.140848e-02,2.117694e+01,5.475936e-02
1.000000e-05,3.214008e-02,2.110415e+01,5.499183e-02
1.000000e-05,3.288872e-02,2.103156e+01,5.522568e-02
1.000000e-05,3.365480e-02,2.095898e+01,5.546090e-02
1.000000e-05,3.443872e-02,2.088679e+01,5.569753e-02
1.000000e-05,3.524090e-02,2.081480e+01,5.593560e-02
1.000000e-05,3.606177e-02,2.074281e+01,5.617511e-02
1.000000e-05,3.690175e-02,2.067103e+01,5.641609e-02
1.000000e-05,3.776130e-02,2.059964e+01,5.665859e-02
1.000000e-05,3.864088e-02,2.052825e+01,5.690260e-02
1.000000e-05,3.954094e-02,2.045726e+01,5.714817e-02
1.000000e-05,4.046197e-02,2.038628e+01,5.739530e-02
1.000000e-05,4.140445e-02,2.031529e+01,5.764402e-02
1.000000e-05,4.236888e-02,2.024490e+01,5.789440e-02
1.000000e-05,4.335578e-02,2.017451e+01,5.814642e-02
1.000000e-05,4.436566e-02,2.010432e+01,5.840013e-02
1.000000e-05,4.539907e-02,2.003434e+01,5.865555e-02
1.000000e-05,4.645655e-02,1.996455e+01,5.891272e-02
1.000000e-05,4.753867e-02,1.989476e+01,5.917167e-02
1.000000e-05,4.864598e-02,1.982537e+01,5.943243e-02
1.000000e-05,4.977909e-02,1.975618e+01,5.969504e-02
1.000000e-05,5.093860e-02,1.968720e+01,5.995953e-02
1.000000e-05,5.212511e-02,1.961821e+01,6.022592e-02
1.000000e-05,5.333926e-02,1.954962e+01,6.049428e-02
1.000000e-05,5.458169e-02,1.948123e+01,6.076462e-02
1.000000e-05,5.585306e-02,1.941284e+01,6.103698e-02
1.000000e-05,5.715405e-02,1.934466e+01,6.131141e-02
1.000000e-05,5.848534e-02,1.927667e+01,6.158795e-02
1.000000e-05,5.984763e-02,1.920908e+01,6.186664e-02
1.000000e-05,6.124166e-02,1.914149e+01,6.214753e-02
1.000000e-05,6.266817e-02,1.907410e+01,6.243065e-02
1.000000e-05,6.412790e-02,1.900691e+01,6.271606e-02
1.000000e-05,6.562163e-02,1.894013e+01,6.300380e-02
1.000000e-05,6.715015e-02,1.887334e+01,6.329391e-02
1.000000e-05,6.871428e-02,1.880675e+01,6.358646e-02
1.000000e-05,7.031484e-02,1.874036e+01,6.388147e-02
1.000000e-05,7.195268e-02,1.867417e+01,6.417902e-02
1.000000e-05,7.362868e-02,1.860818e+01,6.447915e-02
1.000000e-05,7.534371e-02,1.854239e+01,6.478192e-02
1.000000e-05,7.709869e-02,1.847661e+01,6.508738e-02
1.000000e-05,7.889455e-02,1.841122e+01,6.539559e-02
1.000000e-05,8.073224e-02,1.834603e+01,6.570661e-02
1.000000e-05,8.261273e-02,1.828104e+01,6.602051e-02
1.000000e-05,8.453703e-02,1.821605e+01,6.633733e-02
1.000000e-05,8.650615e-02,1.815146e+01,6.665718e-02
1.000000e-05,8.852114e-02,1.808707e+01,6.698008e-02
1.000000e-05,9.058306e-02,1.802268e+01,6.730613e-02
1.000000e-05,9.269301e-02,1.795869e+01,6.763538e-02
1.000000e-05,9.485211e-02,1.789491e+01,6.796791e-02
1.000000e-05,9.706150e-02,1.783112e+01,6.830378e-02
1.000000e-05,9.932235e-02,1.776773e+01,6.864308e-02
1.000000e-05,1.016359e-01,1.770434e+01,6.898589e-02
1.000000e-05,1.040033e-01,1.764115e+01,6.933227e-02
1.000000e-05,1.064258e-01,1.757836e+01,6.968232e-02
1.000000e-05,1.089048e-01,1.751557e+01,7.003611e-02
1.000000e-05,1.114415e-01,1.745318e+01,7.039374e-02
1.000000e-05,1.140373e-01,1.739079e+01,7.075528e-02
1.000000e-05,1.166936e-01,1.732880e+01,7.112084e-02
1.000000e-05,1.194117e-01,1.726681e+01,7.149049e-02
1.000000e-05,1.221932e-01,1.720523e+01,7.186435e-02
1.000000e-05,1.250394e-01,1.714384e+01,7.224249e-02
1.000000e-05,1.279520e-01,1.708245e+01,7.262502e-02
1.000000e-05,1.309324e-01,1.702146e+01,7.301205e-02
1.000000e-05,1.339822e-01,1.696047e+01,7.340367e-02
1.000000e-05,1.371030e-01,1.689988e+01,7.380000e-02
1.000000e-05,1.402965e-01,1.683949e+01,7.420113e-02
1.000000e-05,1.435645e-01,1.677930e+01,7.460720e-02
1.000000e-05,1.469085e-01,1.671931e+01,7.501830e-02
1.000000e-05,1.503305e-01,1.665952e+01,7.543455e-02
1.000000e-05,1.538321e-01,1.659993e+01,7.585608e-02
1.000000e-05,1.574153e-01,1.654074e+01,7.628301e-02
1.000000e-05,1.610820e-01,1.648155e+01,7.671546e-02
1.000000e-05,1.648341e-01,1.642276e+01,7.715356e-02
1.000000e-05,1.686736e-01,1.636397e+01,7.759743e-02
1.000000e-05,1.726025e-01,1.630558e+01,7.804722e-02
1.000000e-05,1.766229e-01,1.624739e+01,7.850307e-02
1.000000e-05,1.807370e-01,1.618940e+01,7.896510e-02
1.000000e-05,1.849469e-01,1.613181e+01,7.943348e-02
1.000000e-05,1.892548e-01,1.607422e+01,7.990833e-02
1.000000e-05,1.936631e-01,1.601703e+01,8.038981e-02
1.000000e-05,1.981741e-01,1.596004e+01,8.087808e-02
1.000000e-05,2.027902e-01,1.590325e+01,8.137328e-02
1.000000e-05,2.075138e-01,1.584686e+01,8.187560e-02
1.000000e-05,2.123474e-01,1.579047e+01,8.238515e-02
1.000000e-05,2.172936e-01,1.573448e+01,8.290215e-02
1.000000e-05,2.223550e-01,1.567869e+01,8.342673e-02
1.000000e-05,2.275344e-01,1.562330e+01,8.395909e-02
1.000000e-05,2.328343e-01,1.556811e+01,8.449939e-02
1.000000e-05,2.382577e-01,1.551312e+01,8.504783e-02
1.000000e-05,2.438075e-01,1.545853e+01,8.560458e-02
1.000000e-05,2.494865e-01,1.540414e+01,8.616982e-02
1.000000e-05,2.552978e-01,1.534995e+01,8.674376e-02
1.000000e-05,2.612444e-01,1.529616e+01,8.732658e-02
1.000000e-05,2.673296e-01,1.524256e+01,8.791848e-02
1.000000e-05,2.735565e-01,1.518937e+01,8.851967e-02
1.000000e-05,2.799284e-01,1.513638e+01,8.913035e-02
1.000000e-05,2.864488e-01,1.508379e+01,8.975074e-02
1.000000e-05,2.931210e-01,1.503140e+01,9.038104e-02
1.000000e-05,2.999487e-01,1.497921e+01,9.102148e-02
1.000000e-05,3.069354e-01,1.492762e+01,9.167228e-02
1.000000e-05,3.140848e-01,1.487623e+01,9.233366e-02
1.000000e-05,3.214008e-01,1.482504e+01,9.300586e-02
1.000000e-05,3.288872e-01,1.477425e+01,9.368911e-02
1.000000e-05,3.365480e-01,1.472385e+01,9.438365e-02
1.000000e-05,3.443872e-01,1.467366e+01,9.508972e-02
1.000000e-05,3.524090e-01,1.462367e+01,9.580757e-02
1.000000e-05,3.606177e-01,1.457428e+01,9.653747e-02
1.000000e-05,3.690175e-01,1.452529e+01,9.727965e-02
1.000000e-05,3.776130e-01,1.447650e+01,9.803438e-02
1.000000e-05,3.864088e-01,1.442791e+01,9.880193e-02
1.000000e-05,3.954094e-01,1.437991e+01,9.958258e-02
1.000000e-05,4.046197e-01,1.433212e+01,1.003766e-01
1.000000e-05,4.140445e-01,1.428473e+01,1.011842e-01
1.000000e-05,4.236888e-01,1.423774e+01,1.020058e-01
1.000000e-05,4.335578e-01,1.419115e+01,1.028416e-01
1.000000e-05,4.436566e-01,1.414495e+01,1.036919e-01
1.000000e-05,4.539907e-01,1.409916e+01,1.045570e-01
1.000000e-05,4.645655e-01,1.405357e+01,1.054372e-01
1.000000e-05,4.753867e-01,1.400838e+01,1.063329e-01
1.000000e-05,4.864598e-01,1.396379e+01,1.072442e-01
1.000000e-05,4.977909e-01,1.391959e+01,1.081717e-01
1.000000e-05,5.093860e-01,1.387560e+01,1.091155e-01
1.000000e-05,5.212511e-01,1.383221e+01,1.100760e-01
1.000000e-05,5.333926e-01,1.378902e+01,1.110535e-01
1.000000e-05,5.458169e-01,1.374642e+01,1.120484e-01
1.000000e-05,5.585306e-01,1.370423e+01,1.130610e-01
1.000000e-05,5.715405e-01,1.366224e+01,1.140917e-01
1.000000e-05,5.848534e-01,1.362084e+01,1.151409e-01
1.000000e-05,5.984763e-01,1.357985e+01,1.162088e-01
1.000000e-05,6.124166e-01,1.353946e+01,1.172959e-01
1.000000e-05,6.266817e-01,1.349927e+01,1.184024e-01
1.000000e-05,6.412790e-01,1.345967e+01,1.195289e-01
1.000000e-05,6.562163e-01,1.342048e+01,1.206757e-01
1.000000e-05,6.715015e-01,1.338169e+01,1.218431e-01
1.000000e-05,6.871428e-01,1.334329e+01,1.230316e-01
1.000000e-05,7.031484e-01,1.330550e+01,1.242415e-01
1.000000e-05,7.195268e-01,1.326811e+01,1.254733e-01
1.000000e-05,7.362868e-01,1.323111e+01,1.267274e-01
1.000000e-05,7.534371e-01,1.319472e+01,1.280042e-01
1.000000e-05,7.709869e-01,1.315852e+01,1.293041e-01
1.000000e-05,7.889455e-01,1.312293e+01,1.306276e-01
1.000000e-05,8.073224e-01,1.308794e+01,1.319750e-01
1.000000e-05,8.261273e-01,1.305334e+01,1.333468e-01
1.000000e-05,8.453703e-01,1.301915e+01,1.347435e-01
1.000000e-05,8.650615e-01,1.298555e+01,1.361656e-01
1.000000e-05,8.852114e-01,1.295236e+01,1.376134e-01
1.000000e-05,9.058306e-01,1.291957e+01,1.390875e-01
1.000000e-05,9.269301e-01,1.288757e+01,1.405883e-01
1.000000e-05,9.485211e-01,1.285578e+01,1.421163e-01
1.000000e-05,9.706150e-01,1.282458e+01,1.436719e-01
1.000000e-05,9.932235e-01,1.279379e+01,1.452558e-01
1.000000e-05,1.016359e+00,1.276359e+01,1.468683e-01
1.000000e-05,1.040033e+00,1.273380e+01,1.485100e-01
1.000000e-05,1.064258e+00,1.270440e+01,1.501815e-01
1.000000e-05,1.089048e+00,1.267581e+01,1.518831e-01
1.000000e-05,1.114415e+00,1.264741e+01,1.536154e-01
1.000000e-05,1.140373e+00,1.261962e+01,1.553791e-01
1.000000e-05,1.166936e+00,1.259222e+01,1.571745e-01
1.000000e-05,1.194117e+00,1.256563e+01,1.590023e-01
1.000000e-05,1.221932e+00,1.253923e+01,1.608630e-01
1.000000e-05,1.250394e+00,1.251344e+01,1.627572e-01
1.000000e-05,1.279520e+00,1.248804e+01,1.646854e-01
1.000000e-05,1.309324e+00,1.246325e+01,1.666483e-01
1.000000e-05,1.339822e+00,1.243905e+01,1.686463e-01
1.000000e-05,1.371030e+00,1.241525e+01,1.706801e-01
1.000000e-05,1.402965e+00,1.239186e+01,1.727503e-01
1.000000e-05,1.435645e+00,1.236886e+01,1.748575e-01
1.000000e-05,1.469085e+00,1.234667e+01,1.770023e-01
1.000000e-05,1.503305e+00,1.232467e+01,1.791853e-01
1.000000e-05,1.538321e+00,1.230347e+01,1.814071e-01
1.000000e-05,1.574153e+00,1.228248e+01,1.836684e-01
1.000000e-05,1.610820e+00,1.226208e+01,1.859698e-01
1.000000e-05,1.648341e+00,1.224228e+01,1.883119e-01
1.000000e-05,1.686736e+00,1.222289e+01,1.906955e-01
1.000000e-05,1.726025e+00,1.220389e+01,1.931211e-01
1.000000e-05,1.766229e+00,1.218549e+01,1.955895e-01
1.000000e-05,1.807370e+00,1.216750e+01,1.981013e-01
1.000000e-05,1.849469e+00,1.215010e+01,2.006572e-01
1.000000e-05,1.892548e+00,1.213310e+01,2.032579e-01
1.000000e-05,1.936631e+00,1.211651e+01,2.059040e-01
1.000000e-05,1.981741e+00,1.210051e+01,2.085964e-01
1.000000e-05,2.027902e+00,1.208491e+01,2.113357e-01
1.000000e-05,2.075138e+00,1.206971e+01,2.141226e-01
1.000000e-05,2.123474e+00,1.205512e+01,2.169578e-01
1.000000e-05,2.172936e+00,1.204092e+01,2.198422e-01
1.000000e-05,2.223550e+00,1.202732e+01,2.227763e-01
1.000000e-05,2.275344e+00,1.201392e+01,2.257611e-01
1.000000e-05,2.328343e+00,1.200112e+01,2.287972e-01
1.000000e-05,2.382577e+00,1.198873e+01,2.318853e-01
1.000000e-05,2.438075e+00,1.197673e+01,2.350263e-01
1.000000e-05,2.494865e+00,1.196533e+01,2.382210e-01
1.000000e-05,2.552978e+00,1.195433e+01,2.414701e-01
1.000000e-05,2.612444e+00,1.194373e+01,2.447743e-01
1.000000e-05,2.673296e+00,1.193354e+01,2.481346e-01
1.000000e-05,2.735565e+00,1.192394e+01,2.515517e-01
1.000000e-05,2.799284e+00,1.191454e+01,2.550263e-01
1.000000e-05,2.864488e+00,1.190574e+01,2.585594e-01
1.000000e-05,2.931210e+00,1.189714e+01,2.621517e-01
1.000000e-05,2.999487e+00,1.188934e+01,2.658041e-01
1.000000e-05,3.069354e+00,1.188155e+01,2.695173e-01
1.000000e-05,3.140848e+00,1.187435e+01,2.732922e-01
1.000000e-05,3.214008e+00,1.186755e+01,2.771297e-01
1.000000e-05,3.288872e+00,1.186115e+01,2.810306e-01
1.000000e-05,3.365480e+00,1.185515e+01,2.849957e-01
1.000000e-05,3.443872e+00,1.184955e+01,2.890259e-01
1.000000e-05,3.524090e+00,1.184435e+01,2.931221e-01
1.000000e-05,3.606177e+00,1.183955e+01,2.972850e-01
1.000000e-05,3.690175e+00,1.183515e+01,3.015157e-01
1.000000e-05,3.776130e+00,1.183095e+01,3.058148e-01
1.000000e-05,3.864088e+00,1.182736e+01,3.101834e-01
1.000000e-05,3.954094e+00,1.182396e+01,3.146222e-01
1.000000e-05,4.046197e+00,1.182096e+01,3.191322e-01
1.000000e-05,4.140445e+00,1.181836e+01,3.237142e-01
1.000000e-05,4.236888e+00,1.181596e+01,3.283691e-01
1.000000e-05,4.335578e+00,1.181416e+01,3.330977e-01
1.000000e-05,4.436566e+00,1.181256e+01,3.379011e-01
1.000000e-05,4.539907e+00,1.181136e+01,3.427799e-01
1.000000e-05,4.645655e+00,1.181036e+01,3.477352e-01
1.000000e-05,4.753867e+00,1.180976e+01,3.527677e-01
1.000000e-05,4.864598e+00,1.180956e+01,3.578785e-01
1.000000e-05,4.977909e+00,1.180956e+01,3.630682e-01
1.000000e-05,5.093860e+00,1.180996e+01,3.683379e-01
1.000000e-05,5.212511e+00,1.181076e+01,3.736884e-01
