h,P0,R,M
1.000000e-05,6.412790e-04,3.812341e+00,5.692367e-04
1.000000e-05,6.562163e-04,3.821739e+00,5.786474e-04
1.000000e-05,6.715015e-04,3.830938e+00,5.882131e-04
1.000000e-05,6.871428e-04,3.840336e+00,5.979373e-04
1.000000e-05,7.031484e-04,3.849734e+00,6.078220e-04
1.000000e-05,7.195268e-04,3.859133e+00,6.178700e-04
1.000000e-05,7.362868e-04,3.868731e+00,6.280842e-04
1.000000e-05,7.534371e-04,3.878129e+00,6.384669e-04
1.000000e-05,7.709869e-04,3.887528e+00,6.490210e-04
1.000000e-05,7.889455e-04,3.897126e+00,6.597498e-04
1.000000e-05,8.073224e-04,3.906725e+00,6.706558e-04
1.000000e-05,8.261273e-04,3.916123e+00,6.817415e-04
1.000000e-05,8.453703e-04,3.925721e+00,6.930107e-04
1.000000e-05,8.650615e-04,3.935320e+00,7.044659e-04
1.000000e-05,8.852114e-04,3.944918e+00,7.161103e-04
1.000000e-05,9.058306e-04,3.954716e+00,7.279475e-04
1.000000e-05,9.269301e-04,3.964315e+00,7.399797e-04
1.000000e-05,9.485211e-04,3.974113e+00,7.522109e-04
1.000000e-05,9.706150e-04,3.983711e+00,7.646438e-04
1.000000e-05,9.932235e-04,3.993510e+00,7.772824e-04
1.000000e-05,1.016359e-03,4.003308e+00,7.901296e-04
1.000000e-05,1.040033e-03,4.013106e+00,8.031889e-04
1.000000e-05,1.064258e-03,4.022904e+00,8.164639e-04
1.000000e-05,1.089048e-03,4.032703e+00,8.299581e-04
1.000000e-05,1.114415e-03,4.042501e+00,8.436750e-04
1.000000e-05,1.140373e-03,4.052499e+00,8.576189e-04
1.000000e-05,1.166936e-03,4.062298e+00,8.717924e-04
1.000000e-05,1.194117e-03,4.072296e+00,8.862005e-04
1.000000e-05,1.221932e-03,4.082294e+00,9.008464e-04
1.000000e-05,1.250394e-03,4.092292e+00,9.157341e-04
1.000000e-05,1.279520e-03,4.102291e+00,9.308675e-04
1.000000e-05,1.309324e-03,4.112289e+00,9.462508e-04
1.000000e-05,1.339822e-03,4.122287e+00,9.618879e-04
1.000000e-05,1.371030e-03,4.132485e+00,9.777836e-04
1.000000e-05,1.402965e-03,4.142484e+00,9.939413e-04
1.000000e-05,1.435645e-03,4.152682e+00,1.010366e-03
1.000000e-05,1.469085e-03,4.162880e+00,1.027062e-03
1.000000e-05,1.503305e-03,4.172878e+00,1.044033e-03
1.000000e-05,1.538321e-03,4.183077e+00,1.061285e-03
1.000000e-05,1.574153e-03,4.193475e+00,1.078821e-03
1.000000e-05,1.610820e-03,4.203673e+00,1.096647e-03
1.000000e-05,1.648341e-03,4.213871e+00,1.114767e-03
1.000000e-05,1.686736e-03,4.224270e+00,1.133186e-03
1.000000e-05,1.726025e-03,4.234468e+00,1.151909e-03
1.000000e-05,1.766229e-03,4.244866e+00,1.170941e-03
1.000000e-05,1.807370e-03,4.255264e+00,1.190288e-03
1.000000e-05,1.849469e-03,4.265662e+00,1.209953e-03
1.000000e-05,1.892548e-03,4.276061e+00,1.229943e-03
1.000000e-05,1.936631e-03,4.286459e+00,1.250263e-03
1.000000e-05,1.981741e-03,4.297057e+00,1.270919e-03
1.000000e-05,2.027902e-03,4.307455e+00,1.291914e-03
1.000000e-05,2.075138e-03,4.318053e+00,1.313257e-03
1.000000e-05,2.123474e-03,4.328652e+00,1.334952e-03
1.000000e-05,2.172936e-03,4.339050e+00,1.357004e-03
1.000000e-05,2.223550e-03,4.349648e+00,1.379420e-03
1.000000e-05,2.275344e-03,4.360446e+00,1.402207e-03
1.000000e-05,2.328343e-03,4.371044e+00,1.425369e-03
1.000000e-05,2.382577e-03,4.381642e+00,1.448913e-03
1.000000e-05,2.438075e-03,4.392441e+00,1.472846e-03
1.000000e-05,2.494865e-03,4.403039e+00,1.497173e-03
1.000000e-05,2.552978e-03,4.413837e+00,1.521902e-03
1.000000e-05,2.612444e-03,4.424635e+00,1.547039e-03
1.000000e-05,2.673296e-03,4.435433e+00,1.572590e-03
1.000000e-05,2.735565e-03,4.446231e+00,1.598562e-03
1.000000e-05,2.799284e-03,4.457229e+00,1.624964e-03
1.000000e-05,2.864488e-03,4.468027e+00,1.651800e-03
1.000000e-05,2.931210e-03,4.478826e+00,1.679078e-03
1.000000e-05,2.999487e-03,4.489824e+00,1.706807e-03
1.000000e-05,3.069354e-03,4.500822e+00,1.734993e-03
1.000000e-05,3.140848e-03,4.511820e+00,1.763644e-03
1.000000e-05,3.214008e-03,4.522818e+00,1.792767e-03
1.000000e-05,3.288872e-03,4.533816e+00,1.822370e-03
1.000000e-05,3.365480e-03,4.544814e+00,1.852461e-03
1.000000e-05,3.443872e-03,4.556012e+00,1.883048e-03
1.000000e-05,3.524090e-03,4.567210e+00,1.914140e-03
1.000000e-05,3.606177e-03,4.578208e+00,1.945743e-03
1.000000e-05,3.690175e-03,4.589406e+00,1.977868e-03
1.000000e-05,3.776130e-03,4.600605e+00,2.010522e-03
1.000000e-05,3.864088e-03,4.611803e+00,2.043715e-03
1.000000e-05,3.954094e-03,4.623001e+00,2.077454e-03
1.000000e-05,4.046197e-03,4.634399e+00,2.111750e-03
1.000000e-05,4.140445e-03,4.645597e+00,2.146610e-03
1.000000e-05,4.236888e-03,4.656995e+00,2.182045e-03
1.000000e-05,4.335578e-03,4.668393e+00,2.218064e-03
1.000000e-05,4.436566e-03,4.679791e+00,2.254676e-03
1.000000e-05,4.539907e-03,4.691189e+00,2.291891e-03
1.000000e-05,4.645655e-03,4.702587e+00,2.329720e-03
1.000000e-05,4.753867e-03,4.713985e+00,2.368171e-03
1.000000e-05,4.864598e-03,4.725583e+00,2.407256e-03
1.000000e-05,4.977909e-03,4.736981e+00,2.446984e-03
1.000000e-05,5.093860e-03,4.748579e+00,2.487367e-03
1.000000e-05,5.212511e-03,4.760177e+00,2.528415e-03
1.000000e-05,5.333926e-03,4.771775e+00,2.570139e-03
1.000000e-05,5.458169e-03,4.783373e+00,2.612550e-03
1.000000e-05,5.585306e-03,4.795171e+00,2.655660e-03
1.000000e-05,5.715405e-03,4.806769e+00,2.699478e-03
1.000000e-05,5.848534e-03,4.818367e+00,2.744018e-03
1.000000e-05,5.984763e-03,4.830165e+00,2.789292e-03
1.000000e-05,6.124166e-03,4.841963e+00,2.835311e-03
1.000000e-05,6.266817e-03,4.853761e+00,2.882087e-03
1.000000e-05,6.412790e-03,4.865559e+00,2.929633e-03
1.000000e-05,6.562163e-03,4.877357e+00,2.977961e-03
1.000000e-05,6.715015e-03,4.889355e+00,3.027085e-03
1.000000e-05,6.871428e-03,4.901153e+00,3.077017e-03
1.000000e-05,7.031484e-03,4.913151e+00,3.127771e-03
1.000000e-05,7.195268e-03,4.925148e+00,3.179360e-03
1.000000e-05,7.362868e-03,4.937146e+00,3.231797e-03
1.000000e-05,7.534371e-03,4.949144e+00,3.285097e-03
1.000000e-05,7.709869e-03,4.961142e+00,3.339273e-03
1.000000e-05,7.889455e-03,4.973140e+00,3.394340e-03
1.000000e-05,8.073224e-03,4.985338e+00,3.450314e-03
1.000000e-05,8.261273e-03,4.997536e+00,3.507207e-03
1.000000e-05,8.453703e-03,5.009534e+00,3.565035e-03
1.000000e-05,8.650615e-03,5.021732e+00,3.623815e-03
1.000000e-05,8.852114e-03,5.033930e+00,3.683561e-03
1.000000e-05,9.058306e-03,5.046327e+00,3.744291e-03
1.000000e-05,9.269301e-03,5.058525e+00,3.806017e-03
1.000000e-05,9.485211e-03,5.070723e+00,3.868757e-03
1.000000e-05,9.706150e-03,5.083121e+00,3.932529e-03
1.000000e-05,9.932235e-03,5.095519e+00,3.997349e-03
1.000000e-05,1.016359e-02,5.107917e+00,4.063234e-03
1.000000e-05,1.040033e-02,5.120315e+00,4.130202e-03
1.000000e-05,1.064258e-02,5.132713e+00,4.198269e-03
1.000000e-05,1.089048e-02,5.145110e+00,4.267454e-03
1.000000e-05,1.114415e-02,5.157708e+00,4.337776e-03
1.000000e-05,1.140373e-02,5.170306e+00,4.409253e-03
1.000000e-05,1.166936e-02,5.182704e+00,4.481902e-03
1.000000e-05,1.194117e-02,5.195302e+00,4.555746e-03
1.000000e-05,1.221932e-02,5.207900e+00,4.630801e-03
1.000000e-05,1.250394e-02,5.220697e+00,4.707090e-03
1.000000e-05,1.279520e-02,5.233295e+00,4.784629e-03
1.000000e-05,1.309324e-02,5.246093e+00,4.863442e-03
1.000000e-05,1.339822e-02,5.258691e+00,4.943547e-03
1.000000e-05,1.371030e-02,5.271489e+00,5.024967e-03
1.000000e-05,1.402965e-02,5.284286e+00,5.107723e-03
1.000000e-05,1.435645e-02,5.297084e+00,5.191837e-03
1.000000e-05,1.469085e-02,5.309882e+00,5.277329e-03
1.000000e-05,1.503305e-02,5.322880e+00,5.364225e-03
1.000000e-05,1.538321e-02,5.335677e+00,5.452545e-03
1.000000e-05,1.574153e-02,5.348675e+00,5.542314e-03
1.000000e-05,1.610820e-02,5.361673e+00,5.633554e-03
1.000000e-05,1.648341e-02,5.374671e+00,5.726290e-03
1.000000e-05,1.686736e-02,5.387668e+00,5.820545e-03
1.000000e-05,1.726025e-02,5.400666e+00,5.916345e-03
1.000000e-05,1.766229e-02,5.413664e+00,6.013714e-03
1.000000e-05,1.807370e-02,5.426862e+00,6.112680e-03
1.000000e-05,1.849469e-02,5.440059e+00,6.213267e-03
1.000000e-05,1.892548e-02,5.453257e+00,6.315501e-03
1.000000e-05,1.936631e-02,5.466455e+00,6.419409e-03
1.000000e-05,1.981741e-02,5.479653e+00,6.525019e-03
1.000000e-05,2.027902e-02,5.492850e+00,6.632357e-03
1.000000e-05,2.075138e-02,5.506248e+00,6.741454e-03
1.000000e-05,2.123474e-02,5.519446e+00,6.852334e-03
1.000000e-05,2.172936e-02,5.532843e+00,6.965031e-03
1.000000e-05,2.223550e-02,5.546241e+00,7.079571e-03
1.000000e-05,2.275344e-02,5.559639e+00,7.195985e-03
1.000000e-05,2.328343e-02,5.573036e+00,7.314302e-03
1.000000e-05,2.382577e-02,5.586434e+00,7.434554e-03
1.000000e-05,2.438075e-02,5.600032e+00,7.556775e-03
1.000000e-05,2.494865e-02,5.613629e+00,7.680993e-03
1.000000e-05,2.552978e-02,5.627027e+00,7.807240e-03
1.000000e-05,2.612444e-02,5.640625e+00,7.935551e-03
1.000000e-05,2.673296e-02,5.654222e+00,8.065959e-03
1.000000e-05,2.735565e-02,5.668020e+00,8.198500e-03
1.000000e-05,2.799284e-02,5.681618e+00,8.333203e-03
1.000000e-05,2.864488e-02,5.695415e+00,8.470108e-03
1.000000e-05,2.931210e-02,5.709013e+00,8.609246e-03
1.000000e-05,2.999487e-02,5.722811e+00,8.750657e-03
1.000000e-05,3.069354e-02,5.736608e+00,8.894377e-03
1.000000e-05,3.140848e-02,5.750406e+00,9.040441e-03
1.000000e-05,3.214008e-02,5.764403e+00,9.188891e-03
1.000000e-05,3.288872e-02,5.778201e+00,9.339760e-03
1.000000e-05,3.365480e-02,5.792199e+00,9.493092e-03
1.000000e-05,3.443872e-02,5.805996e+00,9.648921e-03
1.000000e-05,3.524090e-02,5.819994e+00,9.807294e-03
1.000000e-05,3.606177e-02,5.833991e+00,9.968247e-03
1.000000e-05,3.690175e-02,5.848189e+00,1.013183e-02
1.000000e-05,3.776130e-02,5.862186e+00,1.029807e-02
1.000000e-05,3.864088e-02,5.876184e+00,1.046702e-02
1.000000e-05,3.954094e-02,5.890382e+00,1.063872e-02
1.000000e-05,4.046197e-02,5.904579e+00,1.081322e-02
1.000000e-05,4.140445e-02,5.918777e+00,1.099056e-02
1.000000e-05,4.236888e-02,5.932974e+00,1.117078e-02
1.000000e-05,4.335578e-02,5.947172e+00,1.135394e-02
1.000000e-05,4.436566e-02,5.961569e+00,1.154008e-02
1.000000e-05,4.539907e-02,5.975767e+00,1.172924e-02
1.000000e-05,4.645655e-02,5.990164e+00,1.192148e-02
1.000000e-05,4.753867e-02,6.004562e+00,1.211685e-02
1.000000e-05,4.864598e-02,6.018959e+00,1.231539e-02
1.000000e-05,4.977909e-02,6.033357e+00,1.251716e-02
1.000000e-05,5.093860e-02,6.047754e+00,1.272220e-02
1.000000e-05,5.212511e-02,6.062352e+00,1.293058e-02
1.000000e-05,5.333926e-02,6.076749e+00,1.314233e-02
1.000000e-05,5.458169e-02,6.091347e+00,1.335753e-02
1.000000e-05,5.585306e-02,6.105944e+00,1.357621e-02
1.000000e-05,5.715405e-02,6.120542e+00,1.379845e-02
1.000000e-05,5.848534e-02,6.135139e+00,1.402429e-02
1.000000e-05,5.984763e-02,6.149937e+00,1.425379e-02
1.000000e-05,6.124166e-02,6.164534e+00,1.448701e-02
1.000000e-05,6.266817e-02,6.179332e+00,1.472401e-02
1.000000e-05,6.412790e-02,6.194129e+00,1.496485e-02
1.000000e-05,6.562163e-02,6.208926e+00,1.520959e-02
1.000000e-05,6.715015e-02,6.223724e+00,1.545830e-02
1.000000e-05,6.871428e-02,6.238521e+00,1.571102e-02
1.000000e-05,7.031484e-02,6.253319e+00,1.596784e-02
1.000000e-05,7.195268e-02,6.268316e+00,1.622881e-02
1.000000e-05,7.362868e-02,6.283314e+00,1.649401e-02
1.000000e-05,7.534371e-02,6.298111e+00,1.676348e-02
1.000000e-05,7.709869e-02,6.313108e+00,1.703731e-02
1.000000e-05,7.889455e-02,6.328306e+00,1.731557e-02
1.000000e-05,8.073224e-02,6.343303e+00,1.759832e-02
1.000000e-05,8.261273e-02,6.358301e+00,1.788564e-02
1.000000e-05,8.453703e-02,6.373498e+00,1.817759e-02
1.000000e-05,8.650615e-02,6.388695e+00,1.847425e-02
1.000000e-05,8.852114e-02,6.403893e+00,1.877570e-02
1.000000e-05,9.058306e-02,6.419090e+00,1.908200e-02
1.000000e-05,9.269301e-02,6.434287e+00,1.939324e-02
1.000000e-05,9.485211e-02,6.449485e+00,1.970950e-02
1.000000e-05,9.706150e-02,6.464882e+00,2.003084e-02
1.000000e-05,9.932235e-02,6.480080e+00,2.035736e-02
1.000000e-05,1.016359e-01,6.495477e+00,2.068914e-02
1.000000e-05,1.040033e-01,6.510874e+00,2.102625e-02
1.000000e-05,1.064258e-01,6.526272e+00,2.136878e-02
1.000000e-05,1.089048e-01,6.541669e+00,2.171681e-02
1.000000e-05,1.114415e-01,6.557066e+00,2.207043e-02
1.000000e-05,1.140373e-01,6.572664e+00,2.242974e-02
1.000000e-05,1.166936e-01,6.588061e+00,2.279481e-02
1.000000e-05,1.194117e-01,6.603658e+00,2.316574e-02
1.000000e-05,1.221932e-01,6.619256e+00,2.354262e-02
1.000000e-05,1.250394e-01,6.634853e+00,2.392553e-02
1.000000e-05,1.279520e-01,6.650450e+00,2.431459e-02
1.000000e-05,1.309324e-01,6.666247e+00,2.470987e-02
1.000000e-05,1.339822e-01,6.681845e+00,2.511149e-02
1.000000e-05,1.371030e-01,6.697642e+00,2.551953e-02
1.000000e-05,1.402965e-01,6.713439e+00,2.593409e-02
1.000000e-05,1.435645e-01,6.729037e+00,2.635528e-02
1.000000e-05,1.469085e-01,6.745034e+00,2.678321e-02
1.000000e-05,1.503305e-01,6.760831e+00,2.721796e-02
1.000000e-05,1.538321e-01,6.776628e+00,2.765966e-02
1.000000e-05,1.574153e-01,6.792426e+00,2.810840e-02
1.000000e-05,1.610820e-01,6.808423e+00,2.856430e-02
1.000000e-05,1.648341e-01,6.824420e+00,2.902746e-02
1.000000e-05,1.686736e-01,6.840417e+00,2.949801e-02
1.000000e-05,1.726025e-01,6.856415e+00,2.997604e-02
1.000000e-05,1.766229e-01,6.872412e+00,3.046168e-02
1.000000e-05,1.807370e-01,6.888409e+00,3.095504e-02
1.000000e-05,1.849469e-01,6.904406e+00,3.145624e-02
1.000000e-05,1.892548e-01,6.920603e+00,3.196541e-02
1.000000e-05,1.936631e-01,6.936601e+00,3.248266e-02
1.000000e-05,1.981741e-01,6.952798e+00,3.300811e-02
1.000000e-05,2.027902e-01,6.968995e+00,3.354190e-02
1.000000e-05,2.075138e-01,6.985192e+00,3.408415e-02
1.000000e-05,2.123474e-01,7.001389e+00,3.463499e-02
1.000000e-05,2.172936e-01,7.017787e+00,3.519455e-02
1.000000e-05,2.223550e-01,7.033984e+00,3.576295e-02
1.000000e-05,2.275344e-01,7.050381e+00,3.634035e-02
1.000000e-05,2.328343e-01,7.066578e+00,3.692686e-02
1.000000e-05,2.382577e-01,7.082975e+00,3.752264e-02
1.000000e-05,2.438075e-01,7.099372e+00,3.812781e-02
1.000000e-05,2.494865e-01,7.115770e+00,3.874253e-02
1.000000e-05,2.552978e-01,7.132167e+00,3.936693e-02
1.000000e-05,2.612444e-01,7.148564e+00,4.000116e-02
1.000000e-05,2.673296e-01,7.165161e+00,4.064538e-02
1.000000e-05,2.735565e-01,7.181558e+00,4.129971e-02
1.000000e-05,2.799284e-01,7.198155e+00,4.196434e-02
1.000000e-05,2.864488e-01,7.214753e+00,4.263940e-02
1.000000e-05,2.931210e-01,7.231150e+00,4.332504e-02
1.000000e-05,2.999487e-01,7.247747e+00,4.402143e-02
1.000000e-05,3.069354e-01,7.264344e+00,4.472874e-02
1.000000e-05,3.140848e-01,7.281141e+00,4.544712e-02
1.000000e-05,3.214008e-01,7.297738e+00,4.617673e-02
1.000000e-05,3.288872e-01,7.314335e+00,4.691773e-02
1.000000e-05,3.365480e-01,7.331132e+00,4.767032e-02
1.000000e-05,3.443872e-01,7.347730e+00,4.843464e-02
1.000000e-05,3.524090e-01,7.364527e+00,4.921089e-02
1.000000e-05,3.606177e-01,7.381324e+00,4.999922e-02
1.000000e-05,3.690175e-01,7.398121e+00,5.079982e-02
1.000000e-05,3.776130e-01,7.414918e+00,5.161287e-02
1.000000e-05,3.864088e-01,7.431715e+00,5.243854e-02
1.000000e-05,3.954094e-01,7.448512e+00,5.327703e-02
1.000000e-05,4.046197e-01,7.465509e+00,5.412854e-02
1.000000e-05,4.140445e-01,7.482306e+00,5.499322e-02
1.000000e-05,4.236888e-01,7.499303e+00,5.587130e-02
1.000000e-05,4.335578e-01,7.516100e+00,5.676295e-02
1.000000e-05,4.436566e-01,7.533098e+00,5.766838e-02
1.000000e-05,4.539907e-01,7.550095e+00,5.858778e-02
1.000000e-05,4.645655e-01,7.567092e+00,5.952135e-02
1.000000e-05,4.753867e-01,7.583889e+00,6.046930e-02
1.000000e-05,4.864598e-01,7.601086e+00,6.143185e-02
1.000000e-05,4.977909e-01,7.618083e+00,6.240919e-02
1.000000e-05,5.093860e-01,7.635080e+00,6.340153e-02
1.000000e-05,5.212511e-01,7.652077e+00,6.440910e-02
1.000000e-05,5.333926e-01,7.669074e+00,6.543210e-02
1.000000e-05,5.458169e-01,7.686271e+00,6.647077e-02
1.000000e-05,5.585306e-01,7.703268e+00,6.752530e-02
1.000000e-05,5.715405e-01,7.720465e+00,6.859595e-02
1.000000e-05,5.848534e-01,7.737662e+00,6.968293e-02
1.000000e-05,5.984763e-01,7.754659e+00,7.078646e-02
1.000000e-05,6.124166e-01,7.771856e+00,7.190680e-02
1.000000e-05,6.266817e-01,7.789053e+00,7.304416e-02
1.000000e-05,6.412790e-01,7.806250e+00,7.419879e-02
1.000000e-05,6.562163e-01,7.823447e+00,7.537093e-02
1.000000e-05,6.715015e-01,7.840644e+00,7.656081e-02
1.000000e-05,6.871428e-01,7.857841e+00,7.776870e-02
1.000000e-05,7.031484e-01,7.875038e+00,7.899482e-02
1.000000e-05,7.195268e-01,7.892235e+00,8.023944e-02
1.000000e-05,7.362868e-01,7.909432e+00,8.150282e-02
1.000000e-05,7.534371e-01,7.926829e+00,8.278521e-02
1.000000e-05,7.709869e-01,7.944026e+00,8.408686e-02
1.000000e-05,7.889455e-01,7.961223e+00,8.540804e-02
1.000000e-05,8.073224e-01,7.978620e+00,8.674902e-02
1.000000e-05,8.261273e-01,7.995818e+00,8.811006e-02
1.000000e-05,8.453703e-01,8.013214e+00,8.949144e-02
1.000000e-05,8.650615e-01,8.030412e+00,9.089341e-02
1.000000e-05,8.852114e-01,8.047809e+00,9.231629e-02
1.000000e-05,9.058306e-01,8.065006e+00,9.376031e-02
1.000000e-05,9.269301e-01,8.082403e+00,9.522579e-02
1.000000e-05,9.485211e-01,8.099600e+00,9.671298e-02
1.000000e-05,9.706150e-01,8.116997e+00,9.822221e-02
1.000000e-05,9.932235e-01,8.134394e+00,9.975375e-02
1.000000e-05,1.016359e+00,8.151591e+00,1.013079e-01
1.000000e-05,1.040033e+00,8.168988e+00,1.028849e-01
1.000000e-05,1.064258e+00,8.186385e+00,1.044851e-01
1.000000e-05,1.089048e+00,8.203582e+00,1.061088e-01
1.000000e-05,1.114415e+00,8.220979e+00,1.077563e-01
1.000000e-05,1.140373e+00,8.238376e+00,1.094280e-01
1.000000e-05,1.166936e+00,8.255573e+00,1.111240e-01
1.000000e-05,1.194117e+00,8.272970e+00,1.128448e-01
1.000000e-05,1.221932e+00,8.290167e+00,1.145906e-01
1.000000e-05,1.250394e+00,8.307564e+00,1.163617e-01
1.000000e-05,1.279520e+00,8.324961e+00,1.181586e-01
1.000000e-05,1.309324e+00,8.342158e+00,1.199814e-01
1.000000e-05,1.339822e+00,8.359555e+00,1.218306e-01
1.000000e-05,1.371030e+00,8.376752e+00,1.237064e-01
1.000000e-05,1.402965e+00,8.394149e+00,1.256093e-01
1.000000e-05,1.435645e+00,8.411346e+00,1.275394e-01
1.000000e-05,1.469085e+00,8.428543e+00,1.294972e-01
1.000000e-05,1.503305e+00,8.445940e+00,1.314830e-01
1.000000e-05,1.538321e+00,8.463137e+00,1.334971e-01
