h,P0,R,M
1.000000e-05,1.307961e-01,1.508380e+01,1.690455e-01
1.000000e-05,1.338427e-01,1.525051e+01,1.747252e-01
1.000000e-05,1.369603e-01,1.541883e+01,1.805876e-01
1.000000e-05,1.401505e-01,1.558895e+01,1.866452e-01
1.000000e-05,1.434151e-01,1.576068e+01,1.928963e-01
1.000000e-05,1.467556e-01,1.593421e+01,1.993539e-01
1.000000e-05,1.501740e-01,1.610934e+01,2.060163e-01
1.000000e-05,1.536720e-01,1.628609e+01,2.128892e-01
1.000000e-05,1.572515e-01,1.646483e+01,2.199945e-01
1.000000e-05,1.609143e-01,1.664499e+01,2.273145e-01
1.000000e-05,1.646625e-01,1.682714e+01,2.348801e-01
1.000000e-05,1.684980e-01,1.701091e+01,2.426813e-01
1.000000e-05,1.724228e-01,1.719647e+01,2.507333e-01
1.000000e-05,1.764391e-01,1.738385e+01,2.590432e-01
1.000000e-05,1.805489e-01,1.757303e+01,2.676183e-01
1.000000e-05,1.847544e-01,1.776381e+01,2.764567e-01
1.000000e-05,1.890579e-01,1.795660e+01,2.855845e-01
1.000000e-05,1.934616e-01,1.815120e+01,2.950004e-01
1.000000e-05,1.979679e-01,1.834740e+01,3.047024e-01
1.000000e-05,2.025792e-01,1.854561e+01,3.147183e-01
1.000000e-05,2.072978e-01,1.874542e+01,3.250364e-01
1.000000e-05,2.121264e-01,1.894724e+01,3.356859e-01
1.000000e-05,2.170675e-01,1.915086e+01,3.466651e-01
1.000000e-05,2.221236e-01,1.935629e+01,3.579832e-01
1.000000e-05,2.272975e-01,1.956373e+01,3.696605e-01
1.000000e-05,2.325920e-01,1.977277e+01,3.816841e-01
1.000000e-05,2.380098e-01,1.998381e+01,3.940863e-01
1.000000e-05,2.435537e-01,2.019666e+01,4.068657e-01
1.000000e-05,2.492268e-01,2.041132e+01,4.200323e-01
1.000000e-05,2.550320e-01,2.062799e+01,4.336088e-01
1.000000e-05,2.609725e-01,2.084645e+01,4.475936e-01
1.000000e-05,2.670513e-01,2.106673e+01,4.619976e-01
1.000000e-05,2.732718e-01,2.128901e+01,4.768449e-01
1.000000e-05,2.796371e-01,2.151310e+01,4.921340e-01
1.000000e-05,2.861507e-01,2.173899e+01,5.078762e-01
1.000000e-05,2.928160e-01,2.196669e+01,5.240832e-01
1.000000e-05,2.996365e-01,2.219639e+01,5.407816e-01
1.000000e-05,3.066160e-01,2.242790e+01,5.579695e-01
1.000000e-05,3.137580e-01,2.266141e+01,5.756745e-01
1.000000e-05,3.210663e-01,2.289673e+01,5.938949e-01
1.000000e-05,3.285449e-01,2.313386e+01,6.126436e-01
1.000000e-05,3.361977e-01,2.337279e+01,6.319339e-01
1.000000e-05,3.440288e-01,2.361373e+01,6.517958e-01
1.000000e-05,3.520422e-01,2.385627e+01,6.722106e-01
1.000000e-05,3.602423e-01,2.410082e+01,6.932257e-01
1.000000e-05,3.686335e-01,2.434718e+01,7.148389e-01
1.000000e-05,3.772200e-01,2.459554e+01,7.370831e-01
1.000000e-05,3.860066e-01,2.484550e+01,7.599376e-01
1.000000e-05,3.949979e-01,2.509728e+01,7.834356e-01
1.000000e-05,4.041985e-01,2.535105e+01,8.076114e-01
1.000000e-05,4.136135e-01,2.560643e+01,8.324436e-01
1.000000e-05,4.232478e-01,2.586362e+01,8.579671e-01
1.000000e-05,4.331065e-01,2.612262e+01,8.841984e-01
1.000000e-05,4.431949e-01,2.638321e+01,9.111339e-01
1.000000e-05,4.535182e-01,2.664582e+01,9.388316e-01
1.000000e-05,4.640820e-01,2.690983e+01,9.672463e-01
1.000000e-05,4.748919e-01,2.717584e+01,9.964588e-01
1.000000e-05,4.859535e-01,2.744346e+01,1.026444e+00
1.000000e-05,4.972729e-01,2.771269e+01,1.057220e+00
1.000000e-05,5.088558e-01,2.798352e+01,1.088803e+00
1.000000e-05,5.207086e-01,2.825595e+01,1.121213e+00
1.000000e-05,5.328375e-01,2.853019e+01,1.154491e+00
1.000000e-05,5.452488e-01,2.880583e+01,1.188608e+00
1.000000e-05,5.579493e-01,2.908328e+01,1.223632e+00
1.000000e-05,5.709456e-01,2.936214e+01,1.259533e+00
1.000000e-05,5.842447e-01,2.964240e+01,1.296330e+00
1.000000e-05,5.978535e-01,2.992426e+01,1.334066e+00
1.000000e-05,6.117793e-01,3.020753e+01,1.372736e+00
1.000000e-05,6.260294e-01,3.049220e+01,1.412360e+00
1.000000e-05,6.406115e-01,3.077828e+01,1.452955e+00
1.000000e-05,6.555333e-01,3.106596e+01,1.494572e+00
1.000000e-05,6.708026e-01,3.135464e+01,1.537144e+00
1.000000e-05,6.864276e-01,3.164493e+01,1.580779e+00
1.000000e-05,7.024166e-01,3.193622e+01,1.625407e+00
1.000000e-05,7.187780e-01,3.222892e+01,1.671109e+00
1.000000e-05,7.355204e-01,3.252282e+01,1.717875e+00
1.000000e-05,7.526529e-01,3.281772e+01,1.765693e+00
1.000000e-05,7.701845e-01,3.311383e+01,1.814614e+00
1.000000e-05,7.881244e-01,3.341114e+01,1.864660e+00
1.000000e-05,8.064821e-01,3.370925e+01,1.915784e+00
1.000000e-05,8.252675e-01,3.400857e+01,1.968074e+00
1.000000e-05,8.444905e-01,3.430869e+01,2.021480e+00
1.000000e-05,8.641612e-01,3.460981e+01,2.076057e+00
1.000000e-05,8.842901e-01,3.491174e+01,2.131790e+00
1.000000e-05,9.048878e-01,3.521447e+01,2.188697e+00
1.000000e-05,9.259654e-01,3.551799e+01,2.246798e+00
1.000000e-05,9.475339e-01,3.582213e+01,2.306075e+00
1.000000e-05,9.696048e-01,3.612706e+01,2.366584e+00
1.000000e-05,9.921898e-01,3.643260e+01,2.428305e+00
1.000000e-05,1.015301e+00,3.673853e+01,2.491217e+00
1.000000e-05,1.038950e+00,3.704507e+01,2.555378e+00
1.000000e-05,1.063151e+00,3.735221e+01,2.620806e+00
1.000000e-05,1.087914e+00,3.765955e+01,2.687435e+00
1.000000e-05,1.113255e+00,3.796710e+01,2.755282e+00
1.000000e-05,1.139186e+00,3.827524e+01,2.824448e+00
1.000000e-05,1.165721e+00,3.858338e+01,2.894820e+00
1.000000e-05,1.192874e+00,3.889173e+01,2.966457e+00
1.000000e-05,1.220660e+00,3.920007e+01,3.039329e+00
1.000000e-05,1.249093e+00,3.950842e+01,3.113449e+00
1.000000e-05,1.278188e+00,3.981696e+01,3.188878e+00
1.000000e-05,1.307961e+00,4.012511e+01,3.265490e+00
1.000000e-05,1.338427e+00,4.043325e+01,3.343390e+00
1.000000e-05,1.369603e+00,4.074119e+01,3.422544e+00
1.000000e-05,1.401505e+00,4.104874e+01,3.502914e+00
1.000000e-05,1.434151e+00,4.135588e+01,3.584509e+00
1.000000e-05,1.467556e+00,4.166262e+01,3.667340e+00
1.000000e-05,1.501740e+00,4.196895e+01,3.751416e+00
1.000000e-05,1.536720e+00,4.227469e+01,3.836693e+00
1.000000e-05,1.572515e+00,4.257963e+01,3.923128e+00
1.000000e-05,1.609143e+00,4.288396e+01,4.010777e+00
1.000000e-05,1.646625e+00,4.318749e+01,4.099595e+00
1.000000e-05,1.684980e+00,4.349021e+01,4.189587e+00
1.000000e-05,1.724228e+00,4.379194e+01,4.280700e+00
1.000000e-05,1.764391e+00,4.409286e+01,4.372996e+00
1.000000e-05,1.805489e+00,4.439238e+01,4.466304e+00
1.000000e-05,1.847544e+00,4.469089e+01,4.560741e+00
1.000000e-05,1.890579e+00,4.498840e+01,4.656308e+00
1.000000e-05,1.934616e+00,4.528431e+01,4.752828e+00
1.000000e-05,1.979679e+00,4.557901e+01,4.850417e+00
1.000000e-05,2.025792e+00,4.587231e+01,4.949014e+00
1.000000e-05,2.072978e+00,4.616400e+01,5.048554e+00
1.000000e-05,2.121264e+00,4.645429e+01,5.149093e+00
1.000000e-05,2.170675e+00,4.674278e+01,5.250502e+00
1.000000e-05,2.221236e+00,4.702966e+01,5.352837e+00
1.000000e-05,2.272975e+00,4.731453e+01,5.455960e+00
1.000000e-05,2.325920e+00,4.759780e+01,5.559996e+00
1.000000e-05,2.380098e+00,4.787906e+01,5.664802e+00
1.000000e-05,2.435537e+00,4.815831e+01,5.770369e+00
1.000000e-05,2.492268e+00,4.843556e+01,5.876684e+00
1.000000e-05,2.550320e+00,4.871060e+01,5.983668e+00
1.000000e-05,2.609725e+00,4.898344e+01,6.091306e+00
1.000000e-05,2.670513e+00,4.925407e+01,6.199585e+00
1.000000e-05,2.732718e+00,4.952249e+01,6.308491e+00
1.000000e-05,2.796371e+00,4.978831e+01,6.417862e+00
1.000000e-05,2.861507e+00,5.005171e+01,6.527755e+00
1.000000e-05,2.928160e+00,5.031271e+01,6.638153e+00
1.000000e-05,2.996365e+00,5.057110e+01,6.748963e+00
1.000000e-05,3.066160e+00,5.082689e+01,6.860165e+00
1.000000e-05,3.137580e+00,5.107986e+01,6.971663e+00
1.000000e-05,3.210663e+00,5.133023e+01,7.083513e+00
1.000000e-05,3.285449e+00,5.157779e+01,7.195617e+00
1.000000e-05,3.361977e+00,5.182254e+01,7.307951e+00
1.000000e-05,3.440288e+00,5.206428e+01,7.420415e+00
1.000000e-05,3.520422e+00,5.230301e+01,7.532982e+00
1.000000e-05,3.602423e+00,5.253873e+01,7.645629e+00
1.000000e-05,3.686335e+00,5.277164e+01,7.758412e+00
1.000000e-05,3.772200e+00,5.300115e+01,7.871059e+00
1.000000e-05,3.860066e+00,5.322764e+01,7.983709e+00
1.000000e-05,3.949979e+00,5.345092e+01,8.096252e+00
1.000000e-05,4.041985e+00,5.367100e+01,8.208661e+00
1.000000e-05,4.136135e+00,5.388786e+01,8.320907e+00
1.000000e-05,4.232478e+00,5.410132e+01,8.432878e+00
1.000000e-05,4.331065e+00,5.431156e+01,8.544630e+00
1.000000e-05,4.431949e+00,5.451839e+01,8.656048e+00
1.000000e-05,4.535182e+00,5.472162e+01,8.767014e+00
1.000000e-05,4.640820e+00,5.492163e+01,8.877674e+00
1.000000e-05,4.748919e+00,5.511803e+01,8.987822e+00
1.000000e-05,4.859535e+00,5.531102e+01,9.097517e+00
1.000000e-05,4.972729e+00,5.550060e+01,9.206728e+00
1.000000e-05,5.088558e+00,5.568637e+01,9.315244e+00
1.000000e-05,5.207086e+00,5.586873e+01,9.423215e+00
1.000000e-05,5.328375e+00,5.604748e+01,9.530519e+00
1.000000e-05,5.452488e+00,5.622261e+01,9.637125e+00
1.000000e-05,5.579493e+00,5.639414e+01,9.743002e+00
1.000000e-05,5.709456e+00,5.656205e+01,9.848120e+00
1.000000e-05,5.842447e+00,5.672636e+01,9.952447e+00
1.000000e-05,5.978535e+00,5.688685e+01,1.005586e+01
1.000000e-05,6.117793e+00,5.704393e+01,1.015851e+01
1.000000e-05,6.260294e+00,5.719700e+01,1.026009e+01
1.000000e-05,6.406115e+00,5.734666e+01,1.036085e+01
1.000000e-05,6.555333e+00,5.749250e+01,1.046058e+01
1.000000e-05,6.708026e+00,5.763474e+01,1.055933e+01
1.000000e-05,6.864276e+00,5.777336e+01,1.065707e+01
1.000000e-05,7.024166e+00,5.790818e+01,1.075369e+01
1.000000e-05,7.187780e+00,5.803938e+01,1.084924e+01
1.000000e-05,7.355204e+00,5.816677e+01,1.094360e+01
1.000000e-05,7.526529e+00,5.829075e+01,1.103694e+01
1.000000e-05,7.701845e+00,5.841092e+01,1.112904e+01
1.000000e-05,7.881244e+00,5.852747e+01,1.121996e+01
1.000000e-05,8.064821e+00,5.864042e+01,1.130967e+01
1.000000e-05,8.252675e+00,5.874956e+01,1.139805e+01
1.000000e-05,8.444905e+00,5.885528e+01,1.148527e+01
1.000000e-05,8.641612e+00,5.895739e+01,1.157121e+01
1.000000e-05,8.842901e+00,5.905589e+01,1.165584e+01
1.000000e-05,9.048878e+00,5.915078e+01,1.173912e+01
1.000000e-05,9.259654e+00,5.924226e+01,1.182115e+01
1.000000e-05,9.475339e+00,5.933013e+01,1.190179e+01
1.000000e-05,9.696048e+00,5.941459e+01,1.198112e+01
1.000000e-05,9.921898e+00,5.949544e+01,1.205902e+01
1.000000e-05,1.015301e+01,5.957288e+01,1.213556e+01
1.000000e-05,1.038950e+01,5.964690e+01,1.221071e+01
1.000000e-05,1.063151e+01,5.971772e+01,1.228458e+01
1.000000e-05,1.087914e+01,5.978493e+01,1.235691e+01
1.000000e-05,1.113255e+01,5.984892e+01,1.242790e+01
1.000000e-05,1.139186e+01,5.990951e+01,1.249742e+01
1.000000e-05,1.165721e+01,5.996688e+01,1.256557e+01
1.000000e-05,1.192874e+01,6.002105e+01,1.263231e+01
1.000000e-05,1.220660e+01,6.007201e+01,1.269762e+01
1.000000e-05,1.249093e+01,6.011975e+01,1.276150e+01
1.000000e-05,1.278188e+01,6.016429e+01,1.282392e+01
1.000000e-05,1.307961e+01,6.020562e+01,1.288486e+01
1.000000e-05,1.338427e+01,6.024413e+01,1.294452e+01
1.000000e-05,1.369603e+01,6.027944e+01,1.300266e+01
1.000000e-05,1.401505e+01,6.031174e+01,1.305938e+01
1.000000e-05,1.434151e+01,6.034103e+01,1.311467e+01
1.000000e-05,1.467556e+01,6.036751e+01,1.316860e+01
1.000000e-05,1.501740e+01,6.039098e+01,1.322107e+01
1.000000e-05,1.536720e+01,6.041165e+01,1.327215e+01
1.000000e-05,1.572515e+01,6.042950e+01,1.332185e+01
1.000000e-05,1.609143e+01,6.044455e+01,1.337013e+01
1.000000e-05,1.646625e+01,6.045678e+01,1.341700e+01
1.000000e-05,1.684980e+01,6.046641e+01,1.346254e+01
1.000000e-05,1.724228e+01,6.047344e+01,1.350675e+01
1.000000e-05,1.764391e+01,6.047765e+01,1.354949e+01
1.000000e-05,1.805489e+01,6.047945e+01,1.359098e+01
1.000000e-05,1.847544e+01,6.047865e+01,1.363110e+01
1.000000e-05,1.890579e+01,6.047524e+01,1.366983e+01
1.000000e-05,1.934616e+01,6.046962e+01,1.370737e+01
1.000000e-05,1.979679e+01,6.046140e+01,1.374352e+01
1.000000e-05,2.025792e+01,6.045077e+01,1.377835e+01
1.000000e-05,2.072978e+01,6.043793e+01,1.381197e+01
1.000000e-05,2.121264e+01,6.042268e+01,1.384427e+01
1.000000e-05,2.170675e+01,6.040523e+01,1.387533e+01
1.000000e-05,2.221236e+01,6.038557e+01,1.390516e+01
1.000000e-05,2.272975e+01,6.036390e+01,1.393384e+01
1.000000e-05,2.325920e+01,6.033983e+01,1.396117e+01
1.000000e-05,2.380098e+01,6.031395e+01,1.398745e+01
1.000000e-05,2.435537e+01,6.028586e+01,1.401246e+01
1.000000e-05,2.492268e+01,6.025577e+01,1.403629e+01
1.000000e-05,2.550320e+01,6.022367e+01,1.405896e+01
1.000000e-05,2.609725e+01,6.018977e+01,1.408054e+01
1.000000e-05,2.670513e+01,6.015386e+01,1.410094e+01
1.000000e-05,2.732718e+01,6.011634e+01,1.412035e+01
1.000000e-05,2.796371e+01,6.007682e+01,1.413856e+01
1.000000e-05,2.861507e+01,6.003549e+01,1.415567e+01
1.000000e-05,2.928160e+01,5.999256e+01,1.417179e+01
1.000000e-05,2.996365e+01,5.994803e+01,1.418690e+01
1.000000e-05,3.066160e+01,5.990168e+01,1.420089e+01
1.000000e-05,3.137580e+01,5.985394e+01,1.421397e+01
1.000000e-05,3.210663e+01,5.980459e+01,1.422604e+01
1.000000e-05,3.285449e+01,5.975363e+01,1.423708e+01
1.000000e-05,3.361977e+01,5.970127e+01,1.424720e+01
1.000000e-05,3.440288e+01,5.964730e+01,1.425629e+01
1.000000e-05,3.520422e+01,5.959214e+01,1.426456e+01
1.000000e-05,3.602423e+01,5.953556e+01,1.427189e+01
1.000000e-05,3.686335e+01,5.947759e+01,1.427829e+01
1.000000e-05,3.772200e+01,5.941840e+01,1.428385e+01
1.000000e-05,3.860066e+01,5.935802e+01,1.428858e+01
1.000000e-05,3.949979e+01,5.929623e+01,1.429236e+01
1.000000e-05,4.041985e+01,5.923344e+01,1.429540e+01
1.000000e-05,4.136135e+01,5.916944e+01,1.429759e+01
1.000000e-05,4.232478e+01,5.910444e+01,1.429904e+01
1.000000e-05,4.331065e+01,5.903824e+01,1.429963e+01
