r,Phi
1.4797441482e-02,-1.4444227481e+00
1.4997406907e-02,-1.4444226837e+00
1.5197372333e-02,-1.4444226184e+00
1.5397337758e-02,-1.4444225523e+00
1.5597303184e-02,-1.4444224853e+00
1.5797268609e-02,-1.4444224174e+00
1.5997234034e-02,-1.4444223487e+00
1.6197199460e-02,-1.4444222791e+00
1.6397164885e-02,-1.4444222086e+00
1.6597130311e-02,-1.4444221373e+00
1.6797095736e-02,-1.4444220651e+00
1.6997061162e-02,-1.4444219921e+00
1.7197026587e-02,-1.4444219181e+00
1.7396992012e-02,-1.4444218434e+00
1.7596957438e-02,-1.4444217677e+00
1.7796922863e-02,-1.4444216912e+00
1.7996888289e-02,-1.4444216138e+00
1.8196853714e-02,-1.4444215356e+00
1.8396819140e-02,-1.4444214565e+00
1.8596784565e-02,-1.4444213765e+00
1.8796749990e-02,-1.4444212957e+00
1.8996715416e-02,-1.4444212140e+00
1.9196680841e-02,-1.4444211314e+00
1.9396646267e-02,-1.4444210480e+00
1.9596611692e-02,-1.4444209637e+00
1.9796577118e-02,-1.4444208785e+00
1.9996542543e-02,-1.4444207925e+00
2.0196507968e-02,-1.4444207056e+00
2.0396473394e-02,-1.4444206178e+00
2.0596438819e-02,-1.4444205292e+00
2.0796404245e-02,-1.4444204397e+00
2.0996369670e-02,-1.4444203494e+00
2.1196335096e-02,-1.4444202581e+00
2.1396300521e-02,-1.4444201661e+00
2.1596265946e-02,-1.4444200731e+00
2.1796231372e-02,-1.4444199793e+00
2.1996196797e-02,-1.4444198846e+00
2.2196162223e-02,-1.4444197891e+00
2.2396127648e-02,-1.4444196927e+00
2.2596093074e-02,-1.4444195954e+00
2.2796058499e-02,-1.4444194973e+00
2.2996023924e-02,-1.4444193983e+00
2.3195989350e-02,-1.4444192984e+00
2.3395954775e-02,-1.4444191977e+00
2.3595920201e-02,-1.4444190961e+00
2.3795885626e-02,-1.4444189937e+00
2.3995851052e-02,-1.4444188903e+00
2.4195816477e-02,-1.4444187861e+00
2.4395781902e-02,-1.4444186811e+00
2.4595747328e-02,-1.4444185752e+00
2.4795712753e-02,-1.4444184684e+00
2.4995678179e-02,-1.4444183607e+00
2.5195643604e-02,-1.4444182522e+00
2.5395609030e-02,-1.4444181429e+00
2.5595574455e-02,-1.4444180326e+00
2.5795539880e-02,-1.4444179215e+00
2.5995505306e-02,-1.4444178095e+00
2.6195470731e-02,-1.4444176967e+00
2.6395436157e-02,-1.4444175830e+00
2.6595401582e-02,-1.4444174684e+00
2.6795367008e-02,-1.4444173530e+00
2.6995332433e-02,-1.4444172367e+00
2.7195297858e-02,-1.4444171196e+00
2.7395263284e-02,-1.4444170015e+00
2.7595228709e-02,-1.4444168826e+00
2.7795194135e-02,-1.4444167629e+00
2.7995159560e-02,-1.4444166423e+00
2.8195124986e-02,-1.4444165208e+00
2.8395090411e-02,-1.4444163984e+00
2.8595055836e-02,-1.4444162752e+00
2.8795021262e-02,-1.4444161511e+00
2.8994986687e-02,-1.4444160262e+00
2.9194952113e-02,-1.4444159004e+00
2.9394917538e-02,-1.4444157737e+00
2.9594882964e-02,-1.4444156462e+00
2.9794848389e-02,-1.4444155178e+00
2.9994813815e-02,-1.4444153885e+00
3.0194779240e-02,-1.4444152584e+00
3.0394744665e-02,-1.4444151274e+00
3.0594710091e-02,-1.4444149955e+00
3.0794675516e-02,-1.4444148628e+00
3.0994640942e-02,-1.4444147292e+00
3.1194606367e-02,-1.4444145948e+00
3.1394571793e-02,-1.4444144594e+00
3.1594537218e-02,-1.4444143232e+00
3.1794502643e-02,-1.4444141862e+00
3.1994468069e-02,-1.4444140483e+00
3.2194433494e-02,-1.4444139095e+00
3.2394398920e-02,-1.4444137699e+00
3.2594364345e-02,-1.4444136293e+00
3.2794329771e-02,-1.4444134880e+00
3.2994295196e-02,-1.4444133457e+00
3.3194260621e-02,-1.4444132026e+00
3.3394226047e-02,-1.4444130587e+00
3.3594191472e-02,-1.4444129138e+00
3.3794156898e-02,-1.4444127681e+00
3.3994122323e-02,-1.4444126216e+00
3.4194087749e-02,-1.4444124741e+00
3.4394053174e-02,-1.4444123258e+00
3.4594018599e-02,-1.4444121767e+00
3.4793984025e-02,-1.4444120267e+00
3.4993949450e-02,-1.4444118758e+00
3.5193914876e-02,-1.4444117240e+00
3.5393880301e-02,-1.4444115714e+00
3.5593845727e-02,-1.4444114179e+00
3.5793811152e-02,-1.4444112636e+00
3.5993776577e-02,-1.4444111084e+00
3.6193742003e-02,-1.4444109523e+00
3.6393707428e-02,-1.4444107953e+00
3.6593672854e-02,-1.4444106375e+00
3.6793638279e-02,-1.4444104789e+00
3.6993603705e-02,-1.4444103193e+00
3.7193569130e-02,-1.4444101589e+00
3.7393534555e-02,-1.4444099977e+00
3.7593499981e-02,-1.4444098355e+00
3.7793465406e-02,-1.4444096725e+00
3.7993430832e-02,-1.4444095087e+00
3.8193396257e-02,-1.4444093439e+00
3.8393361683e-02,-1.4444091784e+00
3.8593327108e-02,-1.4444090119e+00
3.8793292533e-02,-1.4444088446e+00
3.8993257959e-02,-1.4444086764e+00
3.9193223384e-02,-1.4444085074e+00
3.9393188810e-02,-1.4444083374e+00
3.9593154235e-02,-1.4444081667e+00
3.9793119661e-02,-1.4444079950e+00
3.9993085086e-02,-1.4444078225e+00
4.0193050511e-02,-1.4444076491e+00
4.0393015937e-02,-1.4444074749e+00
4.0592981362e-02,-1.4444072998e+00
4.0792946788e-02,-1.4444071238e+00
4.0992912213e-02,-1.4444069470e+00
4.1192877639e-02,-1.4444067693e+00
4.1392843064e-02,-1.4444065907e+00
4.1592808489e-02,-1.4444064113e+00
4.1792773915e-02,-1.4444062310e+00
4.1992739340e-02,-1.4444060499e+00
4.2192704766e-02,-1.4444058678e+00
4.2392670191e-02,-1.4444056849e+00
4.2592635617e-02,-1.4444055012e+00
4.2792601042e-02,-1.4444053166e+00
4.2992566467e-02,-1.4444051311e+00
4.3192531893e-02,-1.4444049448e+00
4.3392497318e-02,-1.4444047575e+00
4.3592462744e-02,-1.4444045695e+00
4.3792428169e-02,-1.4444043805e+00
4.3992393595e-02,-1.4444041907e+00
4.4192359020e-02,-1.4444040001e+00
4.4392324445e-02,-1.4444038085e+00
4.4592289871e-02,-1.4444036161e+00
4.4792255296e-02,-1.4444034229e+00
4.4992220722e-02,-1.4444032287e+00
4.5192186147e-02,-1.4444030337e+00
4.5392151573e-02,-1.4444028379e+00
4.5592116998e-02,-1.4444026412e+00
4.5792082423e-02,-1.4444024436e+00
4.5992047849e-02,-1.4444022451e+00
4.6192013274e-02,-1.4444020458e+00
4.6391978700e-02,-1.4444018456e+00
4.6591944125e-02,-1.4444016446e+00
4.6791909551e-02,-1.4444014426e+00
4.6991874976e-02,-1.4444012399e+00
4.7191840401e-02,-1.4444010362e+00
4.7391805827e-02,-1.4444008317e+00
4.7591771252e-02,-1.4444006264e+00
4.7791736678e-02,-1.4444004201e+00
4.7991702103e-02,-1.4444002130e+00
4.8191667529e-02,-1.4444000050e+00
4.8391632954e-02,-1.4443997962e+00
4.8591598379e-02,-1.4443995865e+00
4.8791563805e-02,-1.4443993760e+00
4.8991529230e-02,-1.4443991645e+00
4.9191494656e-02,-1.4443989522e+00
4.9391460081e-02,-1.4443987391e+00
4.9591425507e-02,-1.4443985251e+00
4.9791390932e-02,-1.4443983102e+00
4.9991356358e-02,-1.4443980944e+00
5.0191321783e-02,-1.4443978778e+00
5.0391287208e-02,-1.4443976603e+00
5.0591252634e-02,-1.4443974420e+00
5.0791218059e-02,-1.4443972228e+00
5.0991183485e-02,-1.4443970027e+00
5.1191148910e-02,-1.4443967818e+00
5.1391114336e-02,-1.4443965600e+00
5.1591079761e-02,-1.4443963373e+00
5.1791045186e-02,-1.4443961138e+00
5.1991010612e-02,-1.4443958894e+00
5.2190976037e-02,-1.4443956641e+00
5.2390941463e-02,-1.4443954380e+00
5.2590906888e-02,-1.4443952110e+00
5.2790872314e-02,-1.4443949831e+00
5.2990837739e-02,-1.4443947544e+00
5.3190803164e-02,-1.4443945248e+00
5.3390768590e-02,-1.4443942944e+00
5.3590734015e-02,-1.4443940631e+00
5.3790699441e-02,-1.4443938309e+00
5.3990664866e-02,-1.4443935978e+00
5.4190630292e-02,-1.4443933639e+00
5.4390595717e-02,-1.4443931291e+00
5.4590561142e-02,-1.4443928935e+00
5.4790526568e-02,-1.4443926570e+00
5.4990491993e-02,-1.4443924196e+00
5.5190457419e-02,-1.4443921814e+00
5.5390422844e-02,-1.4443919423e+00
5.5590388270e-02,-1.4443917023e+00
5.5790353695e-02,-1.4443914615e+00
5.5990319120e-02,-1.4443912198e+00
5.6190284546e-02,-1.4443909772e+00
5.6390249971e-02,-1.4443907338e+00
5.6590215397e-02,-1.4443904895e+00
5.6790180822e-02,-1.4443902444e+00
5.6990146248e-02,-1.4443899984e+00
5.7190111673e-02,-1.4443897515e+00
5.7390077098e-02,-1.4443895037e+00
5.7590042524e-02,-1.4443892551e+00
5.7790007949e-02,-1.4443890056e+00
5.7989973375e-02,-1.4443887553e+00
5.8189938800e-02,-1.4443885041e+00
5.8389904226e-02,-1.4443882520e+00
5.8589869651e-02,-1.4443879991e+00
5.8789835076e-02,-1.4443877453e+00
5.8989800502e-02,-1.4443874906e+00
5.9189765927e-02,-1.4443872351e+00
5.9389731353e-02,-1.4443869787e+00
5.9589696778e-02,-1.4443867214e+00
5.9789662204e-02,-1.4443864633e+00
5.9989627629e-02,-1.4443862043e+00
6.0189593054e-02,-1.4443859444e+00
6.0389558480e-02,-1.4443856837e+00
6.0589523905e-02,-1.4443854221e+00
6.0789489331e-02,-1.4443851597e+00
6.0989454756e-02,-1.4443848964e+00
6.1189420182e-02,-1.4443846322e+00
6.1389385607e-02,-1.4443843672e+00
6.1589351032e-02,-1.4443841012e+00
6.1789316458e-02,-1.4443838345e+00
6.1989281883e-02,-1.4443835668e+00
6.2189247309e-02,-1.4443832983e+00
6.2389212734e-02,-1.4443830290e+00
6.2589178160e-02,-1.4443827587e+00
6.2789143585e-02,-1.4443824876e+00
6.2989109010e-02,-1.4443822157e+00
6.3189074436e-02,-1.4443819428e+00
6.3389039861e-02,-1.4443816692e+00
6.3589005287e-02,-1.4443813946e+00
6.3788970712e-02,-1.4443811192e+00
6.3988936138e-02,-1.4443808429e+00
6.4188901563e-02,-1.4443805657e+00
6.4388866988e-02,-1.4443802877e+00
6.4588832414e-02,-1.4443800088e+00
6.4788797839e-02,-1.4443797291e+00
6.4988763265e-02,-1.4443794485e+00
6.5188728690e-02,-1.4443791670e+00
6.5388694116e-02,-1.4443788847e+00
6.5588659541e-02,-1.4443786015e+00
6.5788624966e-02,-1.4443783174e+00
6.5988590392e-02,-1.4443780325e+00
6.6188555817e-02,-1.4443777467e+00
6.6388521243e-02,-1.4443774600e+00
6.6588486668e-02,-1.4443771725e+00
6.6788452094e-02,-1.4443768841e+00
6.6988417519e-02,-1.4443765948e+00
6.7188382944e-02,-1.4443763047e+00
6.7388348370e-02,-1.4443760137e+00
6.7588313795e-02,-1.4443757218e+00
6.7788279221e-02,-1.4443754291e+00
6.7988244646e-02,-1.4443751355e+00
6.8188210072e-02,-1.4443748411e+00
6.8388175497e-02,-1.4443745458e+00
6.8588140922e-02,-1.4443742496e+00
6.8788106348e-02,-1.4443739526e+00
6.8988071773e-02,-1.4443736547e+00
6.9188037199e-02,-1.4443733559e+00
6.9388002624e-02,-1.4443730563e+00
6.9587968050e-02,-1.4443727558e+00
6.9787933475e-02,-1.4443724544e+00
6.9987898901e-02,-1.4443721522e+00
7.0187864326e-02,-1.4443718491e+00
7.0387829751e-02,-1.4443715451e+00
7.0587795177e-02,-1.4443712403e+00
7.0787760602e-02,-1.4443709346e+00
7.0987726028e-02,-1.4443706280e+00
7.1187691453e-02,-1.4443703206e+00
7.1387656879e-02,-1.4443700123e+00
7.1587622304e-02,-1.4443697032e+00
7.1787587729e-02,-1.4443693932e+00
7.1987553155e-02,-1.4443690823e+00
7.2187518580e-02,-1.4443687705e+00
7.2387484006e-02,-1.4443684579e+00
7.2587449431e-02,-1.4443681445e+00
7.2787414857e-02,-1.4443678301e+00
7.2987380282e-02,-1.4443675149e+00
7.3187345707e-02,-1.4443671989e+00
7.3387311133e-02,-1.4443668819e+00
7.3587276558e-02,-1.4443665641e+00
7.3787241984e-02,-1.4443662455e+00
7.3987207409e-02,-1.4443659259e+00
7.4187172835e-02,-1.4443656056e+00
7.4387138260e-02,-1.4443652843e+00
7.4587103685e-02,-1.4443649622e+00
7.4787069111e-02,-1.4443646392e+00
7.4987034536e-02,-1.4443643153e+00
7.5186999962e-02,-1.4443639906e+00
7.5386965387e-02,-1.4443636651e+00
7.5586930813e-02,-1.4443633386e+00
7.5786896238e-02,-1.4443630113e+00
7.5986861663e-02,-1.4443626831e+00
7.6186827089e-02,-1.4443623541e+00
7.6386792514e-02,-1.4443620242e+00
7.6586757940e-02,-1.4443616934e+00
7.6786723365e-02,-1.4443613618e+00
7.6986688791e-02,-1.4443610293e+00
7.7186654216e-02,-1.4443606959e+00
7.7386619641e-02,-1.4443603617e+00
7.7586585067e-02,-1.4443600266e+00
7.7786550492e-02,-1.4443596906e+00
7.7986515918e-02,-1.4443593538e+00
7.8186481343e-02,-1.4443590161e+00
7.8386446769e-02,-1.4443586776e+00
7.8586412194e-02,-1.4443583382e+00
7.8786377619e-02,-1.4443579979e+00
7.8986343045e-02,-1.4443576567e+00
7.9186308470e-02,-1.4443573147e+00
7.9386273896e-02,-1.4443569719e+00
7.9586239321e-02,-1.4443566281e+00
7.9786204747e-02,-1.4443562835e+00
7.9986170172e-02,-1.4443559380e+00
8.0186135597e-02,-1.4443555917e+00
8.0386101023e-02,-1.4443552445e+00
8.0586066448e-02,-1.4443548964e+00
8.0786031874e-02,-1.4443545475e+00
8.0985997299e-02,-1.4443541977e+00
8.1185962725e-02,-1.4443538471e+00
8.1385928150e-02,-1.4443534955e+00
8.1585893575e-02,-1.4443531432e+00
8.1785859001e-02,-1.4443527899e+00
8.1985824426e-02,-1.4443524358e+00
8.2185789852e-02,-1.4443520808e+00
8.2385755277e-02,-1.4443517250e+00
8.2585720703e-02,-1.4443513683e+00
8.2785686128e-02,-1.4443510107e+00
8.2985651553e-02,-1.4443506522e+00
8.3185616979e-02,-1.4443502929e+00
8.3385582404e-02,-1.4443499328e+00
8.3585547830e-02,-1.4443495717e+00
8.3785513255e-02,-1.4443492098e+00
8.3985478681e-02,-1.4443488471e+00
8.4185444106e-02,-1.4443484834e+00
8.4385409531e-02,-1.4443481189e+00
8.4585374957e-02,-1.4443477536e+00
8.4785340382e-02,-1.4443473874e+00
8.4985305808e-02,-1.4443470203e+00
8.5185271233e-02,-1.4443466523e+00
8.5385236659e-02,-1.4443462835e+00
8.5585202084e-02,-1.4443459138e+00
8.5785167509e-02,-1.4443455433e+00
8.5985132935e-02,-1.4443451719e+00
8.6185098360e-02,-1.4443447996e+00
8.6385063786e-02,-1.4443444264e+00
8.6585029211e-02,-1.4443440524e+00
8.6784994637e-02,-1.4443436776e+00
8.6984960062e-02,-1.4443433018e+00
8.7184925487e-02,-1.4443429252e+00
8.7384890913e-02,-1.4443425478e+00
8.7584856338e-02,-1.4443421694e+00
8.7784821764e-02,-1.4443417902e+00
8.7984787189e-02,-1.4443414102e+00
8.8184752615e-02,-1.4443410292e+00
8.8384718040e-02,-1.4443406475e+00
8.8584683465e-02,-1.4443402648e+00
8.8784648891e-02,-1.4443398813e+00
8.8984614316e-02,-1.4443394969e+00
8.9184579742e-02,-1.4443391117e+00
8.9384545167e-02,-1.4443387255e+00
8.9584510593e-02,-1.4443383386e+00
8.9784476018e-02,-1.4443379507e+00
8.9984441443e-02,-1.4443375620e+00
9.0184406869e-02,-1.4443371724e+00
9.0384372294e-02,-1.4443367820e+00
9.0584337720e-02,-1.4443363907e+00
9.0784303145e-02,-1.4443359985e+00
9.0984268571e-02,-1.4443356055e+00
9.1184233996e-02,-1.4443352116e+00
9.1384199422e-02,-1.4443348169e+00
9.1584164847e-02,-1.4443344212e+00
9.1784130272e-02,-1.4443340247e+00
9.1984095698e-02,-1.4443336274e+00
9.2184061123e-02,-1.4443332292e+00
9.2384026549e-02,-1.4443328301e+00
9.2583991974e-02,-1.4443324301e+00
9.2783957400e-02,-1.4443320293e+00
9.2983922825e-02,-1.4443316276e+00
9.3183888250e-02,-1.4443312251e+00
9.3383853676e-02,-1.4443308217e+00
9.3583819101e-02,-1.4443304174e+00
9.3783784527e-02,-1.4443300123e+00
9.3983749952e-02,-1.4443296063e+00
9.4183715378e-02,-1.4443291994e+00
9.4383680803e-02,-1.4443287917e+00
9.4583646228e-02,-1.4443283831e+00
9.4783611654e-02,-1.4443279736e+00
9.4983577079e-02,-1.4443275633e+00
9.5183542505e-02,-1.4443271521e+00
9.5383507930e-02,-1.4443267401e+00
9.5583473356e-02,-1.4443263271e+00
9.5783438781e-02,-1.4443259134e+00
9.5983404206e-02,-1.4443254987e+00
9.6183369632e-02,-1.4443250832e+00
9.6383335057e-02,-1.4443246668e+00
9.6583300483e-02,-1.4443242496e+00
9.6783265908e-02,-1.4443238315e+00
9.6983231334e-02,-1.4443234125e+00
9.7183196759e-02,-1.4443229927e+00
9.7383162184e-02,-1.4443225720e+00
9.7583127610e-02,-1.4443221504e+00
9.7783093035e-02,-1.4443217280e+00
9.7983058461e-02,-1.4443213047e+00
9.8183023886e-02,-1.4443208805e+00
9.8382989312e-02,-1.4443204555e+00
9.8582954737e-02,-1.4443200296e+00
9.8782920162e-02,-1.4443196028e+00
9.8982885588e-02,-1.4443191752e+00
9.9182851013e-02,-1.4443187467e+00
9.9382816439e-02,-1.4443183174e+00
9.9582781864e-02,-1.4443178872e+00
9.9782747290e-02,-1.4443174561e+00
9.9982712715e-02,-1.4443170241e+00
1.0018267814e-01,-1.4443165913e+00
1.0038264357e-01,-1.4443161577e+00
1.0058260899e-01,-1.4443157231e+00
1.0078257442e-01,-1.4443152877e+00
1.0098253984e-01,-1.4443148515e+00
1.0118250527e-01,-1.4443144143e+00
1.0138247069e-01,-1.4443139763e+00
1.0158243612e-01,-1.4443135375e+00
1.0178240154e-01,-1.4443130977e+00
1.0198236697e-01,-1.4443126572e+00
1.0218233239e-01,-1.4443122157e+00
1.0238229782e-01,-1.4443117734e+00
1.0258226325e-01,-1.4443113302e+00
1.0278222867e-01,-1.4443108862e+00
1.0298219410e-01,-1.4443104412e+00
1.0318215952e-01,-1.4443099955e+00
1.0338212495e-01,-1.4443095488e+00
1.0358209037e-01,-1.4443091013e+00
1.0378205580e-01,-1.4443086529e+00
1.0398202122e-01,-1.4443082037e+00
1.0418198665e-01,-1.4443077536e+00
1.0438195207e-01,-1.4443073026e+00
1.0458191750e-01,-1.4443068508e+00
1.0478188293e-01,-1.4443063981e+00
1.0498184835e-01,-1.4443059445e+00
1.0518181378e-01,-1.4443054901e+00
1.0538177920e-01,-1.4443050348e+00
1.0558174463e-01,-1.4443045787e+00
1.0578171005e-01,-1.4443041217e+00
1.0598167548e-01,-1.4443036638e+00
1.0618164090e-01,-1.4443032050e+00
1.0638160633e-01,-1.4443027454e+00
1.0658157175e-01,-1.4443022849e+00
1.0678153718e-01,-1.4443018236e+00
1.0698150261e-01,-1.4443013614e+00
1.0718146803e-01,-1.4443008983e+00
1.0738143346e-01,-1.4443004344e+00
1.0758139888e-01,-1.4442999696e+00
1.0778136431e-01,-1.4442995039e+00
1.0798132973e-01,-1.4442990374e+00
1.0818129516e-01,-1.4442985700e+00
1.0838126058e-01,-1.4442981017e+00
1.0858122601e-01,-1.4442976326e+00
1.0878119143e-01,-1.4442971626e+00
1.0898115686e-01,-1.4442966918e+00
1.0918112228e-01,-1.4442962200e+00
1.0938108771e-01,-1.4442957474e+00
1.0958105314e-01,-1.4442952740e+00
1.0978101856e-01,-1.4442947997e+00
1.0998098399e-01,-1.4442943245e+00
1.1018094941e-01,-1.4442938485e+00
1.1038091484e-01,-1.4442933716e+00
1.1058088026e-01,-1.4442928938e+00
1.1078084569e-01,-1.4442924152e+00
1.1098081111e-01,-1.4442919357e+00
1.1118077654e-01,-1.4442914553e+00
1.1138074196e-01,-1.4442909741e+00
1.1158070739e-01,-1.4442904920e+00
1.1178067282e-01,-1.4442900090e+00
1.1198063824e-01,-1.4442895252e+00
1.1218060367e-01,-1.4442890405e+00
1.1238056909e-01,-1.4442885549e+00
1.1258053452e-01,-1.4442880685e+00
1.1278049994e-01,-1.4442875812e+00
1.1298046537e-01,-1.4442870931e+00
1.1318043079e-01,-1.4442866041e+00
1.1338039622e-01,-1.4442861142e+00
1.1358036164e-01,-1.4442856235e+00
1.1378032707e-01,-1.4442851319e+00
1.1398029250e-01,-1.4442846394e+00
1.1418025792e-01,-1.4442841460e+00
1.1438022335e-01,-1.4442836518e+00
1.1458018877e-01,-1.4442831568e+00
1.1478015420e-01,-1.4442826608e+00
1.1498011962e-01,-1.4442821641e+00
1.1518008505e-01,-1.4442816664e+00
1.1538005047e-01,-1.4442811679e+00
1.1558001590e-01,-1.4442806685e+00
1.1577998132e-01,-1.4442801682e+00
1.1597994675e-01,-1.4442796671e+00
1.1617991217e-01,-1.4442791651e+00
1.1637987760e-01,-1.4442786623e+00
1.1657984303e-01,-1.4442781586e+00
1.1677980845e-01,-1.4442776540e+00
1.1697977388e-01,-1.4442771486e+00
1.1717973930e-01,-1.4442766423e+00
1.1737970473e-01,-1.4442761351e+00
1.1757967015e-01,-1.4442756270e+00
1.1777963558e-01,-1.4442751181e+00
1.1797960100e-01,-1.4442746084e+00
1.1817956643e-01,-1.4442740978e+00
1.1837953185e-01,-1.4442735863e+00
1.1857949728e-01,-1.4442730739e+00
1.1877946271e-01,-1.4442725607e+00
1.1897942813e-01,-1.4442720466e+00
1.1917939356e-01,-1.4442715316e+00
1.1937935898e-01,-1.4442710158e+00
1.1957932441e-01,-1.4442704991e+00
1.1977928983e-01,-1.4442699816e+00
1.1997925526e-01,-1.4442694632e+00
1.2017922068e-01,-1.4442689439e+00
1.2037918611e-01,-1.4442684238e+00
1.2057915153e-01,-1.4442679028e+00
1.2077911696e-01,-1.4442673809e+00
1.2097908239e-01,-1.4442668582e+00
1.2117904781e-01,-1.4442663346e+00
1.2137901324e-01,-1.4442658101e+00
1.2157897866e-01,-1.4442652848e+00
1.2177894409e-01,-1.4442647586e+00
1.2197890951e-01,-1.4442642315e+00
1.2217887494e-01,-1.4442637036e+00
1.2237884036e-01,-1.4442631748e+00
1.2257880579e-01,-1.4442626452e+00
1.2277877121e-01,-1.4442621147e+00
1.2297873664e-01,-1.4442615833e+00
1.2317870206e-01,-1.4442610510e+00
1.2337866749e-01,-1.4442605179e+00
1.2357863292e-01,-1.4442599840e+00
1.2377859834e-01,-1.4442594491e+00
1.2397856377e-01,-1.4442589134e+00
1.2417852919e-01,-1.4442583768e+00
1.2437849462e-01,-1.4442578394e+00
1.2457846004e-01,-1.4442573011e+00
1.2477842547e-01,-1.4442567620e+00
1.2497839089e-01,-1.4442562219e+00
1.2517835632e-01,-1.4442556810e+00
1.2537832174e-01,-1.4442551393e+00
1.2557828717e-01,-1.4442545967e+00
1.2577825260e-01,-1.4442540532e+00
1.2597821802e-01,-1.4442535088e+00
1.2617818345e-01,-1.4442529636e+00
1.2637814887e-01,-1.4442524175e+00
1.2657811430e-01,-1.4442518706e+00
1.2677807972e-01,-1.4442513228e+00
1.2697804515e-01,-1.4442507741e+00
1.2717801057e-01,-1.4442502246e+00
1.2737797600e-01,-1.4442496742e+00
1.2757794142e-01,-1.4442491229e+00
1.2777790685e-01,-1.4442485708e+00
1.2797787228e-01,-1.4442480178e+00
1.2817783770e-01,-1.4442474639e+00
1.2837780313e-01,-1.4442469092e+00
1.2857776855e-01,-1.4442463536e+00
1.2877773398e-01,-1.4442457972e+00
1.2897769940e-01,-1.4442452398e+00
1.2917766483e-01,-1.4442446817e+00
1.2937763025e-01,-1.4442441226e+00
1.2957759568e-01,-1.4442435627e+00
1.2977756110e-01,-1.4442430019e+00
1.2997752653e-01,-1.4442424403e+00
1.3017749195e-01,-1.4442418778e+00
1.3037745738e-01,-1.4442413144e+00
1.3057742281e-01,-1.4442407502e+00
1.3077738823e-01,-1.4442401851e+00
1.3097735366e-01,-1.4442396191e+00
1.3117731908e-01,-1.4442390523e+00
1.3137728451e-01,-1.4442384846e+00
1.3157724993e-01,-1.4442379160e+00
1.3177721536e-01,-1.4442373466e+00
1.3197718078e-01,-1.4442367763e+00
1.3217714621e-01,-1.4442362052e+00
1.3237711163e-01,-1.4442356332e+00
1.3257707706e-01,-1.4442350603e+00
1.3277704249e-01,-1.4442344865e+00
1.3297700791e-01,-1.4442339119e+00
