r,Phi
3.3336236073e+00,-4.0787992212e-01
3.3338235728e+00,-4.0787247383e-01
3.3340235382e+00,-4.0786502528e-01
3.3342235036e+00,-4.0785757645e-01
3.3344234690e+00,-4.0785012735e-01
3.3346234345e+00,-4.0784267799e-01
3.3348233999e+00,-4.0783522835e-01
3.3350233653e+00,-4.0782777845e-01
3.3352233307e+00,-4.0782032828e-01
3.3354232962e+00,-4.0781287784e-01
3.3356232616e+00,-4.0780542713e-01
3.3358232270e+00,-4.0779797615e-01
3.3360231924e+00,-4.0779052490e-01
3.3362231579e+00,-4.0778307338e-01
3.3364231233e+00,-4.0777562160e-01
3.3366230887e+00,-4.0776816954e-01
3.3368230542e+00,-4.0776071722e-01
3.3370230196e+00,-4.0775326463e-01
3.3372229850e+00,-4.0774581177e-01
3.3374229504e+00,-4.0773835864e-01
3.3376229159e+00,-4.0773090524e-01
3.3378228813e+00,-4.0772345158e-01
3.3380228467e+00,-4.0771599764e-01
3.3382228121e+00,-4.0770854344e-01
3.3384227776e+00,-4.0770108897e-01
3.3386227430e+00,-4.0769363423e-01
3.3388227084e+00,-4.0768617922e-01
3.3390226738e+00,-4.0767872394e-01
3.3392226393e+00,-4.0767126840e-01
3.3394226047e+00,-4.0766381259e-01
3.3396225701e+00,-4.0765635650e-01
3.3398225355e+00,-4.0764890015e-01
3.3400225010e+00,-4.0764144354e-01
3.3402224664e+00,-4.0763398665e-01
3.3404224318e+00,-4.0762652950e-01
3.3406223972e+00,-4.0761907207e-01
3.3408223627e+00,-4.0761161438e-01
3.3410223281e+00,-4.0760415642e-01
3.3412222935e+00,-4.0759669820e-01
3.3414222589e+00,-4.0758923970e-01
3.3416222244e+00,-4.0758178094e-01
3.3418221898e+00,-4.0757432191e-01
3.3420221552e+00,-4.0756686261e-01
3.3422221206e+00,-4.0755940304e-01
3.3424220861e+00,-4.0755194321e-01
3.3426220515e+00,-4.0754448311e-01
3.3428220169e+00,-4.0753702274e-01
3.3430219823e+00,-4.0752956210e-01
3.3432219478e+00,-4.0752210119e-01
3.3434219132e+00,-4.0751464002e-01
3.3436218786e+00,-4.0750717858e-01
3.3438218440e+00,-4.0749971687e-01
3.3440218095e+00,-4.0749225489e-01
3.3442217749e+00,-4.0748479265e-01
3.3444217403e+00,-4.0747733014e-01
3.3446217057e+00,-4.0746986736e-01
3.3448216712e+00,-4.0746240431e-01
3.3450216366e+00,-4.0745494100e-01
3.3452216020e+00,-4.0744747742e-01
3.3454215674e+00,-4.0744001357e-01
3.3456215329e+00,-4.0743254945e-01
3.3458214983e+00,-4.0742508507e-01
3.3460214637e+00,-4.0741762042e-01
3.3462214291e+00,-4.0741015550e-01
3.3464213946e+00,-4.0740269032e-01
3.3466213600e+00,-4.0739522487e-01
3.3468213254e+00,-4.0738775915e-01
3.3470212908e+00,-4.0738029316e-01
3.3472212563e+00,-4.0737282691e-01
3.3474212217e+00,-4.0736536038e-01
3.3476211871e+00,-4.0735789360e-01
3.3478211525e+00,-4.0735042654e-01
3.3480211180e+00,-4.0734295922e-01
3.3482210834e+00,-4.0733549163e-01
3.3484210488e+00,-4.0732802377e-01
3.3486210143e+00,-4.0732055565e-01
3.3488209797e+00,-4.0731308726e-01
3.3490209451e+00,-4.0730561861e-01
3.3492209105e+00,-4.0729814968e-01
3.3494208760e+00,-4.0729068049e-01
3.3496208414e+00,-4.0728321104e-01
3.3498208068e+00,-4.0727574131e-01
3.3500207722e+00,-4.0726827132e-01
3.3502207377e+00,-4.0726080106e-01
3.3504207031e+00,-4.0725333054e-01
3.3506206685e+00,-4.0724585975e-01
3.3508206339e+00,-4.0723838869e-01
3.3510205994e+00,-4.0723091737e-01
3.3512205648e+00,-4.0722344578e-01
3.3514205302e+00,-4.0721597392e-01
3.3516204956e+00,-4.0720850180e-01
3.3518204611e+00,-4.0720102941e-01
3.3520204265e+00,-4.0719355676e-01
3.3522203919e+00,-4.0718608384e-01
3.3524203573e+00,-4.0717861065e-01
3.3526203228e+00,-4.0717113719e-01
3.3528202882e+00,-4.0716366347e-01
3.3530202536e+00,-4.0715618948e-01
3.3532202190e+00,-4.0714871523e-01
3.3534201845e+00,-4.0714124071e-01
3.3536201499e+00,-4.0713376593e-01
3.3538201153e+00,-4.0712629087e-01
3.3540200807e+00,-4.0711881556e-01
3.3542200462e+00,-4.0711133997e-01
3.3544200116e+00,-4.0710386412e-01
3.3546199770e+00,-4.0709638801e-01
3.3548199424e+00,-4.0708891163e-01
3.3550199079e+00,-4.0708143498e-01
3.3552198733e+00,-4.0707395806e-01
3.3554198387e+00,-4.0706648089e-01
3.3556198041e+00,-4.0705900344e-01
3.3558197696e+00,-4.0705152573e-01
3.3560197350e+00,-4.0704404775e-01
3.3562197004e+00,-4.0703656951e-01
3.3564196658e+00,-4.0702909100e-01
3.3566196313e+00,-4.0702161223e-01
3.3568195967e+00,-4.0701413319e-01
3.3570195621e+00,-4.0700665388e-01
3.3572195275e+00,-4.0699917431e-01
3.3574194930e+00,-4.0699169447e-01
3.3576194584e+00,-4.0698421437e-01
3.3578194238e+00,-4.0697673401e-01
3.3580193892e+00,-4.0696925337e-01
3.3582193547e+00,-4.0696177247e-01
3.3584193201e+00,-4.0695429131e-01
3.3586192855e+00,-4.0694680988e-01
3.3588192509e+00,-4.0693932819e-01
3.3590192164e+00,-4.0693184623e-01
3.3592191818e+00,-4.0692436400e-01
3.3594191472e+00,-4.0691688151e-01
3.3596191126e+00,-4.0690939876e-01
3.3598190781e+00,-4.0690191573e-01
3.3600190435e+00,-4.0689443245e-01
3.3602190089e+00,-4.0688694890e-01
3.3604189744e+00,-4.0687946508e-01
3.3606189398e+00,-4.0687198100e-01
3.3608189052e+00,-4.0686449665e-01
3.3610188706e+00,-4.0685701204e-01
3.3612188361e+00,-4.0684952717e-01
3.3614188015e+00,-4.0684204203e-01
3.3616187669e+00,-4.0683455662e-01
3.3618187323e+00,-4.0682707095e-01
3.3620186978e+00,-4.0681958501e-01
3.3622186632e+00,-4.0681209881e-01
3.3624186286e+00,-4.0680461235e-01
3.3626185940e+00,-4.0679712562e-01
3.3628185595e+00,-4.0678963862e-01
3.3630185249e+00,-4.0678215136e-01
3.3632184903e+00,-4.0677466384e-01
3.3634184557e+00,-4.0676717605e-01
3.3636184212e+00,-4.0675968800e-01
3.3638183866e+00,-4.0675219968e-01
3.3640183520e+00,-4.0674471109e-01
3.3642183174e+00,-4.0673722225e-01
3.3644182829e+00,-4.0672973314e-01
3.3646182483e+00,-4.0672224376e-01
3.3648182137e+00,-4.0671475412e-01
3.3650181791e+00,-4.0670726421e-01
3.3652181446e+00,-4.0669977404e-01
3.3654181100e+00,-4.0669228361e-01
3.3656180754e+00,-4.0668479291e-01
3.3658180408e+00,-4.0667730195e-01
3.3660180063e+00,-4.0666981072e-01
3.3662179717e+00,-4.0666231923e-01
3.3664179371e+00,-4.0665482748e-01
3.3666179025e+00,-4.0664733546e-01
3.3668178680e+00,-4.0663984318e-01
3.3670178334e+00,-4.0663235063e-01
3.3672177988e+00,-4.0662485782e-01
3.3674177642e+00,-4.0661736474e-01
3.3676177297e+00,-4.0660987140e-01
3.3678176951e+00,-4.0660237780e-01
3.3680176605e+00,-4.0659488393e-01
3.3682176259e+00,-4.0658738980e-01
3.3684175914e+00,-4.0657989541e-01
3.3686175568e+00,-4.0657240075e-01
3.3688175222e+00,-4.0656490583e-01
3.3690174876e+00,-4.0655741064e-01
3.3692174531e+00,-4.0654991519e-01
3.3694174185e+00,-4.0654241948e-01
3.3696173839e+00,-4.0653492350e-01
3.3698173493e+00,-4.0652742726e-01
3.3700173148e+00,-4.0651993075e-01
3.3702172802e+00,-4.0651243398e-01
3.3704172456e+00,-4.0650493695e-01
3.3706172110e+00,-4.0649743966e-01
3.3708171765e+00,-4.0648994210e-01
3.3710171419e+00,-4.0648244427e-01
3.3712171073e+00,-4.0647494619e-01
3.3714170728e+00,-4.0646744784e-01
3.3716170382e+00,-4.0645994923e-01
3.3718170036e+00,-4.0645245035e-01
3.3720169690e+00,-4.0644495121e-01
3.3722169345e+00,-4.0643745181e-01
3.3724168999e+00,-4.0642995214e-01
3.3726168653e+00,-4.0642245221e-01
3.3728168307e+00,-4.0641495202e-01
3.3730167962e+00,-4.0640745157e-01
3.3732167616e+00,-4.0639995085e-01
3.3734167270e+00,-4.0639244987e-01
3.3736166924e+00,-4.0638494862e-01
3.3738166579e+00,-4.0637744711e-01
3.3740166233e+00,-4.0636994534e-01
3.3742165887e+00,-4.0636244331e-01
3.3744165541e+00,-4.0635494101e-01
3.3746165196e+00,-4.0634743845e-01
3.3748164850e+00,-4.0633993563e-01
3.3750164504e+00,-4.0633243254e-01
3.3752164158e+00,-4.0632492920e-01
3.3754163813e+00,-4.0631742559e-01
3.3756163467e+00,-4.0630992171e-01
3.3758163121e+00,-4.0630241758e-01
3.3760162775e+00,-4.0629491318e-01
3.3762162430e+00,-4.0628740851e-01
3.3764162084e+00,-4.0627990359e-01
3.3766161738e+00,-4.0627239840e-01
3.3768161392e+00,-4.0626489295e-01
3.3770161047e+00,-4.0625738724e-01
3.3772160701e+00,-4.0624988127e-01
3.3774160355e+00,-4.0624237503e-01
3.3776160009e+00,-4.0623486853e-01
3.3778159664e+00,-4.0622736177e-01
3.3780159318e+00,-4.0621985474e-01
3.3782158972e+00,-4.0621234746e-01
3.3784158626e+00,-4.0620483991e-01
3.3786158281e+00,-4.0619733209e-01
3.3788157935e+00,-4.0618982402e-01
3.3790157589e+00,-4.0618231568e-01
3.3792157243e+00,-4.0617480709e-01
3.3794156898e+00,-4.0616729823e-01
3.3796156552e+00,-4.0615978910e-01
3.3798156206e+00,-4.0615227972e-01
3.3800155860e+00,-4.0614477007e-01
3.3802155515e+00,-4.0613726016e-01
3.3804155169e+00,-4.0612974999e-01
3.3806154823e+00,-4.0612223956e-01
3.3808154477e+00,-4.0611472886e-01
3.3810154132e+00,-4.0610721791e-01
3.3812153786e+00,-4.0609970669e-01
3.3814153440e+00,-4.0609219521e-01
3.3816153094e+00,-4.0608468347e-01
3.3818152749e+00,-4.0607717146e-01
3.3820152403e+00,-4.0606965920e-01
3.3822152057e+00,-4.0606214667e-01
3.3824151711e+00,-4.0605463388e-01
3.3826151366e+00,-4.0604712083e-01
3.3828151020e+00,-4.0603960752e-01
3.3830150674e+00,-4.0603209394e-01
3.3832150329e+00,-4.0602458011e-01
3.3834149983e+00,-4.0601706601e-01
3.3836149637e+00,-4.0600955165e-01
3.3838149291e+00,-4.0600203703e-01
3.3840148946e+00,-4.0599452215e-01
3.3842148600e+00,-4.0598700700e-01
3.3844148254e+00,-4.0597949160e-01
3.3846147908e+00,-4.0597197593e-01
3.3848147563e+00,-4.0596446000e-01
3.3850147217e+00,-4.0595694381e-01
3.3852146871e+00,-4.0594942736e-01
3.3854146525e+00,-4.0594191065e-01
3.3856146180e+00,-4.0593439368e-01
3.3858145834e+00,-4.0592687645e-01
3.3860145488e+00,-4.0591935895e-01
3.3862145142e+00,-4.0591184120e-01
3.3864144797e+00,-4.0590432318e-01
3.3866144451e+00,-4.0589680490e-01
3.3868144105e+00,-4.0588928636e-01
3.3870143759e+00,-4.0588176756e-01
3.3872143414e+00,-4.0587424850e-01
3.3874143068e+00,-4.0586672918e-01
3.3876142722e+00,-4.0585920959e-01
3.3878142376e+00,-4.0585168975e-01
3.3880142031e+00,-4.0584416964e-01
3.3882141685e+00,-4.0583664928e-01
3.3884141339e+00,-4.0582912865e-01
3.3886140993e+00,-4.0582160777e-01
3.3888140648e+00,-4.0581408662e-01
3.3890140302e+00,-4.0580656521e-01
3.3892139956e+00,-4.0579904354e-01
3.3894139610e+00,-4.0579152161e-01
3.3896139265e+00,-4.0578399942e-01
3.3898138919e+00,-4.0577647697e-01
3.3900138573e+00,-4.0576895426e-01
3.3902138227e+00,-4.0576143128e-01
3.3904137882e+00,-4.0575390805e-01
3.3906137536e+00,-4.0574638456e-01
3.3908137190e+00,-4.0573886080e-01
3.3910136844e+00,-4.0573133679e-01
3.3912136499e+00,-4.0572381252e-01
3.3914136153e+00,-4.0571628798e-01
3.3916135807e+00,-4.0570876319e-01
3.3918135461e+00,-4.0570123813e-01
3.3920135116e+00,-4.0569371282e-01
3.3922134770e+00,-4.0568618724e-01
3.3924134424e+00,-4.0567866140e-01
3.3926134078e+00,-4.0567113531e-01
3.3928133733e+00,-4.0566360895e-01
3.3930133387e+00,-4.0565608234e-01
3.3932133041e+00,-4.0564855546e-01
3.3934132695e+00,-4.0564102832e-01
3.3936132350e+00,-4.0563350093e-01
3.3938132004e+00,-4.0562597327e-01
3.3940131658e+00,-4.0561844535e-01
3.3942131312e+00,-4.0561091718e-01
3.3944130967e+00,-4.0560338874e-01
3.3946130621e+00,-4.0559586005e-01
3.3948130275e+00,-4.0558833109e-01
3.3950129930e+00,-4.0558080188e-01
3.3952129584e+00,-4.0557327240e-01
3.3954129238e+00,-4.0556574267e-01
3.3956128892e+00,-4.0555821267e-01
3.3958128547e+00,-4.0555068242e-01
3.3960128201e+00,-4.0554315190e-01
3.3962127855e+00,-4.0553562113e-01
3.3964127509e+00,-4.0552809010e-01
3.3966127164e+00,-4.0552055881e-01
3.3968126818e+00,-4.0551302725e-01
3.3970126472e+00,-4.0550549544e-01
3.3972126126e+00,-4.0549796337e-01
3.3974125781e+00,-4.0549043104e-01
3.3976125435e+00,-4.0548289845e-01
3.3978125089e+00,-4.0547536560e-01
3.3980124743e+00,-4.0546783250e-01
3.3982124398e+00,-4.0546029913e-01
3.3984124052e+00,-4.0545276550e-01
3.3986123706e+00,-4.0544523162e-01
3.3988123360e+00,-4.0543769747e-01
3.3990123015e+00,-4.0543016307e-01
3.3992122669e+00,-4.0542262840e-01
3.3994122323e+00,-4.0541509348e-01
3.3996121977e+00,-4.0540755830e-01
3.3998121632e+00,-4.0540002286e-01
3.4000121286e+00,-4.0539248716e-01
3.4002120940e+00,-4.0538495120e-01
3.4004120594e+00,-4.0537741498e-01
3.4006120249e+00,-4.0536987851e-01
3.4008119903e+00,-4.0536234177e-01
3.4010119557e+00,-4.0535480478e-01
3.4012119211e+00,-4.0534726752e-01
3.4014118866e+00,-4.0533973001e-01
3.4016118520e+00,-4.0533219224e-01
3.4018118174e+00,-4.0532465421e-01
3.4020117828e+00,-4.0531711593e-01
3.4022117483e+00,-4.0530957738e-01
3.4024117137e+00,-4.0530203857e-01
3.4026116791e+00,-4.0529449951e-01
3.4028116445e+00,-4.0528696019e-01
3.4030116100e+00,-4.0527942061e-01
3.4032115754e+00,-4.0527188077e-01
3.4034115408e+00,-4.0526434067e-01
3.4036115062e+00,-4.0525680031e-01
3.4038114717e+00,-4.0524925970e-01
3.4040114371e+00,-4.0524171883e-01
3.4042114025e+00,-4.0523417769e-01
3.4044113679e+00,-4.0522663630e-01
3.4046113334e+00,-4.0521909466e-01
3.4048112988e+00,-4.0521155275e-01
3.4050112642e+00,-4.0520401059e-01
3.4052112296e+00,-4.0519646816e-01
3.4054111951e+00,-4.0518892548e-01
3.4056111605e+00,-4.0518138254e-01
3.4058111259e+00,-4.0517383935e-01
3.4060110913e+00,-4.0516629589e-01
3.4062110568e+00,-4.0515875218e-01
3.4064110222e+00,-4.0515120821e-01
3.4066109876e+00,-4.0514366398e-01
3.4068109531e+00,-4.0513611949e-01
3.4070109185e+00,-4.0512857475e-01
3.4072108839e+00,-4.0512102974e-01
3.4074108493e+00,-4.0511348448e-01
3.4076108148e+00,-4.0510593896e-01
3.4078107802e+00,-4.0509839319e-01
3.4080107456e+00,-4.0509084715e-01
3.4082107110e+00,-4.0508330086e-01
3.4084106765e+00,-4.0507575431e-01
3.4086106419e+00,-4.0506820750e-01
3.4088106073e+00,-4.0506066044e-01
3.4090105727e+00,-4.0505311312e-01
3.4092105382e+00,-4.0504556554e-01
3.4094105036e+00,-4.0503801770e-01
3.4096104690e+00,-4.0503046960e-01
3.4098104344e+00,-4.0502292125e-01
3.4100103999e+00,-4.0501537264e-01
3.4102103653e+00,-4.0500782377e-01
3.4104103307e+00,-4.0500027465e-01
3.4106102961e+00,-4.0499272527e-01
3.4108102616e+00,-4.0498517563e-01
3.4110102270e+00,-4.0497762573e-01
3.4112101924e+00,-4.0497007558e-01
3.4114101578e+00,-4.0496252517e-01
3.4116101233e+00,-4.0495497450e-01
3.4118100887e+00,-4.0494742357e-01
3.4120100541e+00,-4.0493987239e-01
3.4122100195e+00,-4.0493232095e-01
3.4124099850e+00,-4.0492476925e-01
3.4126099504e+00,-4.0491721730e-01
3.4128099158e+00,-4.0490966509e-01
3.4130098812e+00,-4.0490211262e-01
3.4132098467e+00,-4.0489455989e-01
3.4134098121e+00,-4.0488700691e-01
3.4136097775e+00,-4.0487945367e-01
3.4138097429e+00,-4.0487190018e-01
3.4140097084e+00,-4.0486434642e-01
3.4142096738e+00,-4.0485679242e-01
3.4144096392e+00,-4.0484923815e-01
3.4146096046e+00,-4.0484168363e-01
3.4148095701e+00,-4.0483412885e-01
3.4150095355e+00,-4.0482657381e-01
3.4152095009e+00,-4.0481901852e-01
3.4154094663e+00,-4.0481146297e-01
3.4156094318e+00,-4.0480390716e-01
3.4158093972e+00,-4.0479635110e-01
3.4160093626e+00,-4.0478879478e-01
3.4162093280e+00,-4.0478123820e-01
3.4164092935e+00,-4.0477368137e-01
3.4166092589e+00,-4.0476612428e-01
3.4168092243e+00,-4.0475856694e-01
3.4170091897e+00,-4.0475100934e-01
3.4172091552e+00,-4.0474345148e-01
3.4174091206e+00,-4.0473589337e-01
3.4176090860e+00,-4.0472833500e-01
3.4178090515e+00,-4.0472077637e-01
3.4180090169e+00,-4.0471321749e-01
3.4182089823e+00,-4.0470565835e-01
3.4184089477e+00,-4.0469809895e-01
3.4186089132e+00,-4.0469053930e-01
3.4188088786e+00,-4.0468297939e-01
3.4190088440e+00,-4.0467541923e-01
3.4192088094e+00,-4.0466785881e-01
3.4194087749e+00,-4.0466029814e-01
3.4196087403e+00,-4.0465273720e-01
3.4198087057e+00,-4.0464517602e-01
3.4200086711e+00,-4.0463761457e-01
3.4202086366e+00,-4.0463005288e-01
3.4204086020e+00,-4.0462249092e-01
3.4206085674e+00,-4.0461492871e-01
3.4208085328e+00,-4.0460736624e-01
3.4210084983e+00,-4.0459980352e-01
3.4212084637e+00,-4.0459224054e-01
3.4214084291e+00,-4.0458467731e-01
3.4216083945e+00,-4.0457711382e-01
3.4218083600e+00,-4.0456955008e-01
3.4220083254e+00,-4.0456198608e-01
3.4222082908e+00,-4.0455442182e-01
3.4224082562e+00,-4.0454685731e-01
3.4226082217e+00,-4.0453929254e-01
3.4228081871e+00,-4.0453172752e-01
3.4230081525e+00,-4.0452416224e-01
3.4232081179e+00,-4.0451659671e-01
3.4234080834e+00,-4.0450903092e-01
3.4236080488e+00,-4.0450146488e-01
3.4238080142e+00,-4.0449389858e-01
3.4240079796e+00,-4.0448633202e-01
3.4242079451e+00,-4.0447876521e-01
3.4244079105e+00,-4.0447119815e-01
3.4246078759e+00,-4.0446363083e-01
3.4248078413e+00,-4.0445606325e-01
3.4250078068e+00,-4.0444849542e-01
3.4252077722e+00,-4.0444092733e-01
3.4254077376e+00,-4.0443335899e-01
3.4256077030e+00,-4.0442579040e-01
3.4258076685e+00,-4.0441822155e-01
3.4260076339e+00,-4.0441065244e-01
3.4262075993e+00,-4.0440308308e-01
3.4264075647e+00,-4.0439551347e-01
3.4266075302e+00,-4.0438794359e-01
3.4268074956e+00,-4.0438037347e-01
3.4270074610e+00,-4.0437280309e-01
3.4272074264e+00,-4.0436523245e-01
3.4274073919e+00,-4.0435766156e-01
3.4276073573e+00,-4.0435009042e-01
3.4278073227e+00,-4.0434251902e-01
3.4280072881e+00,-4.0433494737e-01
3.4282072536e+00,-4.0432737546e-01
3.4284072190e+00,-4.0431980330e-01
3.4286071844e+00,-4.0431223088e-01
3.4288071498e+00,-4.0430465821e-01
3.4290071153e+00,-4.0429708528e-01
3.4292070807e+00,-4.0428951210e-01
3.4294070461e+00,-4.0428193866e-01
3.4296070116e+00,-4.0427436497e-01
3.4298069770e+00,-4.0426679103e-01
3.4300069424e+00,-4.0425921683e-01
3.4302069078e+00,-4.0425164238e-01
3.4304068733e+00,-4.0424406767e-01
3.4306068387e+00,-4.0423649271e-01
3.4308068041e+00,-4.0422891749e-01
3.4310067695e+00,-4.0422134202e-01
3.4312067350e+00,-4.0421376630e-01
3.4314067004e+00,-4.0420619032e-01
3.4316066658e+00,-4.0419861409e-01
3.4318066312e+00,-4.0419103760e-01
3.4320065967e+00,-4.0418346086e-01
3.4322065621e+00,-4.0417588387e-01
3.4324065275e+00,-4.0416830662e-01
3.4326064929e+00,-4.0416072912e-01
3.4328064584e+00,-4.0415315136e-01
3.4330064238e+00,-4.0414557335e-01
3.4332063892e+00,-4.0413799509e-01
3.4334063546e+00,-4.0413041657e-01
3.4336063201e+00,-4.0412283780e-01
3.4338062855e+00,-4.0411525877e-01
3.4340062509e+00,-4.0410767949e-01
3.4342062163e+00,-4.0410009996e-01
3.4344061818e+00,-4.0409252017e-01
3.4346061472e+00,-4.0408494013e-01
3.4348061126e+00,-4.0407735984e-01
3.4350060780e+00,-4.0406977929e-01
3.4352060435e+00,-4.0406219849e-01
3.4354060089e+00,-4.0405461744e-01
3.4356059743e+00,-4.0404703613e-01
3.4358059397e+00,-4.0403945457e-01
3.4360059052e+00,-4.0403187275e-01
3.4362058706e+00,-4.0402429069e-01
3.4364058360e+00,-4.0401670837e-01
3.4366058014e+00,-4.0400912579e-01
3.4368057669e+00,-4.0400154296e-01
3.4370057323e+00,-4.0399395988e-01
3.4372056977e+00,-4.0398637655e-01
3.4374056631e+00,-4.0397879296e-01
3.4376056286e+00,-4.0397120912e-01
3.4378055940e+00,-4.0396362502e-01
3.4380055594e+00,-4.0395604068e-01
3.4382055248e+00,-4.0394845608e-01
3.4384054903e+00,-4.0394087122e-01
3.4386054557e+00,-4.0393328612e-01
3.4388054211e+00,-4.0392570076e-01
3.4390053865e+00,-4.0391811515e-01
3.4392053520e+00,-4.0391052928e-01
3.4394053174e+00,-4.0390294316e-01
3.4396052828e+00,-4.0389535679e-01
3.4398052482e+00,-4.0388777017e-01
3.4400052137e+00,-4.0388018329e-01
3.4402051791e+00,-4.0387259616e-01
3.4404051445e+00,-4.0386500878e-01
3.4406051099e+00,-4.0385742115e-01
3.4408050754e+00,-4.0384983326e-01
3.4410050408e+00,-4.0384224512e-01
3.4412050062e+00,-4.0383465673e-01
3.4414049717e+00,-4.0382706808e-01
3.4416049371e+00,-4.0381947919e-01
3.4418049025e+00,-4.0381189004e-01
3.4420048679e+00,-4.0380430063e-01
3.4422048334e+00,-4.0379671098e-01
3.4424047988e+00,-4.0378912107e-01
3.4426047642e+00,-4.0378153091e-01
3.4428047296e+00,-4.0377394050e-01
3.4430046951e+00,-4.0376634983e-01
3.4432046605e+00,-4.0375875892e-01
3.4434046259e+00,-4.0375116775e-01
3.4436045913e+00,-4.0374357633e-01
3.4438045568e+00,-4.0373598465e-01
3.4440045222e+00,-4.0372839273e-01
3.4442044876e+00,-4.0372080055e-01
3.4444044530e+00,-4.0371320812e-01
3.4446044185e+00,-4.0370561544e-01
3.4448043839e+00,-4.0369802250e-01
3.4450043493e+00,-4.0369042932e-01
3.4452043147e+00,-4.0368283588e-01
3.4454042802e+00,-4.0367524219e-01
3.4456042456e+00,-4.0366764825e-01
3.4458042110e+00,-4.0366005405e-01
3.4460041764e+00,-4.0365245961e-01
3.4462041419e+00,-4.0364486491e-01
3.4464041073e+00,-4.0363726996e-01
3.4466040727e+00,-4.0362967476e-01
3.4468040381e+00,-4.0362207931e-01
3.4470040036e+00,-4.0361448360e-01
3.4472039690e+00,-4.0360688764e-01
3.4474039344e+00,-4.0359929144e-01
3.4476038998e+00,-4.0359169498e-01
3.4478038653e+00,-4.0358409827e-01
3.4480038307e+00,-4.0357650130e-01
3.4482037961e+00,-4.0356890409e-01
3.4484037615e+00,-4.0356130662e-01
3.4486037270e+00,-4.0355370891e-01
3.4488036924e+00,-4.0354611094e-01
3.4490036578e+00,-4.0353851272e-01
3.4492036232e+00,-4.0353091425e-01
3.4494035887e+00,-4.0352331552e-01
3.4496035541e+00,-4.0351571655e-01
3.4498035195e+00,-4.0350811733e-01
3.4500034849e+00,-4.0350051785e-01
3.4502034504e+00,-4.0349291812e-01
3.4504034158e+00,-4.0348531814e-01
3.4506033812e+00,-4.0347771791e-01
3.4508033466e+00,-4.0347011743e-01
3.4510033121e+00,-4.0346251670e-01
3.4512032775e+00,-4.0345491572e-01
3.4514032429e+00,-4.0344731448e-01
3.4516032083e+00,-4.0343971300e-01
3.4518031738e+00,-4.0343211126e-01
3.4520031392e+00,-4.0342450927e-01
3.4522031046e+00,-4.0341690704e-01
3.4524030700e+00,-4.0340930455e-01
3.4526030355e+00,-4.0340170181e-01
3.4528030009e+00,-4.0339409882e-01
3.4530029663e+00,-4.0338649558e-01
3.4532029318e+00,-4.0337889208e-01
3.4534028972e+00,-4.0337128834e-01
3.4536028626e+00,-4.0336368435e-01
3.4538028280e+00,-4.0335608010e-01
3.4540027935e+00,-4.0334847561e-01
3.4542027589e+00,-4.0334087087e-01
3.4544027243e+00,-4.0333326587e-01
3.4546026897e+00,-4.0332566062e-01
3.4548026552e+00,-4.0331805513e-01
3.4550026206e+00,-4.0331044938e-01
3.4552025860e+00,-4.0330284338e-01
3.4554025514e+00,-4.0329523713e-01
3.4556025169e+00,-4.0328763064e-01
3.4558024823e+00,-4.0328002389e-01
3.4560024477e+00,-4.0327241689e-01
3.4562024131e+00,-4.0326480964e-01
3.4564023786e+00,-4.0325720214e-01
3.4566023440e+00,-4.0324959439e-01
3.4568023094e+00,-4.0324198639e-01
3.4570022748e+00,-4.0323437814e-01
3.4572022403e+00,-4.0322676964e-01
3.4574022057e+00,-4.0321916089e-01
3.4576021711e+00,-4.0321155189e-01
3.4578021365e+00,-4.0320394264e-01
3.4580021020e+00,-4.0319633314e-01
3.4582020674e+00,-4.0318872339e-01
3.4584020328e+00,-4.0318111339e-01
3.4586019982e+00,-4.0317350314e-01
3.4588019637e+00,-4.0316589264e-01
3.4590019291e+00,-4.0315828189e-01
3.4592018945e+00,-4.0315067089e-01
3.4594018599e+00,-4.0314305964e-01
3.4596018254e+00,-4.0313544814e-01
3.4598017908e+00,-4.0312783639e-01
3.4600017562e+00,-4.0312022439e-01
3.4602017216e+00,-4.0311261215e-01
3.4604016871e+00,-4.0310499965e-01
3.4606016525e+00,-4.0309738690e-01
3.4608016179e+00,-4.0308977390e-01
3.4610015833e+00,-4.0308216066e-01
3.4612015488e+00,-4.0307454716e-01
3.4614015142e+00,-4.0306693342e-01
3.4616014796e+00,-4.0305931942e-01
3.4618014450e+00,-4.0305170518e-01
3.4620014105e+00,-4.0304409069e-01
3.4622013759e+00,-4.0303647594e-01
3.4624013413e+00,-4.0302886095e-01
3.4626013067e+00,-4.0302124571e-01
3.4628012722e+00,-4.0301363022e-01
3.4630012376e+00,-4.0300601448e-01
3.4632012030e+00,-4.0299839849e-01
3.4634011684e+00,-4.0299078225e-01
3.4636011339e+00,-4.0298316576e-01
3.4638010993e+00,-4.0297554903e-01
3.4640010647e+00,-4.0296793204e-01
3.4642010301e+00,-4.0296031481e-01
3.4644009956e+00,-4.0295269733e-01
3.4646009610e+00,-4.0294507959e-01
3.4648009264e+00,-4.0293746161e-01
3.4650008919e+00,-4.0292984338e-01
3.4652008573e+00,-4.0292222490e-01
3.4654008227e+00,-4.0291460617e-01
3.4656007881e+00,-4.0290698720e-01
3.4658007536e+00,-4.0289936797e-01
3.4660007190e+00,-4.0289174850e-01
3.4662006844e+00,-4.0288412878e-01
3.4664006498e+00,-4.0287650880e-01
3.4666006153e+00,-4.0286888858e-01
