r,Phi
1.0998098399e-02,-1.0979957628e+00
1.1198063824e-02,-1.0979957001e+00
1.1398029250e-02,-1.0979956362e+00
1.1597994675e-02,-1.0979955712e+00
1.1797960100e-02,-1.0979955051e+00
1.1997925526e-02,-1.0979954379e+00
1.2197890951e-02,-1.0979953696e+00
1.2397856377e-02,-1.0979953001e+00
1.2597821802e-02,-1.0979952295e+00
1.2797787228e-02,-1.0979951578e+00
1.2997752653e-02,-1.0979950849e+00
1.3197718078e-02,-1.0979950110e+00
1.3397683504e-02,-1.0979949359e+00
1.3597648929e-02,-1.0979948597e+00
1.3797614355e-02,-1.0979947823e+00
1.3997579780e-02,-1.0979947039e+00
1.4197545206e-02,-1.0979946243e+00
1.4397510631e-02,-1.0979945436e+00
1.4597476056e-02,-1.0979944617e+00
1.4797441482e-02,-1.0979943788e+00
1.4997406907e-02,-1.0979942947e+00
1.5197372333e-02,-1.0979942095e+00
1.5397337758e-02,-1.0979941232e+00
1.5597303184e-02,-1.0979940358e+00
1.5797268609e-02,-1.0979939472e+00
1.5997234034e-02,-1.0979938575e+00
1.6197199460e-02,-1.0979937667e+00
1.6397164885e-02,-1.0979936747e+00
1.6597130311e-02,-1.0979935817e+00
1.6797095736e-02,-1.0979934875e+00
1.6997061162e-02,-1.0979933922e+00
1.7197026587e-02,-1.0979932958e+00
1.7396992012e-02,-1.0979931982e+00
1.7596957438e-02,-1.0979930995e+00
1.7796922863e-02,-1.0979929997e+00
1.7996888289e-02,-1.0979928988e+00
1.8196853714e-02,-1.0979927968e+00
1.8396819140e-02,-1.0979926936e+00
1.8596784565e-02,-1.0979925893e+00
1.8796749990e-02,-1.0979924839e+00
1.8996715416e-02,-1.0979923773e+00
1.9196680841e-02,-1.0979922697e+00
1.9396646267e-02,-1.0979921609e+00
1.9596611692e-02,-1.0979920510e+00
1.9796577118e-02,-1.0979919400e+00
1.9996542543e-02,-1.0979918278e+00
2.0196507968e-02,-1.0979917145e+00
2.0396473394e-02,-1.0979916001e+00
2.0596438819e-02,-1.0979914846e+00
2.0796404245e-02,-1.0979913679e+00
2.0996369670e-02,-1.0979912502e+00
2.1196335096e-02,-1.0979911313e+00
2.1396300521e-02,-1.0979910112e+00
2.1596265946e-02,-1.0979908901e+00
2.1796231372e-02,-1.0979907678e+00
2.1996196797e-02,-1.0979906444e+00
2.2196162223e-02,-1.0979905199e+00
2.2396127648e-02,-1.0979903943e+00
2.2596093074e-02,-1.0979902675e+00
2.2796058499e-02,-1.0979901396e+00
2.2996023924e-02,-1.0979900106e+00
2.3195989350e-02,-1.0979898805e+00
2.3395954775e-02,-1.0979897493e+00
2.3595920201e-02,-1.0979896169e+00
2.3795885626e-02,-1.0979894834e+00
2.3995851052e-02,-1.0979893488e+00
2.4195816477e-02,-1.0979892130e+00
2.4395781902e-02,-1.0979890761e+00
2.4595747328e-02,-1.0979889381e+00
2.4795712753e-02,-1.0979887990e+00
2.4995678179e-02,-1.0979886588e+00
2.5195643604e-02,-1.0979885174e+00
2.5395609030e-02,-1.0979883749e+00
2.5595574455e-02,-1.0979882313e+00
2.5795539880e-02,-1.0979880866e+00
2.5995505306e-02,-1.0979879407e+00
2.6195470731e-02,-1.0979877937e+00
2.6395436157e-02,-1.0979876456e+00
2.6595401582e-02,-1.0979874964e+00
2.6795367008e-02,-1.0979873461e+00
2.6995332433e-02,-1.0979871946e+00
2.7195297858e-02,-1.0979870420e+00
2.7395263284e-02,-1.0979868883e+00
2.7595228709e-02,-1.0979867334e+00
2.7795194135e-02,-1.0979865775e+00
2.7995159560e-02,-1.0979864204e+00
2.8195124986e-02,-1.0979862621e+00
2.8395090411e-02,-1.0979861028e+00
2.8595055836e-02,-1.0979859423e+00
2.8795021262e-02,-1.0979857808e+00
2.8994986687e-02,-1.0979856180e+00
2.9194952113e-02,-1.0979854542e+00
2.9394917538e-02,-1.0979852893e+00
2.9594882964e-02,-1.0979851232e+00
2.9794848389e-02,-1.0979849560e+00
2.9994813815e-02,-1.0979847877e+00
3.0194779240e-02,-1.0979846182e+00
3.0394744665e-02,-1.0979844476e+00
3.0594710091e-02,-1.0979842759e+00
3.0794675516e-02,-1.0979841031e+00
3.0994640942e-02,-1.0979839292e+00
3.1194606367e-02,-1.0979837541e+00
3.1394571793e-02,-1.0979835779e+00
3.1594537218e-02,-1.0979834006e+00
3.1794502643e-02,-1.0979832222e+00
3.1994468069e-02,-1.0979830426e+00
3.2194433494e-02,-1.0979828619e+00
3.2394398920e-02,-1.0979826801e+00
3.2594364345e-02,-1.0979824972e+00
3.2794329771e-02,-1.0979823131e+00
3.2994295196e-02,-1.0979821280e+00
3.3194260621e-02,-1.0979819417e+00
3.3394226047e-02,-1.0979817542e+00
3.3594191472e-02,-1.0979815657e+00
3.3794156898e-02,-1.0979813760e+00
3.3994122323e-02,-1.0979811852e+00
3.4194087749e-02,-1.0979809933e+00
3.4394053174e-02,-1.0979808003e+00
3.4594018599e-02,-1.0979806061e+00
3.4793984025e-02,-1.0979804108e+00
3.4993949450e-02,-1.0979802144e+00
3.5193914876e-02,-1.0979800169e+00
3.5393880301e-02,-1.0979798182e+00
3.5593845727e-02,-1.0979796184e+00
3.5793811152e-02,-1.0979794175e+00
3.5993776577e-02,-1.0979792155e+00
3.6193742003e-02,-1.0979790123e+00
3.6393707428e-02,-1.0979788081e+00
3.6593672854e-02,-1.0979786027e+00
3.6793638279e-02,-1.0979783961e+00
3.6993603705e-02,-1.0979781885e+00
3.7193569130e-02,-1.0979779797e+00
3.7393534555e-02,-1.0979777698e+00
3.7593499981e-02,-1.0979775588e+00
3.7793465406e-02,-1.0979773467e+00
3.7993430832e-02,-1.0979771334e+00
3.8193396257e-02,-1.0979769190e+00
3.8393361683e-02,-1.0979767035e+00
3.8593327108e-02,-1.0979764869e+00
3.8793292533e-02,-1.0979762691e+00
3.8993257959e-02,-1.0979760503e+00
3.9193223384e-02,-1.0979758303e+00
3.9393188810e-02,-1.0979756091e+00
3.9593154235e-02,-1.0979753869e+00
3.9793119661e-02,-1.0979751635e+00
3.9993085086e-02,-1.0979749390e+00
4.0193050511e-02,-1.0979747134e+00
4.0393015937e-02,-1.0979744866e+00
4.0592981362e-02,-1.0979742588e+00
4.0792946788e-02,-1.0979740298e+00
4.0992912213e-02,-1.0979737997e+00
4.1192877639e-02,-1.0979735684e+00
4.1392843064e-02,-1.0979733361e+00
4.1592808489e-02,-1.0979731026e+00
4.1792773915e-02,-1.0979728680e+00
4.1992739340e-02,-1.0979726323e+00
4.2192704766e-02,-1.0979723954e+00
4.2392670191e-02,-1.0979721574e+00
4.2592635617e-02,-1.0979719183e+00
4.2792601042e-02,-1.0979716781e+00
4.2992566467e-02,-1.0979714368e+00
4.3192531893e-02,-1.0979711943e+00
4.3392497318e-02,-1.0979709507e+00
4.3592462744e-02,-1.0979707060e+00
4.3792428169e-02,-1.0979704601e+00
4.3992393595e-02,-1.0979702132e+00
4.4192359020e-02,-1.0979699651e+00
4.4392324445e-02,-1.0979697159e+00
4.4592289871e-02,-1.0979694655e+00
4.4792255296e-02,-1.0979692141e+00
4.4992220722e-02,-1.0979689615e+00
4.5192186147e-02,-1.0979687078e+00
4.5392151573e-02,-1.0979684530e+00
4.5592116998e-02,-1.0979681970e+00
4.5792082423e-02,-1.0979679399e+00
4.5992047849e-02,-1.0979676817e+00
4.6192013274e-02,-1.0979674224e+00
4.6391978700e-02,-1.0979671620e+00
4.6591944125e-02,-1.0979669004e+00
4.6791909551e-02,-1.0979666377e+00
4.6991874976e-02,-1.0979663739e+00
4.7191840401e-02,-1.0979661089e+00
4.7391805827e-02,-1.0979658429e+00
4.7591771252e-02,-1.0979655757e+00
4.7791736678e-02,-1.0979653074e+00
4.7991702103e-02,-1.0979650380e+00
4.8191667529e-02,-1.0979647674e+00
4.8391632954e-02,-1.0979644957e+00
4.8591598379e-02,-1.0979642229e+00
4.8791563805e-02,-1.0979639490e+00
4.8991529230e-02,-1.0979636739e+00
4.9191494656e-02,-1.0979633978e+00
4.9391460081e-02,-1.0979631205e+00
4.9591425507e-02,-1.0979628420e+00
4.9791390932e-02,-1.0979625625e+00
4.9991356358e-02,-1.0979622818e+00
5.0191321783e-02,-1.0979620000e+00
5.0391287208e-02,-1.0979617171e+00
5.0591252634e-02,-1.0979614331e+00
5.0791218059e-02,-1.0979611479e+00
5.0991183485e-02,-1.0979608616e+00
5.1191148910e-02,-1.0979605742e+00
5.1391114336e-02,-1.0979602857e+00
5.1591079761e-02,-1.0979599961e+00
5.1791045186e-02,-1.0979597053e+00
5.1991010612e-02,-1.0979594134e+00
5.2190976037e-02,-1.0979591204e+00
5.2390941463e-02,-1.0979588262e+00
5.2590906888e-02,-1.0979585309e+00
5.2790872314e-02,-1.0979582345e+00
5.2990837739e-02,-1.0979579370e+00
5.3190803164e-02,-1.0979576384e+00
5.3390768590e-02,-1.0979573386e+00
5.3590734015e-02,-1.0979570377e+00
5.3790699441e-02,-1.0979567357e+00
5.3990664866e-02,-1.0979564326e+00
5.4190630292e-02,-1.0979561283e+00
5.4390595717e-02,-1.0979558229e+00
5.4590561142e-02,-1.0979555164e+00
5.4790526568e-02,-1.0979552088e+00
5.4990491993e-02,-1.0979549001e+00
5.5190457419e-02,-1.0979545902e+00
5.5390422844e-02,-1.0979542792e+00
5.5590388270e-02,-1.0979539671e+00
5.5790353695e-02,-1.0979536538e+00
5.5990319120e-02,-1.0979533394e+00
5.6190284546e-02,-1.0979530239e+00
5.6390249971e-02,-1.0979527073e+00
5.6590215397e-02,-1.0979523896e+00
5.6790180822e-02,-1.0979520707e+00
5.6990146248e-02,-1.0979517507e+00
5.7190111673e-02,-1.0979514296e+00
5.7390077098e-02,-1.0979511074e+00
5.7590042524e-02,-1.0979507840e+00
5.7790007949e-02,-1.0979504596e+00
5.7989973375e-02,-1.0979501340e+00
5.8189938800e-02,-1.0979498072e+00
5.8389904226e-02,-1.0979494794e+00
5.8589869651e-02,-1.0979491504e+00
5.8789835076e-02,-1.0979488203e+00
5.8989800502e-02,-1.0979484891e+00
5.9189765927e-02,-1.0979481568e+00
5.9389731353e-02,-1.0979478233e+00
5.9589696778e-02,-1.0979474887e+00
5.9789662204e-02,-1.0979471530e+00
5.9989627629e-02,-1.0979468162e+00
6.0189593054e-02,-1.0979464782e+00
6.0389558480e-02,-1.0979461391e+00
6.0589523905e-02,-1.0979457989e+00
6.0789489331e-02,-1.0979454576e+00
6.0989454756e-02,-1.0979451151e+00
6.1189420182e-02,-1.0979447715e+00
6.1389385607e-02,-1.0979444268e+00
6.1589351032e-02,-1.0979440810e+00
6.1789316458e-02,-1.0979437341e+00
6.1989281883e-02,-1.0979433860e+00
6.2189247309e-02,-1.0979430368e+00
6.2389212734e-02,-1.0979426865e+00
6.2589178160e-02,-1.0979423350e+00
6.2789143585e-02,-1.0979419825e+00
6.2989109010e-02,-1.0979416288e+00
6.3189074436e-02,-1.0979412740e+00
6.3389039861e-02,-1.0979409181e+00
6.3589005287e-02,-1.0979405610e+00
6.3788970712e-02,-1.0979402028e+00
6.3988936138e-02,-1.0979398435e+00
6.4188901563e-02,-1.0979394831e+00
6.4388866988e-02,-1.0979391215e+00
6.4588832414e-02,-1.0979387589e+00
6.4788797839e-02,-1.0979383951e+00
6.4988763265e-02,-1.0979380301e+00
6.5188728690e-02,-1.0979376641e+00
6.5388694116e-02,-1.0979372969e+00
6.5588659541e-02,-1.0979369286e+00
6.5788624966e-02,-1.0979365592e+00
6.5988590392e-02,-1.0979361887e+00
6.6188555817e-02,-1.0979358170e+00
6.6388521243e-02,-1.0979354442e+00
6.6588486668e-02,-1.0979350703e+00
6.6788452094e-02,-1.0979346953e+00
6.6988417519e-02,-1.0979343191e+00
6.7188382944e-02,-1.0979339419e+00
6.7388348370e-02,-1.0979335635e+00
6.7588313795e-02,-1.0979331839e+00
6.7788279221e-02,-1.0979328033e+00
6.7988244646e-02,-1.0979324215e+00
6.8188210072e-02,-1.0979320386e+00
6.8388175497e-02,-1.0979316546e+00
6.8588140922e-02,-1.0979312695e+00
6.8788106348e-02,-1.0979308832e+00
6.8988071773e-02,-1.0979304958e+00
6.9188037199e-02,-1.0979301073e+00
6.9388002624e-02,-1.0979297177e+00
6.9587968050e-02,-1.0979293269e+00
6.9787933475e-02,-1.0979289350e+00
6.9987898901e-02,-1.0979285420e+00
7.0187864326e-02,-1.0979281479e+00
7.0387829751e-02,-1.0979277526e+00
7.0587795177e-02,-1.0979273563e+00
7.0787760602e-02,-1.0979269588e+00
7.0987726028e-02,-1.0979265602e+00
7.1187691453e-02,-1.0979261604e+00
7.1387656879e-02,-1.0979257595e+00
7.1587622304e-02,-1.0979253575e+00
7.1787587729e-02,-1.0979249544e+00
7.1987553155e-02,-1.0979245502e+00
7.2187518580e-02,-1.0979241448e+00
7.2387484006e-02,-1.0979237383e+00
7.2587449431e-02,-1.0979233307e+00
7.2787414857e-02,-1.0979229220e+00
7.2987380282e-02,-1.0979225122e+00
7.3187345707e-02,-1.0979221012e+00
7.3387311133e-02,-1.0979216891e+00
7.3587276558e-02,-1.0979212758e+00
7.3787241984e-02,-1.0979208615e+00
7.3987207409e-02,-1.0979204460e+00
7.4187172835e-02,-1.0979200294e+00
7.4387138260e-02,-1.0979196117e+00
7.4587103685e-02,-1.0979191929e+00
7.4787069111e-02,-1.0979187729e+00
7.4987034536e-02,-1.0979183518e+00
7.5186999962e-02,-1.0979179296e+00
7.5386965387e-02,-1.0979175063e+00
7.5586930813e-02,-1.0979170818e+00
7.5786896238e-02,-1.0979166562e+00
7.5986861663e-02,-1.0979162295e+00
7.6186827089e-02,-1.0979158017e+00
7.6386792514e-02,-1.0979153728e+00
7.6586757940e-02,-1.0979149427e+00
7.6786723365e-02,-1.0979145115e+00
7.6986688791e-02,-1.0979140792e+00
7.7186654216e-02,-1.0979136457e+00
7.7386619641e-02,-1.0979132111e+00
7.7586585067e-02,-1.0979127755e+00
7.7786550492e-02,-1.0979123386e+00
7.7986515918e-02,-1.0979119007e+00
7.8186481343e-02,-1.0979114616e+00
7.8386446769e-02,-1.0979110215e+00
7.8586412194e-02,-1.0979105801e+00
7.8786377619e-02,-1.0979101377e+00
7.8986343045e-02,-1.0979096942e+00
7.9186308470e-02,-1.0979092495e+00
7.9386273896e-02,-1.0979088037e+00
7.9586239321e-02,-1.0979083568e+00
7.9786204747e-02,-1.0979079087e+00
7.9986170172e-02,-1.0979074595e+00
8.0186135597e-02,-1.0979070092e+00
8.0386101023e-02,-1.0979065578e+00
8.0586066448e-02,-1.0979061053e+00
8.0786031874e-02,-1.0979056516e+00
8.0985997299e-02,-1.0979051968e+00
8.1185962725e-02,-1.0979047409e+00
8.1385928150e-02,-1.0979042839e+00
8.1585893575e-02,-1.0979038257e+00
8.1785859001e-02,-1.0979033665e+00
8.1985824426e-02,-1.0979029060e+00
8.2185789852e-02,-1.0979024445e+00
8.2385755277e-02,-1.0979019819e+00
8.2585720703e-02,-1.0979015181e+00
8.2785686128e-02,-1.0979010532e+00
8.2985651553e-02,-1.0979005872e+00
8.3185616979e-02,-1.0979001200e+00
8.3385582404e-02,-1.0978996518e+00
8.3585547830e-02,-1.0978991824e+00
8.3785513255e-02,-1.0978987119e+00
8.3985478681e-02,-1.0978982402e+00
8.4185444106e-02,-1.0978977675e+00
8.4385409531e-02,-1.0978972936e+00
8.4585374957e-02,-1.0978968186e+00
8.4785340382e-02,-1.0978963424e+00
8.4985305808e-02,-1.0978958652e+00
8.5185271233e-02,-1.0978953868e+00
8.5385236659e-02,-1.0978949073e+00
8.5585202084e-02,-1.0978944267e+00
8.5785167509e-02,-1.0978939449e+00
8.5985132935e-02,-1.0978934621e+00
8.6185098360e-02,-1.0978929781e+00
8.6385063786e-02,-1.0978924930e+00
8.6585029211e-02,-1.0978920067e+00
8.6784994637e-02,-1.0978915194e+00
8.6984960062e-02,-1.0978910309e+00
8.7184925487e-02,-1.0978905413e+00
8.7384890913e-02,-1.0978900505e+00
8.7584856338e-02,-1.0978895587e+00
8.7784821764e-02,-1.0978890657e+00
8.7984787189e-02,-1.0978885716e+00
8.8184752615e-02,-1.0978880764e+00
8.8384718040e-02,-1.0978875800e+00
8.8584683465e-02,-1.0978870826e+00
8.8784648891e-02,-1.0978865840e+00
8.8984614316e-02,-1.0978860842e+00
8.9184579742e-02,-1.0978855834e+00
8.9384545167e-02,-1.0978850814e+00
8.9584510593e-02,-1.0978845783e+00
8.9784476018e-02,-1.0978840741e+00
8.9984441443e-02,-1.0978835688e+00
9.0184406869e-02,-1.0978830623e+00
9.0384372294e-02,-1.0978825548e+00
9.0584337720e-02,-1.0978820460e+00
9.0784303145e-02,-1.0978815362e+00
9.0984268571e-02,-1.0978810253e+00
9.1184233996e-02,-1.0978805132e+00
9.1384199422e-02,-1.0978800000e+00
9.1584164847e-02,-1.0978794857e+00
9.1784130272e-02,-1.0978789702e+00
9.1984095698e-02,-1.0978784537e+00
9.2184061123e-02,-1.0978779360e+00
9.2384026549e-02,-1.0978774172e+00
9.2583991974e-02,-1.0978768972e+00
9.2783957400e-02,-1.0978763762e+00
9.2983922825e-02,-1.0978758540e+00
9.3183888250e-02,-1.0978753307e+00
9.3383853676e-02,-1.0978748062e+00
9.3583819101e-02,-1.0978742807e+00
9.3783784527e-02,-1.0978737540e+00
9.3983749952e-02,-1.0978732262e+00
9.4183715378e-02,-1.0978726973e+00
9.4383680803e-02,-1.0978721672e+00
9.4583646228e-02,-1.0978716361e+00
9.4783611654e-02,-1.0978711038e+00
9.4983577079e-02,-1.0978705704e+00
9.5183542505e-02,-1.0978700358e+00
9.5383507930e-02,-1.0978695002e+00
9.5583473356e-02,-1.0978689634e+00
9.5783438781e-02,-1.0978684255e+00
9.5983404206e-02,-1.0978678864e+00
9.6183369632e-02,-1.0978673463e+00
9.6383335057e-02,-1.0978668050e+00
9.6583300483e-02,-1.0978662626e+00
9.6783265908e-02,-1.0978657191e+00
9.6983231334e-02,-1.0978651744e+00
9.7183196759e-02,-1.0978646287e+00
9.7383162184e-02,-1.0978640818e+00
9.7583127610e-02,-1.0978635337e+00
9.7783093035e-02,-1.0978629846e+00
9.7983058461e-02,-1.0978624343e+00
9.8183023886e-02,-1.0978618829e+00
9.8382989312e-02,-1.0978613304e+00
9.8582954737e-02,-1.0978607768e+00
9.8782920162e-02,-1.0978602220e+00
9.8982885588e-02,-1.0978596662e+00
9.9182851013e-02,-1.0978591092e+00
9.9382816439e-02,-1.0978585510e+00
9.9582781864e-02,-1.0978579918e+00
9.9782747290e-02,-1.0978574314e+00
9.9982712715e-02,-1.0978568699e+00
1.0018267814e-01,-1.0978563073e+00
1.0038264357e-01,-1.0978557435e+00
1.0058260899e-01,-1.0978551787e+00
1.0078257442e-01,-1.0978546127e+00
1.0098253984e-01,-1.0978540456e+00
1.0118250527e-01,-1.0978534773e+00
1.0138247069e-01,-1.0978529080e+00
1.0158243612e-01,-1.0978523375e+00
1.0178240154e-01,-1.0978517659e+00
1.0198236697e-01,-1.0978511932e+00
1.0218233239e-01,-1.0978506193e+00
1.0238229782e-01,-1.0978500443e+00
1.0258226325e-01,-1.0978494682e+00
1.0278222867e-01,-1.0978488910e+00
1.0298219410e-01,-1.0978483127e+00
1.0318215952e-01,-1.0978477332e+00
1.0338212495e-01,-1.0978471526e+00
1.0358209037e-01,-1.0978465709e+00
1.0378205580e-01,-1.0978459881e+00
1.0398202122e-01,-1.0978454041e+00
1.0418198665e-01,-1.0978448190e+00
1.0438195207e-01,-1.0978442328e+00
1.0458191750e-01,-1.0978436455e+00
1.0478188293e-01,-1.0978430570e+00
1.0498184835e-01,-1.0978424675e+00
1.0518181378e-01,-1.0978418768e+00
1.0538177920e-01,-1.0978412849e+00
1.0558174463e-01,-1.0978406920e+00
1.0578171005e-01,-1.0978400979e+00
1.0598167548e-01,-1.0978395027e+00
1.0618164090e-01,-1.0978389064e+00
1.0638160633e-01,-1.0978383090e+00
1.0658157175e-01,-1.0978377104e+00
1.0678153718e-01,-1.0978371107e+00
1.0698150261e-01,-1.0978365099e+00
1.0718146803e-01,-1.0978359080e+00
1.0738143346e-01,-1.0978353049e+00
1.0758139888e-01,-1.0978347008e+00
1.0778136431e-01,-1.0978340955e+00
1.0798132973e-01,-1.0978334890e+00
1.0818129516e-01,-1.0978328815e+00
1.0838126058e-01,-1.0978322728e+00
1.0858122601e-01,-1.0978316630e+00
1.0878119143e-01,-1.0978310521e+00
1.0898115686e-01,-1.0978304401e+00
1.0918112228e-01,-1.0978298269e+00
1.0938108771e-01,-1.0978292126e+00
1.0958105314e-01,-1.0978285972e+00
1.0978101856e-01,-1.0978279807e+00
1.0998098399e-01,-1.0978273630e+00
1.1018094941e-01,-1.0978267442e+00
1.1038091484e-01,-1.0978261243e+00
1.1058088026e-01,-1.0978255033e+00
1.1078084569e-01,-1.0978248812e+00
1.1098081111e-01,-1.0978242579e+00
1.1118077654e-01,-1.0978236335e+00
1.1138074196e-01,-1.0978230080e+00
1.1158070739e-01,-1.0978223813e+00
1.1178067282e-01,-1.0978217536e+00
1.1198063824e-01,-1.0978211247e+00
1.1218060367e-01,-1.0978204947e+00
1.1238056909e-01,-1.0978198636e+00
1.1258053452e-01,-1.0978192313e+00
1.1278049994e-01,-1.0978185979e+00
1.1298046537e-01,-1.0978179634e+00
1.1318043079e-01,-1.0978173278e+00
1.1338039622e-01,-1.0978166910e+00
1.1358036164e-01,-1.0978160532e+00
1.1378032707e-01,-1.0978154142e+00
1.1398029250e-01,-1.0978147741e+00
1.1418025792e-01,-1.0978141328e+00
1.1438022335e-01,-1.0978134905e+00
1.1458018877e-01,-1.0978128470e+00
1.1478015420e-01,-1.0978122024e+00
1.1498011962e-01,-1.0978115566e+00
1.1518008505e-01,-1.0978109098e+00
1.1538005047e-01,-1.0978102618e+00
1.1558001590e-01,-1.0978096127e+00
1.1577998132e-01,-1.0978089625e+00
1.1597994675e-01,-1.0978083111e+00
1.1617991217e-01,-1.0978076586e+00
1.1637987760e-01,-1.0978070050e+00
1.1657984303e-01,-1.0978063503e+00
1.1677980845e-01,-1.0978056945e+00
1.1697977388e-01,-1.0978050375e+00
1.1717973930e-01,-1.0978043794e+00
1.1737970473e-01,-1.0978037202e+00
1.1757967015e-01,-1.0978030599e+00
1.1777963558e-01,-1.0978023984e+00
1.1797960100e-01,-1.0978017358e+00
1.1817956643e-01,-1.0978010721e+00
1.1837953185e-01,-1.0978004073e+00
1.1857949728e-01,-1.0977997414e+00
1.1877946271e-01,-1.0977990743e+00
1.1897942813e-01,-1.0977984061e+00
1.1917939356e-01,-1.0977977368e+00
1.1937935898e-01,-1.0977970663e+00
1.1957932441e-01,-1.0977963948e+00
1.1977928983e-01,-1.0977957221e+00
1.1997925526e-01,-1.0977950483e+00
1.2017922068e-01,-1.0977943733e+00
1.2037918611e-01,-1.0977936973e+00
1.2057915153e-01,-1.0977930201e+00
1.2077911696e-01,-1.0977923418e+00
1.2097908239e-01,-1.0977916624e+00
1.2117904781e-01,-1.0977909818e+00
1.2137901324e-01,-1.0977903002e+00
1.2157897866e-01,-1.0977896174e+00
1.2177894409e-01,-1.0977889334e+00
1.2197890951e-01,-1.0977882484e+00
1.2217887494e-01,-1.0977875622e+00
1.2237884036e-01,-1.0977868749e+00
1.2257880579e-01,-1.0977861865e+00
1.2277877121e-01,-1.0977854970e+00
1.2297873664e-01,-1.0977848063e+00
1.2317870206e-01,-1.0977841146e+00
1.2337866749e-01,-1.0977834217e+00
1.2357863292e-01,-1.0977827276e+00
1.2377859834e-01,-1.0977820325e+00
1.2397856377e-01,-1.0977813362e+00
1.2417852919e-01,-1.0977806388e+00
1.2437849462e-01,-1.0977799403e+00
1.2457846004e-01,-1.0977792407e+00
1.2477842547e-01,-1.0977785399e+00
1.2497839089e-01,-1.0977778380e+00
1.2517835632e-01,-1.0977771350e+00
1.2537832174e-01,-1.0977764309e+00
1.2557828717e-01,-1.0977757256e+00
1.2577825260e-01,-1.0977750192e+00
1.2597821802e-01,-1.0977743117e+00
1.2617818345e-01,-1.0977736031e+00
1.2637814887e-01,-1.0977728934e+00
1.2657811430e-01,-1.0977721825e+00
1.2677807972e-01,-1.0977714705e+00
1.2697804515e-01,-1.0977707574e+00
1.2717801057e-01,-1.0977700431e+00
1.2737797600e-01,-1.0977693278e+00
1.2757794142e-01,-1.0977686113e+00
1.2777790685e-01,-1.0977678937e+00
1.2797787228e-01,-1.0977671749e+00
1.2817783770e-01,-1.0977664551e+00
1.2837780313e-01,-1.0977657341e+00
1.2857776855e-01,-1.0977650120e+00
1.2877773398e-01,-1.0977642888e+00
1.2897769940e-01,-1.0977635644e+00
1.2917766483e-01,-1.0977628390e+00
1.2937763025e-01,-1.0977621124e+00
1.2957759568e-01,-1.0977613846e+00
1.2977756110e-01,-1.0977606558e+00
1.2997752653e-01,-1.0977599258e+00
1.3017749195e-01,-1.0977591948e+00
1.3037745738e-01,-1.0977584625e+00
1.3057742281e-01,-1.0977577292e+00
1.3077738823e-01,-1.0977569948e+00
1.3097735366e-01,-1.0977562592e+00
1.3117731908e-01,-1.0977555225e+00
1.3137728451e-01,-1.0977547847e+00
1.3157724993e-01,-1.0977540457e+00
1.3177721536e-01,-1.0977533056e+00
1.3197718078e-01,-1.0977525644e+00
1.3217714621e-01,-1.0977518221e+00
1.3237711163e-01,-1.0977510787e+00
1.3257707706e-01,-1.0977503341e+00
1.3277704249e-01,-1.0977495884e+00
1.3297700791e-01,-1.0977488416e+00
