r,Pot
2.92397e+01,4.33472e+15
2.94397e+01,4.32987e+15
2.96397e+01,4.32511e+15
2.98396e+01,4.32042e+15
3.00396e+01,4.31580e+15
3.02396e+01,4.31127e+15
3.04395e+01,4.30680e+15
3.06395e+01,4.30241e+15
3.08395e+01,4.29809e+15
3.10394e+01,4.29384e+15
3.12394e+01,4.28965e+15
3.14394e+01,4.28553e+15
3.16393e+01,4.28147e+15
3.18393e+01,4.27748e+15
3.20393e+01,4.27354e+15
3.22392e+01,4.26967e+15
3.24392e+01,4.26585e+15
3.26392e+01,4.26209e+15
3.28391e+01,4.25839e+15
3.30391e+01,4.25474e+15
3.32391e+01,4.25114e+15
3.34390e+01,4.24759e+15
3.36390e+01,4.24410e+15
3.38389e+01,4.24066e+15
3.40389e+01,4.23726e+15
3.42389e+01,4.23391e+15
3.44388e+01,4.23061e+15
3.46388e+01,4.22735e+15
3.48388e+01,4.22414e+15
3.50387e+01,4.22098e+15
3.52387e+01,4.21785e+15
3.54387e+01,4.21477e+15
3.56386e+01,4.21173e+15
3.58386e+01,4.20873e+15
3.60386e+01,4.20577e+15
3.62385e+01,4.20285e+15
3.64385e+01,4.19996e+15
3.66385e+01,4.19712e+15
3.68384e+01,4.19431e+15
3.70384e+01,4.19153e+15
3.72384e+01,4.18879e+15
3.74383e+01,4.18609e+15
3.76383e+01,4.18342e+15
3.78383e+01,4.18078e+15
3.80382e+01,4.17818e+15
3.82382e+01,4.17560e+15
3.84382e+01,4.17306e+15
3.86381e+01,4.17055e+15
3.88381e+01,4.16807e+15
3.90380e+01,4.16562e+15
3.92380e+01,4.16320e+15
3.94380e+01,4.16081e+15
3.96379e+01,4.15844e+15
3.98379e+01,4.15611e+15
4.00379e+01,4.15380e+15
4.02378e+01,4.15151e+15
4.04378e+01,4.14926e+15
4.06378e+01,4.14703e+15
4.08377e+01,4.14482e+15
4.10377e+01,4.14264e+15
4.12377e+01,4.14049e+15
4.14376e+01,4.13836e+15
4.16376e+01,4.13625e+15
4.18376e+01,4.13416e+15
4.20375e+01,4.13210e+15
4.22375e+01,4.13006e+15
4.24375e+01,4.12805e+15
4.26374e+01,4.12605e+15
4.28374e+01,4.12408e+15
4.30374e+01,4.12213e+15
4.32373e+01,4.12019e+15
4.34373e+01,4.11828e+15
4.36373e+01,4.11639e+15
4.38372e+01,4.11452e+15
4.40372e+01,4.11267e+15
4.42372e+01,4.11084e+15
4.44371e+01,4.10902e+15
4.46371e+01,4.10723e+15
4.48370e+01,4.10545e+15
4.50370e+01,4.10369e+15
4.52370e+01,4.10195e+15
4.54369e+01,4.10023e+15
4.56369e+01,4.09852e+15
4.58369e+01,4.09683e+15
4.60368e+01,4.09516e+15
4.62368e+01,4.09351e+15
4.64368e+01,4.09187e+15
4.66367e+01,4.09024e+15
4.68367e+01,4.08864e+15
4.70367e+01,4.08704e+15
4.72366e+01,4.08547e+15
4.74366e+01,4.08391e+15
4.76366e+01,4.08236e+15
4.78365e+01,4.08083e+15
4.80365e+01,4.07931e+15
4.82365e+01,4.07780e+15
4.84364e+01,4.07632e+15
4.86364e+01,4.07484e+15
4.88364e+01,4.07338e+15
4.90363e+01,4.07193e+15
4.92363e+01,4.07049e+15
4.94363e+01,4.06907e+15
4.96362e+01,4.06766e+15
4.98362e+01,4.06627e+15
5.00361e+01,4.06488e+15
5.02361e+01,4.06351e+15
5.04361e+01,4.06215e+15
5.06360e+01,4.06080e+15
5.08360e+01,4.05947e+15
5.10360e+01,4.05815e+15
5.12359e+01,4.05683e+15
5.14359e+01,4.05553e+15
5.16359e+01,4.05424e+15
5.18358e+01,4.05297e+15
5.20358e+01,4.05170e+15
5.22358e+01,4.05044e+15
5.24357e+01,4.04920e+15
5.26357e+01,4.04796e+15
5.28357e+01,4.04674e+15
5.30356e+01,4.04553e+15
5.32356e+01,4.04432e+15
5.34356e+01,4.04313e+15
5.36355e+01,4.04195e+15
5.38355e+01,4.04077e+15
5.40355e+01,4.03961e+15
5.42354e+01,4.03845e+15
5.44354e+01,4.03731e+15
5.46354e+01,4.03617e+15
5.48353e+01,4.03505e+15
5.50353e+01,4.03393e+15
5.52352e+01,4.03282e+15
5.54352e+01,4.03172e+15
5.56352e+01,4.03063e+15
5.58351e+01,4.02955e+15
5.60351e+01,4.02847e+15
5.62351e+01,4.02741e+15
5.64350e+01,4.02635e+15
5.66350e+01,4.02530e+15
5.68350e+01,4.02426e+15
5.70349e+01,4.02323e+15
5.72349e+01,4.02221e+15
5.74349e+01,4.02119e+15
5.76348e+01,4.02018e+15
5.78348e+01,4.01918e+15
5.80348e+01,4.01819e+15
5.82347e+01,4.01720e+15
5.84347e+01,4.01623e+15
5.86347e+01,4.01526e+15
5.88346e+01,4.01429e+15
5.90346e+01,4.01334e+15
5.92346e+01,4.01239e+15
5.94345e+01,4.01145e+15
5.96345e+01,4.01051e+15
5.98345e+01,4.00958e+15
6.00344e+01,4.00866e+15
6.02344e+01,4.00775e+15
6.04344e+01,4.00684e+15
6.06343e+01,4.00594e+15
6.08343e+01,4.00504e+15
6.10342e+01,4.00416e+15
6.12342e+01,4.00327e+15
6.14342e+01,4.00240e+15
6.16341e+01,4.00153e+15
6.18341e+01,4.00067e+15
6.20341e+01,3.99981e+15
6.22340e+01,3.99896e+15
6.24340e+01,3.99811e+15
6.26340e+01,3.99727e+15
6.28339e+01,3.99644e+15
6.30339e+01,3.99561e+15
6.32339e+01,3.99479e+15
6.34338e+01,3.99398e+15
6.36338e+01,3.99317e+15
6.38338e+01,3.99236e+15
6.40337e+01,3.99156e+15
6.42337e+01,3.99077e+15
6.44337e+01,3.98998e+15
6.46336e+01,3.98920e+15
6.48336e+01,3.98842e+15
6.50336e+01,3.98765e+15
6.52335e+01,3.98688e+15
6.54335e+01,3.98612e+15
6.56335e+01,3.98536e+15
6.58334e+01,3.98461e+15
6.60334e+01,3.98386e+15
6.62333e+01,3.98312e+15
6.64333e+01,3.98238e+15
6.66333e+01,3.98165e+15
6.68332e+01,3.98092e+15
6.70332e+01,3.98020e+15
6.72332e+01,3.97948e+15
6.74331e+01,3.97877e+15
6.76331e+01,3.97806e+15
6.78331e+01,3.97735e+15
6.80330e+01,3.97665e+15
6.82330e+01,3.97596e+15
6.84330e+01,3.97527e+15
6.86329e+01,3.97458e+15
6.88329e+01,3.97390e+15
6.90329e+01,3.97322e+15
6.92328e+01,3.97255e+15
6.94328e+01,3.97188e+15
6.96328e+01,3.97121e+15
6.98327e+01,3.97055e+15
7.00327e+01,3.96989e+15
7.02327e+01,3.96924e+15
7.04326e+01,3.96859e+15
7.06326e+01,3.96795e+15
7.08326e+01,3.96731e+15
7.10325e+01,3.96667e+15
7.12325e+01,3.96604e+15
7.14324e+01,3.96541e+15
7.16324e+01,3.96478e+15
7.18324e+01,3.96416e+15
7.20323e+01,3.96354e+15
7.22323e+01,3.96293e+15
7.24323e+01,3.96232e+15
7.26322e+01,3.96171e+15
7.28322e+01,3.96111e+15
7.30322e+01,3.96051e+15
7.32321e+01,3.95991e+15
7.34321e+01,3.95932e+15
7.36321e+01,3.95873e+15
7.38320e+01,3.95814e+15
7.40320e+01,3.95756e+15
7.42320e+01,3.95698e+15
7.44319e+01,3.95640e+15
7.46319e+01,3.95583e+15
7.48319e+01,3.95526e+15
7.50318e+01,3.95470e+15
7.52318e+01,3.95413e+15
7.54318e+01,3.95357e+15
7.56317e+01,3.95302e+15
7.58317e+01,3.95247e+15
7.60317e+01,3.95192e+15
7.62316e+01,3.95137e+15
7.64316e+01,3.95083e+15
7.66315e+01,3.95028e+15
7.68315e+01,3.94975e+15
7.70315e+01,3.94921e+15
7.72314e+01,3.94868e+15
7.74314e+01,3.94815e+15
7.76314e+01,3.94763e+15
7.78313e+01,3.94710e+15
7.80313e+01,3.94658e+15
7.82313e+01,3.94607e+15
7.84312e+01,3.94555e+15
7.86312e+01,3.94504e+15
7.88312e+01,3.94453e+15
7.90311e+01,3.94403e+15
7.92311e+01,3.94352e+15
7.94311e+01,3.94302e+15
7.96310e+01,3.94253e+15
7.98310e+01,3.94203e+15
8.00310e+01,3.94154e+15
8.02309e+01,3.94105e+15
8.04309e+01,3.94056e+15
8.06309e+01,3.94008e+15
8.08308e+01,3.93960e+15
8.10308e+01,3.93912e+15
8.12308e+01,3.93864e+15
8.14307e+01,3.93817e+15
8.16307e+01,3.93769e+15
8.18307e+01,3.93723e+15
8.20306e+01,3.93676e+15
8.22306e+01,3.93629e+15
8.24305e+01,3.93583e+15
8.26305e+01,3.93537e+15
8.28305e+01,3.93492e+15
8.30304e+01,3.93446e+15
8.32304e+01,3.93401e+15
8.34304e+01,3.93356e+15
8.36303e+01,3.93311e+15
8.38303e+01,3.93266e+15
8.40303e+01,3.93222e+15
8.42302e+01,3.93178e+15
8.44302e+01,3.93134e+15
8.46302e+01,3.93090e+15
8.48301e+01,3.93047e+15
8.50301e+01,3.93004e+15
8.52301e+01,3.92961e+15
8.54300e+01,3.92918e+15
8.56300e+01,3.92875e+15
8.58300e+01,3.92833e+15
8.60299e+01,3.92791e+15
8.62299e+01,3.92749e+15
8.64299e+01,3.92707e+15
8.66298e+01,3.92666e+15
8.68298e+01,3.92624e+15
8.70298e+01,3.92583e+15
8.72297e+01,3.92542e+15
8.74297e+01,3.92502e+15
8.76296e+01,3.92461e+15
8.78296e+01,3.92421e+15
8.80296e+01,3.92381e+15
8.82295e+01,3.92341e+15
8.84295e+01,3.92301e+15
8.86295e+01,3.92261e+15
8.88294e+01,3.92222e+15
8.90294e+01,3.92183e+15
8.92294e+01,3.92144e+15
8.94293e+01,3.92105e+15
8.96293e+01,3.92067e+15
8.98293e+01,3.92028e+15
9.00292e+01,3.91990e+15
9.02292e+01,3.91952e+15
9.04292e+01,3.91914e+15
9.06291e+01,3.91876e+15
9.08291e+01,3.91839e+15
9.10291e+01,3.91801e+15
9.12290e+01,3.91764e+15
9.14290e+01,3.91727e+15
9.16290e+01,3.91690e+15
9.18289e+01,3.91654e+15
9.20289e+01,3.91617e+15
9.22289e+01,3.91581e+15
9.24288e+01,3.91545e+15
9.26288e+01,3.91509e+15
9.28287e+01,3.91473e+15
9.30287e+01,3.91437e+15
9.32287e+01,3.91402e+15
9.34286e+01,3.91366e+15
9.36286e+01,3.91331e+15
9.38286e+01,3.91296e+15
9.40285e+01,3.91261e+15
9.42285e+01,3.91226e+15
9.44285e+01,3.91192e+15
9.46284e+01,3.91157e+15
9.48284e+01,3.91123e+15
9.50284e+01,3.91089e+15
9.52283e+01,3.91055e+15
9.54283e+01,3.91021e+15
9.56283e+01,3.90988e+15
9.58282e+01,3.90954e+15
9.60282e+01,3.90921e+15
9.62282e+01,3.90888e+15
9.64281e+01,3.90855e+15
9.66281e+01,3.90822e+15
9.68281e+01,3.90789e+15
9.70280e+01,3.90756e+15
9.72280e+01,3.90724e+15
9.74280e+01,3.90692e+15
9.76279e+01,3.90659e+15
9.78279e+01,3.90627e+15
9.80279e+01,3.90595e+15
9.82278e+01,3.90564e+15
9.84278e+01,3.90532e+15
9.86277e+01,3.90501e+15
9.88277e+01,3.90469e+15
9.90277e+01,3.90438e+15
9.92276e+01,3.90407e+15
9.94276e+01,3.90376e+15
9.96276e+01,3.90345e+15
9.98275e+01,3.90314e+15
1.00028e+02,3.90284e+15
1.00227e+02,3.90253e+15
1.00427e+02,3.90223e+15
1.00627e+02,3.90193e+15
1.00827e+02,3.90163e+15
1.01027e+02,3.90133e+15
1.01227e+02,3.90103e+15
1.01427e+02,3.90073e+15
1.01627e+02,3.90044e+15
1.01827e+02,3.90014e+15
1.02027e+02,3.89985e+15
1.02227e+02,3.89956e+15
1.02427e+02,3.89927e+15
1.02627e+02,3.89898e+15
1.02827e+02,3.89869e+15
1.03027e+02,3.89840e+15
1.03227e+02,3.89812e+15
1.03427e+02,3.89783e+15
1.03627e+02,3.89755e+15
1.03827e+02,3.89726e+15
1.04027e+02,3.89698e+15
1.04227e+02,3.89670e+15
1.04427e+02,3.89642e+15
1.04627e+02,3.89615e+15
1.04827e+02,3.89587e+15
1.05027e+02,3.89559e+15
1.05227e+02,3.89532e+15
1.05427e+02,3.89505e+15
1.05627e+02,3.89477e+15
1.05827e+02,3.89450e+15
1.06026e+02,3.89423e+15
1.06226e+02,3.89396e+15
1.06426e+02,3.89369e+15
1.06626e+02,3.89343e+15
1.06826e+02,3.89316e+15
1.07026e+02,3.89290e+15
1.07226e+02,3.89263e+15
1.07426e+02,3.89237e+15
1.07626e+02,3.89211e+15
1.07826e+02,3.89185e+15
1.08026e+02,3.89159e+15
1.08226e+02,3.89133e+15
1.08426e+02,3.89107e+15
1.08626e+02,3.89081e+15
1.08826e+02,3.89056e+15
1.09026e+02,3.89030e+15
1.09226e+02,3.89005e+15
1.09426e+02,3.88980e+15
1.09626e+02,3.88954e+15
1.09826e+02,3.88929e+15
1.10026e+02,3.88904e+15
1.10226e+02,3.88879e+15
1.10426e+02,3.88855e+15
1.10626e+02,3.88830e+15
1.10826e+02,3.88805e+15
1.11026e+02,3.88781e+15
1.11226e+02,3.88756e+15
1.11426e+02,3.88732e+15
1.11625e+02,3.88708e+15
1.11825e+02,3.88683e+15
1.12025e+02,3.88659e+15
1.12225e+02,3.88635e+15
1.12425e+02,3.88612e+15
1.12625e+02,3.88588e+15
1.12825e+02,3.88564e+15
1.13025e+02,3.88540e+15
1.13225e+02,3.88517e+15
1.13425e+02,3.88493e+15
1.13625e+02,3.88470e+15
1.13825e+02,3.88447e+15
1.14025e+02,3.88424e+15
1.14225e+02,3.88401e+15
1.14425e+02,3.88378e+15
1.14625e+02,3.88355e+15
1.14825e+02,3.88332e+15
1.15025e+02,3.88309e+15
1.15225e+02,3.88286e+15
1.15425e+02,3.88264e+15
1.15625e+02,3.88241e+15
1.15825e+02,3.88219e+15
1.16025e+02,3.88196e+15
1.16225e+02,3.88174e+15
1.16425e+02,3.88152e+15
1.16625e+02,3.88130e+15
1.16825e+02,3.88108e+15
1.17025e+02,3.88086e+15
1.17225e+02,3.88064e+15
1.17424e+02,3.88042e+15
1.17624e+02,3.88020e+15
1.17824e+02,3.87999e+15
1.18024e+02,3.87977e+15
1.18224e+02,3.87956e+15
1.18424e+02,3.87934e+15
1.18624e+02,3.87913e+15
1.18824e+02,3.87892e+15
1.19024e+02,3.87870e+15
1.19224e+02,3.87849e+15
1.19424e+02,3.87828e+15
1.19624e+02,3.87807e+15
1.19824e+02,3.87786e+15
1.20024e+02,3.87766e+15
1.20224e+02,3.87745e+15
1.20424e+02,3.87724e+15
1.20624e+02,3.87704e+15
1.20824e+02,3.87683e+15
1.21024e+02,3.87663e+15
1.21224e+02,3.87642e+15
1.21424e+02,3.87622e+15
1.21624e+02,3.87602e+15
1.21824e+02,3.87581e+15
1.22024e+02,3.87561e+15
1.22224e+02,3.87541e+15
1.22424e+02,3.87521e+15
1.22624e+02,3.87501e+15
1.22824e+02,3.87482e+15
1.23024e+02,3.87462e+15
1.23223e+02,3.87442e+15
1.23423e+02,3.87423e+15
1.23623e+02,3.87403e+15
1.23823e+02,3.87383e+15
1.24023e+02,3.87364e+15
1.24223e+02,3.87345e+15
1.24423e+02,3.87325e+15
1.24623e+02,3.87306e+15
1.24823e+02,3.87287e+15
1.25023e+02,3.87268e+15
1.25223e+02,3.87249e+15
1.25423e+02,3.87230e+15
1.25623e+02,3.87211e+15
1.25823e+02,3.87192e+15
1.26023e+02,3.87173e+15
1.26223e+02,3.87154e+15
1.26423e+02,3.87136e+15
1.26623e+02,3.87117e+15
1.26823e+02,3.87099e+15
1.27023e+02,3.87080e+15
1.27223e+02,3.87062e+15
1.27423e+02,3.87043e+15
1.27623e+02,3.87025e+15
1.27823e+02,3.87007e+15
1.28023e+02,3.86989e+15
1.28223e+02,3.86970e+15
1.28423e+02,3.86952e+15
1.28623e+02,3.86934e+15
1.28823e+02,3.86916e+15
1.29022e+02,3.86899e+15
1.29222e+02,3.86881e+15
1.29422e+02,3.86863e+15
1.29622e+02,3.86845e+15
1.29822e+02,3.86828e+15
1.30022e+02,3.86810e+15
1.30222e+02,3.86792e+15
1.30422e+02,3.86775e+15
1.30622e+02,3.86757e+15
1.30822e+02,3.86740e+15
1.31022e+02,3.86723e+15
1.31222e+02,3.86705e+15
1.31422e+02,3.86688e+15
1.31622e+02,3.86671e+15
1.31822e+02,3.86654e+15
1.32022e+02,3.86637e+15
1.32222e+02,3.86620e+15
1.32422e+02,3.86603e+15
1.32622e+02,3.86586e+15
1.32822e+02,3.86569e+15
1.33022e+02,3.86552e+15
1.33222e+02,3.86536e+15
1.33422e+02,3.86519e+15
1.33622e+02,3.86502e+15
1.33822e+02,3.86486e+15
1.34022e+02,3.86469e+15
1.34222e+02,3.86453e+15
1.34422e+02,3.86436e+15
1.34622e+02,3.86420e+15
1.34821e+02,3.86404e+15
1.35021e+02,3.86387e+15
1.35221e+02,3.86371e+15
1.35421e+02,3.86355e+15
1.35621e+02,3.86339e+15
1.35821e+02,3.86323e+15
1.36021e+02,3.86307e+15
1.36221e+02,3.86291e+15
1.36421e+02,3.86275e+15
1.36621e+02,3.86259e+15
1.36821e+02,3.86243e+15
1.37021e+02,3.86227e+15
1.37221e+02,3.86212e+15
1.37421e+02,3.86196e+15
1.37621e+02,3.86180e+15
1.37821e+02,3.86165e+15
1.38021e+02,3.86149e+15
1.38221e+02,3.86134e+15
1.38421e+02,3.86118e+15
1.38621e+02,3.86103e+15
1.38821e+02,3.86087e+15
1.39021e+02,3.86072e+15
1.39221e+02,3.86057e+15
1.39421e+02,3.86042e+15
1.39621e+02,3.86027e+15
1.39821e+02,3.86011e+15
1.40021e+02,3.85996e+15
1.40221e+02,3.85981e+15
1.40421e+02,3.85966e+15
1.40620e+02,3.85951e+15
1.40820e+02,3.85936e+15
1.41020e+02,3.85922e+15
1.41220e+02,3.85907e+15
1.41420e+02,3.85892e+15
1.41620e+02,3.85877e+15
1.41820e+02,3.85863e+15
1.42020e+02,3.85848e+15
1.42220e+02,3.85833e+15
1.42420e+02,3.85819e+15
1.42620e+02,3.85804e+15
1.42820e+02,3.85790e+15
1.43020e+02,3.85775e+15
1.43220e+02,3.85761e+15
1.43420e+02,3.85747e+15
1.43620e+02,3.85732e+15
1.43820e+02,3.85718e+15
1.44020e+02,3.85704e+15
1.44220e+02,3.85690e+15
1.44420e+02,3.85675e+15
1.44620e+02,3.85661e+15
1.44820e+02,3.85647e+15
1.45020e+02,3.85633e+15
1.45220e+02,3.85619e+15
1.45420e+02,3.85605e+15
1.45620e+02,3.85591e+15
1.45820e+02,3.85578e+15
1.46020e+02,3.85564e+15
1.46220e+02,3.85550e+15
1.46419e+02,3.85536e+15
1.46619e+02,3.85522e+15
1.46819e+02,3.85509e+15
1.47019e+02,3.85495e+15
1.47219e+02,3.85482e+15
1.47419e+02,3.85468e+15
1.47619e+02,3.85455e+15
1.47819e+02,3.85441e+15
1.48019e+02,3.85428e+15
1.48219e+02,3.85414e+15
1.48419e+02,3.85401e+15
1.48619e+02,3.85388e+15
1.48819e+02,3.85374e+15
1.49019e+02,3.85361e+15
1.49219e+02,3.85348e+15
1.49419e+02,3.85335e+15
1.49619e+02,3.85321e+15
1.49819e+02,3.85308e+15
1.50019e+02,3.85295e+15
1.50219e+02,3.85282e+15
1.50419e+02,3.85269e+15
1.50619e+02,3.85256e+15
1.50819e+02,3.85243e+15
1.51019e+02,3.85230e+15
1.51219e+02,3.85218e+15
1.51419e+02,3.85205e+15
1.51619e+02,3.85192e+15
1.51819e+02,3.85179e+15
1.52019e+02,3.85167e+15
1.52218e+02,3.85154e+15
1.52418e+02,3.85141e+15
1.52618e+02,3.85129e+15
1.52818e+02,3.85116e+15
1.53018e+02,3.85103e+15
1.53218e+02,3.85091e+15
1.53418e+02,3.85079e+15
1.53618e+02,3.85066e+15
1.53818e+02,3.85054e+15
1.54018e+02,3.85041e+15
1.54218e+02,3.85029e+15
1.54418e+02,3.85017e+15
1.54618e+02,3.85004e+15
1.54818e+02,3.84992e+15
1.55018e+02,3.84980e+15
1.55218e+02,3.84968e+15
1.55418e+02,3.84956e+15
1.55618e+02,3.84943e+15
1.55818e+02,3.84931e+15
1.56018e+02,3.84919e+15
1.56218e+02,3.84907e+15
1.56418e+02,3.84895e+15
1.56618e+02,3.84883e+15
1.56818e+02,3.84871e+15
1.57018e+02,3.84860e+15
1.57218e+02,3.84848e+15
1.57418e+02,3.84836e+15
1.57618e+02,3.84824e+15
1.57818e+02,3.84812e+15
1.58017e+02,3.84801e+15
1.58217e+02,3.84789e+15
1.58417e+02,3.84777e+15
1.58617e+02,3.84766e+15
1.58817e+02,3.84754e+15
1.59017e+02,3.84742e+15
1.59217e+02,3.84731e+15
1.59417e+02,3.84719e+15
1.59617e+02,3.84708e+15
1.59817e+02,3.84696e+15
1.60017e+02,3.84685e+15
1.60217e+02,3.84674e+15
1.60417e+02,3.84662e+15
1.60617e+02,3.84651e+15
1.60817e+02,3.84640e+15
1.61017e+02,3.84628e+15
1.61217e+02,3.84617e+15
1.61417e+02,3.84606e+15
1.61617e+02,3.84595e+15
1.61817e+02,3.84583e+15
1.62017e+02,3.84572e+15
1.62217e+02,3.84561e+15
1.62417e+02,3.84550e+15
1.62617e+02,3.84539e+15
1.62817e+02,3.84528e+15
1.63017e+02,3.84517e+15
1.63217e+02,3.84506e+15
1.63417e+02,3.84495e+15
1.63617e+02,3.84484e+15
1.63816e+02,3.84473e+15
1.64016e+02,3.84462e+15
1.64216e+02,3.84452e+15
1.64416e+02,3.84441e+15
1.64616e+02,3.84430e+15
1.64816e+02,3.84419e+15
1.65016e+02,3.84408e+15
1.65216e+02,3.84398e+15
1.65416e+02,3.84387e+15
1.65616e+02,3.84376e+15
1.65816e+02,3.84366e+15
1.66016e+02,3.84355e+15
1.66216e+02,3.84345e+15
1.66416e+02,3.84334e+15
1.66616e+02,3.84324e+15
1.66816e+02,3.84313e+15
1.67016e+02,3.84303e+15
1.67216e+02,3.84292e+15
1.67416e+02,3.84282e+15
1.67616e+02,3.84271e+15
1.67816e+02,3.84261e+15
1.68016e+02,3.84251e+15
1.68216e+02,3.84240e+15
1.68416e+02,3.84230e+15
1.68616e+02,3.84220e+15
1.68816e+02,3.84210e+15
1.69016e+02,3.84199e+15
1.69216e+02,3.84189e+15
1.69416e+02,3.84179e+15
1.69615e+02,3.84169e+15
1.69815e+02,3.84159e+15
1.70015e+02,3.84149e+15
1.70215e+02,3.84139e+15
1.70415e+02,3.84129e+15
1.70615e+02,3.84119e+15
1.70815e+02,3.84109e+15
1.71015e+02,3.84099e+15
1.71215e+02,3.84089e+15
1.71415e+02,3.84079e+15
1.71615e+02,3.84069e+15
1.71815e+02,3.84059e+15
1.72015e+02,3.84049e+15
1.72215e+02,3.84040e+15
1.72415e+02,3.84030e+15
1.72615e+02,3.84020e+15
1.72815e+02,3.84010e+15
1.73015e+02,3.84000e+15
1.73215e+02,3.83991e+15
1.73415e+02,3.83981e+15
1.73615e+02,3.83971e+15
1.73815e+02,3.83962e+15
1.74015e+02,3.83952e+15
1.74215e+02,3.83943e+15
1.74415e+02,3.83933e+15
1.74615e+02,3.83924e+15
1.74815e+02,3.83914e+15
1.75015e+02,3.83904e+15
1.75215e+02,3.83895e+15
1.75414e+02,3.83886e+15
1.75614e+02,3.83876e+15
1.75814e+02,3.83867e+15
1.76014e+02,3.83857e+15
1.76214e+02,3.83848e+15
1.76414e+02,3.83839e+15
1.76614e+02,3.83829e+15
1.76814e+02,3.83820e+15
1.77014e+02,3.83811e+15
1.77214e+02,3.83801e+15
1.77414e+02,3.83792e+15
1.77614e+02,3.83783e+15
1.77814e+02,3.83774e+15
1.78014e+02,3.83765e+15
1.78214e+02,3.83756e+15
1.78414e+02,3.83746e+15
1.78614e+02,3.83737e+15
1.78814e+02,3.83728e+15
1.79014e+02,3.83719e+15
1.79214e+02,3.83710e+15
1.79414e+02,3.83701e+15
1.79614e+02,3.83692e+15
1.79814e+02,3.83683e+15
1.80014e+02,3.83674e+15
1.80214e+02,3.83665e+15
1.80414e+02,3.83656e+15
1.80614e+02,3.83647e+15
1.80814e+02,3.83639e+15
1.81014e+02,3.83630e+15
1.81213e+02,3.83621e+15
1.81413e+02,3.83612e+15
1.81613e+02,3.83603e+15
1.81813e+02,3.83594e+15
1.82013e+02,3.83586e+15
1.82213e+02,3.83577e+15
1.82413e+02,3.83568e+15
1.82613e+02,3.83559e+15
1.82813e+02,3.83551e+15
1.83013e+02,3.83542e+15
1.83213e+02,3.83534e+15
1.83413e+02,3.83525e+15
1.83613e+02,3.83516e+15
1.83813e+02,3.83508e+15
1.84013e+02,3.83499e+15
1.84213e+02,3.83491e+15
1.84413e+02,3.83482e+15
1.84613e+02,3.83474e+15
1.84813e+02,3.83465e+15
1.85013e+02,3.83457e+15
1.85213e+02,3.83448e+15
1.85413e+02,3.83440e+15
1.85613e+02,3.83431e+15
