r,Pot
3.09643e+01,5.76718e+15
3.11649e+01,5.76524e+15
3.13655e+01,5.76333e+15
3.15661e+01,5.76144e+15
3.17667e+01,5.75958e+15
3.19673e+01,5.75774e+15
3.21679e+01,5.75592e+15
3.23686e+01,5.75414e+15
3.25692e+01,5.75237e+15
3.27698e+01,5.75063e+15
3.29704e+01,5.74891e+15
3.31710e+01,5.74721e+15
3.33716e+01,5.74554e+15
3.35722e+01,5.74388e+15
3.37729e+01,5.74225e+15
3.39735e+01,5.74064e+15
3.41741e+01,5.73905e+15
3.43747e+01,5.73747e+15
3.45753e+01,5.73592e+15
3.47759e+01,5.73439e+15
3.49765e+01,5.73287e+15
3.51772e+01,5.73138e+15
3.53778e+01,5.72990e+15
3.55784e+01,5.72844e+15
3.57790e+01,5.72700e+15
3.59796e+01,5.72557e+15
3.61802e+01,5.72416e+15
3.63808e+01,5.72277e+15
3.65815e+01,5.72140e+15
3.67821e+01,5.72004e+15
3.69827e+01,5.71869e+15
3.71833e+01,5.71736e+15
3.73839e+01,5.71605e+15
3.75845e+01,5.71475e+15
3.77851e+01,5.71347e+15
3.79858e+01,5.71220e+15
3.81864e+01,5.71094e+15
3.83870e+01,5.70970e+15
3.85876e+01,5.70847e+15
3.87882e+01,5.70726e+15
3.89888e+01,5.70606e+15
3.91894e+01,5.70487e+15
3.93901e+01,5.70370e+15
3.95907e+01,5.70253e+15
3.97913e+01,5.70138e+15
3.99919e+01,5.70024e+15
4.01925e+01,5.69912e+15
4.03931e+01,5.69801e+15
4.05937e+01,5.69690e+15
4.07944e+01,5.69581e+15
4.09950e+01,5.69473e+15
4.11956e+01,5.69366e+15
4.13962e+01,5.69261e+15
4.15968e+01,5.69156e+15
4.17974e+01,5.69052e+15
4.19980e+01,5.68950e+15
4.21987e+01,5.68848e+15
4.23993e+01,5.68748e+15
4.25999e+01,5.68648e+15
4.28005e+01,5.68550e+15
4.30011e+01,5.68452e+15
4.32017e+01,5.68356e+15
4.34023e+01,5.68260e+15
4.36030e+01,5.68165e+15
4.38036e+01,5.68071e+15
4.40042e+01,5.67978e+15
4.42048e+01,5.67886e+15
4.44054e+01,5.67795e+15
4.46060e+01,5.67705e+15
4.48067e+01,5.67616e+15
4.50073e+01,5.67527e+15
4.52079e+01,5.67439e+15
4.54085e+01,5.67352e+15
4.56091e+01,5.67266e+15
4.58097e+01,5.67181e+15
4.60103e+01,5.67096e+15
4.62110e+01,5.67012e+15
4.64116e+01,5.66929e+15
4.66122e+01,5.66847e+15
4.68128e+01,5.66765e+15
4.70134e+01,5.66685e+15
4.72140e+01,5.66604e+15
4.74146e+01,5.66525e+15
4.76153e+01,5.66446e+15
4.78159e+01,5.66368e+15
4.80165e+01,5.66291e+15
4.82171e+01,5.66214e+15
4.84177e+01,5.66138e+15
4.86183e+01,5.66063e+15
4.88189e+01,5.65988e+15
4.90196e+01,5.65914e+15
4.92202e+01,5.65841e+15
4.94208e+01,5.65768e+15
4.96214e+01,5.65696e+15
4.98220e+01,5.65625e+15
5.00226e+01,5.65554e+15
5.02232e+01,5.65483e+15
5.04239e+01,5.65413e+15
5.06245e+01,5.65344e+15
5.08251e+01,5.65276e+15
5.10257e+01,5.65208e+15
5.12263e+01,5.65140e+15
5.14269e+01,5.65073e+15
5.16275e+01,5.65007e+15
5.18282e+01,5.64941e+15
5.20288e+01,5.64876e+15
5.22294e+01,5.64811e+15
5.24300e+01,5.64746e+15
5.26306e+01,5.64683e+15
5.28312e+01,5.64619e+15
5.30318e+01,5.64557e+15
5.32325e+01,5.64494e+15
5.34331e+01,5.64433e+15
5.36337e+01,5.64371e+15
5.38343e+01,5.64310e+15
5.40349e+01,5.64250e+15
5.42355e+01,5.64190e+15
5.44361e+01,5.64131e+15
5.46368e+01,5.64072e+15
5.48374e+01,5.64013e+15
5.50380e+01,5.63955e+15
5.52386e+01,5.63897e+15
5.54392e+01,5.63840e+15
5.56398e+01,5.63783e+15
5.58404e+01,5.63727e+15
5.60411e+01,5.63671e+15
5.62417e+01,5.63616e+15
5.64423e+01,5.63561e+15
5.66429e+01,5.63506e+15
5.68435e+01,5.63452e+15
5.70441e+01,5.63398e+15
5.72447e+01,5.63344e+15
5.74454e+01,5.63291e+15
5.76460e+01,5.63238e+15
5.78466e+01,5.63186e+15
5.80472e+01,5.63134e+15
5.82478e+01,5.63082e+15
5.84484e+01,5.63031e+15
5.86491e+01,5.62980e+15
5.88497e+01,5.62930e+15
5.90503e+01,5.62880e+15
5.92509e+01,5.62830e+15
5.94515e+01,5.62780e+15
5.96521e+01,5.62731e+15
5.98527e+01,5.62682e+15
6.00534e+01,5.62634e+15
6.02540e+01,5.62586e+15
6.04546e+01,5.62538e+15
6.06552e+01,5.62491e+15
6.08558e+01,5.62444e+15
6.10564e+01,5.62397e+15
6.12570e+01,5.62350e+15
6.14577e+01,5.62304e+15
6.16583e+01,5.62258e+15
6.18589e+01,5.62213e+15
6.20595e+01,5.62167e+15
6.22601e+01,5.62123e+15
6.24607e+01,5.62078e+15
6.26613e+01,5.62034e+15
6.28620e+01,5.61990e+15
6.30626e+01,5.61946e+15
6.32632e+01,5.61902e+15
6.34638e+01,5.61859e+15
6.36644e+01,5.61816e+15
6.38650e+01,5.61774e+15
6.40656e+01,5.61731e+15
6.42663e+01,5.61689e+15
6.44669e+01,5.61647e+15
6.46675e+01,5.61606e+15
6.48681e+01,5.61565e+15
6.50687e+01,5.61524e+15
6.52693e+01,5.61483e+15
6.54699e+01,5.61442e+15
6.56706e+01,5.61402e+15
6.58712e+01,5.61362e+15
6.60718e+01,5.61323e+15
6.62724e+01,5.61283e+15
6.64730e+01,5.61244e+15
6.66736e+01,5.61205e+15
6.68742e+01,5.61166e+15
6.70749e+01,5.61128e+15
6.72755e+01,5.61089e+15
6.74761e+01,5.61051e+15
6.76767e+01,5.61014e+15
6.78773e+01,5.60976e+15
6.80779e+01,5.60939e+15
6.82785e+01,5.60902e+15
6.84792e+01,5.60865e+15
6.86798e+01,5.60828e+15
6.88804e+01,5.60792e+15
6.90810e+01,5.60755e+15
6.92816e+01,5.60719e+15
6.94822e+01,5.60684e+15
6.96828e+01,5.60648e+15
6.98835e+01,5.60613e+15
7.00841e+01,5.60577e+15
7.02847e+01,5.60543e+15
7.04853e+01,5.60508e+15
7.06859e+01,5.60473e+15
7.08865e+01,5.60439e+15
7.10871e+01,5.60405e+15
7.12878e+01,5.60371e+15
7.14884e+01,5.60337e+15
7.16890e+01,5.60304e+15
7.18896e+01,5.60270e+15
7.20902e+01,5.60237e+15
7.22908e+01,5.60204e+15
7.24915e+01,5.60171e+15
7.26921e+01,5.60139e+15
7.28927e+01,5.60106e+15
7.30933e+01,5.60074e+15
7.32939e+01,5.60042e+15
7.34945e+01,5.60010e+15
7.36951e+01,5.59978e+15
7.38958e+01,5.59947e+15
7.40964e+01,5.59916e+15
7.42970e+01,5.59884e+15
7.44976e+01,5.59853e+15
7.46982e+01,5.59823e+15
7.48988e+01,5.59792e+15
7.50994e+01,5.59762e+15
7.53001e+01,5.59731e+15
7.55007e+01,5.59701e+15
7.57013e+01,5.59671e+15
7.59019e+01,5.59641e+15
7.61025e+01,5.59612e+15
7.63031e+01,5.59582e+15
7.65037e+01,5.59553e+15
7.67044e+01,5.59524e+15
7.69050e+01,5.59495e+15
7.71056e+01,5.59466e+15
7.73062e+01,5.59437e+15
7.75068e+01,5.59408e+15
7.77074e+01,5.59380e+15
7.79080e+01,5.59352e+15
7.81087e+01,5.59324e+15
7.83093e+01,5.59296e+15
7.85099e+01,5.59268e+15
7.87105e+01,5.59240e+15
7.89111e+01,5.59213e+15
7.91117e+01,5.59185e+15
7.93123e+01,5.59158e+15
7.95130e+01,5.59131e+15
7.97136e+01,5.59104e+15
7.99142e+01,5.59077e+15
8.01148e+01,5.59051e+15
8.03154e+01,5.59024e+15
8.05160e+01,5.58998e+15
8.07166e+01,5.58971e+15
8.09173e+01,5.58945e+15
8.11179e+01,5.58919e+15
8.13185e+01,5.58893e+15
8.15191e+01,5.58868e+15
8.17197e+01,5.58842e+15
8.19203e+01,5.58817e+15
8.21209e+01,5.58791e+15
8.23216e+01,5.58766e+15
8.25222e+01,5.58741e+15
8.27228e+01,5.58716e+15
8.29234e+01,5.58691e+15
8.31240e+01,5.58666e+15
8.33246e+01,5.58642e+15
8.35252e+01,5.58617e+15
8.37259e+01,5.58593e+15
8.39265e+01,5.58569e+15
8.41271e+01,5.58545e+15
8.43277e+01,5.58521e+15
8.45283e+01,5.58497e+15
8.47289e+01,5.58473e+15
8.49296e+01,5.58449e+15
8.51302e+01,5.58426e+15
8.53308e+01,5.58402e+15
8.55314e+01,5.58379e+15
8.57320e+01,5.58356e+15
8.59326e+01,5.58333e+15
8.61332e+01,5.58310e+15
8.63339e+01,5.58287e+15
8.65345e+01,5.58264e+15
8.67351e+01,5.58241e+15
8.69357e+01,5.58219e+15
8.71363e+01,5.58197e+15
8.73369e+01,5.58174e+15
8.75375e+01,5.58152e+15
8.77382e+01,5.58130e+15
8.79388e+01,5.58108e+15
8.81394e+01,5.58086e+15
8.83400e+01,5.58064e+15
8.85406e+01,5.58042e+15
8.87412e+01,5.58021e+15
8.89418e+01,5.57999e+15
8.91425e+01,5.57978e+15
8.93431e+01,5.57956e+15
8.95437e+01,5.57935e+15
8.97443e+01,5.57914e+15
8.99449e+01,5.57893e+15
9.01455e+01,5.57872e+15
9.03461e+01,5.57851e+15
9.05468e+01,5.57831e+15
9.07474e+01,5.57810e+15
9.09480e+01,5.57789e+15
9.11486e+01,5.57769e+15
9.13492e+01,5.57749e+15
9.15498e+01,5.57728e+15
9.17504e+01,5.57708e+15
9.19511e+01,5.57688e+15
9.21517e+01,5.57668e+15
9.23523e+01,5.57648e+15
9.25529e+01,5.57628e+15
9.27535e+01,5.57609e+15
9.29541e+01,5.57589e+15
9.31547e+01,5.57569e+15
9.33554e+01,5.57550e+15
9.35560e+01,5.57530e+15
9.37566e+01,5.57511e+15
9.39572e+01,5.57492e+15
9.41578e+01,5.57473e+15
9.43584e+01,5.57454e+15
9.45590e+01,5.57435e+15
9.47597e+01,5.57416e+15
9.49603e+01,5.57397e+15
9.51609e+01,5.57378e+15
9.53615e+01,5.57360e+15
9.55621e+01,5.57341e+15
9.57627e+01,5.57323e+15
9.59633e+01,5.57304e+15
9.61640e+01,5.57286e+15
9.63646e+01,5.57268e+15
9.65652e+01,5.57250e+15
9.67658e+01,5.57231e+15
9.69664e+01,5.57213e+15
9.71670e+01,5.57195e+15
9.73676e+01,5.57178e+15
9.75683e+01,5.57160e+15
9.77689e+01,5.57142e+15
9.79695e+01,5.57124e+15
9.81701e+01,5.57107e+15
9.83707e+01,5.57089e+15
9.85713e+01,5.57072e+15
9.87720e+01,5.57055e+15
9.89726e+01,5.57037e+15
9.91732e+01,5.57020e+15
9.93738e+01,5.57003e+15
9.95744e+01,5.56986e+15
9.97750e+01,5.56969e+15
9.99756e+01,5.56952e+15
1.00176e+02,5.56935e+15
1.00377e+02,5.56918e+15
1.00577e+02,5.56902e+15
1.00778e+02,5.56885e+15
1.00979e+02,5.56868e+15
1.01179e+02,5.56852e+15
1.01380e+02,5.56835e+15
1.01581e+02,5.56819e+15
1.01781e+02,5.56803e+15
1.01982e+02,5.56786e+15
1.02182e+02,5.56770e+15
1.02383e+02,5.56754e+15
1.02584e+02,5.56738e+15
1.02784e+02,5.56722e+15
1.02985e+02,5.56706e+15
1.03185e+02,5.56690e+15
1.03386e+02,5.56674e+15
1.03587e+02,5.56659e+15
1.03787e+02,5.56643e+15
1.03988e+02,5.56627e+15
1.04189e+02,5.56612e+15
1.04389e+02,5.56596e+15
1.04590e+02,5.56581e+15
1.04790e+02,5.56566e+15
1.04991e+02,5.56550e+15
1.05192e+02,5.56535e+15
1.05392e+02,5.56520e+15
1.05593e+02,5.56505e+15
1.05793e+02,5.56490e+15
1.05994e+02,5.56475e+15
1.06195e+02,5.56460e+15
1.06395e+02,5.56445e+15
1.06596e+02,5.56430e+15
1.06797e+02,5.56415e+15
1.06997e+02,5.56400e+15
1.07198e+02,5.56386e+15
1.07398e+02,5.56371e+15
1.07599e+02,5.56356e+15
1.07800e+02,5.56342e+15
1.08000e+02,5.56328e+15
1.08201e+02,5.56313e+15
1.08401e+02,5.56299e+15
1.08602e+02,5.56284e+15
1.08803e+02,5.56270e+15
1.09003e+02,5.56256e+15
1.09204e+02,5.56242e+15
1.09405e+02,5.56228e+15
1.09605e+02,5.56214e+15
1.09806e+02,5.56200e+15
1.10006e+02,5.56186e+15
1.10207e+02,5.56172e+15
1.10408e+02,5.56158e+15
1.10608e+02,5.56145e+15
1.10809e+02,5.56131e+15
1.11009e+02,5.56117e+15
1.11210e+02,5.56104e+15
1.11411e+02,5.56090e+15
1.11611e+02,5.56076e+15
1.11812e+02,5.56063e+15
1.12013e+02,5.56050e+15
1.12213e+02,5.56036e+15
1.12414e+02,5.56023e+15
1.12614e+02,5.56010e+15
1.12815e+02,5.55996e+15
1.13016e+02,5.55983e+15
1.13216e+02,5.55970e+15
1.13417e+02,5.55957e+15
1.13617e+02,5.55944e+15
1.13818e+02,5.55931e+15
1.14019e+02,5.55918e+15
1.14219e+02,5.55905e+15
1.14420e+02,5.55892e+15
1.14620e+02,5.55880e+15
1.14821e+02,5.55867e+15
1.15022e+02,5.55854e+15
1.15222e+02,5.55841e+15
1.15423e+02,5.55829e+15
1.15624e+02,5.55816e+15
1.15824e+02,5.55804e+15
1.16025e+02,5.55791e+15
1.16225e+02,5.55779e+15
1.16426e+02,5.55766e+15
1.16627e+02,5.55754e+15
1.16827e+02,5.55742e+15
1.17028e+02,5.55729e+15
1.17228e+02,5.55717e+15
1.17429e+02,5.55705e+15
1.17630e+02,5.55693e+15
1.17830e+02,5.55681e+15
1.18031e+02,5.55669e+15
1.18232e+02,5.55657e+15
1.18432e+02,5.55645e+15
1.18633e+02,5.55633e+15
1.18833e+02,5.55621e+15
1.19034e+02,5.55609e+15
1.19235e+02,5.55597e+15
1.19435e+02,5.55585e+15
1.19636e+02,5.55574e+15
1.19836e+02,5.55562e+15
1.20037e+02,5.55550e+15
1.20238e+02,5.55539e+15
1.20438e+02,5.55527e+15
1.20639e+02,5.55516e+15
1.20840e+02,5.55504e+15
1.21040e+02,5.55493e+15
1.21241e+02,5.55481e+15
1.21441e+02,5.55470e+15
1.21642e+02,5.55459e+15
1.21843e+02,5.55447e+15
1.22043e+02,5.55436e+15
1.22244e+02,5.55425e+15
1.22444e+02,5.55414e+15
1.22645e+02,5.55402e+15
1.22846e+02,5.55391e+15
1.23046e+02,5.55380e+15
1.23247e+02,5.55369e+15
1.23448e+02,5.55358e+15
1.23648e+02,5.55347e+15
1.23849e+02,5.55336e+15
1.24049e+02,5.55325e+15
1.24250e+02,5.55315e+15
1.24451e+02,5.55304e+15
1.24651e+02,5.55293e+15
1.24852e+02,5.55282e+15
1.25052e+02,5.55272e+15
1.25253e+02,5.55261e+15
1.25454e+02,5.55250e+15
1.25654e+02,5.55240e+15
1.25855e+02,5.55229e+15
1.26056e+02,5.55218e+15
1.26256e+02,5.55208e+15
1.26457e+02,5.55197e+15
1.26657e+02,5.55187e+15
1.26858e+02,5.55177e+15
1.27059e+02,5.55166e+15
1.27259e+02,5.55156e+15
1.27460e+02,5.55146e+15
1.27660e+02,5.55135e+15
1.27861e+02,5.55125e+15
1.28062e+02,5.55115e+15
1.28262e+02,5.55105e+15
1.28463e+02,5.55095e+15
1.28664e+02,5.55084e+15
1.28864e+02,5.55074e+15
1.29065e+02,5.55064e+15
1.29265e+02,5.55054e+15
1.29466e+02,5.55044e+15
1.29667e+02,5.55034e+15
1.29867e+02,5.55024e+15
1.30068e+02,5.55015e+15
1.30268e+02,5.55005e+15
1.30469e+02,5.54995e+15
1.30670e+02,5.54985e+15
1.30870e+02,5.54975e+15
1.31071e+02,5.54966e+15
1.31271e+02,5.54956e+15
1.31472e+02,5.54946e+15
1.31673e+02,5.54936e+15
1.31873e+02,5.54927e+15
1.32074e+02,5.54917e+15
1.32275e+02,5.54908e+15
1.32475e+02,5.54898e+15
1.32676e+02,5.54889e+15
1.32876e+02,5.54879e+15
1.33077e+02,5.54870e+15
1.33278e+02,5.54860e+15
1.33478e+02,5.54851e+15
1.33679e+02,5.54842e+15
1.33879e+02,5.54832e+15
1.34080e+02,5.54823e+15
1.34281e+02,5.54814e+15
1.34481e+02,5.54804e+15
1.34682e+02,5.54795e+15
1.34883e+02,5.54786e+15
1.35083e+02,5.54777e+15
1.35284e+02,5.54768e+15
1.35484e+02,5.54759e+15
1.35685e+02,5.54750e+15
1.35886e+02,5.54741e+15
1.36086e+02,5.54732e+15
1.36287e+02,5.54723e+15
1.36487e+02,5.54714e+15
1.36688e+02,5.54705e+15
1.36889e+02,5.54696e+15
1.37089e+02,5.54687e+15
1.37290e+02,5.54678e+15
1.37491e+02,5.54669e+15
1.37691e+02,5.54660e+15
1.37892e+02,5.54652e+15
1.38092e+02,5.54643e+15
1.38293e+02,5.54634e+15
1.38494e+02,5.54625e+15
1.38694e+02,5.54617e+15
1.38895e+02,5.54608e+15
1.39095e+02,5.54599e+15
1.39296e+02,5.54591e+15
1.39497e+02,5.54582e+15
1.39697e+02,5.54574e+15
1.39898e+02,5.54565e+15
1.40099e+02,5.54557e+15
1.40299e+02,5.54548e+15
1.40500e+02,5.54540e+15
1.40700e+02,5.54531e+15
1.40901e+02,5.54523e+15
1.41102e+02,5.54514e+15
1.41302e+02,5.54506e+15
1.41503e+02,5.54498e+15
1.41703e+02,5.54489e+15
1.41904e+02,5.54481e+15
1.42105e+02,5.54473e+15
1.42305e+02,5.54465e+15
1.42506e+02,5.54456e+15
1.42707e+02,5.54448e+15
1.42907e+02,5.54440e+15
1.43108e+02,5.54432e+15
1.43308e+02,5.54424e+15
1.43509e+02,5.54416e+15
1.43710e+02,5.54408e+15
1.43910e+02,5.54400e+15
1.44111e+02,5.54392e+15
1.44311e+02,5.54384e+15
1.44512e+02,5.54376e+15
1.44713e+02,5.54368e+15
1.44913e+02,5.54360e+15
1.45114e+02,5.54352e+15
1.45315e+02,5.54344e+15
1.45515e+02,5.54336e+15
1.45716e+02,5.54328e+15
1.45916e+02,5.54320e+15
1.46117e+02,5.54313e+15
1.46318e+02,5.54305e+15
1.46518e+02,5.54297e+15
1.46719e+02,5.54289e+15
1.46919e+02,5.54282e+15
1.47120e+02,5.54274e+15
1.47321e+02,5.54266e+15
1.47521e+02,5.54258e+15
1.47722e+02,5.54251e+15
1.47923e+02,5.54243e+15
1.48123e+02,5.54236e+15
1.48324e+02,5.54228e+15
1.48524e+02,5.54221e+15
1.48725e+02,5.54213e+15
1.48926e+02,5.54205e+15
1.49126e+02,5.54198e+15
1.49327e+02,5.54191e+15
1.49527e+02,5.54183e+15
1.49728e+02,5.54176e+15
1.49929e+02,5.54168e+15
1.50129e+02,5.54161e+15
1.50330e+02,5.54153e+15
1.50530e+02,5.54146e+15
1.50731e+02,5.54139e+15
1.50932e+02,5.54131e+15
1.51132e+02,5.54124e+15
1.51333e+02,5.54117e+15
1.51534e+02,5.54110e+15
1.51734e+02,5.54102e+15
1.51935e+02,5.54095e+15
1.52135e+02,5.54088e+15
1.52336e+02,5.54081e+15
1.52537e+02,5.54074e+15
1.52737e+02,5.54067e+15
1.52938e+02,5.54059e+15
1.53138e+02,5.54052e+15
1.53339e+02,5.54045e+15
1.53540e+02,5.54038e+15
1.53740e+02,5.54031e+15
1.53941e+02,5.54024e+15
1.54142e+02,5.54017e+15
1.54342e+02,5.54010e+15
1.54543e+02,5.54003e+15
1.54743e+02,5.53996e+15
1.54944e+02,5.53989e+15
1.55145e+02,5.53982e+15
1.55345e+02,5.53976e+15
1.55546e+02,5.53969e+15
1.55746e+02,5.53962e+15
1.55947e+02,5.53955e+15
1.56148e+02,5.53948e+15
1.56348e+02,5.53941e+15
1.56549e+02,5.53935e+15
1.56750e+02,5.53928e+15
1.56950e+02,5.53921e+15
1.57151e+02,5.53914e+15
1.57351e+02,5.53908e+15
1.57552e+02,5.53901e+15
1.57753e+02,5.53894e+15
1.57953e+02,5.53888e+15
1.58154e+02,5.53881e+15
1.58354e+02,5.53874e+15
1.58555e+02,5.53868e+15
1.58756e+02,5.53861e+15
1.58956e+02,5.53854e+15
1.59157e+02,5.53848e+15
1.59358e+02,5.53841e+15
1.59558e+02,5.53835e+15
1.59759e+02,5.53828e+15
1.59959e+02,5.53822e+15
1.60160e+02,5.53815e+15
1.60361e+02,5.53809e+15
1.60561e+02,5.53802e+15
1.60762e+02,5.53796e+15
1.60962e+02,5.53790e+15
1.61163e+02,5.53783e+15
1.61364e+02,5.53777e+15
1.61564e+02,5.53770e+15
1.61765e+02,5.53764e+15
1.61966e+02,5.53758e+15
1.62166e+02,5.53751e+15
1.62367e+02,5.53745e+15
1.62567e+02,5.53739e+15
1.62768e+02,5.53733e+15
1.62969e+02,5.53726e+15
1.63169e+02,5.53720e+15
1.63370e+02,5.53714e+15
1.63570e+02,5.53708e+15
1.63771e+02,5.53701e+15
1.63972e+02,5.53695e+15
1.64172e+02,5.53689e+15
1.64373e+02,5.53683e+15
1.64574e+02,5.53677e+15
1.64774e+02,5.53671e+15
1.64975e+02,5.53665e+15
1.65175e+02,5.53659e+15
1.65376e+02,5.53652e+15
1.65577e+02,5.53646e+15
1.65777e+02,5.53640e+15
1.65978e+02,5.53634e+15
1.66178e+02,5.53628e+15
1.66379e+02,5.53622e+15
1.66580e+02,5.53616e+15
1.66780e+02,5.53610e+15
1.66981e+02,5.53604e+15
1.67181e+02,5.53598e+15
1.67382e+02,5.53593e+15
1.67583e+02,5.53587e+15
1.67783e+02,5.53581e+15
1.67984e+02,5.53575e+15
1.68185e+02,5.53569e+15
1.68385e+02,5.53563e+15
1.68586e+02,5.53557e+15
1.68786e+02,5.53551e+15
1.68987e+02,5.53546e+15
1.69188e+02,5.53540e+15
1.69388e+02,5.53534e+15
1.69589e+02,5.53528e+15
1.69789e+02,5.53523e+15
1.69990e+02,5.53517e+15
1.70191e+02,5.53511e+15
1.70391e+02,5.53505e+15
1.70592e+02,5.53500e+15
1.70793e+02,5.53494e+15
1.70993e+02,5.53488e+15
1.71194e+02,5.53483e+15
1.71394e+02,5.53477e+15
1.71595e+02,5.53471e+15
1.71796e+02,5.53466e+15
1.71996e+02,5.53460e+15
1.72197e+02,5.53455e+15
1.72397e+02,5.53449e+15
1.72598e+02,5.53443e+15
1.72799e+02,5.53438e+15
1.72999e+02,5.53432e+15
1.73200e+02,5.53427e+15
1.73401e+02,5.53421e+15
1.73601e+02,5.53416e+15
1.73802e+02,5.53410e+15
1.74002e+02,5.53405e+15
1.74203e+02,5.53399e+15
1.74404e+02,5.53394e+15
1.74604e+02,5.53388e+15
1.74805e+02,5.53383e+15
1.75005e+02,5.53378e+15
1.75206e+02,5.53372e+15
1.75407e+02,5.53367e+15
1.75607e+02,5.53361e+15
1.75808e+02,5.53356e+15
1.76009e+02,5.53351e+15
1.76209e+02,5.53345e+15
1.76410e+02,5.53340e+15
1.76610e+02,5.53335e+15
1.76811e+02,5.53329e+15
1.77012e+02,5.53324e+15
1.77212e+02,5.53319e+15
1.77413e+02,5.53314e+15
1.77613e+02,5.53308e+15
1.77814e+02,5.53303e+15
1.78015e+02,5.53298e+15
1.78215e+02,5.53293e+15
1.78416e+02,5.53287e+15
1.78617e+02,5.53282e+15
1.78817e+02,5.53277e+15
1.79018e+02,5.53272e+15
1.79218e+02,5.53267e+15
1.79419e+02,5.53262e+15
1.79620e+02,5.53256e+15
1.79820e+02,5.53251e+15
1.80021e+02,5.53246e+15
1.80221e+02,5.53241e+15
1.80422e+02,5.53236e+15
1.80623e+02,5.53231e+15
1.80823e+02,5.53226e+15
1.81024e+02,5.53221e+15
1.81225e+02,5.53216e+15
1.81425e+02,5.53211e+15
1.81626e+02,5.53206e+15
1.81826e+02,5.53201e+15
1.82027e+02,5.53196e+15
1.82228e+02,5.53191e+15
1.82428e+02,5.53186e+15
1.82629e+02,5.53181e+15
1.82829e+02,5.53176e+15
1.83030e+02,5.53171e+15
1.83231e+02,5.53166e+15
1.83431e+02,5.53161e+15
1.83632e+02,5.53156e+15
1.83832e+02,5.53151e+15
1.84033e+02,5.53146e+15
1.84234e+02,5.53141e+15
1.84434e+02,5.53137e+15
1.84635e+02,5.53132e+15
1.84836e+02,5.53127e+15
1.85036e+02,5.53122e+15
1.85237e+02,5.53117e+15
1.85437e+02,5.53112e+15
1.85638e+02,5.53108e+15
1.85839e+02,5.53103e+15
1.86039e+02,5.53098e+15
