T,Teff
8.5300000e-01,7.1066045e-01
8.5400000e-01,7.1149358e-01
8.5500000e-01,7.1232671e-01
8.5600000e-01,7.1315984e-01
8.5700000e-01,7.1399297e-01
8.5800000e-01,7.1482610e-01
8.5900000e-01,7.1565923e-01
8.6000000e-01,7.1649236e-01
8.6100000e-01,7.1732549e-01
8.6200000e-01,7.1815863e-01
8.6300000e-01,7.1899176e-01
8.6400000e-01,7.1982489e-01
8.6500000e-01,7.2065802e-01
8.6600000e-01,7.2149115e-01
8.6700000e-01,7.2232428e-01
8.6800000e-01,7.2315741e-01
8.6900000e-01,7.2399054e-01
8.7000000e-01,7.2482367e-01
8.7100000e-01,7.2565680e-01
8.7200000e-01,7.2648993e-01
8.7300000e-01,7.2732306e-01
8.7400000e-01,7.2815619e-01
8.7500000e-01,7.2898933e-01
8.7600000e-01,7.2982246e-01
8.7700000e-01,7.3065559e-01
8.7800000e-01,7.3148872e-01
8.7900000e-01,7.3232185e-01
8.8000000e-01,7.3315498e-01
8.8100000e-01,7.3398811e-01
8.8200000e-01,7.3482124e-01
8.8300000e-01,7.3565437e-01
8.8400000e-01,7.3648750e-01
8.8500000e-01,7.3732063e-01
8.8600000e-01,7.3815376e-01
8.8700000e-01,7.3898690e-01
8.8800000e-01,7.3982003e-01
8.8900000e-01,7.4065316e-01
8.9000000e-01,7.4148629e-01
8.9100000e-01,7.4231942e-01
8.9200000e-01,7.4315255e-01
8.9300000e-01,7.4398568e-01
8.9400000e-01,7.4481881e-01
8.9500000e-01,7.4565194e-01
8.9600000e-01,7.4648507e-01
8.9700000e-01,7.4731820e-01
8.9800000e-01,7.4815133e-01
8.9900000e-01,7.4898446e-01
9.0000000e-01,7.4981760e-01
9.0100000e-01,7.5065073e-01
9.0200000e-01,7.5148386e-01
9.0300000e-01,7.5231699e-01
9.0400000e-01,7.5315012e-01
9.0500000e-01,7.5398325e-01
9.0600000e-01,7.5481638e-01
9.0700000e-01,7.5564951e-01
9.0800000e-01,7.5648264e-01
9.0900000e-01,7.5731577e-01
9.1000000e-01,7.5814890e-01
9.1100000e-01,7.5898203e-01
9.1200000e-01,7.5981516e-01
9.1300000e-01,7.6064830e-01
9.1400000e-01,7.6148143e-01
9.1500000e-01,7.6231456e-01
9.1600000e-01,7.6314769e-01
9.1700000e-01,7.6398082e-01
9.1800000e-01,7.6481395e-01
9.1900000e-01,7.6564708e-01
9.2000000e-01,7.6648021e-01
9.2100000e-01,7.6731334e-01
9.2200000e-01,7.6814647e-01
9.2300000e-01,7.6897960e-01
9.2400000e-01,7.6981273e-01
9.2500000e-01,7.7064586e-01
9.2600000e-01,7.7147900e-01
9.2700000e-01,7.7231213e-01
9.2800000e-01,7.7314526e-01
9.2900000e-01,7.7397839e-01
9.3000000e-01,7.7481152e-01
9.3100000e-01,7.7564465e-01
9.3200000e-01,7.7647778e-01
9.3300000e-01,7.7731091e-01
9.3400000e-01,7.7814404e-01
9.3500000e-01,7.7897717e-01
9.3600000e-01,7.7981030e-01
9.3700000e-01,7.8064343e-01
9.3800000e-01,7.8147656e-01
9.3900000e-01,7.8230970e-01
9.4000000e-01,7.8314283e-01
9.4100000e-01,7.8397596e-01
9.4200000e-01,7.8480909e-01
9.4300000e-01,7.8564222e-01
9.4400000e-01,7.8647535e-01
9.4500000e-01,7.8730848e-01
9.4600000e-01,7.8814161e-01
9.4700000e-01,7.8897474e-01
9.4800000e-01,7.8980787e-01
9.4900000e-01,7.9064100e-01
9.5000000e-01,7.9147413e-01
9.5100000e-01,7.9230726e-01
9.5200000e-01,7.9314040e-01
9.5300000e-01,7.9397353e-01
9.5400000e-01,7.9480666e-01
9.5500000e-01,7.9563979e-01
9.5600000e-01,7.9647292e-01
9.5700000e-01,7.9730605e-01
9.5800000e-01,7.9813918e-01
9.5900000e-01,7.9897231e-01
9.6000000e-01,7.9980544e-01
9.6100000e-01,8.0063857e-01
9.6200000e-01,8.0147170e-01
9.6300000e-01,8.0230483e-01
9.6400000e-01,8.0313796e-01
9.6500000e-01,8.0397110e-01
9.6600000e-01,8.0480423e-01
9.6700000e-01,8.0563736e-01
9.6800000e-01,8.0647049e-01
9.6900000e-01,8.0730362e-01
9.7000000e-01,8.0813675e-01
9.7100000e-01,8.0896988e-01
9.7200000e-01,8.0980301e-01
9.7300000e-01,8.1063614e-01
9.7400000e-01,8.1146927e-01
9.7500000e-01,8.1230240e-01
9.7600000e-01,8.1313553e-01
9.7700000e-01,8.1396866e-01
9.7800000e-01,8.1480180e-01
9.7900000e-01,8.1563493e-01
9.8000000e-01,8.1646806e-01
9.8100000e-01,8.1730119e-01
9.8200000e-01,8.1813432e-01
9.8300000e-01,8.1896745e-01
9.8400000e-01,8.1980058e-01
9.8500000e-01,8.2063371e-01
9.8600000e-01,8.2146684e-01
9.8700000e-01,8.2229997e-01
9.8800000e-01,8.2313310e-01
9.8900000e-01,8.2396623e-01
9.9000000e-01,8.2479936e-01
9.9100000e-01,8.2563250e-01
9.9200000e-01,8.2646563e-01
9.9300000e-01,8.2729876e-01
9.9400000e-01,8.2813189e-01
9.9500000e-01,8.2896502e-01
9.9600000e-01,8.2979815e-01
9.9700000e-01,8.3063128e-01
9.9800000e-01,8.3146441e-01
9.9900000e-01,8.3229754e-01
