r,Pot
8.79267e+01,4.44294e+15
8.81273e+01,4.43757e+15
8.83280e+01,4.43224e+15
8.85286e+01,4.42696e+15
8.87292e+01,4.42172e+15
8.89298e+01,4.41652e+15
8.91304e+01,4.41136e+15
8.93310e+01,4.40624e+15
8.95316e+01,4.40116e+15
8.97323e+01,4.39612e+15
8.99329e+01,4.39113e+15
9.01335e+01,4.38617e+15
9.03341e+01,4.38125e+15
9.05347e+01,4.37637e+15
9.07353e+01,4.37152e+15
9.09359e+01,4.36672e+15
9.11366e+01,4.36195e+15
9.13372e+01,4.35721e+15
9.15378e+01,4.35252e+15
9.17384e+01,4.34786e+15
9.19390e+01,4.34323e+15
9.21396e+01,4.33864e+15
9.23402e+01,4.33408e+15
9.25409e+01,4.32956e+15
9.27415e+01,4.32507e+15
9.29421e+01,4.32061e+15
9.31427e+01,4.31619e+15
9.33433e+01,4.31180e+15
9.35439e+01,4.30744e+15
9.37445e+01,4.30311e+15
9.39452e+01,4.29882e+15
9.41458e+01,4.29455e+15
9.43464e+01,4.29032e+15
9.45470e+01,4.28611e+15
9.47476e+01,4.28194e+15
9.49482e+01,4.27780e+15
9.51488e+01,4.27368e+15
9.53495e+01,4.26960e+15
9.55501e+01,4.26554e+15
9.57507e+01,4.26151e+15
9.59513e+01,4.25751e+15
9.61519e+01,4.25354e+15
9.63525e+01,4.24960e+15
9.65532e+01,4.24568e+15
9.67538e+01,4.24179e+15
9.69544e+01,4.23793e+15
9.71550e+01,4.23409e+15
9.73556e+01,4.23028e+15
9.75562e+01,4.22650e+15
9.77568e+01,4.22274e+15
9.79575e+01,4.21900e+15
9.81581e+01,4.21529e+15
9.83587e+01,4.21161e+15
9.85593e+01,4.20795e+15
9.87599e+01,4.20432e+15
9.89605e+01,4.20070e+15
9.91611e+01,4.19712e+15
9.93618e+01,4.19355e+15
9.95624e+01,4.19001e+15
9.97630e+01,4.18650e+15
9.99636e+01,4.18300e+15
1.00164e+02,4.17953e+15
1.00365e+02,4.17608e+15
1.00565e+02,4.17266e+15
1.00766e+02,4.16925e+15
1.00967e+02,4.16587e+15
1.01167e+02,4.16251e+15
1.01368e+02,4.15917e+15
1.01569e+02,4.15585e+15
1.01769e+02,4.15255e+15
1.01970e+02,4.14927e+15
1.02170e+02,4.14602e+15
1.02371e+02,4.14278e+15
1.02572e+02,4.13956e+15
1.02772e+02,4.13637e+15
1.02973e+02,4.13319e+15
1.03173e+02,4.13004e+15
1.03374e+02,4.12690e+15
1.03575e+02,4.12378e+15
1.03775e+02,4.12068e+15
1.03976e+02,4.11760e+15
1.04177e+02,4.11454e+15
1.04377e+02,4.11150e+15
1.04578e+02,4.10848e+15
1.04778e+02,4.10547e+15
1.04979e+02,4.10248e+15
1.05180e+02,4.09951e+15
1.05380e+02,4.09656e+15
1.05581e+02,4.09362e+15
1.05781e+02,4.09071e+15
1.05982e+02,4.08781e+15
1.06183e+02,4.08492e+15
1.06383e+02,4.08206e+15
1.06584e+02,4.07921e+15
1.06784e+02,4.07638e+15
1.06985e+02,4.07356e+15
1.07186e+02,4.07076e+15
1.07386e+02,4.06798e+15
1.07587e+02,4.06521e+15
1.07788e+02,4.06246e+15
1.07988e+02,4.05972e+15
1.08189e+02,4.05700e+15
1.08389e+02,4.05430e+15
1.08590e+02,4.05161e+15
1.08791e+02,4.04893e+15
1.08991e+02,4.04627e+15
1.09192e+02,4.04363e+15
1.09392e+02,4.04100e+15
1.09593e+02,4.03838e+15
1.09794e+02,4.03578e+15
1.09994e+02,4.03320e+15
1.10195e+02,4.03063e+15
1.10396e+02,4.02807e+15
1.10596e+02,4.02553e+15
1.10797e+02,4.02300e+15
1.10997e+02,4.02048e+15
1.11198e+02,4.01798e+15
1.11399e+02,4.01550e+15
1.11599e+02,4.01302e+15
1.11800e+02,4.01056e+15
1.12000e+02,4.00811e+15
1.12201e+02,4.00568e+15
1.12402e+02,4.00326e+15
1.12602e+02,4.00085e+15
1.12803e+02,3.99846e+15
1.13004e+02,3.99607e+15
1.13204e+02,3.99370e+15
1.13405e+02,3.99135e+15
1.13605e+02,3.98900e+15
1.13806e+02,3.98667e+15
1.14007e+02,3.98435e+15
1.14207e+02,3.98204e+15
1.14408e+02,3.97975e+15
1.14608e+02,3.97746e+15
1.14809e+02,3.97519e+15
1.15010e+02,3.97293e+15
1.15210e+02,3.97068e+15
1.15411e+02,3.96845e+15
1.15612e+02,3.96622e+15
1.15812e+02,3.96401e+15
1.16013e+02,3.96181e+15
1.16213e+02,3.95961e+15
1.16414e+02,3.95743e+15
1.16615e+02,3.95527e+15
1.16815e+02,3.95311e+15
1.17016e+02,3.95096e+15
1.17216e+02,3.94882e+15
1.17417e+02,3.94670e+15
1.17618e+02,3.94458e+15
1.17818e+02,3.94248e+15
1.18019e+02,3.94039e+15
1.18220e+02,3.93830e+15
1.18420e+02,3.93623e+15
1.18621e+02,3.93417e+15
1.18821e+02,3.93212e+15
1.19022e+02,3.93007e+15
1.19223e+02,3.92804e+15
1.19423e+02,3.92602e+15
1.19624e+02,3.92401e+15
1.19824e+02,3.92200e+15
1.20025e+02,3.92001e+15
1.20226e+02,3.91803e+15
1.20426e+02,3.91605e+15
1.20627e+02,3.91409e+15
1.20828e+02,3.91214e+15
1.21028e+02,3.91019e+15
1.21229e+02,3.90825e+15
1.21429e+02,3.90633e+15
1.21630e+02,3.90441e+15
1.21831e+02,3.90250e+15
1.22031e+02,3.90060e+15
1.22232e+02,3.89871e+15
1.22432e+02,3.89683e+15
1.22633e+02,3.89496e+15
1.22834e+02,3.89309e+15
1.23034e+02,3.89124e+15
1.23235e+02,3.88939e+15
1.23435e+02,3.88756e+15
1.23636e+02,3.88573e+15
1.23837e+02,3.88391e+15
1.24037e+02,3.88209e+15
1.24238e+02,3.88029e+15
1.24439e+02,3.87849e+15
1.24639e+02,3.87671e+15
1.24840e+02,3.87493e+15
1.25040e+02,3.87316e+15
1.25241e+02,3.87139e+15
1.25442e+02,3.86964e+15
1.25642e+02,3.86789e+15
1.25843e+02,3.86615e+15
1.26043e+02,3.86442e+15
1.26244e+02,3.86270e+15
1.26445e+02,3.86098e+15
1.26645e+02,3.85928e+15
1.26846e+02,3.85758e+15
1.27047e+02,3.85588e+15
1.27247e+02,3.85420e+15
1.27448e+02,3.85252e+15
1.27648e+02,3.85085e+15
1.27849e+02,3.84919e+15
1.28050e+02,3.84753e+15
1.28250e+02,3.84589e+15
1.28451e+02,3.84425e+15
1.28651e+02,3.84261e+15
1.28852e+02,3.84099e+15
1.29053e+02,3.83937e+15
1.29253e+02,3.83775e+15
1.29454e+02,3.83615e+15
1.29655e+02,3.83455e+15
1.29855e+02,3.83296e+15
1.30056e+02,3.83138e+15
1.30256e+02,3.82980e+15
1.30457e+02,3.82823e+15
1.30658e+02,3.82666e+15
1.30858e+02,3.82511e+15
1.31059e+02,3.82356e+15
1.31259e+02,3.82201e+15
1.31460e+02,3.82047e+15
1.31661e+02,3.81894e+15
1.31861e+02,3.81742e+15
1.32062e+02,3.81590e+15
1.32263e+02,3.81439e+15
1.32463e+02,3.81289e+15
1.32664e+02,3.81139e+15
1.32864e+02,3.80989e+15
1.33065e+02,3.80841e+15
1.33266e+02,3.80693e+15
1.33466e+02,3.80545e+15
1.33667e+02,3.80399e+15
1.33867e+02,3.80252e+15
1.34068e+02,3.80107e+15
1.34269e+02,3.79962e+15
1.34469e+02,3.79818e+15
1.34670e+02,3.79674e+15
1.34871e+02,3.79531e+15
1.35071e+02,3.79388e+15
1.35272e+02,3.79246e+15
1.35472e+02,3.79105e+15
1.35673e+02,3.78964e+15
1.35874e+02,3.78823e+15
1.36074e+02,3.78684e+15
1.36275e+02,3.78545e+15
1.36475e+02,3.78406e+15
1.36676e+02,3.78268e+15
1.36877e+02,3.78130e+15
1.37077e+02,3.77993e+15
1.37278e+02,3.77857e+15
1.37479e+02,3.77721e+15
1.37679e+02,3.77586e+15
1.37880e+02,3.77451e+15
1.38080e+02,3.77317e+15
1.38281e+02,3.77183e+15
1.38482e+02,3.77050e+15
1.38682e+02,3.76918e+15
1.38883e+02,3.76785e+15
1.39083e+02,3.76654e+15
1.39284e+02,3.76523e+15
1.39485e+02,3.76392e+15
1.39685e+02,3.76262e+15
1.39886e+02,3.76133e+15
1.40086e+02,3.76004e+15
1.40287e+02,3.75875e+15
1.40488e+02,3.75747e+15
1.40688e+02,3.75619e+15
1.40889e+02,3.75492e+15
1.41090e+02,3.75366e+15
1.41290e+02,3.75240e+15
1.41491e+02,3.75114e+15
1.41691e+02,3.74989e+15
1.41892e+02,3.74864e+15
1.42093e+02,3.74740e+15
1.42293e+02,3.74617e+15
1.42494e+02,3.74493e+15
1.42694e+02,3.74371e+15
1.42895e+02,3.74248e+15
1.43096e+02,3.74127e+15
1.43296e+02,3.74005e+15
1.43497e+02,3.73884e+15
1.43698e+02,3.73764e+15
1.43898e+02,3.73644e+15
1.44099e+02,3.73524e+15
1.44299e+02,3.73405e+15
1.44500e+02,3.73287e+15
1.44701e+02,3.73168e+15
1.44901e+02,3.73051e+15
1.45102e+02,3.72933e+15
1.45302e+02,3.72816e+15
1.45503e+02,3.72700e+15
1.45704e+02,3.72584e+15
1.45904e+02,3.72468e+15
1.46105e+02,3.72353e+15
1.46306e+02,3.72238e+15
1.46506e+02,3.72124e+15
1.46707e+02,3.72010e+15
1.46907e+02,3.71897e+15
1.47108e+02,3.71783e+15
1.47309e+02,3.71671e+15
1.47509e+02,3.71558e+15
1.47710e+02,3.71447e+15
1.47910e+02,3.71335e+15
1.48111e+02,3.71224e+15
1.48312e+02,3.71113e+15
1.48512e+02,3.71003e+15
1.48713e+02,3.70893e+15
1.48914e+02,3.70784e+15
1.49114e+02,3.70675e+15
1.49315e+02,3.70566e+15
1.49515e+02,3.70458e+15
1.49716e+02,3.70350e+15
1.49917e+02,3.70242e+15
1.50117e+02,3.70135e+15
1.50318e+02,3.70028e+15
1.50518e+02,3.69922e+15
1.50719e+02,3.69816e+15
1.50920e+02,3.69710e+15
1.51120e+02,3.69605e+15
1.51321e+02,3.69500e+15
1.51522e+02,3.69395e+15
1.51722e+02,3.69291e+15
1.51923e+02,3.69187e+15
1.52123e+02,3.69084e+15
1.52324e+02,3.68981e+15
1.52525e+02,3.68878e+15
1.52725e+02,3.68776e+15
1.52926e+02,3.68674e+15
1.53126e+02,3.68572e+15
1.53327e+02,3.68470e+15
1.53528e+02,3.68369e+15
1.53728e+02,3.68269e+15
1.53929e+02,3.68169e+15
1.54130e+02,3.68069e+15
1.54330e+02,3.67969e+15
1.54531e+02,3.67870e+15
1.54731e+02,3.67771e+15
1.54932e+02,3.67672e+15
1.55133e+02,3.67574e+15
1.55333e+02,3.67476e+15
1.55534e+02,3.67378e+15
1.55734e+02,3.67281e+15
1.55935e+02,3.67184e+15
1.56136e+02,3.67087e+15
1.56336e+02,3.66991e+15
1.56537e+02,3.66895e+15
1.56738e+02,3.66800e+15
1.56938e+02,3.66704e+15
1.57139e+02,3.66609e+15
1.57339e+02,3.66514e+15
1.57540e+02,3.66420e+15
1.57741e+02,3.66326e+15
1.57941e+02,3.66232e+15
1.58142e+02,3.66139e+15
1.58342e+02,3.66046e+15
1.58543e+02,3.65953e+15
1.58744e+02,3.65860e+15
1.58944e+02,3.65768e+15
1.59145e+02,3.65676e+15
1.59345e+02,3.65584e+15
1.59546e+02,3.65493e+15
1.59747e+02,3.65402e+15
1.59947e+02,3.65311e+15
1.60148e+02,3.65221e+15
1.60349e+02,3.65131e+15
1.60549e+02,3.65041e+15
1.60750e+02,3.64951e+15
1.60950e+02,3.64862e+15
1.61151e+02,3.64773e+15
1.61352e+02,3.64684e+15
1.61552e+02,3.64596e+15
1.61753e+02,3.64508e+15
1.61953e+02,3.64420e+15
1.62154e+02,3.64332e+15
1.62355e+02,3.64245e+15
1.62555e+02,3.64158e+15
1.62756e+02,3.64071e+15
1.62957e+02,3.63985e+15
1.63157e+02,3.63899e+15
1.63358e+02,3.63813e+15
1.63558e+02,3.63727e+15
1.63759e+02,3.63642e+15
1.63960e+02,3.63556e+15
1.64160e+02,3.63472e+15
1.64361e+02,3.63387e+15
1.64561e+02,3.63303e+15
1.64762e+02,3.63219e+15
1.64963e+02,3.63135e+15
1.65163e+02,3.63051e+15
1.65364e+02,3.62968e+15
1.65565e+02,3.62885e+15
1.65765e+02,3.62802e+15
1.65966e+02,3.62720e+15
1.66166e+02,3.62638e+15
1.66367e+02,3.62556e+15
1.66568e+02,3.62474e+15
1.66768e+02,3.62392e+15
1.66969e+02,3.62311e+15
1.67169e+02,3.62230e+15
1.67370e+02,3.62150e+15
1.67571e+02,3.62069e+15
1.67771e+02,3.61989e+15
1.67972e+02,3.61909e+15
1.68173e+02,3.61829e+15
1.68373e+02,3.61750e+15
1.68574e+02,3.61670e+15
1.68774e+02,3.61591e+15
1.68975e+02,3.61512e+15
1.69176e+02,3.61434e+15
1.69376e+02,3.61356e+15
1.69577e+02,3.61278e+15
1.69777e+02,3.61200e+15
1.69978e+02,3.61122e+15
1.70179e+02,3.61045e+15
1.70379e+02,3.60968e+15
1.70580e+02,3.60891e+15
1.70781e+02,3.60814e+15
1.70981e+02,3.60738e+15
1.71182e+02,3.60661e+15
1.71382e+02,3.60585e+15
1.71583e+02,3.60510e+15
1.71784e+02,3.60434e+15
1.71984e+02,3.60359e+15
1.72185e+02,3.60284e+15
1.72385e+02,3.60209e+15
1.72586e+02,3.60134e+15
1.72787e+02,3.60060e+15
1.72987e+02,3.59985e+15
1.73188e+02,3.59911e+15
1.73389e+02,3.59838e+15
1.73589e+02,3.59764e+15
1.73790e+02,3.59691e+15
1.73990e+02,3.59618e+15
1.74191e+02,3.59545e+15
1.74392e+02,3.59472e+15
1.74592e+02,3.59399e+15
1.74793e+02,3.59327e+15
1.74993e+02,3.59255e+15
1.75194e+02,3.59183e+15
1.75395e+02,3.59111e+15
1.75595e+02,3.59040e+15
1.75796e+02,3.58969e+15
1.75996e+02,3.58898e+15
1.76197e+02,3.58827e+15
1.76398e+02,3.58756e+15
1.76598e+02,3.58686e+15
1.76799e+02,3.58616e+15
1.77000e+02,3.58545e+15
1.77200e+02,3.58476e+15
1.77401e+02,3.58406e+15
1.77601e+02,3.58337e+15
1.77802e+02,3.58267e+15
1.78003e+02,3.58198e+15
1.78203e+02,3.58129e+15
1.78404e+02,3.58061e+15
1.78604e+02,3.57992e+15
1.78805e+02,3.57924e+15
1.79006e+02,3.57856e+15
1.79206e+02,3.57788e+15
1.79407e+02,3.57720e+15
1.79608e+02,3.57653e+15
1.79808e+02,3.57585e+15
1.80009e+02,3.57518e+15
1.80209e+02,3.57451e+15
1.80410e+02,3.57385e+15
1.80611e+02,3.57318e+15
1.80811e+02,3.57252e+15
1.81012e+02,3.57185e+15
1.81212e+02,3.57119e+15
1.81413e+02,3.57054e+15
1.81614e+02,3.56988e+15
1.81814e+02,3.56922e+15
1.82015e+02,3.56857e+15
1.82216e+02,3.56792e+15
1.82416e+02,3.56727e+15
1.82617e+02,3.56662e+15
1.82817e+02,3.56598e+15
1.83018e+02,3.56533e+15
1.83219e+02,3.56469e+15
1.83419e+02,3.56405e+15
1.83620e+02,3.56341e+15
1.83820e+02,3.56277e+15
1.84021e+02,3.56214e+15
1.84222e+02,3.56151e+15
1.84422e+02,3.56087e+15
1.84623e+02,3.56024e+15
1.84824e+02,3.55961e+15
1.85024e+02,3.55899e+15
1.85225e+02,3.55836e+15
1.85425e+02,3.55774e+15
1.85626e+02,3.55712e+15
1.85827e+02,3.55650e+15
1.86027e+02,3.55588e+15
1.86228e+02,3.55526e+15
1.86428e+02,3.55465e+15
1.86629e+02,3.55403e+15
1.86830e+02,3.55342e+15
1.87030e+02,3.55281e+15
1.87231e+02,3.55220e+15
1.87432e+02,3.55160e+15
1.87632e+02,3.55099e+15
1.87833e+02,3.55039e+15
1.88033e+02,3.54978e+15
1.88234e+02,3.54918e+15
1.88435e+02,3.54858e+15
1.88635e+02,3.54799e+15
1.88836e+02,3.54739e+15
1.89036e+02,3.54680e+15
1.89237e+02,3.54620e+15
1.89438e+02,3.54561e+15
1.89638e+02,3.54502e+15
1.89839e+02,3.54443e+15
1.90040e+02,3.54385e+15
1.90240e+02,3.54326e+15
1.90441e+02,3.54268e+15
1.90641e+02,3.54210e+15
1.90842e+02,3.54152e+15
1.91043e+02,3.54094e+15
1.91243e+02,3.54036e+15
1.91444e+02,3.53978e+15
1.91644e+02,3.53921e+15
1.91845e+02,3.53864e+15
1.92046e+02,3.53806e+15
1.92246e+02,3.53749e+15
1.92447e+02,3.53693e+15
1.92647e+02,3.53636e+15
1.92848e+02,3.53579e+15
1.93049e+02,3.53523e+15
1.93249e+02,3.53467e+15
1.93450e+02,3.53410e+15
1.93651e+02,3.53354e+15
1.93851e+02,3.53299e+15
1.94052e+02,3.53243e+15
1.94252e+02,3.53187e+15
1.94453e+02,3.53132e+15
1.94654e+02,3.53077e+15
1.94854e+02,3.53021e+15
1.95055e+02,3.52966e+15
1.95255e+02,3.52912e+15
1.95456e+02,3.52857e+15
1.95657e+02,3.52802e+15
1.95857e+02,3.52748e+15
1.96058e+02,3.52693e+15
1.96259e+02,3.52639e+15
1.96459e+02,3.52585e+15
1.96660e+02,3.52531e+15
1.96860e+02,3.52477e+15
1.97061e+02,3.52424e+15
1.97262e+02,3.52370e+15
1.97462e+02,3.52317e+15
1.97663e+02,3.52264e+15
1.97863e+02,3.52211e+15
1.98064e+02,3.52158e+15
1.98265e+02,3.52105e+15
1.98465e+02,3.52052e+15
1.98666e+02,3.51999e+15
1.98867e+02,3.51947e+15
1.99067e+02,3.51895e+15
1.99268e+02,3.51842e+15
1.99468e+02,3.51790e+15
1.99669e+02,3.51738e+15
1.99870e+02,3.51687e+15
2.00070e+02,3.51635e+15
2.00271e+02,3.51583e+15
2.00471e+02,3.51532e+15
2.00672e+02,3.51480e+15
2.00873e+02,3.51429e+15
2.01073e+02,3.51378e+15
2.01274e+02,3.51327e+15
2.01475e+02,3.51276e+15
2.01675e+02,3.51226e+15
2.01876e+02,3.51175e+15
2.02076e+02,3.51125e+15
2.02277e+02,3.51074e+15
2.02478e+02,3.51024e+15
2.02678e+02,3.50974e+15
2.02879e+02,3.50924e+15
2.03079e+02,3.50874e+15
2.03280e+02,3.50825e+15
2.03481e+02,3.50775e+15
2.03681e+02,3.50725e+15
2.03882e+02,3.50676e+15
2.04083e+02,3.50627e+15
2.04283e+02,3.50578e+15
2.04484e+02,3.50529e+15
2.04684e+02,3.50480e+15
2.04885e+02,3.50431e+15
2.05086e+02,3.50382e+15
2.05286e+02,3.50334e+15
2.05487e+02,3.50285e+15
2.05687e+02,3.50237e+15
2.05888e+02,3.50189e+15
2.06089e+02,3.50141e+15
2.06289e+02,3.50093e+15
2.06490e+02,3.50045e+15
2.06691e+02,3.49997e+15
2.06891e+02,3.49949e+15
2.07092e+02,3.49902e+15
2.07292e+02,3.49854e+15
2.07493e+02,3.49807e+15
2.07694e+02,3.49760e+15
2.07894e+02,3.49713e+15
2.08095e+02,3.49666e+15
2.08295e+02,3.49619e+15
2.08496e+02,3.49572e+15
2.08697e+02,3.49525e+15
2.08897e+02,3.49479e+15
2.09098e+02,3.49432e+15
2.09299e+02,3.49386e+15
2.09499e+02,3.49340e+15
2.09700e+02,3.49294e+15
2.09900e+02,3.49248e+15
2.10101e+02,3.49202e+15
2.10302e+02,3.49156e+15
2.10502e+02,3.49110e+15
2.10703e+02,3.49065e+15
2.10903e+02,3.49019e+15
2.11104e+02,3.48974e+15
2.11305e+02,3.48929e+15
2.11505e+02,3.48883e+15
2.11706e+02,3.48838e+15
2.11906e+02,3.48793e+15
2.12107e+02,3.48748e+15
2.12308e+02,3.48704e+15
2.12508e+02,3.48659e+15
2.12709e+02,3.48614e+15
2.12910e+02,3.48570e+15
2.13110e+02,3.48526e+15
2.13311e+02,3.48481e+15
2.13511e+02,3.48437e+15
2.13712e+02,3.48393e+15
2.13913e+02,3.48349e+15
2.14113e+02,3.48305e+15
2.14314e+02,3.48262e+15
2.14514e+02,3.48218e+15
2.14715e+02,3.48174e+15
2.14916e+02,3.48131e+15
2.15116e+02,3.48087e+15
2.15317e+02,3.48044e+15
2.15518e+02,3.48001e+15
2.15718e+02,3.47958e+15
2.15919e+02,3.47915e+15
2.16119e+02,3.47872e+15
2.16320e+02,3.47829e+15
2.16521e+02,3.47787e+15
2.16721e+02,3.47744e+15
2.16922e+02,3.47701e+15
2.17122e+02,3.47659e+15
2.17323e+02,3.47617e+15
2.17524e+02,3.47574e+15
2.17724e+02,3.47532e+15
2.17925e+02,3.47490e+15
2.18126e+02,3.47448e+15
2.18326e+02,3.47406e+15
2.18527e+02,3.47365e+15
2.18727e+02,3.47323e+15
2.18928e+02,3.47281e+15
2.19129e+02,3.47240e+15
2.19329e+02,3.47199e+15
2.19530e+02,3.47157e+15
2.19730e+02,3.47116e+15
2.19931e+02,3.47075e+15
2.20132e+02,3.47034e+15
2.20332e+02,3.46993e+15
2.20533e+02,3.46952e+15
2.20734e+02,3.46911e+15
2.20934e+02,3.46871e+15
2.21135e+02,3.46830e+15
2.21335e+02,3.46789e+15
2.21536e+02,3.46749e+15
2.21737e+02,3.46709e+15
2.21937e+02,3.46668e+15
2.22138e+02,3.46628e+15
2.22338e+02,3.46588e+15
2.22539e+02,3.46548e+15
2.22740e+02,3.46508e+15
2.22940e+02,3.46468e+15
2.23141e+02,3.46429e+15
2.23342e+02,3.46389e+15
2.23542e+02,3.46350e+15
2.23743e+02,3.46310e+15
2.23943e+02,3.46271e+15
2.24144e+02,3.46231e+15
2.24345e+02,3.46192e+15
2.24545e+02,3.46153e+15
2.24746e+02,3.46114e+15
2.24946e+02,3.46075e+15
2.25147e+02,3.46036e+15
2.25348e+02,3.45997e+15
2.25548e+02,3.45958e+15
2.25749e+02,3.45920e+15
2.25950e+02,3.45881e+15
2.26150e+02,3.45843e+15
2.26351e+02,3.45804e+15
2.26551e+02,3.45766e+15
2.26752e+02,3.45728e+15
2.26953e+02,3.45690e+15
2.27153e+02,3.45652e+15
2.27354e+02,3.45614e+15
2.27554e+02,3.45576e+15
2.27755e+02,3.45538e+15
2.27956e+02,3.45500e+15
2.28156e+02,3.45462e+15
2.28357e+02,3.45425e+15
2.28557e+02,3.45387e+15
2.28758e+02,3.45350e+15
2.28959e+02,3.45312e+15
2.29159e+02,3.45275e+15
2.29360e+02,3.45238e+15
2.29561e+02,3.45201e+15
2.29761e+02,3.45164e+15
2.29962e+02,3.45127e+15
2.30162e+02,3.45090e+15
2.30363e+02,3.45053e+15
2.30564e+02,3.45016e+15
2.30764e+02,3.44979e+15
2.30965e+02,3.44943e+15
2.31165e+02,3.44906e+15
2.31366e+02,3.44870e+15
2.31567e+02,3.44833e+15
2.31767e+02,3.44797e+15
2.31968e+02,3.44761e+15
2.32169e+02,3.44725e+15
2.32369e+02,3.44689e+15
2.32570e+02,3.44653e+15
2.32770e+02,3.44617e+15
2.32971e+02,3.44581e+15
2.33172e+02,3.44545e+15
2.33372e+02,3.44509e+15
2.33573e+02,3.44474e+15
2.33773e+02,3.44438e+15
2.33974e+02,3.44403e+15
2.34175e+02,3.44367e+15
