P,Teff
5.5794930e-04,9.9959574e-01
5.7094560e-04,9.9959202e-01
5.8424470e-04,9.9958826e-01
5.9785350e-04,9.9958447e-01
6.1177930e-04,9.9958064e-01
6.2602940e-04,9.9957678e-01
6.4061150e-04,9.9957288e-01
6.5553330e-04,9.9956894e-01
6.7080260e-04,9.9956497e-01
6.8642760e-04,9.9956097e-01
7.0241660e-04,9.9955693e-01
7.1877800e-04,9.9955284e-01
7.3552040e-04,9.9954873e-01
7.5265290e-04,9.9954457e-01
7.7018450e-04,9.9954038e-01
7.8812440e-04,9.9953615e-01
8.0648210e-04,9.9953188e-01
8.2526750e-04,9.9952757e-01
8.4449050e-04,9.9952322e-01
8.6416120e-04,9.9951883e-01
8.8429010e-04,9.9951440e-01
9.0488780e-04,9.9950993e-01
9.2596540e-04,9.9950542e-01
9.4753390e-04,9.9950087e-01
9.6960480e-04,9.9949627e-01
9.9218980e-04,9.9949164e-01
1.0153010e-03,9.9948696e-01
1.0389500e-03,9.9948224e-01
1.0631510e-03,9.9947747e-01
1.0879140e-03,9.9947266e-01
1.1132550e-03,9.9946781e-01
1.1391860e-03,9.9946292e-01
1.1657210e-03,9.9945798e-01
1.1928740e-03,9.9945299e-01
1.2206600e-03,9.9944796e-01
1.2490930e-03,9.9944288e-01
1.2781880e-03,9.9943776e-01
1.3079610e-03,9.9943258e-01
1.3384270e-03,9.9942737e-01
1.3696030e-03,9.9942210e-01
1.4015050e-03,9.9941679e-01
1.4341510e-03,9.9941142e-01
1.4675560e-03,9.9940601e-01
1.5017400e-03,9.9940055e-01
1.5367200e-03,9.9939504e-01
1.5725150e-03,9.9938948e-01
1.6091430e-03,9.9938387e-01
1.6466250e-03,9.9937820e-01
1.6849800e-03,9.9937249e-01
1.7242280e-03,9.9936672e-01
1.7643910e-03,9.9936090e-01
1.8054890e-03,9.9935503e-01
1.8475440e-03,9.9934910e-01
1.8905790e-03,9.9934312e-01
1.9346160e-03,9.9933709e-01
1.9796790e-03,9.9933100e-01
2.0257920e-03,9.9932485e-01
2.0729780e-03,9.9931865e-01
2.1212640e-03,9.9931239e-01
2.1706750e-03,9.9930607e-01
2.2212360e-03,9.9929970e-01
2.2729750e-03,9.9929327e-01
2.3259200e-03,9.9928678e-01
2.3800980e-03,9.9928023e-01
2.4355370e-03,9.9927362e-01
2.4922680e-03,9.9926695e-01
2.5503200e-03,9.9926022e-01
2.6097250e-03,9.9925343e-01
2.6705130e-03,9.9924658e-01
2.7327180e-03,9.9923966e-01
2.7963710e-03,9.9923269e-01
2.8615070e-03,9.9922565e-01
2.9281600e-03,9.9921854e-01
2.9963650e-03,9.9921137e-01
3.0661600e-03,9.9920413e-01
3.1375800e-03,9.9919683e-01
3.2106630e-03,9.9918946e-01
3.2854490e-03,9.9918203e-01
3.3619770e-03,9.9917453e-01
3.4402880e-03,9.9916695e-01
3.5204220e-03,9.9915932e-01
3.6024230e-03,9.9915161e-01
3.6863350e-03,9.9914383e-01
3.7722000e-03,9.9913598e-01
3.8600660e-03,9.9912806e-01
3.9499790e-03,9.9912006e-01
4.0419850e-03,9.9911200e-01
4.1361350e-03,9.9910386e-01
4.2324780e-03,9.9909565e-01
4.3310650e-03,9.9908736e-01
4.4319490e-03,9.9907900e-01
4.5351820e-03,9.9907056e-01
4.6408200e-03,9.9906205e-01
4.7489190e-03,9.9905345e-01
4.8595350e-03,9.9904479e-01
4.9727290e-03,9.9903604e-01
5.0885580e-03,9.9902721e-01
5.2070860e-03,9.9901830e-01
5.3283750e-03,9.9900931e-01
5.4524880e-03,9.9900024e-01
5.5794930e-03,9.9899109e-01
5.7094560e-03,9.9898186e-01
5.8424470e-03,9.9897254e-01
5.9785350e-03,9.9896314e-01
6.1177930e-03,9.9895365e-01
6.2602940e-03,9.9894408e-01
6.4061150e-03,9.9893442e-01
6.5553330e-03,9.9892467e-01
6.7080260e-03,9.9891483e-01
6.8642760e-03,9.9890491e-01
7.0241660e-03,9.9889489e-01
7.1877800e-03,9.9888479e-01
7.3552040e-03,9.9887459e-01
7.5265290e-03,9.9886431e-01
7.7018450e-03,9.9885392e-01
7.8812440e-03,9.9884345e-01
8.0648210e-03,9.9883288e-01
8.2526750e-03,9.9882221e-01
8.4449050e-03,9.9881146e-01
8.6416120e-03,9.9880060e-01
8.8429010e-03,9.9878964e-01
9.0488780e-03,9.9877859e-01
9.2596540e-03,9.9876743e-01
9.4753390e-03,9.9875618e-01
9.6960480e-03,9.9874482e-01
9.9218980e-03,9.9873337e-01
1.0153010e-02,9.9872180e-01
1.0389500e-02,9.9871014e-01
1.0631510e-02,9.9869837e-01
1.0879140e-02,9.9868649e-01
1.1132550e-02,9.9867451e-01
1.1391860e-02,9.9866242e-01
1.1657210e-02,9.9865022e-01
1.1928740e-02,9.9863791e-01
1.2206600e-02,9.9862549e-01
1.2490930e-02,9.9861295e-01
1.2781880e-02,9.9860032e-01
1.3079610e-02,9.9858755e-01
1.3384270e-02,9.9857468e-01
1.3696030e-02,9.9856170e-01
1.4015050e-02,9.9854859e-01
1.4341510e-02,9.9853537e-01
1.4675560e-02,9.9852203e-01
1.5017400e-02,9.9850857e-01
1.5367200e-02,9.9849499e-01
1.5725150e-02,9.9848129e-01
1.6091430e-02,9.9846747e-01
1.6466250e-02,9.9845352e-01
1.6849800e-02,9.9843944e-01
1.7242280e-02,9.9842525e-01
1.7643910e-02,9.9841092e-01
1.8054890e-02,9.9839647e-01
1.8475440e-02,9.9838188e-01
1.8905790e-02,9.9836718e-01
1.9346160e-02,9.9835232e-01
1.9796790e-02,9.9833735e-01
2.0257920e-02,9.9832224e-01
2.0729780e-02,9.9830699e-01
2.1212640e-02,9.9829161e-01
2.1706750e-02,9.9827609e-01
2.2212360e-02,9.9826043e-01
2.2729750e-02,9.9824464e-01
2.3259200e-02,9.9822871e-01
2.3800980e-02,9.9821262e-01
2.4355370e-02,9.9819640e-01
2.4922680e-02,9.9818004e-01
2.5503200e-02,9.9816353e-01
2.6097250e-02,9.9814687e-01
2.6705130e-02,9.9813005e-01
2.7327180e-02,9.9811310e-01
2.7963710e-02,9.9809599e-01
2.8615070e-02,9.9807874e-01
2.9281600e-02,9.9806133e-01
2.9963650e-02,9.9804376e-01
3.0661600e-02,9.9802604e-01
3.1375800e-02,9.9800816e-01
3.2106630e-02,9.9799012e-01
3.2854490e-02,9.9797193e-01
3.3619770e-02,9.9795357e-01
3.4402880e-02,9.9793505e-01
3.5204220e-02,9.9791637e-01
3.6024230e-02,9.9789751e-01
3.6863350e-02,9.9787850e-01
3.7722000e-02,9.9785931e-01
3.8600660e-02,9.9783996e-01
3.9499790e-02,9.9782043e-01
4.0419850e-02,9.9780074e-01
4.1361350e-02,9.9778086e-01
4.2324780e-02,9.9776083e-01
4.3310650e-02,9.9774060e-01
4.4319490e-02,9.9772020e-01
4.5351820e-02,9.9769963e-01
4.6408200e-02,9.9767886e-01
4.7489190e-02,9.9765791e-01
4.8595350e-02,9.9763678e-01
4.9727290e-02,9.9761547e-01
5.0885580e-02,9.9759398e-01
5.2070860e-02,9.9757228e-01
5.3283750e-02,9.9755041e-01
5.4524880e-02,9.9752834e-01
5.5794930e-02,9.9750607e-01
5.7094560e-02,9.9748361e-01
5.8424470e-02,9.9746095e-01
5.9785350e-02,9.9743810e-01
6.1177930e-02,9.9741505e-01
6.2602940e-02,9.9739180e-01
6.4061150e-02,9.9736834e-01
6.5553330e-02,9.9734467e-01
6.7080260e-02,9.9732080e-01
6.8642760e-02,9.9729673e-01
7.0241660e-02,9.9727244e-01
7.1877800e-02,9.9724794e-01
7.3552040e-02,9.9722323e-01
7.5265290e-02,9.9719829e-01
7.7018450e-02,9.9717316e-01
7.8812440e-02,9.9714780e-01
8.0648210e-02,9.9712220e-01
8.2526750e-02,9.9709640e-01
8.4449050e-02,9.9707037e-01
8.6416120e-02,9.9704412e-01
8.8429010e-02,9.9701764e-01
9.0488780e-02,9.9699092e-01
9.2596540e-02,9.9696398e-01
9.4753390e-02,9.9693681e-01
9.6960480e-02,9.9690938e-01
9.9218980e-02,9.9688175e-01
1.0153010e-01,9.9685387e-01
1.0389500e-01,9.9682573e-01
1.0631510e-01,9.9679735e-01
1.0879140e-01,9.9676874e-01
1.1132550e-01,9.9673989e-01
1.1391860e-01,9.9671079e-01
1.1657210e-01,9.9668143e-01
1.1928740e-01,9.9665180e-01
1.2206600e-01,9.9662195e-01
1.2490930e-01,9.9659182e-01
1.2781880e-01,9.9656145e-01
1.3079610e-01,9.9653080e-01
1.3384270e-01,9.9649989e-01
1.3696030e-01,9.9646873e-01
1.4015050e-01,9.9643731e-01
1.4341510e-01,9.9640560e-01
1.4675560e-01,9.9637363e-01
1.5017400e-01,9.9634137e-01
1.5367200e-01,9.9630885e-01
1.5725150e-01,9.9627606e-01
1.6091430e-01,9.9624297e-01
1.6466250e-01,9.9620964e-01
1.6849800e-01,9.9617598e-01
1.7242280e-01,9.9614207e-01
1.7643910e-01,9.9610785e-01
1.8054890e-01,9.9607333e-01
1.8475440e-01,9.9603855e-01
1.8905790e-01,9.9600346e-01
1.9346160e-01,9.9596805e-01
1.9796790e-01,9.9593236e-01
2.0257920e-01,9.9589638e-01
2.0729780e-01,9.9586010e-01
2.1212640e-01,9.9582350e-01
2.1706750e-01,9.9578660e-01
2.2212360e-01,9.9574938e-01
2.2729750e-01,9.9571185e-01
2.3259200e-01,9.9567399e-01
2.3800980e-01,9.9563585e-01
2.4355370e-01,9.9559735e-01
2.4922680e-01,9.9555856e-01
2.5503200e-01,9.9551944e-01
2.6097250e-01,9.9547996e-01
2.6705130e-01,9.9544021e-01
2.7327180e-01,9.9540006e-01
2.7963710e-01,9.9535963e-01
2.8615070e-01,9.9531885e-01
2.9281600e-01,9.9527770e-01
2.9963650e-01,9.9523623e-01
3.0661600e-01,9.9519442e-01
3.1375800e-01,9.9515229e-01
3.2106630e-01,9.9510975e-01
3.2854490e-01,9.9506691e-01
3.3619770e-01,9.9502370e-01
3.4402880e-01,9.9498014e-01
3.5204220e-01,9.9493620e-01
3.6024230e-01,9.9489192e-01
3.6863350e-01,9.9484725e-01
3.7722000e-01,9.9480223e-01
3.8600660e-01,9.9475682e-01
3.9499790e-01,9.9471106e-01
4.0419850e-01,9.9466493e-01
4.1361350e-01,9.9461841e-01
4.2324780e-01,9.9457153e-01
4.3310650e-01,9.9452424e-01
4.4319490e-01,9.9447658e-01
4.5351820e-01,9.9442852e-01
4.6408200e-01,9.9438008e-01
4.7489190e-01,9.9433127e-01
4.8595350e-01,9.9428203e-01
4.9727290e-01,9.9423238e-01
5.0885580e-01,9.9418234e-01
5.2070860e-01,9.9413193e-01
5.3283750e-01,9.9408108e-01
5.4524880e-01,9.9402984e-01
5.5794930e-01,9.9397817e-01
5.7094560e-01,9.9392605e-01
5.8424470e-01,9.9387359e-01
5.9785350e-01,9.9382063e-01
6.1177930e-01,9.9376733e-01
6.2602940e-01,9.9371352e-01
6.4061150e-01,9.9365936e-01
6.5553330e-01,9.9360468e-01
6.7080260e-01,9.9354965e-01
6.8642760e-01,9.9349416e-01
7.0241660e-01,9.9343820e-01
7.1877800e-01,9.9338182e-01
7.3552040e-01,9.9332497e-01
7.5265290e-01,9.9326769e-01
7.7018450e-01,9.9320994e-01
7.8812440e-01,9.9315176e-01
8.0648210e-01,9.9309309e-01
8.2526750e-01,9.9303400e-01
8.4449050e-01,9.9297441e-01
8.6416120e-01,9.9291439e-01
8.8429010e-01,9.9285386e-01
9.0488780e-01,9.9279290e-01
9.2596540e-01,9.9273143e-01
9.4753390e-01,9.9266952e-01
9.6960480e-01,9.9260710e-01
9.9218980e-01,9.9254422e-01
1.0153010e+00,9.9248083e-01
1.0389500e+00,9.9241692e-01
1.0631510e+00,9.9235255e-01
1.0879140e+00,9.9228772e-01
1.1132550e+00,9.9222237e-01
1.1391860e+00,9.9215648e-01
1.1657210e+00,9.9209012e-01
1.1928740e+00,9.9202329e-01
1.2206600e+00,9.9195592e-01
1.2490930e+00,9.9188801e-01
1.2781880e+00,9.9181962e-01
1.3079610e+00,9.9175068e-01
1.3384270e+00,9.9168118e-01
1.3696030e+00,9.9161119e-01
1.4015050e+00,9.9154073e-01
1.4341510e+00,9.9146970e-01
1.4675560e+00,9.9139810e-01
1.5017400e+00,9.9132601e-01
1.5367200e+00,9.9125342e-01
1.5725150e+00,9.9118018e-01
1.6091430e+00,9.9110644e-01
1.6466250e+00,9.9103219e-01
1.6849800e+00,9.9095736e-01
1.7242280e+00,9.9088203e-01
1.7643910e+00,9.9080602e-01
1.8054890e+00,9.9072958e-01
1.8475440e+00,9.9065254e-01
1.8905790e+00,9.9057490e-01
1.9346160e+00,9.9049666e-01
1.9796790e+00,9.9041790e-01
2.0257920e+00,9.9033861e-01
2.0729780e+00,9.9025871e-01
2.1212640e+00,9.9017820e-01
2.1706750e+00,9.9009716e-01
2.2212360e+00,9.9001549e-01
2.2729750e+00,9.8993320e-01
2.3259200e+00,9.8985037e-01
2.3800980e+00,9.8976701e-01
2.4355370e+00,9.8968291e-01
2.4922680e+00,9.8959827e-01
2.5503200e+00,9.8951310e-01
2.6097250e+00,9.8942728e-01
2.6705130e+00,9.8934081e-01
2.7327180e+00,9.8925380e-01
2.7963710e+00,9.8916613e-01
2.8615070e+00,9.8907791e-01
2.9281600e+00,9.8898903e-01
2.9963650e+00,9.8889949e-01
3.0661600e+00,9.8880939e-01
3.1375800e+00,9.8871863e-01
3.2106630e+00,9.8862731e-01
3.2854490e+00,9.8853532e-01
3.3619770e+00,9.8844265e-01
3.4402880e+00,9.8834941e-01
3.5204220e+00,9.8825549e-01
3.6024230e+00,9.8816089e-01
3.6863350e+00,9.8806572e-01
3.7722000e+00,9.8796986e-01
3.8600660e+00,9.8787343e-01
3.9499790e+00,9.8777630e-01
4.0419850e+00,9.8767848e-01
4.1361350e+00,9.8758008e-01
4.2324780e+00,9.8748097e-01
4.3310650e+00,9.8738130e-01
4.4319490e+00,9.8728091e-01
4.5351820e+00,9.8717981e-01
4.6408200e+00,9.8707814e-01
4.7489190e+00,9.8697575e-01
4.8595350e+00,9.8687264e-01
4.9727290e+00,9.8676894e-01
5.0885580e+00,9.8666467e-01
5.2070860e+00,9.8655953e-01
5.3283750e+00,9.8645381e-01
5.4524880e+00,9.8634735e-01
5.5794930e+00,9.8624030e-01
5.7094560e+00,9.8613253e-01
5.8424470e+00,9.8602401e-01
5.9785350e+00,9.8591491e-01
6.1177930e+00,9.8580507e-01
6.2602940e+00,9.8569464e-01
6.4061150e+00,9.8558347e-01
6.5553330e+00,9.8547156e-01
6.7080260e+00,9.8535905e-01
6.8642760e+00,9.8524579e-01
7.0241660e+00,9.8513178e-01
7.1877800e+00,9.8501718e-01
7.3552040e+00,9.8490183e-01
7.5265290e+00,9.8478571e-01
7.7018450e+00,9.8466901e-01
7.8812440e+00,9.8455155e-01
8.0648210e+00,9.8443350e-01
8.2526750e+00,9.8431469e-01
8.4449050e+00,9.8419512e-01
8.6416120e+00,9.8407495e-01
8.8429010e+00,9.8395402e-01
9.0488780e+00,9.8383231e-01
9.2596540e+00,9.8371003e-01
9.4753390e+00,9.8358698e-01
9.6960480e+00,9.8346334e-01
9.9218980e+00,9.8333873e-01
1.0153010e+01,9.8321374e-01
1.0389500e+01,9.8308778e-01
1.0631510e+01,9.8296123e-01
1.0879140e+01,9.8283412e-01
1.1132550e+01,9.8270602e-01
1.1391860e+01,9.8257735e-01
1.1657210e+01,9.8244811e-01
1.1928740e+01,9.8231787e-01
1.2206600e+01,9.8218729e-01
1.2490930e+01,9.8205570e-01
1.2781880e+01,9.8192355e-01
1.3079610e+01,9.8179061e-01
1.3384270e+01,9.8165712e-01
1.3696030e+01,9.8152284e-01
1.4015050e+01,9.8138778e-01
1.4341510e+01,9.8125216e-01
1.4675560e+01,9.8111576e-01
1.5017400e+01,9.8097857e-01
1.5367200e+01,9.8084084e-01
1.5725150e+01,9.8070233e-01
1.6091430e+01,9.8056329e-01
1.6466250e+01,9.8042345e-01
1.6849800e+01,9.8028283e-01
1.7242280e+01,9.8014168e-01
1.7643910e+01,9.7999976e-01
1.8054890e+01,9.7985705e-01
1.8475440e+01,9.7971381e-01
1.8905790e+01,9.7957008e-01
1.9346160e+01,9.7942528e-01
1.9796790e+01,9.7927998e-01
2.0257920e+01,9.7913390e-01
2.0729780e+01,9.7898732e-01
2.1212640e+01,9.7883997e-01
2.1706750e+01,9.7869213e-01
2.2212360e+01,9.7854352e-01
2.2729750e+01,9.7839412e-01
2.3259200e+01,9.7824427e-01
2.3800980e+01,9.7809364e-01
2.4355370e+01,9.7794223e-01
2.4922680e+01,9.7779037e-01
2.5503200e+01,9.7763773e-01
2.6097250e+01,9.7748465e-01
2.6705130e+01,9.7733082e-01
2.7327180e+01,9.7717655e-01
2.7963710e+01,9.7702117e-01
2.8615070e+01,9.7686572e-01
2.9281600e+01,9.7670918e-01
2.9963650e+01,9.7655222e-01
3.0661600e+01,9.7639485e-01
3.1375800e+01,9.7623674e-01
3.2106630e+01,9.7607788e-01
3.2854490e+01,9.7591862e-01
3.3619770e+01,9.7575863e-01
3.4402880e+01,9.7559827e-01
3.5204220e+01,9.7543718e-01
3.6024230e+01,9.7527538e-01
3.6863350e+01,9.7511320e-01
3.7722000e+01,9.7495030e-01
3.8600660e+01,9.7478706e-01
3.9499790e+01,9.7462311e-01
4.0419850e+01,9.7445844e-01
4.1361350e+01,9.7429344e-01
4.2324780e+01,9.7412816e-01
4.3310650e+01,9.7396176e-01
4.4319490e+01,9.7379547e-01
4.5351820e+01,9.7362807e-01
4.6408200e+01,9.7346083e-01
4.7489190e+01,9.7329247e-01
4.8595350e+01,9.7312387e-01
4.9727290e+01,9.7295499e-01
5.0885580e+01,9.7278545e-01
5.2070860e+01,9.7261526e-01
5.3283750e+01,9.7244482e-01
5.4524880e+01,9.7227374e-01
5.5794930e+01,9.7210244e-01
5.7094560e+01,9.7193051e-01
5.8424470e+01,9.7175839e-01
5.9785350e+01,9.7158561e-01
6.1177930e+01,9.7141269e-01
6.2602940e+01,9.7123915e-01
6.4061150e+01,9.7106543e-01
6.5553330e+01,9.7089112e-01
6.7080260e+01,9.7071669e-01
6.8642760e+01,9.7054165e-01
7.0241660e+01,9.7036602e-01
7.1877800e+01,9.7019028e-01
7.3552040e+01,9.7001447e-01
7.5265290e+01,9.6983805e-01
7.7018450e+01,9.6966160e-01
7.8812440e+01,9.6948458e-01
8.0648210e+01,9.6930699e-01
8.2526750e+01,9.6912940e-01
8.4449050e+01,9.6895178e-01
8.6416120e+01,9.6877361e-01
8.8429010e+01,9.6859546e-01
9.0488780e+01,9.6841677e-01
9.2596540e+01,9.6823812e-01
9.4753390e+01,9.6805899e-01
9.6960480e+01,9.6787989e-01
9.9218980e+01,9.6770028e-01
1.0153010e+02,9.6752079e-01
1.0389500e+02,9.6734078e-01
1.0631510e+02,9.6716091e-01
1.0879140e+02,9.6698114e-01
1.1132550e+02,9.6680094e-01
1.1391860e+02,9.6662025e-01
1.1657210e+02,9.6643975e-01
1.1928740e+02,9.6625940e-01
1.2206600e+02,9.6607864e-01
1.2490930e+02,9.6589806e-01
1.2781880e+02,9.6571709e-01
1.3079610e+02,9.6553635e-01
1.3384270e+02,9.6535587e-01
1.3696030e+02,9.6517500e-01
1.4015050e+02,9.6499437e-01
1.4341510e+02,9.6481340e-01
1.4675560e+02,9.6463273e-01
1.5017400e+02,9.6445169e-01
1.5367200e+02,9.6427170e-01
1.5725150e+02,9.6409065e-01
1.6091430e+02,9.6391069e-01
1.6466250e+02,9.6372967e-01
1.6849800e+02,9.6354978e-01
1.7242280e+02,9.6336961e-01
1.7643910e+02,9.6318984e-01
1.8054890e+02,9.6300976e-01
1.8475440e+02,9.6283015e-01
1.8905790e+02,9.6265106e-01
1.9346160e+02,9.6247166e-01
1.9796790e+02,9.6229280e-01
2.0257920e+02,9.6211444e-01
2.0729780e+02,9.6193588e-01
2.1212640e+02,9.6175783e-01
2.1706750e+02,9.6157959e-01
