P,Teff
2.4922680e-04,9.9996889e-03
2.5503200e-04,9.9996845e-03
2.6097250e-04,9.9996801e-03
2.6705130e-04,9.9996756e-03
2.7327180e-04,9.9996710e-03
2.7963710e-04,9.9996664e-03
2.8615070e-04,9.9996617e-03
2.9281600e-04,9.9996570e-03
2.9963650e-04,9.9996522e-03
3.0661600e-04,9.9996473e-03
3.1375800e-04,9.9996423e-03
3.2106630e-04,9.9996373e-03
3.2854490e-04,9.9996322e-03
3.3619770e-04,9.9996270e-03
3.4402880e-04,9.9996218e-03
3.5204220e-04,9.9996165e-03
3.6024230e-04,9.9996111e-03
3.6863350e-04,9.9996056e-03
3.7722000e-04,9.9996001e-03
3.8600660e-04,9.9995944e-03
3.9499790e-04,9.9995887e-03
4.0419850e-04,9.9995830e-03
4.1361350e-04,9.9995771e-03
4.2324780e-04,9.9995712e-03
4.3310650e-04,9.9995651e-03
4.4319490e-04,9.9995590e-03
4.5351820e-04,9.9995528e-03
4.6408200e-04,9.9995465e-03
4.7489190e-04,9.9995402e-03
4.8595350e-04,9.9995337e-03
4.9727290e-04,9.9995271e-03
5.0885580e-04,9.9995205e-03
5.2070860e-04,9.9995138e-03
5.3283750e-04,9.9995069e-03
5.4524880e-04,9.9995000e-03
5.5794930e-04,9.9994930e-03
5.7094560e-04,9.9994858e-03
5.8424470e-04,9.9994786e-03
5.9785350e-04,9.9994713e-03
6.1177930e-04,9.9994639e-03
6.2602940e-04,9.9994563e-03
6.4061150e-04,9.9994487e-03
6.5553330e-04,9.9994410e-03
6.7080260e-04,9.9994331e-03
6.8642760e-04,9.9994251e-03
7.0241660e-04,9.9994170e-03
7.1877800e-04,9.9994088e-03
7.3552040e-04,9.9994006e-03
7.5265290e-04,9.9993921e-03
7.7018450e-04,9.9993836e-03
7.8812440e-04,9.9993749e-03
8.0648210e-04,9.9993661e-03
8.2526750e-04,9.9993572e-03
8.4449050e-04,9.9993482e-03
8.6416120e-04,9.9993390e-03
8.8429010e-04,9.9993297e-03
9.0488780e-04,9.9993203e-03
9.2596540e-04,9.9993108e-03
9.4753390e-04,9.9993011e-03
9.6960480e-04,9.9992913e-03
9.9218980e-04,9.9992813e-03
1.0153010e-03,9.9992712e-03
1.0389500e-03,9.9992610e-03
1.0631510e-03,9.9992506e-03
1.0879140e-03,9.9992400e-03
1.1132550e-03,9.9992294e-03
1.1391860e-03,9.9992186e-03
1.1657210e-03,9.9992075e-03
1.1928740e-03,9.9991964e-03
1.2206600e-03,9.9991851e-03
1.2490930e-03,9.9991737e-03
1.2781880e-03,9.9991621e-03
1.3079610e-03,9.9991503e-03
1.3384270e-03,9.9991384e-03
1.3696030e-03,9.9991263e-03
1.4015050e-03,9.9991140e-03
1.4341510e-03,9.9991015e-03
1.4675560e-03,9.9990889e-03
1.5017400e-03,9.9990761e-03
1.5367200e-03,9.9990631e-03
1.5725150e-03,9.9990500e-03
1.6091430e-03,9.9990366e-03
1.6466250e-03,9.9990231e-03
1.6849800e-03,9.9990094e-03
1.7242280e-03,9.9989954e-03
1.7643910e-03,9.9989813e-03
1.8054890e-03,9.9989670e-03
1.8475440e-03,9.9989525e-03
1.8905790e-03,9.9989378e-03
1.9346160e-03,9.9989228e-03
1.9796790e-03,9.9989077e-03
2.0257920e-03,9.9988924e-03
2.0729780e-03,9.9988768e-03
2.1212640e-03,9.9988611e-03
2.1706750e-03,9.9988450e-03
2.2212360e-03,9.9988288e-03
2.2729750e-03,9.9988124e-03
2.3259200e-03,9.9987957e-03
2.3800980e-03,9.9987788e-03
2.4355370e-03,9.9987616e-03
2.4922680e-03,9.9987442e-03
2.5503200e-03,9.9987266e-03
2.6097250e-03,9.9987087e-03
2.6705130e-03,9.9986906e-03
2.7327180e-03,9.9986721e-03
2.7963710e-03,9.9986535e-03
2.8615070e-03,9.9986346e-03
2.9281600e-03,9.9986154e-03
2.9963650e-03,9.9985960e-03
3.0661600e-03,9.9985763e-03
3.1375800e-03,9.9985563e-03
3.2106630e-03,9.9985360e-03
3.2854490e-03,9.9985154e-03
3.3619770e-03,9.9984945e-03
3.4402880e-03,9.9984734e-03
3.5204220e-03,9.9984520e-03
3.6024230e-03,9.9984302e-03
3.6863350e-03,9.9984082e-03
3.7722000e-03,9.9983858e-03
3.8600660e-03,9.9983632e-03
3.9499790e-03,9.9983401e-03
4.0419850e-03,9.9983169e-03
4.1361350e-03,9.9982932e-03
4.2324780e-03,9.9982693e-03
4.3310650e-03,9.9982450e-03
4.4319490e-03,9.9982203e-03
4.5351820e-03,9.9981953e-03
4.6408200e-03,9.9981700e-03
4.7489190e-03,9.9981443e-03
4.8595350e-03,9.9981182e-03
4.9727290e-03,9.9980918e-03
5.0885580e-03,9.9980650e-03
5.2070860e-03,9.9980378e-03
5.3283750e-03,9.9980103e-03
5.4524880e-03,9.9979823e-03
5.5794930e-03,9.9979541e-03
5.7094560e-03,9.9979253e-03
5.8424470e-03,9.9978961e-03
5.9785350e-03,9.9978666e-03
6.1177930e-03,9.9978367e-03
6.2602940e-03,9.9978063e-03
6.4061150e-03,9.9977755e-03
6.5553330e-03,9.9977443e-03
6.7080260e-03,9.9977127e-03
6.8642760e-03,9.9976805e-03
7.0241660e-03,9.9976480e-03
7.1877800e-03,9.9976150e-03
7.3552040e-03,9.9975815e-03
7.5265290e-03,9.9975475e-03
7.7018450e-03,9.9975131e-03
7.8812440e-03,9.9974782e-03
8.0648210e-03,9.9974428e-03
8.2526750e-03,9.9974070e-03
8.4449050e-03,9.9973705e-03
8.6416120e-03,9.9973336e-03
8.8429010e-03,9.9972962e-03
9.0488780e-03,9.9972583e-03
9.2596540e-03,9.9972198e-03
9.4753390e-03,9.9971807e-03
9.6960480e-03,9.9971412e-03
9.9218980e-03,9.9971011e-03
1.0153010e-02,9.9970604e-03
1.0389500e-02,9.9970192e-03
1.0631510e-02,9.9969773e-03
1.0879140e-02,9.9969349e-03
1.1132550e-02,9.9968919e-03
1.1391860e-02,9.9968483e-03
1.1657210e-02,9.9968040e-03
1.1928740e-02,9.9967592e-03
1.2206600e-02,9.9967137e-03
1.2490930e-02,9.9966677e-03
1.2781880e-02,9.9966209e-03
1.3079610e-02,9.9965736e-03
1.3384270e-02,9.9965254e-03
1.3696030e-02,9.9964767e-03
1.4015050e-02,9.9964273e-03
1.4341510e-02,9.9963772e-03
1.4675560e-02,9.9963263e-03
1.5017400e-02,9.9962749e-03
1.5367200e-02,9.9962226e-03
1.5725150e-02,9.9961697e-03
1.6091430e-02,9.9961160e-03
1.6466250e-02,9.9960615e-03
1.6849800e-02,9.9960063e-03
1.7242280e-02,9.9959502e-03
1.7643910e-02,9.9958934e-03
1.8054890e-02,9.9958359e-03
1.8475440e-02,9.9957775e-03
1.8905790e-02,9.9957183e-03
1.9346160e-02,9.9956583e-03
1.9796790e-02,9.9955974e-03
2.0257920e-02,9.9955356e-03
2.0729780e-02,9.9954732e-03
2.1212640e-02,9.9954096e-03
2.1706750e-02,9.9953453e-03
2.2212360e-02,9.9952801e-03
2.2729750e-02,9.9952139e-03
2.3259200e-02,9.9951468e-03
2.3800980e-02,9.9950787e-03
2.4355370e-02,9.9950098e-03
2.4922680e-02,9.9949400e-03
2.5503200e-02,9.9948689e-03
2.6097250e-02,9.9947970e-03
2.6705130e-02,9.9947241e-03
2.7327180e-02,9.9946503e-03
2.7963710e-02,9.9945753e-03
2.8615070e-02,9.9944994e-03
2.9281600e-02,9.9944222e-03
2.9963650e-02,9.9943441e-03
3.0661600e-02,9.9942649e-03
3.1375800e-02,9.9941845e-03
3.2106630e-02,9.9941032e-03
3.2854490e-02,9.9940205e-03
3.3619770e-02,9.9939369e-03
3.4402880e-02,9.9938518e-03
3.5204220e-02,9.9937657e-03
3.6024230e-02,9.9936784e-03
3.6863350e-02,9.9935901e-03
3.7722000e-02,9.9935003e-03
3.8600660e-02,9.9934092e-03
3.9499790e-02,9.9933170e-03
4.0419850e-02,9.9932235e-03
4.1361350e-02,9.9931287e-03
4.2324780e-02,9.9930325e-03
4.3310650e-02,9.9929349e-03
4.4319490e-02,9.9928361e-03
4.5351820e-02,9.9927358e-03
4.6408200e-02,9.9926342e-03
4.7489190e-02,9.9925312e-03
4.8595350e-02,9.9924267e-03
4.9727290e-02,9.9923207e-03
5.0885580e-02,9.9922132e-03
5.2070860e-02,9.9921044e-03
5.3283750e-02,9.9919938e-03
5.4524880e-02,9.9918819e-03
5.5794930e-02,9.9917683e-03
5.7094560e-02,9.9916532e-03
5.8424470e-02,9.9915364e-03
5.9785350e-02,9.9914183e-03
6.1177930e-02,9.9912982e-03
6.2602940e-02,9.9911766e-03
6.4061150e-02,9.9910533e-03
6.5553330e-02,9.9909283e-03
6.7080260e-02,9.9908014e-03
6.8642760e-02,9.9906728e-03
7.0241660e-02,9.9905424e-03
7.1877800e-02,9.9904103e-03
7.3552040e-02,9.9902764e-03
7.5265290e-02,9.9901403e-03
7.7018450e-02,9.9900026e-03
7.8812440e-02,9.9898632e-03
8.0648210e-02,9.9897215e-03
8.2526750e-02,9.9895779e-03
8.4449050e-02,9.9894324e-03
8.6416120e-02,9.9892850e-03
8.8429010e-02,9.9891354e-03
9.0488780e-02,9.9889837e-03
9.2596540e-02,9.9888299e-03
9.4753390e-02,9.9886739e-03
9.6960480e-02,9.9885160e-03
9.9218980e-02,9.9883555e-03
1.0153010e-01,9.9881931e-03
1.0389500e-01,9.9880284e-03
1.0631510e-01,9.9878614e-03
1.0879140e-01,9.9876920e-03
1.1132550e-01,9.9875202e-03
1.1391860e-01,9.9873463e-03
1.1657210e-01,9.9871697e-03
1.1928740e-01,9.9869909e-03
1.2206600e-01,9.9868095e-03
1.2490930e-01,9.9866256e-03
1.2781880e-01,9.9864392e-03
1.3079610e-01,9.9862504e-03
1.3384270e-01,9.9860587e-03
1.3696030e-01,9.9858646e-03
1.4015050e-01,9.9856678e-03
1.4341510e-01,9.9854677e-03
1.4675560e-01,9.9852658e-03
1.5017400e-01,9.9850605e-03
1.5367200e-01,9.9848524e-03
1.5725150e-01,9.9846413e-03
1.6091430e-01,9.9844277e-03
1.6466250e-01,9.9842111e-03
1.6849800e-01,9.9839914e-03
1.7242280e-01,9.9837687e-03
1.7643910e-01,9.9835428e-03
1.8054890e-01,9.9833138e-03
1.8475440e-01,9.9830815e-03
1.8905790e-01,9.9828465e-03
1.9346160e-01,9.9826077e-03
1.9796790e-01,9.9823660e-03
2.0257920e-01,9.9821210e-03
2.0729780e-01,9.9818725e-03
2.1212640e-01,9.9816205e-03
2.1706750e-01,9.9813655e-03
2.2212360e-01,9.9811065e-03
2.2729750e-01,9.9808443e-03
2.3259200e-01,9.9805780e-03
2.3800980e-01,9.9803085e-03
2.4355370e-01,9.9800352e-03
2.4922680e-01,9.9797581e-03
2.5503200e-01,9.9794771e-03
2.6097250e-01,9.9791922e-03
2.6705130e-01,9.9789040e-03
2.7327180e-01,9.9786111e-03
2.7963710e-01,9.9783148e-03
2.8615070e-01,9.9780143e-03
2.9281600e-01,9.9777091e-03
2.9963650e-01,9.9774002e-03
3.0661600e-01,9.9770870e-03
3.1375800e-01,9.9767702e-03
3.2106630e-01,9.9764483e-03
3.2854490e-01,9.9761219e-03
3.3619770e-01,9.9757917e-03
3.4402880e-01,9.9754562e-03
3.5204220e-01,9.9751168e-03
3.6024230e-01,9.9747727e-03
3.6863350e-01,9.9744238e-03
3.7722000e-01,9.9740701e-03
3.8600660e-01,9.9737115e-03
3.9499790e-01,9.9733480e-03
4.0419850e-01,9.9729802e-03
4.1361350e-01,9.9726067e-03
4.2324780e-01,9.9722287e-03
4.3310650e-01,9.9718448e-03
4.4319490e-01,9.9714563e-03
4.5351820e-01,9.9710626e-03
4.6408200e-01,9.9706634e-03
4.7489190e-01,9.9702580e-03
4.8595350e-01,9.9698486e-03
4.9727290e-01,9.9694328e-03
5.0885580e-01,9.9690113e-03
5.2070860e-01,9.9685841e-03
5.3283750e-01,9.9681510e-03
5.4524880e-01,9.9677129e-03
5.5794930e-01,9.9672680e-03
5.7094560e-01,9.9668178e-03
5.8424470e-01,9.9663616e-03
5.9785350e-01,9.9658982e-03
6.1177930e-01,9.9654295e-03
6.2602940e-01,9.9649544e-03
6.4061150e-01,9.9644729e-03
6.5553330e-01,9.9639848e-03
6.7080260e-01,9.9634902e-03
6.8642760e-01,9.9629889e-03
7.0241660e-01,9.9624808e-03
7.1877800e-01,9.9619658e-03
7.3552040e-01,9.9614440e-03
7.5265290e-01,9.9609160e-03
7.7018450e-01,9.9603800e-03
7.8812440e-01,9.9598368e-03
8.0648210e-01,9.9592874e-03
8.2526750e-01,9.9587295e-03
8.4449050e-01,9.9581652e-03
8.6416120e-01,9.9575924e-03
8.8429010e-01,9.9570129e-03
9.0488780e-01,9.9564246e-03
9.2596540e-01,9.9558296e-03
9.4753390e-01,9.9552256e-03
9.6960480e-01,9.9546147e-03
9.9218980e-01,9.9539956e-03
1.0153010e+00,9.9533672e-03
1.0389500e+00,9.9527317e-03
1.0631510e+00,9.9520877e-03
1.0879140e+00,9.9514341e-03
1.1132550e+00,9.9507730e-03
1.1391860e+00,9.9501033e-03
1.1657210e+00,9.9494235e-03
1.1928740e+00,9.9487360e-03
1.2206600e+00,9.9480383e-03
1.2490930e+00,9.9473326e-03
1.2781880e+00,9.9466178e-03
1.3079610e+00,9.9458923e-03
1.3384270e+00,9.9451587e-03
1.3696030e+00,9.9444141e-03
1.4015050e+00,9.9436613e-03
1.4341510e+00,9.9428973e-03
1.4675560e+00,9.9421235e-03
1.5017400e+00,9.9413410e-03
1.5367200e+00,9.9405470e-03
1.5725150e+00,9.9397427e-03
1.6091430e+00,9.9389281e-03
1.6466250e+00,9.9381030e-03
1.6849800e+00,9.9372688e-03
1.7242280e+00,9.9364210e-03
1.7643910e+00,9.9355638e-03
1.8054890e+00,9.9346957e-03
1.8475440e+00,9.9338165e-03
1.8905790e+00,9.9329262e-03
1.9346160e+00,9.9320229e-03
1.9796790e+00,9.9311098e-03
2.0257920e+00,9.9301835e-03
2.0729780e+00,9.9292456e-03
2.1212640e+00,9.9282958e-03
2.1706750e+00,9.9273341e-03
2.2212360e+00,9.9263604e-03
2.2729750e+00,9.9253744e-03
2.3259200e+00,9.9243761e-03
2.3800980e+00,9.9233637e-03
2.4355370e+00,9.9223404e-03
2.4922680e+00,9.9213026e-03
2.5503200e+00,9.9202520e-03
2.6097250e+00,9.9191884e-03
2.6705130e+00,9.9181117e-03
2.7327180e+00,9.9170197e-03
2.7963710e+00,9.9159164e-03
2.8615070e+00,9.9147976e-03
2.9281600e+00,9.9136652e-03
2.9963650e+00,9.9125189e-03
3.0661600e+00,9.9113587e-03
3.1375800e+00,9.9101825e-03
3.2106630e+00,9.9089941e-03
3.2854490e+00,9.9077893e-03
3.3619770e+00,9.9065699e-03
3.4402880e+00,9.9053339e-03
3.5204220e+00,9.9040852e-03
3.6024230e+00,9.9028194e-03
3.6863350e+00,9.9015385e-03
3.7722000e+00,9.9002425e-03
3.8600660e+00,9.8989289e-03
3.9499790e+00,9.8975998e-03
4.0419850e+00,9.8962551e-03
4.1361350e+00,9.8948947e-03
4.2324780e+00,9.8935183e-03
4.3310650e+00,9.8921236e-03
4.4319490e+00,9.8907101e-03
4.5351820e+00,9.8892828e-03
4.6408200e+00,9.8878366e-03
4.7489190e+00,9.8863737e-03
4.8595350e+00,9.8848940e-03
4.9727290e+00,9.8833949e-03
5.0885580e+00,9.8818788e-03
5.2070860e+00,9.8803427e-03
5.3283750e+00,9.8787921e-03
5.4524880e+00,9.8772213e-03
5.5794930e+00,9.8756301e-03
5.7094560e+00,9.8740211e-03
5.8424470e+00,9.8723942e-03
5.9785350e+00,9.8707465e-03
6.1177930e+00,9.8690805e-03
6.2602940e+00,9.8673962e-03
6.4061150e+00,9.8656906e-03
6.5553330e+00,9.8639663e-03
6.7080260e+00,9.8622203e-03
6.8642760e+00,9.8604554e-03
7.0241660e+00,9.8586715e-03
7.1877800e+00,9.8568654e-03
7.3552040e+00,9.8550368e-03
7.5265290e+00,9.8531887e-03
7.7018450e+00,9.8513211e-03
7.8812440e+00,9.8494306e-03
8.0648210e+00,9.8475202e-03
8.2526750e+00,9.8455866e-03
8.4449050e+00,9.8436329e-03
8.6416120e+00,9.8416556e-03
8.8429010e+00,9.8396545e-03
9.0488780e+00,9.8376329e-03
9.2596540e+00,9.8355908e-03
9.4753390e+00,9.8335244e-03
9.6960480e+00,9.8314336e-03
9.9218980e+00,9.8293218e-03
1.0153010e+01,9.8271852e-03
1.0389500e+01,9.8250276e-03
1.0631510e+01,9.8228448e-03
1.0879140e+01,9.8206408e-03
1.1132550e+01,9.8184114e-03
1.1391860e+01,9.8161564e-03
1.1657210e+01,9.8138758e-03
1.1928740e+01,9.8115734e-03
1.2206600e+01,9.8092491e-03
1.2490930e+01,9.8068988e-03
1.2781880e+01,9.8045223e-03
1.3079610e+01,9.8021194e-03
1.3384270e+01,9.7996943e-03
1.3696030e+01,9.7972382e-03
1.4015050e+01,9.7947641e-03
1.4341510e+01,9.7922587e-03
1.4675560e+01,9.7897308e-03
1.5017400e+01,9.7871758e-03
1.5367200e+01,9.7845981e-03
1.5725150e+01,9.7819884e-03
1.6091430e+01,9.7793561e-03
1.6466250e+01,9.7766961e-03
1.6849800e+01,9.7740084e-03
1.7242280e+01,9.7712976e-03
1.7643910e+01,9.7685593e-03
1.8054890e+01,9.7657930e-03
1.8475440e+01,9.7629987e-03
1.8905790e+01,9.7601763e-03
1.9346160e+01,9.7573253e-03
1.9796790e+01,9.7544516e-03
2.0257920e+01,9.7515496e-03
2.0729780e+01,9.7486134e-03
2.1212640e+01,9.7456600e-03
2.1706750e+01,9.7426723e-03
2.2212360e+01,9.7396560e-03
2.2729750e+01,9.7366113e-03
2.3259200e+01,9.7335434e-03
2.3800980e+01,9.7304410e-03
2.4355370e+01,9.7273156e-03
2.4922680e+01,9.7241556e-03
2.5503200e+01,9.7209727e-03
2.6097250e+01,9.7177610e-03
2.6705130e+01,9.7145205e-03
2.7327180e+01,9.7112512e-03
2.7963710e+01,9.7079468e-03
2.8615070e+01,9.7046195e-03
2.9281600e+01,9.7012637e-03
2.9963650e+01,9.6978791e-03
3.0661600e+01,9.6944654e-03
3.1375800e+01,9.6910234e-03
3.2106630e+01,9.6875523e-03
3.2854490e+01,9.6840525e-03
3.3619770e+01,9.6805176e-03
3.4402880e+01,9.6769607e-03
3.5204220e+01,9.6733753e-03
3.6024230e+01,9.6697543e-03
3.6863350e+01,9.6661121e-03
3.7722000e+01,9.6624344e-03
3.8600660e+01,9.6587359e-03
3.9499790e+01,9.6550019e-03
4.0419850e+01,9.6512394e-03
4.1361350e+01,9.6474494e-03
4.2324780e+01,9.6436317e-03
4.3310650e+01,9.6397859e-03
4.4319490e+01,9.6359131e-03
4.5351820e+01,9.6320126e-03
4.6408200e+01,9.6280771e-03
4.7489190e+01,9.6241141e-03
4.8595350e+01,9.6201325e-03
4.9727290e+01,9.6161159e-03
5.0885580e+01,9.6120728e-03
5.2070860e+01,9.6079945e-03
5.3283750e+01,9.6038989e-03
5.4524880e+01,9.5997684e-03
5.5794930e+01,9.5956121e-03
5.7094560e+01,9.5914298e-03
5.8424470e+01,9.5872226e-03
5.9785350e+01,9.5829904e-03
6.1177930e+01,9.5787331e-03
6.2602940e+01,9.5744415e-03
6.4061150e+01,9.5701261e-03
6.5553330e+01,9.5657862e-03
6.7080260e+01,9.5614225e-03
6.8642760e+01,9.5570253e-03
7.0241660e+01,9.5526048e-03
7.1877800e+01,9.5481613e-03
7.3552040e+01,9.5436953e-03
7.5265290e+01,9.5392066e-03
7.7018450e+01,9.5346857e-03
7.8812440e+01,9.5301530e-03
8.0648210e+01,9.5255892e-03
8.2526750e+01,9.5209927e-03
8.4449050e+01,9.5163870e-03
8.6416120e+01,9.5117487e-03
8.8429010e+01,9.5071034e-03
9.0488780e+01,9.5024142e-03
9.2596540e+01,9.4977176e-03
9.4753390e+01,9.4930022e-03
9.6960480e+01,9.4882566e-03
9.9218980e+01,9.4834926e-03
1.0153010e+02,9.4787112e-03
1.0389500e+02,9.4739129e-03
1.0631510e+02,9.4690839e-03
1.0879140e+02,9.4642399e-03
1.1132550e+02,9.4593786e-03
1.1391860e+02,9.4545027e-03
1.1657210e+02,9.4496109e-03
1.1928740e+02,9.4446919e-03
1.2206600e+02,9.4397577e-03
1.2490930e+02,9.4348104e-03
1.2781880e+02,9.4298490e-03
1.3079610e+02,9.4248749e-03
1.3384270e+02,9.4198884e-03
1.3696030e+02,9.4148764e-03
1.4015050e+02,9.4098521e-03
1.4341510e+02,9.4048169e-03
1.4675560e+02,9.3997711e-03
1.5017400e+02,9.3947151e-03
1.5367200e+02,9.3896499e-03
1.5725150e+02,9.3845601e-03
1.6091430e+02,9.3794618e-03
1.6466250e+02,9.3743705e-03
1.6849800e+02,9.3692562e-03
1.7242280e+02,9.3641349e-03
1.7643910e+02,9.3590071e-03
1.8054890e+02,9.3538557e-03
1.8475440e+02,9.3487162e-03
1.8905790e+02,9.3435707e-03
1.9346160e+02,9.3384041e-03
1.9796790e+02,9.3332499e-03
2.0257920e+02,9.3280928e-03
2.0729780e+02,9.3229146e-03
2.1212640e+02,9.3177334e-03
2.1706750e+02,9.3125685e-03
2.2212360e+02,9.3073833e-03
2.2729750e+02,9.3022151e-03
2.3259200e+02,9.2970279e-03
2.3800980e+02,9.2918591e-03
2.4355370e+02,9.2866712e-03
2.4922680e+02,9.2815039e-03
2.5503200e+02,9.2763182e-03
2.6097250e+02,9.2711533e-03
2.6705130e+02,9.2659908e-03
2.7327180e+02,9.2608102e-03
2.7963710e+02,9.2556534e-03
2.8615070e+02,9.2504996e-03
2.9281600e+02,9.2453710e-03
2.9963650e+02,9.2402256e-03
3.0661600e+02,9.2350842e-03
3.1375800e+02,9.2299700e-03
3.2106630e+02,9.2248616e-03
3.2854490e+02,9.2197591e-03
3.3619770e+02,9.2146621e-03
3.4402880e+02,9.2095731e-03
3.5204220e+02,9.2045128e-03
3.6024230e+02,9.1994608e-03
3.6863350e+02,9.1944164e-03
3.7722000e+02,9.1893796e-03
3.8600660e+02,9.1843758e-03
3.9499790e+02,9.1793801e-03
4.0419850e+02,9.1743948e-03
4.1361350e+02,9.1694423e-03
4.2324780e+02,9.1644999e-03
4.3310650e+02,9.1595679e-03
4.4319490e+02,9.1546715e-03
4.5351820e+02,9.1497859e-03
4.6408200e+02,9.1449364e-03
4.7489190e+02,9.1400983e-03
4.8595350e+02,9.1352725e-03
4.9727290e+02,9.1304834e-03
5.0885580e+02,9.1257072e-03
5.2070860e+02,9.1209696e-03
5.3283750e+02,9.1162441e-03
5.4524880e+02,9.1115593e-03
5.5794930e+02,9.1068863e-03
5.7094560e+02,9.1022535e-03
5.8424470e+02,9.0976341e-03
5.9785350e+02,9.0930562e-03
6.1177930e+02,9.0884916e-03
6.2602940e+02,9.0839686e-03
6.4061150e+02,9.0794887e-03
6.5553330e+02,9.0750216e-03
6.7080260e+02,9.0705976e-03
6.8642760e+02,9.0662168e-03
7.0241660e+02,9.0618503e-03
7.1877800e+02,9.0575272e-03
7.3552040e+02,9.0532488e-03
7.5265290e+02,9.0489832e-03
7.7018450e+02,9.0447625e-03
7.8812440e+02,9.0405867e-03
8.0648210e+02,9.0364242e-03
8.2526750e+02,9.0323388e-03
8.4449050e+02,9.0282663e-03
8.6416120e+02,9.0242397e-03
8.8429010e+02,9.0202594e-03
9.0488780e+02,9.0162911e-03
9.2596540e+02,9.0124026e-03
9.4753390e+02,9.0085256e-03
