P,Teff
1.3398220e-02,9.9927593e-01
1.3710300e-02,9.9927052e-01
1.4029650e-02,9.9926506e-01
1.4356450e-02,9.9925956e-01
1.4690850e-02,9.9925401e-01
1.5033050e-02,9.9924842e-01
1.5383210e-02,9.9924278e-01
1.5741530e-02,9.9923710e-01
1.6108200e-02,9.9923136e-01
1.6483410e-02,9.9922558e-01
1.6867360e-02,9.9921976e-01
1.7260250e-02,9.9921388e-01
1.7662290e-02,9.9920796e-01
1.8073700e-02,9.9920198e-01
1.8494690e-02,9.9919596e-01
1.8925480e-02,9.9918988e-01
1.9366310e-02,9.9918375e-01
1.9817410e-02,9.9917758e-01
2.0279020e-02,9.9917134e-01
2.0751380e-02,9.9916506e-01
2.1234740e-02,9.9915873e-01
2.1729360e-02,9.9915233e-01
2.2235500e-02,9.9914589e-01
2.2753440e-02,9.9913939e-01
2.3283430e-02,9.9913284e-01
2.3825770e-02,9.9912622e-01
2.4380750e-02,9.9911955e-01
2.4948650e-02,9.9911283e-01
2.5529780e-02,9.9910604e-01
2.6124440e-02,9.9909919e-01
2.6732960e-02,9.9909229e-01
2.7355650e-02,9.9908532e-01
2.7992840e-02,9.9907829e-01
2.8644880e-02,9.9907121e-01
2.9312100e-02,9.9906405e-01
2.9994870e-02,9.9905684e-01
3.0693540e-02,9.9904956e-01
3.1408480e-02,9.9904221e-01
3.2140080e-02,9.9903480e-01
3.2888720e-02,9.9902733e-01
3.3654800e-02,9.9901977e-01
3.4438720e-02,9.9901216e-01
3.5240900e-02,9.9900448e-01
3.6061770e-02,9.9899672e-01
3.6901750e-02,9.9898889e-01
3.7761300e-02,9.9898100e-01
3.8640880e-02,9.9897302e-01
3.9540940e-02,9.9896498e-01
4.0461970e-02,9.9895686e-01
4.1404450e-02,9.9894865e-01
4.2368880e-02,9.9894038e-01
4.3355780e-02,9.9893202e-01
4.4365660e-02,9.9892359e-01
4.5399070e-02,9.9891507e-01
4.6456550e-02,9.9890647e-01
4.7538670e-02,9.9889778e-01
4.8645980e-02,9.9888901e-01
4.9779090e-02,9.9888016e-01
5.0938600e-02,9.9887122e-01
5.2125110e-02,9.9886219e-01
5.3339260e-02,9.9885307e-01
5.4581690e-02,9.9884386e-01
5.5853060e-02,9.9883455e-01
5.7154050e-02,9.9882515e-01
5.8485340e-02,9.9881565e-01
5.9847630e-02,9.9880606e-01
6.1241660e-02,9.9879636e-01
6.2668170e-02,9.9878657e-01
6.4127900e-02,9.9877667e-01
6.5621630e-02,9.9876668e-01
6.7150150e-02,9.9875657e-01
6.8714280e-02,9.9874636e-01
7.0314840e-02,9.9873603e-01
7.1952680e-02,9.9872560e-01
7.3628680e-02,9.9871505e-01
7.5343710e-02,9.9870439e-01
7.7098690e-02,9.9869360e-01
7.8894550e-02,9.9868270e-01
8.0732240e-02,9.9867168e-01
8.2612730e-02,9.9866054e-01
8.4537030e-02,9.9864926e-01
8.6506150e-02,9.9863786e-01
8.8521140e-02,9.9862633e-01
9.0583060e-02,9.9861466e-01
9.2693010e-02,9.9860286e-01
9.4852110e-02,9.9859093e-01
9.7061500e-02,9.9857884e-01
9.9322350e-02,9.9856663e-01
1.0163590e-01,9.9855425e-01
1.0400330e-01,9.9854172e-01
1.0642580e-01,9.9852906e-01
1.0890480e-01,9.9851622e-01
1.1144150e-01,9.9850325e-01
1.1403730e-01,9.9849009e-01
1.1669360e-01,9.9847679e-01
1.1941170e-01,9.9846331e-01
1.2219320e-01,9.9844967e-01
1.2503940e-01,9.9843585e-01
1.2795200e-01,9.9842184e-01
1.3093240e-01,9.9840767e-01
1.3398220e-01,9.9839329e-01
1.3710300e-01,9.9837874e-01
1.4029650e-01,9.9836400e-01
1.4356450e-01,9.9834906e-01
1.4690850e-01,9.9833392e-01
1.5033050e-01,9.9831857e-01
1.5383210e-01,9.9830301e-01
1.5741530e-01,9.9828726e-01
1.6108200e-01,9.9827127e-01
1.6483410e-01,9.9825508e-01
1.6867360e-01,9.9823863e-01
1.7260250e-01,9.9822197e-01
1.7662290e-01,9.9820508e-01
1.8073700e-01,9.9818794e-01
1.8494690e-01,9.9817057e-01
1.8925480e-01,9.9815293e-01
1.9366310e-01,9.9813505e-01
1.9817410e-01,9.9811690e-01
2.0279020e-01,9.9809848e-01
2.0751380e-01,9.9807981e-01
2.1234740e-01,9.9806083e-01
2.1729360e-01,9.9804159e-01
2.2235500e-01,9.9802205e-01
2.2753440e-01,9.9800223e-01
2.3283430e-01,9.9798211e-01
2.3825770e-01,9.9796166e-01
2.4380750e-01,9.9794093e-01
2.4948650e-01,9.9791986e-01
2.5529780e-01,9.9789846e-01
2.6124440e-01,9.9787673e-01
2.6732960e-01,9.9785466e-01
2.7355650e-01,9.9783226e-01
2.7992840e-01,9.9780949e-01
2.8644880e-01,9.9778637e-01
2.9312100e-01,9.9776287e-01
2.9994870e-01,9.9773898e-01
3.0693540e-01,9.9771475e-01
3.1408480e-01,9.9769011e-01
3.2140080e-01,9.9766506e-01
3.2888720e-01,9.9763961e-01
3.3654800e-01,9.9761376e-01
3.4438720e-01,9.9758746e-01
3.5240900e-01,9.9756071e-01
3.6061770e-01,9.9753357e-01
3.6901750e-01,9.9750598e-01
3.7761300e-01,9.9747791e-01
3.8640880e-01,9.9744935e-01
3.9540940e-01,9.9742036e-01
4.0461970e-01,9.9739085e-01
4.1404450e-01,9.9736085e-01
4.2368880e-01,9.9733036e-01
4.3355780e-01,9.9729936e-01
4.4365660e-01,9.9726783e-01
4.5399070e-01,9.9723578e-01
4.6456550e-01,9.9720315e-01
4.7538670e-01,9.9716996e-01
4.8645980e-01,9.9713626e-01
4.9779090e-01,9.9710197e-01
5.0938600e-01,9.9706706e-01
5.2125110e-01,9.9703160e-01
5.3339260e-01,9.9699548e-01
5.4581690e-01,9.9695878e-01
5.5853060e-01,9.9692144e-01
5.7154050e-01,9.9688342e-01
5.8485340e-01,9.9684477e-01
5.9847630e-01,9.9680545e-01
6.1241660e-01,9.9676550e-01
6.2668170e-01,9.9672480e-01
6.4127900e-01,9.9668343e-01
6.5621630e-01,9.9664134e-01
6.7150150e-01,9.9659851e-01
6.8714280e-01,9.9655492e-01
7.0314840e-01,9.9651062e-01
7.1952680e-01,9.9646554e-01
7.3628680e-01,9.9641966e-01
7.5343710e-01,9.9637302e-01
7.7098690e-01,9.9632550e-01
7.8894550e-01,9.9627719e-01
8.0732240e-01,9.9622809e-01
8.2612730e-01,9.9617812e-01
8.4537030e-01,9.9612726e-01
8.6506150e-01,9.9607555e-01
8.8521140e-01,9.9602293e-01
9.0583060e-01,9.9596937e-01
9.2693010e-01,9.9591499e-01
9.4852110e-01,9.9585957e-01
9.7061500e-01,9.9580325e-01
9.9322350e-01,9.9574592e-01
1.0163590e+00,9.9568764e-01
1.0400330e+00,9.9562833e-01
1.0642580e+00,9.9556796e-01
1.0890480e+00,9.9550667e-01
1.1144150e+00,9.9544422e-01
1.1403730e+00,9.9538075e-01
1.1669360e+00,9.9531615e-01
1.1941170e+00,9.9525057e-01
1.2219320e+00,9.9518375e-01
1.2503940e+00,9.9511583e-01
1.2795200e+00,9.9504672e-01
1.3093240e+00,9.9497648e-01
1.3398220e+00,9.9490509e-01
1.3710300e+00,9.9483246e-01
1.4029650e+00,9.9475856e-01
1.4356450e+00,9.9468336e-01
1.4690850e+00,9.9460704e-01
1.5033050e+00,9.9452930e-01
1.5383210e+00,9.9445039e-01
1.5741530e+00,9.9437003e-01
1.6108200e+00,9.9428838e-01
1.6483410e+00,9.9420542e-01
1.6867360e+00,9.9412103e-01
1.7260250e+00,9.9403520e-01
1.7662290e+00,9.9394799e-01
1.8073700e+00,9.9385931e-01
1.8494690e+00,9.9376922e-01
1.8925480e+00,9.9367760e-01
1.9366310e+00,9.9358443e-01
1.9817410e+00,9.9348980e-01
2.0279020e+00,9.9339358e-01
2.0751380e+00,9.9329574e-01
2.1234740e+00,9.9319639e-01
2.1729360e+00,9.9309538e-01
2.2235500e+00,9.9299281e-01
2.2753440e+00,9.9288842e-01
2.3283430e+00,9.9278242e-01
2.3825770e+00,9.9267470e-01
2.4380750e+00,9.9256520e-01
2.4948650e+00,9.9245403e-01
2.5529780e+00,9.9234106e-01
2.6124440e+00,9.9222625e-01
2.6732960e+00,9.9210960e-01
2.7355650e+00,9.9199119e-01
2.7992840e+00,9.9187075e-01
2.8644880e+00,9.9174853e-01
2.9312100e+00,9.9162421e-01
2.9994870e+00,9.9149821e-01
3.0693540e+00,9.9136993e-01
3.1408480e+00,9.9123978e-01
3.2140080e+00,9.9110759e-01
3.2888720e+00,9.9097333e-01
3.3654800e+00,9.9083699e-01
3.4438720e+00,9.9069854e-01
3.5240900e+00,9.9055795e-01
3.6061770e+00,9.9041521e-01
3.6901750e+00,9.9027028e-01
3.7761300e+00,9.9012299e-01
3.8640880e+00,9.8997364e-01
3.9540940e+00,9.8982186e-01
4.0461970e+00,9.8966780e-01
4.1404450e+00,9.8951144e-01
4.2368880e+00,9.8935257e-01
4.3355780e+00,9.8919154e-01
4.4365660e+00,9.8902795e-01
4.5399070e+00,9.8886196e-01
4.6456550e+00,9.8869336e-01
4.7538670e+00,9.8852232e-01
4.8645980e+00,9.8834880e-01
4.9779090e+00,9.8817260e-01
5.0938600e+00,9.8799388e-01
5.2125110e+00,9.8781262e-01
5.3339260e+00,9.8762859e-01
5.4581690e+00,9.8744198e-01
5.5853060e+00,9.8725254e-01
5.7154050e+00,9.8706024e-01
5.8485340e+00,9.8686529e-01
5.9847630e+00,9.8666742e-01
6.1241660e+00,9.8646687e-01
6.2668170e+00,9.8626335e-01
6.4127900e+00,9.8605682e-01
6.5621630e+00,9.8584755e-01
6.7150150e+00,9.8563524e-01
6.8714280e+00,9.8541986e-01
7.0314840e+00,9.8520166e-01
7.1952680e+00,9.8498008e-01
7.3628680e+00,9.8475562e-01
7.5343710e+00,9.8452800e-01
7.7098690e+00,9.8429719e-01
7.8894550e+00,9.8406317e-01
8.0732240e+00,9.8382591e-01
8.2612730e+00,9.8358538e-01
8.4537030e+00,9.8334155e-01
8.6506150e+00,9.8309473e-01
8.8521140e+00,9.8284428e-01
9.0583060e+00,9.8259017e-01
9.2693010e+00,9.8233298e-01
9.4852110e+00,9.8207240e-01
9.7061500e+00,9.8180808e-01
9.9322350e+00,9.8154064e-01
1.0163590e+01,9.8126941e-01
1.0400330e+01,9.8099469e-01
1.0642580e+01,9.8071614e-01
1.0890480e+01,9.8043442e-01
1.1144150e+01,9.8014881e-01
1.1403730e+01,9.7985929e-01
1.1669360e+01,9.7956656e-01
1.1941170e+01,9.7926987e-01
1.2219320e+01,9.7896919e-01
1.2503940e+01,9.7866491e-01
1.2795200e+01,9.7835660e-01
1.3093240e+01,9.7804465e-01
1.3398220e+01,9.7772863e-01
1.3710300e+01,9.7740895e-01
1.4029650e+01,9.7708515e-01
1.4356450e+01,9.7675726e-01
1.4690850e+01,9.7642565e-01
1.5033050e+01,9.7608991e-01
1.5383210e+01,9.7575001e-01
1.5741530e+01,9.7540594e-01
1.6108200e+01,9.7505813e-01
1.6483410e+01,9.7470564e-01
1.6867360e+01,9.7434942e-01
1.7260250e+01,9.7398899e-01
1.7662290e+01,9.7362432e-01
1.8073700e+01,9.7325542e-01
1.8494690e+01,9.7288277e-01
1.8925480e+01,9.7250535e-01
1.9366310e+01,9.7212370e-01
1.9817410e+01,9.7173780e-01
2.0279020e+01,9.7134763e-01
2.0751380e+01,9.7095321e-01
2.1234740e+01,9.7055452e-01
2.1729360e+01,9.7015100e-01
2.2235500e+01,9.6974380e-01
2.2753440e+01,9.6933180e-01
2.3283430e+01,9.6891497e-01
2.3825770e+01,9.6849446e-01
2.4380750e+01,9.6806914e-01
2.4948650e+01,9.6763956e-01
2.5529780e+01,9.6720520e-01
2.6124440e+01,9.6676662e-01
2.6732960e+01,9.6632385e-01
2.7355650e+01,9.6587627e-01
2.7992840e+01,9.6542453e-01
2.8644880e+01,9.6496800e-01
2.9312100e+01,9.6450670e-01
2.9994870e+01,9.6404129e-01
3.0693540e+01,9.6357179e-01
3.1408480e+01,9.6309756e-01
3.2140080e+01,9.6261861e-01
3.2888720e+01,9.6213497e-01
3.3654800e+01,9.6164732e-01
3.4438720e+01,9.6115499e-01
3.5240900e+01,9.6065806e-01
3.6061770e+01,9.6015726e-01
3.6901750e+01,9.5965187e-01
3.7761300e+01,9.5914188e-01
3.8640880e+01,9.5862742e-01
3.9540940e+01,9.5810842e-01
4.0461970e+01,9.5758498e-01
4.1404450e+01,9.5705707e-01
4.2368880e+01,9.5652552e-01
4.3355780e+01,9.5598884e-01
4.4365660e+01,9.5544870e-01
4.5399070e+01,9.5490343e-01
4.6456550e+01,9.5435476e-01
4.7538670e+01,9.5380104e-01
4.8645980e+01,9.5324316e-01
4.9779090e+01,9.5268121e-01
5.0938600e+01,9.5211612e-01
5.2125110e+01,9.5154517e-01
5.3339260e+01,9.5097123e-01
5.4581690e+01,9.5039341e-01
5.5853060e+01,9.4981177e-01
5.7154050e+01,9.4922538e-01
5.8485340e+01,9.4863532e-01
5.9847630e+01,9.4804159e-01
6.1241660e+01,9.4744333e-01
6.2668170e+01,9.4684149e-01
6.4127900e+01,9.4623625e-01
6.5621630e+01,9.4562761e-01
6.7150150e+01,9.4501460e-01
6.8714280e+01,9.4439840e-01
7.0314840e+01,9.4377903e-01
7.1952680e+01,9.4315547e-01
7.3628680e+01,9.4252894e-01
7.5343710e+01,9.4189947e-01
7.7098690e+01,9.4126601e-01
7.8894550e+01,9.4062981e-01
8.0732240e+01,9.3998976e-01
8.2612730e+01,9.3934715e-01
8.4537030e+01,9.3870201e-01
8.6506150e+01,9.3805328e-01
8.8521140e+01,9.3740094e-01
9.0583060e+01,9.3674764e-01
9.2693010e+01,9.3608968e-01
9.4852110e+01,9.3543093e-01
9.7061500e+01,9.3476772e-01
9.9322350e+01,9.3410390e-01
1.0163590e+02,9.3343700e-01
1.0400330e+02,9.3276707e-01
1.0642580e+02,9.3209562e-01
1.0890480e+02,9.3142131e-01
1.1144150e+02,9.3074561e-01
1.1403730e+02,9.3006721e-01
1.1669360e+02,9.2938770e-01
1.1941170e+02,9.2870714e-01
1.2219320e+02,9.2802267e-01
1.2503940e+02,9.2733886e-01
1.2795200e+02,9.2665285e-01
1.3093240e+02,9.2596460e-01
1.3398220e+02,9.2527582e-01
1.3710300e+02,9.2458663e-01
1.4029650e+02,9.2389559e-01
1.4356450e+02,9.2320267e-01
1.4690850e+02,9.2250963e-01
1.5033050e+02,9.2181675e-01
1.5383210e+02,9.2112220e-01
1.5741530e+02,9.2042613e-01
1.6108200e+02,9.1973035e-01
1.6483410e+02,9.1903508e-01
1.6867360e+02,9.1833857e-01
1.7260250e+02,9.1764277e-01
1.7662290e+02,9.1694768e-01
1.8073700e+02,9.1625157e-01
1.8494690e+02,9.1555460e-01
1.8925480e+02,9.1486058e-01
1.9366310e+02,9.1416594e-01
1.9817410e+02,9.1347049e-01
2.0279020e+02,9.1277646e-01
2.0751380e+02,9.1208391e-01
2.1234740e+02,9.1139088e-01
2.1729360e+02,9.1069962e-01
2.2235500e+02,9.1001006e-01
2.2753440e+02,9.0932240e-01
2.3283430e+02,9.0863457e-01
2.3825770e+02,9.0794888e-01
2.4380750e+02,9.0726521e-01
2.4948650e+02,9.0658165e-01
2.5529780e+02,9.0590261e-01
2.6124440e+02,9.0522384e-01
2.6732960e+02,9.0454749e-01
2.7355650e+02,9.0387140e-01
2.7992840e+02,9.0320037e-01
2.8644880e+02,9.0252964e-01
2.9312100e+02,9.0186412e-01
2.9994870e+02,9.0119908e-01
3.0693540e+02,9.0053707e-01
3.1408480e+02,8.9987803e-01
3.2140080e+02,8.9922208e-01
3.2888720e+02,8.9856940e-01
3.3654800e+02,8.9791986e-01
3.4438720e+02,8.9727365e-01
3.5240900e+02,8.9663083e-01
3.6061770e+02,8.9599133e-01
3.6901750e+02,8.9535529e-01
3.7761300e+02,8.9472275e-01
3.8640880e+02,8.9409394e-01
3.9540940e+02,8.9347134e-01
4.0461970e+02,8.9284957e-01
4.1404450e+02,8.9223442e-01
4.2368880e+02,8.9162289e-01
4.3355780e+02,8.9101513e-01
4.4365660e+02,8.9041135e-01
4.5399070e+02,8.8981413e-01
4.6456550e+02,8.8922088e-01
4.7538670e+02,8.8863137e-01
4.8645980e+02,8.8804582e-01
4.9779090e+02,8.8746729e-01
5.0938600e+02,8.8689254e-01
5.2125110e+02,8.8632180e-01
5.3339260e+02,8.8575821e-01
5.4581690e+02,8.8519838e-01
5.5853060e+02,8.8464579e-01
5.7154050e+02,8.8409724e-01
5.8485340e+02,8.8355247e-01
5.9847630e+02,8.8301509e-01
6.1241660e+02,8.8248485e-01
6.2668170e+02,8.8195848e-01
6.4127900e+02,8.8143959e-01
6.5621630e+02,8.8092444e-01
6.7150150e+02,8.8041653e-01
6.8714280e+02,8.7991265e-01
7.0314840e+02,8.7941591e-01
7.1952680e+02,8.7892668e-01
7.3628680e+02,8.7844100e-01
7.5343710e+02,8.7796255e-01
7.7098690e+02,8.7749166e-01
7.8894550e+02,8.7702419e-01
8.0732240e+02,8.7656767e-01
8.2612730e+02,8.7611493e-01
8.4537030e+02,8.7566538e-01
8.6506150e+02,8.7522708e-01
8.8521140e+02,8.7479194e-01
