P,Teff
1.0890480e-03,9.9992398e-01
1.1144150e-03,9.9992291e-01
1.1403730e-03,9.9992183e-01
1.1669360e-03,9.9992073e-01
1.1941170e-03,9.9991962e-01
1.2219320e-03,9.9991849e-01
1.2503940e-03,9.9991735e-01
1.2795200e-03,9.9991619e-01
1.3093240e-03,9.9991501e-01
1.3398220e-03,9.9991381e-01
1.3710300e-03,9.9991261e-01
1.4029650e-03,9.9991138e-01
1.4356450e-03,9.9991013e-01
1.4690850e-03,9.9990887e-01
1.5033050e-03,9.9990759e-01
1.5383210e-03,9.9990629e-01
1.5741530e-03,9.9990498e-01
1.6108200e-03,9.9990364e-01
1.6483410e-03,9.9990229e-01
1.6867360e-03,9.9990092e-01
1.7260250e-03,9.9989952e-01
1.7662290e-03,9.9989811e-01
1.8073700e-03,9.9989668e-01
1.8494690e-03,9.9989523e-01
1.8925480e-03,9.9989376e-01
1.9366310e-03,9.9989226e-01
1.9817410e-03,9.9989075e-01
2.0279020e-03,9.9988922e-01
2.0751380e-03,9.9988766e-01
2.1234740e-03,9.9988609e-01
2.1729360e-03,9.9988448e-01
2.2235500e-03,9.9988286e-01
2.2753440e-03,9.9988122e-01
2.3283430e-03,9.9987955e-01
2.3825770e-03,9.9987785e-01
2.4380750e-03,9.9987614e-01
2.4948650e-03,9.9987440e-01
2.5529780e-03,9.9987264e-01
2.6124440e-03,9.9987085e-01
2.6732960e-03,9.9986903e-01
2.7355650e-03,9.9986719e-01
2.7992840e-03,9.9986533e-01
2.8644880e-03,9.9986344e-01
2.9312100e-03,9.9986152e-01
2.9994870e-03,9.9985957e-01
3.0693540e-03,9.9985760e-01
3.1408480e-03,9.9985560e-01
3.2140080e-03,9.9985358e-01
3.2888720e-03,9.9985152e-01
3.3654800e-03,9.9984943e-01
3.4438720e-03,9.9984732e-01
3.5240900e-03,9.9984518e-01
3.6061770e-03,9.9984300e-01
3.6901750e-03,9.9984080e-01
3.7761300e-03,9.9983856e-01
3.8640880e-03,9.9983629e-01
3.9540940e-03,9.9983399e-01
4.0461970e-03,9.9983167e-01
4.1404450e-03,9.9982930e-01
4.2368880e-03,9.9982690e-01
4.3355780e-03,9.9982448e-01
4.4365660e-03,9.9982201e-01
4.5399070e-03,9.9981951e-01
4.6456550e-03,9.9981698e-01
4.7538670e-03,9.9981440e-01
4.8645980e-03,9.9981180e-01
4.9779090e-03,9.9980916e-01
5.0938600e-03,9.9980648e-01
5.2125110e-03,9.9980376e-01
5.3339260e-03,9.9980101e-01
5.4581690e-03,9.9979821e-01
5.5853060e-03,9.9979539e-01
5.7154050e-03,9.9979251e-01
5.8485340e-03,9.9978959e-01
5.9847630e-03,9.9978664e-01
6.1241660e-03,9.9978365e-01
6.2668170e-03,9.9978061e-01
6.4127900e-03,9.9977753e-01
6.5621630e-03,9.9977441e-01
6.7150150e-03,9.9977124e-01
6.8714280e-03,9.9976803e-01
7.0314840e-03,9.9976478e-01
7.1952680e-03,9.9976148e-01
7.3628680e-03,9.9975813e-01
7.5343710e-03,9.9975473e-01
7.7098690e-03,9.9975129e-01
7.8894550e-03,9.9974779e-01
8.0732240e-03,9.9974426e-01
8.2612730e-03,9.9974067e-01
8.4537030e-03,9.9973703e-01
8.6506150e-03,9.9973334e-01
8.8521140e-03,9.9972959e-01
9.0583060e-03,9.9972581e-01
9.2693010e-03,9.9972196e-01
9.4852110e-03,9.9971805e-01
9.7061500e-03,9.9971410e-01
9.9322350e-03,9.9971009e-01
1.0163590e-02,9.9970602e-01
1.0400330e-02,9.9970190e-01
1.0642580e-02,9.9969771e-01
1.0890480e-02,9.9969346e-01
1.1144150e-02,9.9968917e-01
1.1403730e-02,9.9968481e-01
1.1669360e-02,9.9968038e-01
1.1941170e-02,9.9967590e-01
1.2219320e-02,9.9967135e-01
1.2503940e-02,9.9966675e-01
1.2795200e-02,9.9966207e-01
1.3093240e-02,9.9965734e-01
1.3398220e-02,9.9965252e-01
1.3710300e-02,9.9964765e-01
1.4029650e-02,9.9964271e-01
1.4356450e-02,9.9963770e-01
1.4690850e-02,9.9963261e-01
1.5033050e-02,9.9962747e-01
1.5383210e-02,9.9962224e-01
1.5741530e-02,9.9961694e-01
1.6108200e-02,9.9961158e-01
1.6483410e-02,9.9960613e-01
1.6867360e-02,9.9960060e-01
1.7260250e-02,9.9959500e-01
1.7662290e-02,9.9958932e-01
1.8073700e-02,9.9958356e-01
1.8494690e-02,9.9957773e-01
1.8925480e-02,9.9957181e-01
1.9366310e-02,9.9956581e-01
1.9817410e-02,9.9955972e-01
2.0279020e-02,9.9955354e-01
2.0751380e-02,9.9954729e-01
2.1234740e-02,9.9954094e-01
2.1729360e-02,9.9953451e-01
2.2235500e-02,9.9952799e-01
2.2753440e-02,9.9952137e-01
2.3283430e-02,9.9951466e-01
2.3825770e-02,9.9950785e-01
2.4380750e-02,9.9950096e-01
2.4948650e-02,9.9949398e-01
2.5529780e-02,9.9948687e-01
2.6124440e-02,9.9947968e-01
2.6732960e-02,9.9947239e-01
2.7355650e-02,9.9946501e-01
2.7992840e-02,9.9945751e-01
2.8644880e-02,9.9944992e-01
2.9312100e-02,9.9944220e-01
2.9994870e-02,9.9943439e-01
3.0693540e-02,9.9942647e-01
3.1408480e-02,9.9941843e-01
3.2140080e-02,9.9941030e-01
3.2888720e-02,9.9940203e-01
3.3654800e-02,9.9939367e-01
3.4438720e-02,9.9938516e-01
3.5240900e-02,9.9937655e-01
3.6061770e-02,9.9936782e-01
3.6901750e-02,9.9935899e-01
3.7761300e-02,9.9935001e-01
3.8640880e-02,9.9934090e-01
3.9540940e-02,9.9933168e-01
4.0461970e-02,9.9932233e-01
4.1404450e-02,9.9931284e-01
4.2368880e-02,9.9930322e-01
4.3355780e-02,9.9929347e-01
4.4365660e-02,9.9928359e-01
4.5399070e-02,9.9927355e-01
4.6456550e-02,9.9926340e-01
4.7538670e-02,9.9925309e-01
4.8645980e-02,9.9924264e-01
4.9779090e-02,9.9923204e-01
5.0938600e-02,9.9922129e-01
5.2125110e-02,9.9921042e-01
5.3339260e-02,9.9919936e-01
5.4581690e-02,9.9918816e-01
5.5853060e-02,9.9917681e-01
5.7154050e-02,9.9916530e-01
5.8485340e-02,9.9915362e-01
5.9847630e-02,9.9914181e-01
6.1241660e-02,9.9912979e-01
6.2668170e-02,9.9911764e-01
6.4127900e-02,9.9910531e-01
6.5621630e-02,9.9909281e-01
6.7150150e-02,9.9908012e-01
6.8714280e-02,9.9906726e-01
7.0314840e-02,9.9905421e-01
7.1952680e-02,9.9904101e-01
7.3628680e-02,9.9902762e-01
7.5343710e-02,9.9901401e-01
7.7098690e-02,9.9900024e-01
7.8894550e-02,9.9898630e-01
8.0732240e-02,9.9897213e-01
8.2612730e-02,9.9895776e-01
8.4537030e-02,9.9894322e-01
8.6506150e-02,9.9892848e-01
8.8521140e-02,9.9891352e-01
9.0583060e-02,9.9889835e-01
9.2693010e-02,9.9888297e-01
9.4852110e-02,9.9886736e-01
9.7061500e-02,9.9885158e-01
9.9322350e-02,9.9883553e-01
1.0163590e-01,9.9881929e-01
1.0400330e-01,9.9880282e-01
1.0642580e-01,9.9878612e-01
1.0890480e-01,9.9876918e-01
1.1144150e-01,9.9875200e-01
1.1403730e-01,9.9873461e-01
1.1669360e-01,9.9871694e-01
1.1941170e-01,9.9869906e-01
1.2219320e-01,9.9868093e-01
1.2503940e-01,9.9866254e-01
1.2795200e-01,9.9864389e-01
1.3093240e-01,9.9862502e-01
1.3398220e-01,9.9860584e-01
1.3710300e-01,9.9858644e-01
1.4029650e-01,9.9856675e-01
1.4356450e-01,9.9854675e-01
1.4690850e-01,9.9852656e-01
1.5033050e-01,9.9850603e-01
1.5383210e-01,9.9848521e-01
1.5741530e-01,9.9846411e-01
1.6108200e-01,9.9844275e-01
1.6483410e-01,9.9842109e-01
1.6867360e-01,9.9839912e-01
1.7260250e-01,9.9837685e-01
1.7662290e-01,9.9835426e-01
1.8073700e-01,9.9833136e-01
1.8494690e-01,9.9830813e-01
1.8925480e-01,9.9828463e-01
1.9366310e-01,9.9826075e-01
1.9817410e-01,9.9823658e-01
2.0279020e-01,9.9821207e-01
2.0751380e-01,9.9818723e-01
2.1234740e-01,9.9816203e-01
2.1729360e-01,9.9813653e-01
2.2235500e-01,9.9811063e-01
2.2753440e-01,9.9808441e-01
2.3283430e-01,9.9805778e-01
2.3825770e-01,9.9803082e-01
2.4380750e-01,9.9800350e-01
2.4948650e-01,9.9797579e-01
2.5529780e-01,9.9794769e-01
2.6124440e-01,9.9791920e-01
2.6732960e-01,9.9789038e-01
2.7355650e-01,9.9786109e-01
2.7992840e-01,9.9783146e-01
2.8644880e-01,9.9780141e-01
2.9312100e-01,9.9777089e-01
2.9994870e-01,9.9774000e-01
3.0693540e-01,9.9770868e-01
3.1408480e-01,9.9767700e-01
3.2140080e-01,9.9764480e-01
3.2888720e-01,9.9761217e-01
3.3654800e-01,9.9757915e-01
3.4438720e-01,9.9754560e-01
3.5240900e-01,9.9751166e-01
3.6061770e-01,9.9747724e-01
3.6901750e-01,9.9744236e-01
3.7761300e-01,9.9740699e-01
3.8640880e-01,9.9737113e-01
3.9540940e-01,9.9733478e-01
4.0461970e-01,9.9729800e-01
4.1404450e-01,9.9726064e-01
4.2368880e-01,9.9722285e-01
4.3355780e-01,9.9718445e-01
4.4365660e-01,9.9714561e-01
4.5399070e-01,9.9710623e-01
4.6456550e-01,9.9706632e-01
4.7538670e-01,9.9702577e-01
4.8645980e-01,9.9698484e-01
4.9779090e-01,9.9694326e-01
5.0938600e-01,9.9690111e-01
5.2125110e-01,9.9685839e-01
5.3339260e-01,9.9681508e-01
5.4581690e-01,9.9677127e-01
5.5853060e-01,9.9672677e-01
5.7154050e-01,9.9668176e-01
5.8485340e-01,9.9663614e-01
5.9847630e-01,9.9658980e-01
6.1241660e-01,9.9654293e-01
6.2668170e-01,9.9649542e-01
6.4127900e-01,9.9644727e-01
6.5621630e-01,9.9639846e-01
6.7150150e-01,9.9634900e-01
6.8714280e-01,9.9629887e-01
7.0314840e-01,9.9624806e-01
7.1952680e-01,9.9619656e-01
7.3628680e-01,9.9614437e-01
7.5343710e-01,9.9609158e-01
7.7098690e-01,9.9603798e-01
7.8894550e-01,9.9598366e-01
8.0732240e-01,9.9592872e-01
8.2612730e-01,9.9587293e-01
8.4537030e-01,9.9581650e-01
8.6506150e-01,9.9575922e-01
8.8521140e-01,9.9570127e-01
9.0583060e-01,9.9564244e-01
9.2693010e-01,9.9558294e-01
9.4852110e-01,9.9552254e-01
9.7061500e-01,9.9546145e-01
9.9322350e-01,9.9539954e-01
1.0163590e+00,9.9533670e-01
1.0400330e+00,9.9527315e-01
1.0642580e+00,9.9520875e-01
1.0890480e+00,9.9514339e-01
1.1144150e+00,9.9507729e-01
1.1403730e+00,9.9501031e-01
1.1669360e+00,9.9494233e-01
1.1941170e+00,9.9487358e-01
1.2219320e+00,9.9480380e-01
1.2503940e+00,9.9473324e-01
1.2795200e+00,9.9466176e-01
1.3093240e+00,9.9458921e-01
1.3398220e+00,9.9451585e-01
1.3710300e+00,9.9444140e-01
1.4029650e+00,9.9436611e-01
1.4356450e+00,9.9428971e-01
1.4690850e+00,9.9421232e-01
1.5033050e+00,9.9413407e-01
1.5383210e+00,9.9405467e-01
1.5741530e+00,9.9397425e-01
1.6108200e+00,9.9389279e-01
1.6483410e+00,9.9381028e-01
1.6867360e+00,9.9372686e-01
1.7260250e+00,9.9364208e-01
1.7662290e+00,9.9355636e-01
1.8073700e+00,9.9346955e-01
1.8494690e+00,9.9338163e-01
1.8925480e+00,9.9329259e-01
1.9366310e+00,9.9320227e-01
1.9817410e+00,9.9311096e-01
2.0279020e+00,9.9301833e-01
2.0751380e+00,9.9292454e-01
2.1234740e+00,9.9282956e-01
2.1729360e+00,9.9273339e-01
2.2235500e+00,9.9263601e-01
2.2753440e+00,9.9253742e-01
2.3283430e+00,9.9243759e-01
2.3825770e+00,9.9233634e-01
2.4380750e+00,9.9223402e-01
2.4948650e+00,9.9213024e-01
2.5529780e+00,9.9202518e-01
2.6124440e+00,9.9191881e-01
2.6732960e+00,9.9181114e-01
2.7355650e+00,9.9170196e-01
2.7992840e+00,9.9159162e-01
2.8644880e+00,9.9147974e-01
2.9312100e+00,9.9136649e-01
2.9994870e+00,9.9125187e-01
3.0693540e+00,9.9113586e-01
3.1408480e+00,9.9101823e-01
3.2140080e+00,9.9089939e-01
3.2888720e+00,9.9077890e-01
3.3654800e+00,9.9065697e-01
3.4438720e+00,9.9053336e-01
3.5240900e+00,9.9040849e-01
3.6061770e+00,9.9028191e-01
3.6901750e+00,9.9015383e-01
3.7761300e+00,9.9002423e-01
3.8640880e+00,9.8989287e-01
3.9540940e+00,9.8975996e-01
4.0461970e+00,9.8962549e-01
4.1404450e+00,9.8948944e-01
4.2368880e+00,9.8935181e-01
4.3355780e+00,9.8921233e-01
4.4365660e+00,9.8907099e-01
4.5399070e+00,9.8892826e-01
4.6456550e+00,9.8878363e-01
4.7538670e+00,9.8863735e-01
4.8645980e+00,9.8848938e-01
4.9779090e+00,9.8833947e-01
5.0938600e+00,9.8818785e-01
5.2125110e+00,9.8803425e-01
5.3339260e+00,9.8787919e-01
5.4581690e+00,9.8772210e-01
5.5853060e+00,9.8756299e-01
5.7154050e+00,9.8740209e-01
5.8485340e+00,9.8723940e-01
5.9847630e+00,9.8707463e-01
6.1241660e+00,9.8690803e-01
6.2668170e+00,9.8673960e-01
6.4127900e+00,9.8656904e-01
6.5621630e+00,9.8639661e-01
6.7150150e+00,9.8622201e-01
6.8714280e+00,9.8604552e-01
7.0314840e+00,9.8586713e-01
7.1952680e+00,9.8568652e-01
7.3628680e+00,9.8550365e-01
7.5343710e+00,9.8531885e-01
7.7098690e+00,9.8513209e-01
7.8894550e+00,9.8494304e-01
8.0732240e+00,9.8475200e-01
8.2612730e+00,9.8455864e-01
8.4537030e+00,9.8436327e-01
8.6506150e+00,9.8416554e-01
8.8521140e+00,9.8396543e-01
9.0583060e+00,9.8376327e-01
9.2693010e+00,9.8355906e-01
9.4852110e+00,9.8335242e-01
9.7061500e+00,9.8314334e-01
9.9322350e+00,9.8293216e-01
1.0163590e+01,9.8271850e-01
1.0400330e+01,9.8250274e-01
1.0642580e+01,9.8228446e-01
1.0890480e+01,9.8206406e-01
1.1144150e+01,9.8184112e-01
1.1403730e+01,9.8161562e-01
1.1669360e+01,9.8138756e-01
1.1941170e+01,9.8115732e-01
1.2219320e+01,9.8092489e-01
1.2503940e+01,9.8068986e-01
1.2795200e+01,9.8045221e-01
1.3093240e+01,9.8021192e-01
1.3398220e+01,9.7996941e-01
1.3710300e+01,9.7972380e-01
1.4029650e+01,9.7947639e-01
1.4356450e+01,9.7922585e-01
1.4690850e+01,9.7897306e-01
1.5033050e+01,9.7871755e-01
1.5383210e+01,9.7845979e-01
1.5741530e+01,9.7819882e-01
1.6108200e+01,9.7793558e-01
1.6483410e+01,9.7766958e-01
1.6867360e+01,9.7740081e-01
1.7260250e+01,9.7712975e-01
1.7662290e+01,9.7685592e-01
1.8073700e+01,9.7657929e-01
1.8494690e+01,9.7629986e-01
1.8925480e+01,9.7601758e-01
1.9366310e+01,9.7573251e-01
1.9817410e+01,9.7544513e-01
2.0279020e+01,9.7515492e-01
2.0751380e+01,9.7486133e-01
2.1234740e+01,9.7456597e-01
2.1729360e+01,9.7426722e-01
2.2235500e+01,9.7396558e-01
2.2753440e+01,9.7366109e-01
2.3283430e+01,9.7335430e-01
2.3825770e+01,9.7304407e-01
2.4380750e+01,9.7273154e-01
2.4948650e+01,9.7241554e-01
2.5529780e+01,9.7209726e-01
2.6124440e+01,9.7177610e-01
2.6732960e+01,9.7145205e-01
2.7355650e+01,9.7112508e-01
2.7992840e+01,9.7079464e-01
2.8644880e+01,9.7046193e-01
2.9312100e+01,9.7012634e-01
2.9994870e+01,9.6978787e-01
3.0693540e+01,9.6944653e-01
3.1408480e+01,9.6910231e-01
3.2140080e+01,9.6875521e-01
3.2888720e+01,9.6840526e-01
3.3654800e+01,9.6805174e-01
3.4438720e+01,9.6769605e-01
3.5240900e+01,9.6733752e-01
3.6061770e+01,9.6697539e-01
3.6901750e+01,9.6661118e-01
3.7761300e+01,9.6624341e-01
3.8640880e+01,9.6587356e-01
3.9540940e+01,9.6550014e-01
4.0461970e+01,9.6512393e-01
4.1404450e+01,9.6474492e-01
4.2368880e+01,9.6436313e-01
4.3355780e+01,9.6397858e-01
4.4365660e+01,9.6359128e-01
4.5399070e+01,9.6320124e-01
4.6456550e+01,9.6280767e-01
4.7538670e+01,9.6241137e-01
4.8645980e+01,9.6201323e-01
4.9779090e+01,9.6161158e-01
5.0938600e+01,9.6120726e-01
5.2125110e+01,9.6079944e-01
5.3339260e+01,9.6038987e-01
5.4581690e+01,9.5997681e-01
5.5853060e+01,9.5956117e-01
5.7154050e+01,9.5914297e-01
5.8485340e+01,9.5872223e-01
5.9847630e+01,9.5829897e-01
6.1241660e+01,9.5787329e-01
6.2668170e+01,9.5744414e-01
6.4127900e+01,9.5701259e-01
6.5621630e+01,9.5657858e-01
6.7150150e+01,9.5614222e-01
6.8714280e+01,9.5570250e-01
7.0314840e+01,9.5526047e-01
7.1952680e+01,9.5481612e-01
7.3628680e+01,9.5436946e-01
7.5343710e+01,9.5392066e-01
7.7098690e+01,9.5346857e-01
7.8894550e+01,9.5301536e-01
8.0732240e+01,9.5255891e-01
8.2612730e+01,9.5209928e-01
8.4537030e+01,9.5163867e-01
8.6506150e+01,9.5117487e-01
8.8521140e+01,9.5071027e-01
9.0583060e+01,9.5024135e-01
9.2693010e+01,9.4977171e-01
9.4852110e+01,9.4930018e-01
9.7061500e+01,9.4882568e-01
9.9322350e+01,9.4834929e-01
1.0163590e+02,9.4787112e-01
1.0400330e+02,9.4739124e-01
1.0642580e+02,9.4690839e-01
1.0890480e+02,9.4642393e-01
1.1144150e+02,9.4593782e-01
1.1403730e+02,9.4545018e-01
1.1669360e+02,9.4496110e-01
1.1941170e+02,9.4446915e-01
1.2219320e+02,9.4397575e-01
1.2503940e+02,9.4348095e-01
1.2795200e+02,9.4298485e-01
1.3093240e+02,9.4248744e-01
1.3398220e+02,9.4198889e-01
1.3710300e+02,9.4148760e-01
1.4029650e+02,9.4098516e-01
1.4356450e+02,9.4048165e-01
1.4690850e+02,9.3997709e-01
1.5033050e+02,9.3947150e-01
1.5383210e+02,9.3896496e-01
1.5741530e+02,9.3845599e-01
1.6108200e+02,9.3794614e-01
1.6483410e+02,9.3743704e-01
1.6867360e+02,9.3692561e-01
1.7260250e+02,9.3641350e-01
1.7662290e+02,9.3590069e-01
1.8073700e+02,9.3538555e-01
1.8494690e+02,9.3487160e-01
1.8925480e+02,9.3435705e-01
1.9366310e+02,9.3384039e-01
1.9817410e+02,9.3332497e-01
2.0279020e+02,9.3280924e-01
2.0751380e+02,9.3229146e-01
2.1234740e+02,9.3177334e-01
2.1729360e+02,9.3125683e-01
2.2235500e+02,9.3073826e-01
2.2753440e+02,9.3022149e-01
2.3283430e+02,9.2970277e-01
2.3825770e+02,9.2918591e-01
2.4380750e+02,9.2866716e-01
2.4948650e+02,9.2815035e-01
2.5529780e+02,9.2763176e-01
2.6124440e+02,9.2711533e-01
2.6732960e+02,9.2659908e-01
2.7355650e+02,9.2608101e-01
2.7992840e+02,9.2556532e-01
2.8644880e+02,9.2504991e-01
2.9312100e+02,9.2453707e-01
2.9994870e+02,9.2402247e-01
3.0693540e+02,9.2350840e-01
3.1408480e+02,9.2299695e-01
3.2140080e+02,9.2248613e-01
3.2888720e+02,9.2197587e-01
3.3654800e+02,9.2146621e-01
3.4438720e+02,9.2095730e-01
3.5240900e+02,9.2045129e-01
3.6061770e+02,9.1994601e-01
3.6901750e+02,9.1944160e-01
3.7761300e+02,9.1893799e-01
3.8640880e+02,9.1843755e-01
3.9540940e+02,9.1793803e-01
4.0461970e+02,9.1743942e-01
4.1404450e+02,9.1694422e-01
4.2368880e+02,9.1644997e-01
4.3355780e+02,9.1595678e-01
4.4365660e+02,9.1546710e-01
4.5399070e+02,9.1497853e-01
4.6456550e+02,9.1449360e-01
4.7538670e+02,9.1400984e-01
4.8645980e+02,9.1352718e-01
4.9779090e+02,9.1304837e-01
5.0938600e+02,9.1257073e-01
5.2125110e+02,9.1209690e-01
5.3339260e+02,9.1162439e-01
5.4581690e+02,9.1115589e-01
5.5853060e+02,9.1068854e-01
5.7154050e+02,9.1022534e-01
5.8485340e+02,9.0976341e-01
5.9847630e+02,9.0930561e-01
6.1241660e+02,9.0884915e-01
6.2668170e+02,9.0839685e-01
6.4127900e+02,9.0794880e-01
6.5621630e+02,9.0750209e-01
6.7150150e+02,9.0705973e-01
6.8714280e+02,9.0662168e-01
7.0314840e+02,9.0618502e-01
7.1952680e+02,9.0575269e-01
7.3628680e+02,9.0532480e-01
7.5343710e+02,9.0489827e-01
7.7098690e+02,9.0447622e-01
7.8894550e+02,9.0405863e-01
8.0732240e+02,9.0364238e-01
8.2612730e+02,9.0323384e-01
8.4537030e+02,9.0282667e-01
8.6506150e+02,9.0242394e-01
8.8521140e+02,9.0202591e-01
9.0583060e+02,9.0162904e-01
9.2693010e+02,9.0124015e-01
9.4852110e+02,9.0085253e-01
