P,Teff
2.5503200e-02,9.9910122e-03
2.6097250e-02,9.9908039e-03
2.6705130e-02,9.9905911e-03
2.7327180e-02,9.9903730e-03
2.7963710e-02,9.9901502e-03
2.8615070e-02,9.9899219e-03
2.9281600e-02,9.9896887e-03
2.9963650e-02,9.9894500e-03
3.0661600e-02,9.9892055e-03
3.1375800e-02,9.9889558e-03
3.2106630e-02,9.9887002e-03
3.2854490e-02,9.9884387e-03
3.3619770e-02,9.9881716e-03
3.4402880e-02,9.9878977e-03
3.5204220e-02,9.9876182e-03
3.6024230e-02,9.9873315e-03
3.6863350e-02,9.9870390e-03
3.7722000e-02,9.9867392e-03
3.8600660e-02,9.9864326e-03
3.9499790e-02,9.9861198e-03
4.0419850e-02,9.9857986e-03
4.1361350e-02,9.9854710e-03
4.2324780e-02,9.9851355e-03
4.3310650e-02,9.9847925e-03
4.4319490e-02,9.9844414e-03
4.5351820e-02,9.9840819e-03
4.6408200e-02,9.9837153e-03
4.7489190e-02,9.9833393e-03
4.8595350e-02,9.9829552e-03
4.9727290e-02,9.9825622e-03
5.0885580e-02,9.9821601e-03
5.2070860e-02,9.9817487e-03
5.3283750e-02,9.9813287e-03
5.4524880e-02,9.9808982e-03
5.5794930e-02,9.9804588e-03
5.7094560e-02,9.9800087e-03
5.8424470e-02,9.9795484e-03
5.9785350e-02,9.9790778e-03
6.1177930e-02,9.9785968e-03
6.2602940e-02,9.9781043e-03
6.4061150e-02,9.9776017e-03
6.5553330e-02,9.9770864e-03
6.7080260e-02,9.9765599e-03
6.8642760e-02,9.9760219e-03
7.0241660e-02,9.9754714e-03
7.1877800e-02,9.9749082e-03
7.3552040e-02,9.9743329e-03
7.5265290e-02,9.9737435e-03
7.7018450e-02,9.9731415e-03
7.8812440e-02,9.9725259e-03
8.0648210e-02,9.9718964e-03
8.2526750e-02,9.9712528e-03
8.4449050e-02,9.9705947e-03
8.6416120e-02,9.9699220e-03
8.8429010e-02,9.9692344e-03
9.0488780e-02,9.9685306e-03
9.2596540e-02,9.9678113e-03
9.4753390e-02,9.9670764e-03
9.6960480e-02,9.9663244e-03
9.9218980e-02,9.9655550e-03
1.0153010e-01,9.9647701e-03
1.0389500e-01,9.9639662e-03
1.0631510e-01,9.9631451e-03
1.0879140e-01,9.9623055e-03
1.1132550e-01,9.9614469e-03
1.1391860e-01,9.9605701e-03
1.1657210e-01,9.9596726e-03
1.1928740e-01,9.9587564e-03
1.2206600e-01,9.9578186e-03
1.2490930e-01,9.9568615e-03
1.2781880e-01,9.9558820e-03
1.3079610e-01,9.9548812e-03
1.3384270e-01,9.9538586e-03
1.3696030e-01,9.9528138e-03
1.4015050e-01,9.9517452e-03
1.4341510e-01,9.9506537e-03
1.4675560e-01,9.9495375e-03
1.5017400e-01,9.9483974e-03
1.5367200e-01,9.9472332e-03
1.5725150e-01,9.9460415e-03
1.6091430e-01,9.9448262e-03
1.6466250e-01,9.9435825e-03
1.6849800e-01,9.9423129e-03
1.7242280e-01,9.9410153e-03
1.7643910e-01,9.9396894e-03
1.8054890e-01,9.9383345e-03
1.8475440e-01,9.9369517e-03
1.8905790e-01,9.9355375e-03
1.9346160e-01,9.9340928e-03
1.9796790e-01,9.9326186e-03
2.0257920e-01,9.9311113e-03
2.0729780e-01,9.9295733e-03
2.1212640e-01,9.9280012e-03
2.1706750e-01,9.9263957e-03
2.2212360e-01,9.9247563e-03
2.2729750e-01,9.9230808e-03
2.3259200e-01,9.9213717e-03
2.3800980e-01,9.9196253e-03
2.4355370e-01,9.9178424e-03
2.4922680e-01,9.9160224e-03
2.5503200e-01,9.9141630e-03
2.6097250e-01,9.9122651e-03
2.6705130e-01,9.9103281e-03
2.7327180e-01,9.9083495e-03
2.7963710e-01,9.9063304e-03
2.8615070e-01,9.9042699e-03
2.9281600e-01,9.9021674e-03
2.9963650e-01,9.9000202e-03
3.0661600e-01,9.8978294e-03
3.1375800e-01,9.8955923e-03
3.2106630e-01,9.8933100e-03
3.2854490e-01,9.8909818e-03
3.3619770e-01,9.8886066e-03
3.4402880e-01,9.8861818e-03
3.5204220e-01,9.8837104e-03
3.6024230e-01,9.8811875e-03
3.6863350e-01,9.8786143e-03
3.7722000e-01,9.8759877e-03
3.8600660e-01,9.8733109e-03
3.9499790e-01,9.8705810e-03
4.0419850e-01,9.8677948e-03
4.1361350e-01,9.8649557e-03
4.2324780e-01,9.8620604e-03
4.3310650e-01,9.8591081e-03
4.4319490e-01,9.8560998e-03
4.5351820e-01,9.8530300e-03
4.6408200e-01,9.8499045e-03
4.7489190e-01,9.8467153e-03
4.8595350e-01,9.8434660e-03
4.9727290e-01,9.8401553e-03
5.0885580e-01,9.8367825e-03
5.2070860e-01,9.8333459e-03
5.3283750e-01,9.8298424e-03
5.4524880e-01,9.8262755e-03
5.5794930e-01,9.8226390e-03
5.7094560e-01,9.8189369e-03
5.8424470e-01,9.8151678e-03
5.9785350e-01,9.8113281e-03
6.1177930e-01,9.8074190e-03
6.2602940e-01,9.8034391e-03
6.4061150e-01,9.7993876e-03
6.5553330e-01,9.7952600e-03
6.7080260e-01,9.7910635e-03
6.8642760e-01,9.7867882e-03
7.0241660e-01,9.7824415e-03
7.1877800e-01,9.7780162e-03
7.3552040e-01,9.7735137e-03
7.5265290e-01,9.7689357e-03
7.7018450e-01,9.7642780e-03
7.8812440e-01,9.7595389e-03
8.0648210e-01,9.7547232e-03
8.2526750e-01,9.7498231e-03
8.4449050e-01,9.7448438e-03
8.6416120e-01,9.7397804e-03
8.8429010e-01,9.7346348e-03
9.0488780e-01,9.7294054e-03
9.2596540e-01,9.7240907e-03
9.4753390e-01,9.7186927e-03
9.6960480e-01,9.7132063e-03
9.9218980e-01,9.7076338e-03
1.0153010e+00,9.7019767e-03
1.0389500e+00,9.6962303e-03
1.0631510e+00,9.6903929e-03
1.0879140e+00,9.6844703e-03
1.1132550e+00,9.6784609e-03
1.1391860e+00,9.6723557e-03
1.1657210e+00,9.6661646e-03
1.1928740e+00,9.6598821e-03
1.2206600e+00,9.6535106e-03
1.2490930e+00,9.6470488e-03
1.2781880e+00,9.6404909e-03
1.3079610e+00,9.6338474e-03
1.3384270e+00,9.6271090e-03
1.3696030e+00,9.6202779e-03
1.4015050e+00,9.6133571e-03
1.4341510e+00,9.6063449e-03
1.4675560e+00,9.5992399e-03
1.5017400e+00,9.5920406e-03
1.5367200e+00,9.5847502e-03
1.5725150e+00,9.5773712e-03
1.6091430e+00,9.5698982e-03
1.6466250e+00,9.5623341e-03
1.6849800e+00,9.5546774e-03
1.7242280e+00,9.5469318e-03
1.7643910e+00,9.5390909e-03
1.8054890e+00,9.5311679e-03
1.8475440e+00,9.5231517e-03
1.8905790e+00,9.5150416e-03
1.9346160e+00,9.5068505e-03
1.9796790e+00,9.4985678e-03
2.0257920e+00,9.4901972e-03
2.0729780e+00,9.4817425e-03
2.1212640e+00,9.4731981e-03
2.1706750e+00,9.4645729e-03
2.2212360e+00,9.4558609e-03
2.2729750e+00,9.4470719e-03
2.3259200e+00,9.4381942e-03
2.3800980e+00,9.4292379e-03
2.4355370e+00,9.4202021e-03
2.4922680e+00,9.4110866e-03
2.5503200e+00,9.4018958e-03
2.6097250e+00,9.3926296e-03
2.6705130e+00,9.3832872e-03
2.7327180e+00,9.3738681e-03
2.7963710e+00,9.3643841e-03
2.8615070e+00,9.3548284e-03
2.9281600e+00,9.3452011e-03
2.9963650e+00,9.3355078e-03
3.0661600e+00,9.3257489e-03
3.1375800e+00,9.3159300e-03
3.2106630e+00,9.3060452e-03
3.2854490e+00,9.2961006e-03
3.3619770e+00,9.2860967e-03
3.4402880e+00,9.2760399e-03
3.5204220e+00,9.2659309e-03
3.6024230e+00,9.2557698e-03
3.6863350e+00,9.2455506e-03
3.7722000e+00,9.2352943e-03
3.8600660e+00,9.2249875e-03
3.9499790e+00,9.2146379e-03
4.0419850e+00,9.2042466e-03
4.1361350e+00,9.1938142e-03
4.2324780e+00,9.1833489e-03
4.3310650e+00,9.1728444e-03
4.4319490e+00,9.1623091e-03
4.5351820e+00,9.1517521e-03
4.6408200e+00,9.1411593e-03
4.7489190e+00,9.1305473e-03
4.8595350e+00,9.1199097e-03
4.9727290e+00,9.1092483e-03
5.0885580e+00,9.0985802e-03
5.2070860e+00,9.0878915e-03
5.3283750e+00,9.0771919e-03
5.4524880e+00,9.0664830e-03
5.5794930e+00,9.0557672e-03
5.7094560e+00,9.0450460e-03
5.8424470e+00,9.0343219e-03
5.9785350e+00,9.0236049e-03
6.1177930e+00,9.0128815e-03
6.2602940e+00,9.0021783e-03
6.4061150e+00,8.9914729e-03
6.5553330e+00,8.9807829e-03
6.7080260e+00,8.9701050e-03
6.8642760e+00,8.9594413e-03
7.0241660e+00,8.9488013e-03
7.1877800e+00,8.9381811e-03
7.3552040e+00,8.9275916e-03
7.5265290e+00,8.9170171e-03
7.7018450e+00,8.9064780e-03
7.8812440e+00,8.8959693e-03
8.0648210e+00,8.8854950e-03
8.2526750e+00,8.8750661e-03
8.4449050e+00,8.8646671e-03
8.6416120e+00,8.8543097e-03
8.8429010e+00,8.8439978e-03
9.0488780e+00,8.8337370e-03
9.2596540e+00,8.8235168e-03
9.4753390e+00,8.8133526e-03
9.6960480e+00,8.8032375e-03
9.9218980e+00,8.7931838e-03
1.0153010e+01,8.7831865e-03
1.0389500e+01,8.7732496e-03
1.0631510e+01,8.7633622e-03
1.0879140e+01,8.7535534e-03
1.1132550e+01,8.7438032e-03
1.1391860e+01,8.7341270e-03
1.1657210e+01,8.7245145e-03
1.1928740e+01,8.7149732e-03
1.2206600e+01,8.7055064e-03
1.2490930e+01,8.6961141e-03
1.2781880e+01,8.6868026e-03
1.3079610e+01,8.6775755e-03
1.3384270e+01,8.6684126e-03
1.3696030e+01,8.6593427e-03
1.4015050e+01,8.6503557e-03
1.4341510e+01,8.6414543e-03
1.4675560e+01,8.6326342e-03
1.5017400e+01,8.6239065e-03
1.5367200e+01,8.6152678e-03
1.5725150e+01,8.6067160e-03
1.6091430e+01,8.5982606e-03
1.6466250e+01,8.5898998e-03
1.6849800e+01,8.5816287e-03
1.7242280e+01,8.5734482e-03
1.7643910e+01,8.5653771e-03
1.8054890e+01,8.5573917e-03
1.8475440e+01,8.5495081e-03
1.8905790e+01,8.5417311e-03
1.9346160e+01,8.5340403e-03
1.9796790e+01,8.5264590e-03
2.0257920e+01,8.5189834e-03
2.0729780e+01,8.5116018e-03
2.1212640e+01,8.5043284e-03
2.1706750e+01,8.4971582e-03
2.2212360e+01,8.4900901e-03
2.2729750e+01,8.4831183e-03
2.3259200e+01,8.4762672e-03
2.3800980e+01,8.4695040e-03
2.4355370e+01,8.4628569e-03
2.4922680e+01,8.4563187e-03
2.5503200e+01,8.4498862e-03
2.6097250e+01,8.4435561e-03
2.6705130e+01,8.4373389e-03
2.7327180e+01,8.4312152e-03
2.7963710e+01,8.4252121e-03
2.8615070e+01,8.4193192e-03
2.9281600e+01,8.4135246e-03
2.9963650e+01,8.4078340e-03
3.0661600e+01,8.4022619e-03
3.1375800e+01,8.3967856e-03
3.2106630e+01,8.3914172e-03
3.2854490e+01,8.3861627e-03
3.3619770e+01,8.3810099e-03
3.4402880e+01,8.3759739e-03
3.5204220e+01,8.3710310e-03
3.6024230e+01,8.3661976e-03
3.6863350e+01,8.3614743e-03
3.7722000e+01,8.3568511e-03
3.8600660e+01,8.3523286e-03
3.9499790e+01,8.3479240e-03
4.0419850e+01,8.3436123e-03
4.1361350e+01,8.3394089e-03
4.2324780e+01,8.3353010e-03
4.3310650e+01,8.3313069e-03
