P,Teff
8.8429010e-04,9.9951442e-03
9.0488780e-04,9.9950995e-03
9.2596540e-04,9.9950544e-03
9.4753390e-04,9.9950089e-03
9.6960480e-04,9.9949629e-03
9.9218980e-04,9.9949166e-03
1.0153010e-03,9.9948698e-03
1.0389500e-03,9.9948226e-03
1.0631510e-03,9.9947749e-03
1.0879140e-03,9.9947269e-03
1.1132550e-03,9.9946784e-03
1.1391860e-03,9.9946294e-03
1.1657210e-03,9.9945800e-03
1.1928740e-03,9.9945301e-03
1.2206600e-03,9.9944798e-03
1.2490930e-03,9.9944290e-03
1.2781880e-03,9.9943778e-03
1.3079610e-03,9.9943261e-03
1.3384270e-03,9.9942739e-03
1.3696030e-03,9.9942212e-03
1.4015050e-03,9.9941681e-03
1.4341510e-03,9.9941145e-03
1.4675560e-03,9.9940603e-03
1.5017400e-03,9.9940057e-03
1.5367200e-03,9.9939506e-03
1.5725150e-03,9.9938950e-03
1.6091430e-03,9.9938389e-03
1.6466250e-03,9.9937823e-03
1.6849800e-03,9.9937251e-03
1.7242280e-03,9.9936674e-03
1.7643910e-03,9.9936092e-03
1.8054890e-03,9.9935505e-03
1.8475440e-03,9.9934912e-03
1.8905790e-03,9.9934314e-03
1.9346160e-03,9.9933711e-03
1.9796790e-03,9.9933102e-03
2.0257920e-03,9.9932487e-03
2.0729780e-03,9.9931867e-03
2.1212640e-03,9.9931241e-03
2.1706750e-03,9.9930609e-03
2.2212360e-03,9.9929972e-03
2.2729750e-03,9.9929329e-03
2.3259200e-03,9.9928680e-03
2.3800980e-03,9.9928025e-03
2.4355370e-03,9.9927364e-03
2.4922680e-03,9.9926697e-03
2.5503200e-03,9.9926025e-03
2.6097250e-03,9.9925345e-03
2.6705130e-03,9.9924660e-03
2.7327180e-03,9.9923968e-03
2.7963710e-03,9.9923271e-03
2.8615070e-03,9.9922567e-03
2.9281600e-03,9.9921856e-03
2.9963650e-03,9.9921139e-03
3.0661600e-03,9.9920415e-03
3.1375800e-03,9.9919685e-03
3.2106630e-03,9.9918949e-03
3.2854490e-03,9.9918205e-03
3.3619770e-03,9.9917455e-03
3.4402880e-03,9.9916698e-03
3.5204220e-03,9.9915934e-03
3.6024230e-03,9.9915163e-03
3.6863350e-03,9.9914385e-03
3.7722000e-03,9.9913600e-03
3.8600660e-03,9.9912808e-03
3.9499790e-03,9.9912009e-03
4.0419850e-03,9.9911202e-03
4.1361350e-03,9.9910388e-03
4.2324780e-03,9.9909567e-03
4.3310650e-03,9.9908738e-03
4.4319490e-03,9.9907902e-03
4.5351820e-03,9.9907058e-03
4.6408200e-03,9.9906207e-03
4.7489190e-03,9.9905348e-03
4.8595350e-03,9.9904481e-03
4.9727290e-03,9.9903606e-03
5.0885580e-03,9.9902723e-03
5.2070860e-03,9.9901832e-03
5.3283750e-03,9.9900933e-03
5.4524880e-03,9.9900026e-03
5.5794930e-03,9.9899112e-03
5.7094560e-03,9.9898188e-03
5.8424470e-03,9.9897256e-03
5.9785350e-03,9.9896316e-03
6.1177930e-03,9.9895367e-03
6.2602940e-03,9.9894410e-03
6.4061150e-03,9.9893444e-03
6.5553330e-03,9.9892469e-03
6.7080260e-03,9.9891485e-03
6.8642760e-03,9.9890493e-03
7.0241660e-03,9.9889491e-03
7.1877800e-03,9.9888481e-03
7.3552040e-03,9.9887461e-03
7.5265290e-03,9.9886433e-03
7.7018450e-03,9.9885394e-03
7.8812440e-03,9.9884347e-03
8.0648210e-03,9.9883290e-03
8.2526750e-03,9.9882224e-03
8.4449050e-03,9.9881148e-03
8.6416120e-03,9.9880062e-03
8.8429010e-03,9.9878966e-03
9.0488780e-03,9.9877861e-03
9.2596540e-03,9.9876745e-03
9.4753390e-03,9.9875620e-03
9.6960480e-03,9.9874484e-03
9.9218980e-03,9.9873339e-03
1.0153010e-02,9.9872182e-03
1.0389500e-02,9.9871016e-03
1.0631510e-02,9.9869839e-03
1.0879140e-02,9.9868651e-03
1.1132550e-02,9.9867453e-03
1.1391860e-02,9.9866244e-03
1.1657210e-02,9.9865024e-03
1.1928740e-02,9.9863793e-03
1.2206600e-02,9.9862551e-03
1.2490930e-02,9.9861298e-03
1.2781880e-02,9.9860034e-03
1.3079610e-02,9.9858757e-03
1.3384270e-02,9.9857470e-03
1.3696030e-02,9.9856172e-03
1.4015050e-02,9.9854862e-03
1.4341510e-02,9.9853540e-03
1.4675560e-02,9.9852205e-03
1.5017400e-02,9.9850860e-03
1.5367200e-02,9.9849501e-03
1.5725150e-02,9.9848131e-03
1.6091430e-02,9.9846749e-03
1.6466250e-02,9.9845354e-03
1.6849800e-02,9.9843946e-03
1.7242280e-02,9.9842527e-03
1.7643910e-02,9.9841094e-03
1.8054890e-02,9.9839649e-03
1.8475440e-02,9.9838191e-03
1.8905790e-02,9.9836720e-03
1.9346160e-02,9.9835235e-03
1.9796790e-02,9.9833737e-03
2.0257920e-02,9.9832226e-03
2.0729780e-02,9.9830701e-03
2.1212640e-02,9.9829163e-03
2.1706750e-02,9.9827611e-03
2.2212360e-02,9.9826046e-03
2.2729750e-02,9.9824466e-03
2.3259200e-02,9.9822873e-03
2.3800980e-02,9.9821265e-03
2.4355370e-02,9.9819642e-03
2.4922680e-02,9.9818006e-03
2.5503200e-02,9.9816355e-03
2.6097250e-02,9.9814689e-03
2.6705130e-02,9.9813008e-03
2.7327180e-02,9.9811312e-03
2.7963710e-02,9.9809601e-03
2.8615070e-02,9.9807876e-03
2.9281600e-02,9.9806135e-03
2.9963650e-02,9.9804378e-03
3.0661600e-02,9.9802606e-03
3.1375800e-02,9.9800818e-03
3.2106630e-02,9.9799014e-03
3.2854490e-02,9.9797195e-03
3.3619770e-02,9.9795359e-03
3.4402880e-02,9.9793507e-03
3.5204220e-02,9.9791639e-03
3.6024230e-02,9.9789753e-03
3.6863350e-02,9.9787852e-03
3.7722000e-02,9.9785933e-03
3.8600660e-02,9.9783998e-03
3.9499790e-02,9.9782045e-03
4.0419850e-02,9.9780076e-03
4.1361350e-02,9.9778088e-03
4.2324780e-02,9.9776085e-03
4.3310650e-02,9.9774062e-03
4.4319490e-02,9.9772022e-03
4.5351820e-02,9.9769965e-03
4.6408200e-02,9.9767888e-03
4.7489190e-02,9.9765793e-03
4.8595350e-02,9.9763680e-03
4.9727290e-02,9.9761549e-03
5.0885580e-02,9.9759400e-03
5.2070860e-02,9.9757230e-03
5.3283750e-02,9.9755044e-03
5.4524880e-02,9.9752836e-03
5.5794930e-02,9.9750609e-03
5.7094560e-02,9.9748364e-03
5.8424470e-02,9.9746098e-03
5.9785350e-02,9.9743812e-03
6.1177930e-02,9.9741507e-03
6.2602940e-02,9.9739182e-03
6.4061150e-02,9.9736836e-03
6.5553330e-02,9.9734469e-03
6.7080260e-02,9.9732083e-03
6.8642760e-02,9.9729675e-03
7.0241660e-02,9.9727246e-03
7.1877800e-02,9.9724796e-03
7.3552040e-02,9.9722325e-03
7.5265290e-02,9.9719831e-03
7.7018450e-02,9.9717318e-03
7.8812440e-02,9.9714782e-03
8.0648210e-02,9.9712222e-03
8.2526750e-02,9.9709642e-03
8.4449050e-02,9.9707039e-03
8.6416120e-02,9.9704414e-03
8.8429010e-02,9.9701766e-03
9.0488780e-02,9.9699094e-03
9.2596540e-02,9.9696400e-03
9.4753390e-02,9.9693683e-03
9.6960480e-02,9.9690941e-03
9.9218980e-02,9.9688177e-03
1.0153010e-01,9.9685389e-03
1.0389500e-01,9.9682575e-03
1.0631510e-01,9.9679737e-03
1.0879140e-01,9.9676876e-03
1.1132550e-01,9.9673991e-03
1.1391860e-01,9.9671081e-03
1.1657210e-01,9.9668145e-03
1.1928740e-01,9.9665182e-03
1.2206600e-01,9.9662197e-03
1.2490930e-01,9.9659184e-03
1.2781880e-01,9.9656147e-03
1.3079610e-01,9.9653082e-03
1.3384270e-01,9.9649991e-03
1.3696030e-01,9.9646875e-03
1.4015050e-01,9.9643733e-03
1.4341510e-01,9.9640562e-03
1.4675560e-01,9.9637365e-03
1.5017400e-01,9.9634140e-03
1.5367200e-01,9.9630887e-03
1.5725150e-01,9.9627608e-03
1.6091430e-01,9.9624299e-03
1.6466250e-01,9.9620966e-03
1.6849800e-01,9.9617600e-03
1.7242280e-01,9.9614209e-03
1.7643910e-01,9.9610787e-03
1.8054890e-01,9.9607335e-03
1.8475440e-01,9.9603857e-03
1.8905790e-01,9.9600348e-03
1.9346160e-01,9.9596807e-03
1.9796790e-01,9.9593238e-03
2.0257920e-01,9.9589640e-03
2.0729780e-01,9.9586012e-03
2.1212640e-01,9.9582352e-03
2.1706750e-01,9.9578663e-03
2.2212360e-01,9.9574940e-03
2.2729750e-01,9.9571187e-03
2.3259200e-01,9.9567401e-03
2.3800980e-01,9.9563588e-03
2.4355370e-01,9.9559737e-03
2.4922680e-01,9.9555859e-03
2.5503200e-01,9.9551946e-03
2.6097250e-01,9.9547998e-03
2.6705130e-01,9.9544023e-03
2.7327180e-01,9.9540008e-03
2.7963710e-01,9.9535965e-03
2.8615070e-01,9.9531887e-03
2.9281600e-01,9.9527772e-03
2.9963650e-01,9.9523625e-03
3.0661600e-01,9.9519445e-03
3.1375800e-01,9.9515231e-03
3.2106630e-01,9.9510977e-03
3.2854490e-01,9.9506693e-03
3.3619770e-01,9.9502372e-03
3.4402880e-01,9.9498016e-03
3.5204220e-01,9.9493622e-03
3.6024230e-01,9.9489194e-03
3.6863350e-01,9.9484727e-03
3.7722000e-01,9.9480225e-03
3.8600660e-01,9.9475684e-03
3.9499790e-01,9.9471108e-03
4.0419850e-01,9.9466495e-03
4.1361350e-01,9.9461843e-03
4.2324780e-01,9.9457155e-03
4.3310650e-01,9.9452426e-03
4.4319490e-01,9.9447661e-03
4.5351820e-01,9.9442854e-03
4.6408200e-01,9.9438010e-03
4.7489190e-01,9.9433129e-03
4.8595350e-01,9.9428206e-03
4.9727290e-01,9.9423240e-03
5.0885580e-01,9.9418237e-03
5.2070860e-01,9.9413195e-03
5.3283750e-01,9.9408110e-03
5.4524880e-01,9.9402986e-03
5.5794930e-01,9.9397819e-03
5.7094560e-01,9.9392607e-03
5.8424470e-01,9.9387361e-03
5.9785350e-01,9.9382066e-03
6.1177930e-01,9.9376735e-03
6.2602940e-01,9.9371354e-03
6.4061150e-01,9.9365938e-03
6.5553330e-01,9.9360470e-03
6.7080260e-01,9.9354967e-03
6.8642760e-01,9.9349418e-03
7.0241660e-01,9.9343822e-03
7.1877800e-01,9.9338184e-03
7.3552040e-01,9.9332499e-03
7.5265290e-01,9.9326771e-03
7.7018450e-01,9.9320996e-03
7.8812440e-01,9.9315178e-03
8.0648210e-01,9.9309312e-03
8.2526750e-01,9.9303402e-03
8.4449050e-01,9.9297443e-03
8.6416120e-01,9.9291441e-03
8.8429010e-01,9.9285388e-03
9.0488780e-01,9.9279292e-03
9.2596540e-01,9.9273145e-03
9.4753390e-01,9.9266954e-03
9.6960480e-01,9.9260712e-03
9.9218980e-01,9.9254424e-03
1.0153010e+00,9.9248086e-03
1.0389500e+00,9.9241694e-03
1.0631510e+00,9.9235257e-03
1.0879140e+00,9.9228775e-03
1.1132550e+00,9.9222239e-03
1.1391860e+00,9.9215650e-03
1.1657210e+00,9.9209014e-03
1.1928740e+00,9.9202331e-03
1.2206600e+00,9.9195594e-03
1.2490930e+00,9.9188803e-03
1.2781880e+00,9.9181964e-03
1.3079610e+00,9.9175070e-03
1.3384270e+00,9.9168120e-03
1.3696030e+00,9.9161122e-03
1.4015050e+00,9.9154075e-03
1.4341510e+00,9.9146972e-03
1.4675560e+00,9.9139812e-03
1.5017400e+00,9.9132603e-03
1.5367200e+00,9.9125344e-03
1.5725150e+00,9.9118020e-03
1.6091430e+00,9.9110646e-03
1.6466250e+00,9.9103221e-03
1.6849800e+00,9.9095738e-03
1.7242280e+00,9.9088205e-03
1.7643910e+00,9.9080604e-03
1.8054890e+00,9.9072960e-03
1.8475440e+00,9.9065256e-03
1.8905790e+00,9.9057492e-03
1.9346160e+00,9.9049668e-03
1.9796790e+00,9.9041792e-03
2.0257920e+00,9.9033863e-03
2.0729780e+00,9.9025873e-03
2.1212640e+00,9.9017822e-03
2.1706750e+00,9.9009718e-03
2.2212360e+00,9.9001551e-03
2.2729750e+00,9.8993322e-03
2.3259200e+00,9.8985039e-03
2.3800980e+00,9.8976703e-03
2.4355370e+00,9.8968294e-03
2.4922680e+00,9.8959830e-03
2.5503200e+00,9.8951312e-03
2.6097250e+00,9.8942730e-03
2.6705130e+00,9.8934083e-03
2.7327180e+00,9.8925382e-03
2.7963710e+00,9.8916615e-03
2.8615070e+00,9.8907793e-03
2.9281600e+00,9.8898905e-03
2.9963650e+00,9.8889951e-03
3.0661600e+00,9.8880941e-03
3.1375800e+00,9.8871865e-03
3.2106630e+00,9.8862733e-03
3.2854490e+00,9.8853534e-03
3.3619770e+00,9.8844267e-03
3.4402880e+00,9.8834943e-03
3.5204220e+00,9.8825551e-03
3.6024230e+00,9.8816091e-03
3.6863350e+00,9.8806574e-03
3.7722000e+00,9.8796988e-03
3.8600660e+00,9.8787345e-03
3.9499790e+00,9.8777632e-03
4.0419850e+00,9.8767850e-03
4.1361350e+00,9.8758010e-03
4.2324780e+00,9.8748099e-03
4.3310650e+00,9.8738132e-03
4.4319490e+00,9.8728093e-03
4.5351820e+00,9.8717983e-03
4.6408200e+00,9.8707816e-03
4.7489190e+00,9.8697577e-03
4.8595350e+00,9.8687266e-03
4.9727290e+00,9.8676896e-03
5.0885580e+00,9.8666469e-03
5.2070860e+00,9.8655955e-03
5.3283750e+00,9.8645383e-03
5.4524880e+00,9.8634737e-03
5.5794930e+00,9.8624032e-03
5.7094560e+00,9.8613255e-03
5.8424470e+00,9.8602403e-03
5.9785350e+00,9.8591493e-03
6.1177930e+00,9.8580509e-03
6.2602940e+00,9.8569467e-03
6.4061150e+00,9.8558349e-03
6.5553330e+00,9.8547158e-03
6.7080260e+00,9.8535907e-03
6.8642760e+00,9.8524581e-03
7.0241660e+00,9.8513180e-03
7.1877800e+00,9.8501720e-03
7.3552040e+00,9.8490185e-03
7.5265290e+00,9.8478573e-03
7.7018450e+00,9.8466903e-03
7.8812440e+00,9.8455157e-03
8.0648210e+00,9.8443352e-03
8.2526750e+00,9.8431471e-03
8.4449050e+00,9.8419514e-03
8.6416120e+00,9.8407497e-03
8.8429010e+00,9.8395404e-03
9.0488780e+00,9.8383233e-03
9.2596540e+00,9.8371005e-03
9.4753390e+00,9.8358700e-03
9.6960480e+00,9.8346336e-03
9.9218980e+00,9.8333875e-03
1.0153010e+01,9.8321377e-03
1.0389500e+01,9.8308780e-03
1.0631510e+01,9.8296125e-03
1.0879140e+01,9.8283414e-03
1.1132550e+01,9.8270604e-03
1.1391860e+01,9.8257737e-03
1.1657210e+01,9.8244813e-03
1.1928740e+01,9.8231789e-03
1.2206600e+01,9.8218731e-03
1.2490930e+01,9.8205572e-03
1.2781880e+01,9.8192357e-03
1.3079610e+01,9.8179063e-03
1.3384270e+01,9.8165714e-03
1.3696030e+01,9.8152286e-03
1.4015050e+01,9.8138780e-03
1.4341510e+01,9.8125218e-03
1.4675560e+01,9.8111578e-03
1.5017400e+01,9.8097859e-03
1.5367200e+01,9.8084087e-03
1.5725150e+01,9.8070235e-03
1.6091430e+01,9.8056331e-03
1.6466250e+01,9.8042348e-03
1.6849800e+01,9.8028285e-03
1.7242280e+01,9.8014170e-03
1.7643910e+01,9.7999978e-03
1.8054890e+01,9.7985707e-03
1.8475440e+01,9.7971383e-03
1.8905790e+01,9.7957010e-03
1.9346160e+01,9.7942530e-03
1.9796790e+01,9.7928000e-03
2.0257920e+01,9.7913393e-03
2.0729780e+01,9.7898734e-03
2.1212640e+01,9.7883999e-03
2.1706750e+01,9.7869215e-03
2.2212360e+01,9.7854354e-03
2.2729750e+01,9.7839415e-03
2.3259200e+01,9.7824429e-03
2.3800980e+01,9.7809366e-03
2.4355370e+01,9.7794225e-03
2.4922680e+01,9.7779039e-03
2.5503200e+01,9.7763775e-03
2.6097250e+01,9.7748468e-03
2.6705130e+01,9.7733084e-03
2.7327180e+01,9.7717657e-03
2.7963710e+01,9.7702119e-03
2.8615070e+01,9.7686574e-03
2.9281600e+01,9.7670920e-03
2.9963650e+01,9.7655224e-03
3.0661600e+01,9.7639487e-03
3.1375800e+01,9.7623676e-03
3.2106630e+01,9.7607790e-03
3.2854490e+01,9.7591864e-03
3.3619770e+01,9.7575866e-03
3.4402880e+01,9.7559830e-03
3.5204220e+01,9.7543720e-03
3.6024230e+01,9.7527540e-03
3.6863350e+01,9.7511322e-03
3.7722000e+01,9.7495033e-03
3.8600660e+01,9.7478708e-03
3.9499790e+01,9.7462313e-03
4.0419850e+01,9.7445846e-03
4.1361350e+01,9.7429346e-03
4.2324780e+01,9.7412818e-03
4.3310650e+01,9.7396178e-03
4.4319490e+01,9.7379549e-03
4.5351820e+01,9.7362809e-03
4.6408200e+01,9.7346085e-03
4.7489190e+01,9.7329249e-03
4.8595350e+01,9.7312389e-03
4.9727290e+01,9.7295501e-03
5.0885580e+01,9.7278547e-03
5.2070860e+01,9.7261528e-03
5.3283750e+01,9.7244484e-03
5.4524880e+01,9.7227376e-03
5.5794930e+01,9.7210246e-03
5.7094560e+01,9.7193053e-03
5.8424470e+01,9.7175841e-03
5.9785350e+01,9.7158563e-03
6.1177930e+01,9.7141272e-03
6.2602940e+01,9.7123917e-03
6.4061150e+01,9.7106545e-03
6.5553330e+01,9.7089114e-03
6.7080260e+01,9.7071671e-03
6.8642760e+01,9.7054167e-03
7.0241660e+01,9.7036604e-03
7.1877800e+01,9.7019030e-03
7.3552040e+01,9.7001449e-03
7.5265290e+01,9.6983807e-03
7.7018450e+01,9.6966162e-03
7.8812440e+01,9.6948460e-03
8.0648210e+01,9.6930701e-03
8.2526750e+01,9.6912943e-03
8.4449050e+01,9.6895180e-03
8.6416120e+01,9.6877363e-03
8.8429010e+01,9.6859548e-03
9.0488780e+01,9.6841679e-03
9.2596540e+01,9.6823814e-03
9.4753390e+01,9.6805901e-03
9.6960480e+01,9.6787991e-03
9.9218980e+01,9.6770030e-03
1.0153010e+02,9.6752081e-03
1.0389500e+02,9.6734080e-03
1.0631510e+02,9.6716093e-03
1.0879140e+02,9.6698116e-03
1.1132550e+02,9.6680097e-03
1.1391860e+02,9.6662027e-03
1.1657210e+02,9.6643977e-03
1.1928740e+02,9.6625942e-03
1.2206600e+02,9.6607866e-03
1.2490930e+02,9.6589808e-03
1.2781880e+02,9.6571711e-03
1.3079610e+02,9.6553638e-03
1.3384270e+02,9.6535589e-03
1.3696030e+02,9.6517502e-03
1.4015050e+02,9.6499440e-03
1.4341510e+02,9.6481342e-03
1.4675560e+02,9.6463275e-03
1.5017400e+02,9.6445171e-03
1.5367200e+02,9.6427172e-03
1.5725150e+02,9.6409067e-03
1.6091430e+02,9.6391071e-03
1.6466250e+02,9.6372969e-03
1.6849800e+02,9.6354980e-03
1.7242280e+02,9.6336963e-03
1.7643910e+02,9.6318986e-03
1.8054890e+02,9.6300978e-03
1.8475440e+02,9.6283017e-03
1.8905790e+02,9.6265108e-03
1.9346160e+02,9.6247168e-03
1.9796790e+02,9.6229282e-03
2.0257920e+02,9.6211446e-03
2.0729780e+02,9.6193590e-03
2.1212640e+02,9.6175785e-03
2.1706750e+02,9.6157961e-03
