P,Teff
1.4356450e-03,9.9964084e-03
1.4690850e-03,9.9963832e-03
1.5033050e-03,9.9963577e-03
1.5383210e-03,9.9963321e-03
1.5741530e-03,9.9963062e-03
1.6108200e-03,9.9962802e-03
1.6483410e-03,9.9962539e-03
1.6867360e-03,9.9962275e-03
1.7260250e-03,9.9962008e-03
1.7662290e-03,9.9961739e-03
1.8073700e-03,9.9961469e-03
1.8494690e-03,9.9961196e-03
1.8925480e-03,9.9960921e-03
1.9366310e-03,9.9960643e-03
1.9817410e-03,9.9960364e-03
2.0279020e-03,9.9960083e-03
2.0751380e-03,9.9959799e-03
2.1234740e-03,9.9959513e-03
2.1729360e-03,9.9959225e-03
2.2235500e-03,9.9958934e-03
2.2753440e-03,9.9958642e-03
2.3283430e-03,9.9958347e-03
2.3825770e-03,9.9958049e-03
2.4380750e-03,9.9957750e-03
2.4948650e-03,9.9957448e-03
2.5529780e-03,9.9957143e-03
2.6124440e-03,9.9956837e-03
2.6732960e-03,9.9956528e-03
2.7355650e-03,9.9956216e-03
2.7992840e-03,9.9955902e-03
2.8644880e-03,9.9955586e-03
2.9312100e-03,9.9955267e-03
2.9994870e-03,9.9954946e-03
3.0693540e-03,9.9954622e-03
3.1408480e-03,9.9954295e-03
3.2140080e-03,9.9953966e-03
3.2888720e-03,9.9953635e-03
3.3654800e-03,9.9953301e-03
3.4438720e-03,9.9952964e-03
3.5240900e-03,9.9952625e-03
3.6061770e-03,9.9952283e-03
3.6901750e-03,9.9951938e-03
3.7761300e-03,9.9951591e-03
3.8640880e-03,9.9951241e-03
3.9540940e-03,9.9950888e-03
4.0461970e-03,9.9950532e-03
4.1404450e-03,9.9950174e-03
4.2368880e-03,9.9949813e-03
4.3355780e-03,9.9949449e-03
4.4365660e-03,9.9949082e-03
4.5399070e-03,9.9948712e-03
4.6456550e-03,9.9948340e-03
4.7538670e-03,9.9947964e-03
4.8645980e-03,9.9947585e-03
4.9779090e-03,9.9947204e-03
5.0938600e-03,9.9946820e-03
5.2125110e-03,9.9946432e-03
5.3339260e-03,9.9946041e-03
5.4581690e-03,9.9945648e-03
5.5853060e-03,9.9945251e-03
5.7154050e-03,9.9944852e-03
5.8485340e-03,9.9944448e-03
5.9847630e-03,9.9944042e-03
6.1241660e-03,9.9943633e-03
6.2668170e-03,9.9943220e-03
6.4127900e-03,9.9942805e-03
6.5621630e-03,9.9942385e-03
6.7150150e-03,9.9941963e-03
6.8714280e-03,9.9941537e-03
7.0314840e-03,9.9941108e-03
7.1952680e-03,9.9940675e-03
7.3628680e-03,9.9940240e-03
7.5343710e-03,9.9939800e-03
7.7098690e-03,9.9939357e-03
7.8894550e-03,9.9938911e-03
8.0732240e-03,9.9938460e-03
8.2612730e-03,9.9938007e-03
8.4537030e-03,9.9937550e-03
8.6506150e-03,9.9937089e-03
8.8521140e-03,9.9936624e-03
9.0583060e-03,9.9936156e-03
9.2693010e-03,9.9935684e-03
9.4852110e-03,9.9935208e-03
9.7061500e-03,9.9934729e-03
9.9322350e-03,9.9934245e-03
1.0163590e-02,9.9933758e-03
1.0400330e-02,9.9933267e-03
1.0642580e-02,9.9932771e-03
1.0890480e-02,9.9932272e-03
1.1144150e-02,9.9931769e-03
1.1403730e-02,9.9931262e-03
1.1669360e-02,9.9930750e-03
1.1941170e-02,9.9930235e-03
1.2219320e-02,9.9929715e-03
1.2503940e-02,9.9929191e-03
1.2795200e-02,9.9928663e-03
1.3093240e-02,9.9928130e-03
1.3398220e-02,9.9927593e-03
1.3710300e-02,9.9927052e-03
1.4029650e-02,9.9926506e-03
1.4356450e-02,9.9925956e-03
1.4690850e-02,9.9925401e-03
1.5033050e-02,9.9924842e-03
1.5383210e-02,9.9924279e-03
1.5741530e-02,9.9923710e-03
1.6108200e-02,9.9923137e-03
1.6483410e-02,9.9922558e-03
1.6867360e-02,9.9921976e-03
1.7260250e-02,9.9921389e-03
1.7662290e-02,9.9920796e-03
1.8073700e-02,9.9920199e-03
1.8494690e-02,9.9919596e-03
1.8925480e-02,9.9918988e-03
1.9366310e-02,9.9918376e-03
1.9817410e-02,9.9917758e-03
2.0279020e-02,9.9917134e-03
2.0751380e-02,9.9916506e-03
2.1234740e-02,9.9915873e-03
2.1729360e-02,9.9915234e-03
2.2235500e-02,9.9914589e-03
2.2753440e-02,9.9913939e-03
2.3283430e-02,9.9913284e-03
2.3825770e-02,9.9912622e-03
2.4380750e-02,9.9911955e-03
2.4948650e-02,9.9911283e-03
2.5529780e-02,9.9910604e-03
2.6124440e-02,9.9909920e-03
2.6732960e-02,9.9909229e-03
2.7355650e-02,9.9908532e-03
2.7992840e-02,9.9907830e-03
2.8644880e-02,9.9907121e-03
2.9312100e-02,9.9906406e-03
2.9994870e-02,9.9905684e-03
3.0693540e-02,9.9904956e-03
3.1408480e-02,9.9904221e-03
3.2140080e-02,9.9903480e-03
3.2888720e-02,9.9902733e-03
3.3654800e-02,9.9901978e-03
3.4438720e-02,9.9901217e-03
3.5240900e-02,9.9900449e-03
3.6061770e-02,9.9899673e-03
3.6901750e-02,9.9898890e-03
3.7761300e-02,9.9898100e-03
3.8640880e-02,9.9897303e-03
3.9540940e-02,9.9896499e-03
4.0461970e-02,9.9895686e-03
4.1404450e-02,9.9894865e-03
4.2368880e-02,9.9894038e-03
4.3355780e-02,9.9893203e-03
4.4365660e-02,9.9892359e-03
4.5399070e-02,9.9891507e-03
4.6456550e-02,9.9890647e-03
4.7538670e-02,9.9889778e-03
4.8645980e-02,9.9888901e-03
4.9779090e-02,9.9888016e-03
5.0938600e-02,9.9887123e-03
5.2125110e-02,9.9886219e-03
5.3339260e-02,9.9885307e-03
5.4581690e-02,9.9884386e-03
5.5853060e-02,9.9883455e-03
5.7154050e-02,9.9882515e-03
5.8485340e-02,9.9881565e-03
5.9847630e-02,9.9880606e-03
6.1241660e-02,9.9879637e-03
6.2668170e-02,9.9878657e-03
6.4127900e-02,9.9877667e-03
6.5621630e-02,9.9876668e-03
6.7150150e-02,9.9875657e-03
6.8714280e-02,9.9874636e-03
7.0314840e-02,9.9873604e-03
7.1952680e-02,9.9872560e-03
7.3628680e-02,9.9871505e-03
7.5343710e-02,9.9870439e-03
7.7098690e-02,9.9869360e-03
7.8894550e-02,9.9868270e-03
8.0732240e-02,9.9867168e-03
8.2612730e-02,9.9866054e-03
8.4537030e-02,9.9864926e-03
8.6506150e-02,9.9863786e-03
8.8521140e-02,9.9862633e-03
9.0583060e-02,9.9861466e-03
9.2693010e-02,9.9860286e-03
9.4852110e-02,9.9859093e-03
9.7061500e-02,9.9857884e-03
9.9322350e-02,9.9856663e-03
1.0163590e-01,9.9855425e-03
1.0400330e-01,9.9854172e-03
1.0642580e-01,9.9852906e-03
1.0890480e-01,9.9851622e-03
1.1144150e-01,9.9850325e-03
1.1403730e-01,9.9849010e-03
1.1669360e-01,9.9847679e-03
1.1941170e-01,9.9846331e-03
1.2219320e-01,9.9844967e-03
1.2503940e-01,9.9843586e-03
1.2795200e-01,9.9842185e-03
1.3093240e-01,9.9840767e-03
1.3398220e-01,9.9839329e-03
1.3710300e-01,9.9837874e-03
1.4029650e-01,9.9836400e-03
1.4356450e-01,9.9834906e-03
1.4690850e-01,9.9833392e-03
1.5033050e-01,9.9831857e-03
1.5383210e-01,9.9830302e-03
1.5741530e-01,9.9828726e-03
1.6108200e-01,9.9827127e-03
1.6483410e-01,9.9825508e-03
1.6867360e-01,9.9823863e-03
1.7260250e-01,9.9822198e-03
1.7662290e-01,9.9820508e-03
1.8073700e-01,9.9818794e-03
1.8494690e-01,9.9817057e-03
1.8925480e-01,9.9815293e-03
1.9366310e-01,9.9813505e-03
1.9817410e-01,9.9811690e-03
2.0279020e-01,9.9809849e-03
2.0751380e-01,9.9807981e-03
2.1234740e-01,9.9806084e-03
2.1729360e-01,9.9804159e-03
2.2235500e-01,9.9802205e-03
2.2753440e-01,9.9800223e-03
2.3283430e-01,9.9798211e-03
2.3825770e-01,9.9796167e-03
2.4380750e-01,9.9794093e-03
2.4948650e-01,9.9791986e-03
2.5529780e-01,9.9789846e-03
2.6124440e-01,9.9787674e-03
2.6732960e-01,9.9785466e-03
2.7355650e-01,9.9783226e-03
2.7992840e-01,9.9780949e-03
2.8644880e-01,9.9778637e-03
2.9312100e-01,9.9776287e-03
2.9994870e-01,9.9773898e-03
3.0693540e-01,9.9771475e-03
3.1408480e-01,9.9769012e-03
3.2140080e-01,9.9766506e-03
3.2888720e-01,9.9763961e-03
3.3654800e-01,9.9761376e-03
3.4438720e-01,9.9758746e-03
3.5240900e-01,9.9756071e-03
3.6061770e-01,9.9753357e-03
3.6901750e-01,9.9750598e-03
3.7761300e-01,9.9747792e-03
3.8640880e-01,9.9744935e-03
3.9540940e-01,9.9742036e-03
4.0461970e-01,9.9739085e-03
4.1404450e-01,9.9736086e-03
4.2368880e-01,9.9733036e-03
4.3355780e-01,9.9729936e-03
4.4365660e-01,9.9726784e-03
4.5399070e-01,9.9723578e-03
4.6456550e-01,9.9720315e-03
4.7538670e-01,9.9716997e-03
4.8645980e-01,9.9713626e-03
4.9779090e-01,9.9710197e-03
5.0938600e-01,9.9706706e-03
5.2125110e-01,9.9703160e-03
5.3339260e-01,9.9699548e-03
5.4581690e-01,9.9695878e-03
5.5853060e-01,9.9692144e-03
5.7154050e-01,9.9688342e-03
5.8485340e-01,9.9684477e-03
5.9847630e-01,9.9680546e-03
6.1241660e-01,9.9676550e-03
6.2668170e-01,9.9672480e-03
6.4127900e-01,9.9668344e-03
6.5621630e-01,9.9664134e-03
6.7150150e-01,9.9659851e-03
6.8714280e-01,9.9655493e-03
7.0314840e-01,9.9651063e-03
7.1952680e-01,9.9646554e-03
7.3628680e-01,9.9641966e-03
7.5343710e-01,9.9637302e-03
7.7098690e-01,9.9632550e-03
7.8894550e-01,9.9627720e-03
8.0732240e-01,9.9622809e-03
8.2612730e-01,9.9617812e-03
8.4537030e-01,9.9612726e-03
8.6506150e-01,9.9607555e-03
8.8521140e-01,9.9602293e-03
9.0583060e-01,9.9596937e-03
9.2693010e-01,9.9591499e-03
9.4852110e-01,9.9585958e-03
9.7061500e-01,9.9580325e-03
9.9322350e-01,9.9574592e-03
1.0163590e+00,9.9568764e-03
1.0400330e+00,9.9562833e-03
1.0642580e+00,9.9556796e-03
1.0890480e+00,9.9550667e-03
1.1144150e+00,9.9544423e-03
1.1403730e+00,9.9538075e-03
1.1669360e+00,9.9531615e-03
1.1941170e+00,9.9525057e-03
1.2219320e+00,9.9518375e-03
1.2503940e+00,9.9511583e-03
1.2795200e+00,9.9504672e-03
1.3093240e+00,9.9497649e-03
1.3398220e+00,9.9490510e-03
1.3710300e+00,9.9483246e-03
1.4029650e+00,9.9475856e-03
1.4356450e+00,9.9468336e-03
1.4690850e+00,9.9460704e-03
1.5033050e+00,9.9452930e-03
1.5383210e+00,9.9445039e-03
1.5741530e+00,9.9437004e-03
1.6108200e+00,9.9428838e-03
1.6483410e+00,9.9420542e-03
1.6867360e+00,9.9412103e-03
1.7260250e+00,9.9403520e-03
1.7662290e+00,9.9394799e-03
1.8073700e+00,9.9385931e-03
1.8494690e+00,9.9376922e-03
1.8925480e+00,9.9367760e-03
1.9366310e+00,9.9358444e-03
1.9817410e+00,9.9348980e-03
2.0279020e+00,9.9339358e-03
2.0751380e+00,9.9329574e-03
2.1234740e+00,9.9319640e-03
2.1729360e+00,9.9309538e-03
2.2235500e+00,9.9299281e-03
2.2753440e+00,9.9288842e-03
2.3283430e+00,9.9278243e-03
2.3825770e+00,9.9267470e-03
2.4380750e+00,9.9256520e-03
2.4948650e+00,9.9245403e-03
2.5529780e+00,9.9234106e-03
2.6124440e+00,9.9222626e-03
2.6732960e+00,9.9210960e-03
2.7355650e+00,9.9199120e-03
2.7992840e+00,9.9187076e-03
2.8644880e+00,9.9174853e-03
2.9312100e+00,9.9162421e-03
2.9994870e+00,9.9149821e-03
3.0693540e+00,9.9136994e-03
3.1408480e+00,9.9123979e-03
3.2140080e+00,9.9110759e-03
3.2888720e+00,9.9097334e-03
3.3654800e+00,9.9083699e-03
3.4438720e+00,9.9069854e-03
3.5240900e+00,9.9055795e-03
3.6061770e+00,9.9041521e-03
3.6901750e+00,9.9027028e-03
3.7761300e+00,9.9012299e-03
3.8640880e+00,9.8997364e-03
3.9540940e+00,9.8982186e-03
4.0461970e+00,9.8966780e-03
4.1404450e+00,9.8951144e-03
4.2368880e+00,9.8935257e-03
4.3355780e+00,9.8919154e-03
4.4365660e+00,9.8902795e-03
4.5399070e+00,9.8886197e-03
4.6456550e+00,9.8869336e-03
4.7538670e+00,9.8852232e-03
4.8645980e+00,9.8834881e-03
4.9779090e+00,9.8817260e-03
5.0938600e+00,9.8799388e-03
5.2125110e+00,9.8781262e-03
5.3339260e+00,9.8762859e-03
5.4581690e+00,9.8744198e-03
5.5853060e+00,9.8725254e-03
5.7154050e+00,9.8706024e-03
5.8485340e+00,9.8686529e-03
5.9847630e+00,9.8666743e-03
6.1241660e+00,9.8646687e-03
6.2668170e+00,9.8626335e-03
6.4127900e+00,9.8605683e-03
6.5621630e+00,9.8584755e-03
6.7150150e+00,9.8563524e-03
6.8714280e+00,9.8541987e-03
7.0314840e+00,9.8520166e-03
7.1952680e+00,9.8498008e-03
7.3628680e+00,9.8475562e-03
7.5343710e+00,9.8452800e-03
7.7098690e+00,9.8429719e-03
7.8894550e+00,9.8406317e-03
8.0732240e+00,9.8382591e-03
8.2612730e+00,9.8358538e-03
8.4537030e+00,9.8334155e-03
8.6506150e+00,9.8309473e-03
8.8521140e+00,9.8284429e-03
9.0583060e+00,9.8259017e-03
9.2693010e+00,9.8233298e-03
9.4852110e+00,9.8207240e-03
9.7061500e+00,9.8180808e-03
9.9322350e+00,9.8154064e-03
1.0163590e+01,9.8126942e-03
1.0400330e+01,9.8099469e-03
1.0642580e+01,9.8071614e-03
1.0890480e+01,9.8043442e-03
1.1144150e+01,9.8014881e-03
1.1403730e+01,9.7985929e-03
1.1669360e+01,9.7956656e-03
1.1941170e+01,9.7926987e-03
1.2219320e+01,9.7896919e-03
1.2503940e+01,9.7866491e-03
1.2795200e+01,9.7835660e-03
1.3093240e+01,9.7804465e-03
1.3398220e+01,9.7772864e-03
1.3710300e+01,9.7740895e-03
1.4029650e+01,9.7708515e-03
1.4356450e+01,9.7675726e-03
1.4690850e+01,9.7642566e-03
1.5033050e+01,9.7608992e-03
1.5383210e+01,9.7575002e-03
1.5741530e+01,9.7540594e-03
1.6108200e+01,9.7505813e-03
1.6483410e+01,9.7470564e-03
1.6867360e+01,9.7434942e-03
1.7260250e+01,9.7398899e-03
1.7662290e+01,9.7362432e-03
1.8073700e+01,9.7325542e-03
1.8494690e+01,9.7288277e-03
1.8925480e+01,9.7250535e-03
1.9366310e+01,9.7212371e-03
1.9817410e+01,9.7173780e-03
2.0279020e+01,9.7134764e-03
2.0751380e+01,9.7095321e-03
2.1234740e+01,9.7055452e-03
2.1729360e+01,9.7015101e-03
2.2235500e+01,9.6974380e-03
2.2753440e+01,9.6933180e-03
2.3283430e+01,9.6891497e-03
2.3825770e+01,9.6849446e-03
2.4380750e+01,9.6806915e-03
2.4948650e+01,9.6763957e-03
2.5529780e+01,9.6720520e-03
2.6124440e+01,9.6676662e-03
2.6732960e+01,9.6632385e-03
2.7355650e+01,9.6587627e-03
2.7992840e+01,9.6542454e-03
2.8644880e+01,9.6496801e-03
2.9312100e+01,9.6450670e-03
2.9994870e+01,9.6404129e-03
3.0693540e+01,9.6357179e-03
3.1408480e+01,9.6309756e-03
3.2140080e+01,9.6261862e-03
3.2888720e+01,9.6213497e-03
3.3654800e+01,9.6164732e-03
3.4438720e+01,9.6115499e-03
3.5240900e+01,9.6065806e-03
3.6061770e+01,9.6015726e-03
3.6901750e+01,9.5965187e-03
3.7761300e+01,9.5914189e-03
3.8640880e+01,9.5862742e-03
3.9540940e+01,9.5810843e-03
4.0461970e+01,9.5758498e-03
4.1404450e+01,9.5705707e-03
4.2368880e+01,9.5652552e-03
4.3355780e+01,9.5598884e-03
4.4365660e+01,9.5544870e-03
4.5399070e+01,9.5490344e-03
4.6456550e+01,9.5435476e-03
4.7538670e+01,9.5380104e-03
4.8645980e+01,9.5324316e-03
4.9779090e+01,9.5268122e-03
5.0938600e+01,9.5211613e-03
5.2125110e+01,9.5154517e-03
5.3339260e+01,9.5097123e-03
5.4581690e+01,9.5039341e-03
5.5853060e+01,9.4981177e-03
5.7154050e+01,9.4922539e-03
5.8485340e+01,9.4863532e-03
5.9847630e+01,9.4804159e-03
6.1241660e+01,9.4744333e-03
6.2668170e+01,9.4684150e-03
6.4127900e+01,9.4623625e-03
6.5621630e+01,9.4562761e-03
6.7150150e+01,9.4501461e-03
6.8714280e+01,9.4439840e-03
7.0314840e+01,9.4377903e-03
7.1952680e+01,9.4315547e-03
7.3628680e+01,9.4252894e-03
7.5343710e+01,9.4189947e-03
7.7098690e+01,9.4126601e-03
7.8894550e+01,9.4062981e-03
8.0732240e+01,9.3998976e-03
8.2612730e+01,9.3934715e-03
8.4537030e+01,9.3870201e-03
8.6506150e+01,9.3805328e-03
8.8521140e+01,9.3740094e-03
9.0583060e+01,9.3674764e-03
9.2693010e+01,9.3608968e-03
9.4852110e+01,9.3543094e-03
9.7061500e+01,9.3476772e-03
9.9322350e+01,9.3410390e-03
1.0163590e+02,9.3343700e-03
1.0400330e+02,9.3276707e-03
1.0642580e+02,9.3209562e-03
1.0890480e+02,9.3142132e-03
1.1144150e+02,9.3074562e-03
1.1403730e+02,9.3006722e-03
1.1669360e+02,9.2938770e-03
1.1941170e+02,9.2870715e-03
1.2219320e+02,9.2802267e-03
1.2503940e+02,9.2733886e-03
1.2795200e+02,9.2665285e-03
1.3093240e+02,9.2596460e-03
1.3398220e+02,9.2527582e-03
1.3710300e+02,9.2458663e-03
1.4029650e+02,9.2389559e-03
1.4356450e+02,9.2320267e-03
1.4690850e+02,9.2250963e-03
1.5033050e+02,9.2181675e-03
1.5383210e+02,9.2112220e-03
1.5741530e+02,9.2042613e-03
1.6108200e+02,9.1973035e-03
1.6483410e+02,9.1903509e-03
1.6867360e+02,9.1833857e-03
1.7260250e+02,9.1764277e-03
1.7662290e+02,9.1694768e-03
1.8073700e+02,9.1625157e-03
1.8494690e+02,9.1555461e-03
1.8925480e+02,9.1486058e-03
1.9366310e+02,9.1416594e-03
1.9817410e+02,9.1347050e-03
2.0279020e+02,9.1277646e-03
2.0751380e+02,9.1208391e-03
2.1234740e+02,9.1139089e-03
2.1729360e+02,9.1069963e-03
2.2235500e+02,9.1001007e-03
2.2753440e+02,9.0932240e-03
2.3283430e+02,9.0863457e-03
2.3825770e+02,9.0794888e-03
2.4380750e+02,9.0726521e-03
2.4948650e+02,9.0658165e-03
2.5529780e+02,9.0590261e-03
2.6124440e+02,9.0522384e-03
2.6732960e+02,9.0454749e-03
2.7355650e+02,9.0387140e-03
2.7992840e+02,9.0320037e-03
2.8644880e+02,9.0252964e-03
2.9312100e+02,9.0186412e-03
2.9994870e+02,9.0119908e-03
3.0693540e+02,9.0053707e-03
3.1408480e+02,8.9987803e-03
3.2140080e+02,8.9922208e-03
3.2888720e+02,8.9856940e-03
3.3654800e+02,8.9791986e-03
3.4438720e+02,8.9727365e-03
3.5240900e+02,8.9663083e-03
3.6061770e+02,8.9599133e-03
3.6901750e+02,8.9535529e-03
3.7761300e+02,8.9472276e-03
3.8640880e+02,8.9409394e-03
3.9540940e+02,8.9347134e-03
4.0461970e+02,8.9284957e-03
4.1404450e+02,8.9223442e-03
4.2368880e+02,8.9162289e-03
4.3355780e+02,8.9101513e-03
4.4365660e+02,8.9041135e-03
4.5399070e+02,8.8981413e-03
4.6456550e+02,8.8922088e-03
4.7538670e+02,8.8863137e-03
4.8645980e+02,8.8804582e-03
4.9779090e+02,8.8746729e-03
5.0938600e+02,8.8689254e-03
5.2125110e+02,8.8632180e-03
5.3339260e+02,8.8575821e-03
5.4581690e+02,8.8519838e-03
5.5853060e+02,8.8464579e-03
5.7154050e+02,8.8409725e-03
5.8485340e+02,8.8355248e-03
5.9847630e+02,8.8301509e-03
6.1241660e+02,8.8248485e-03
6.2668170e+02,8.8195848e-03
6.4127900e+02,8.8143959e-03
6.5621630e+02,8.8092444e-03
6.7150150e+02,8.8041654e-03
6.8714280e+02,8.7991265e-03
7.0314840e+02,8.7941592e-03
7.1952680e+02,8.7892668e-03
7.3628680e+02,8.7844100e-03
7.5343710e+02,8.7796256e-03
7.7098690e+02,8.7749166e-03
7.8894550e+02,8.7702419e-03
8.0732240e+02,8.7656767e-03
8.2612730e+02,8.7611493e-03
8.4537030e+02,8.7566539e-03
8.6506150e+02,8.7522708e-03
8.8521140e+02,8.7479194e-03
