nu,B
5.4042059560e+20,1.7672336338e-06
5.4404757947e+20,1.7610744666e-06
5.4767456333e+20,1.7547347333e-06
5.5130154719e+20,1.7482188538e-06
5.5492853106e+20,1.7415312257e-06
5.5855551492e+20,1.7346762224e-06
5.6218249878e+20,1.7276581914e-06
5.6580948265e+20,1.7204814533e-06
5.6943646651e+20,1.7131502996e-06
5.7306345037e+20,1.7056689922e-06
5.7669043424e+20,1.6980417615e-06
5.8031741810e+20,1.6902728053e-06
5.8394440196e+20,1.6823662874e-06
5.8757138583e+20,1.6743263371e-06
5.9119836969e+20,1.6661570472e-06
5.9482535355e+20,1.6578624736e-06
5.9845233741e+20,1.6494466343e-06
6.0207932128e+20,1.6409135080e-06
6.0570630514e+20,1.6322670337e-06
6.0933328900e+20,1.6235111095e-06
6.1296027287e+20,1.6146495921e-06
6.1658725673e+20,1.6056862960e-06
6.2021424059e+20,1.5966249925e-06
6.2384122446e+20,1.5874694094e-06
6.2746820832e+20,1.5782232303e-06
6.3109519218e+20,1.5688900940e-06
6.3472217605e+20,1.5594735940e-06
6.3834915991e+20,1.5499772778e-06
6.4197614377e+20,1.5404046469e-06
6.4560312764e+20,1.5307591559e-06
6.4923011150e+20,1.5210442125e-06
6.5285709536e+20,1.5112631770e-06
6.5648407922e+20,1.5014193621e-06
6.6011106309e+20,1.4915160323e-06
6.6373804695e+20,1.4815564043e-06
6.6736503081e+20,1.4715436463e-06
6.7099201468e+20,1.4614808777e-06
6.7461899854e+20,1.4513711697e-06
6.7824598240e+20,1.4412175444e-06
6.8187296627e+20,1.4310229751e-06
6.8549995013e+20,1.4207903863e-06
6.8912693399e+20,1.4105226535e-06
6.9275391786e+20,1.4002226034e-06
6.9638090172e+20,1.3898930136e-06
7.0000788558e+20,1.3795366131e-06
7.0363486945e+20,1.3691560820e-06
7.0726185331e+20,1.3587540518e-06
7.1088883717e+20,1.3483331054e-06
7.1451582103e+20,1.3378957775e-06
7.1814280490e+20,1.3274445543e-06
7.2176978876e+20,1.3169818743e-06
7.2539677262e+20,1.3065101278e-06
7.2902375649e+20,1.2960316578e-06
7.3265074035e+20,1.2855487598e-06
7.3627772421e+20,1.2750636822e-06
7.3990470808e+20,1.2645786264e-06
7.4353169194e+20,1.2540957476e-06
7.4715867580e+20,1.2436171544e-06
7.5078565967e+20,1.2331449097e-06
7.5441264353e+20,1.2226810306e-06
7.5803962739e+20,1.2122274892e-06
7.6166661126e+20,1.2017862124e-06
7.6529359512e+20,1.1913590828e-06
7.6892057898e+20,1.1809479387e-06
7.7254756284e+20,1.1705545746e-06
7.7617454671e+20,1.1601807419e-06
7.7980153057e+20,1.1498281486e-06
7.8342851443e+20,1.1394984605e-06
7.8705549830e+20,1.1291933012e-06
7.9068248216e+20,1.1189142526e-06
7.9430946602e+20,1.1086628553e-06
7.9793644989e+20,1.0984406091e-06
8.0156343375e+20,1.0882489735e-06
8.0519041761e+20,1.0780893681e-06
8.0881740148e+20,1.0679631731e-06
8.1244438534e+20,1.0578717298e-06
8.1607136920e+20,1.0478163409e-06
8.1969835307e+20,1.0377982711e-06
8.2332533693e+20,1.0278187477e-06
8.2695232079e+20,1.0178789610e-06
8.3057930465e+20,1.0079800646e-06
8.3420628852e+20,9.9812317611e-07
8.3783327238e+20,9.8830937770e-07
8.4146025624e+20,9.7853971638e-07
8.4508724011e+20,9.6881520462e-07
8.4871422397e+20,9.5913682086e-07
8.5234120783e+20,9.4950550997e-07
8.5596819170e+20,9.3992218376e-07
8.5959517556e+20,9.3038772150e-07
8.6322215942e+20,9.2090297040e-07
8.6684914329e+20,9.1146874614e-07
8.7047612715e+20,9.0208583333e-07
8.7410311101e+20,8.9275498604e-07
8.7773009488e+20,8.8347692832e-07
8.8135707874e+20,8.7425235464e-07
8.8498406260e+20,8.6508193044e-07
8.8861104646e+20,8.5596629260e-07
8.9223803033e+20,8.4690604994e-07
8.9586501419e+20,8.3790178373e-07
8.9949199805e+20,8.2895404813e-07
9.0311898192e+20,8.2006337075e-07
9.0674596578e+20,8.1123025308e-07
9.1037294964e+20,8.0245517098e-07
9.1399993351e+20,7.9373857520e-07
9.1762691737e+20,7.8508089179e-07
9.2125390123e+20,7.7648252264e-07
9.2488088510e+20,7.6794384592e-07
9.2850786896e+20,7.5946521652e-07
9.3213485282e+20,7.5104696658e-07
9.3576183668e+20,7.4268940589e-07
9.3938882055e+20,7.3439282237e-07
9.4301580441e+20,7.2615748254e-07
9.4664278827e+20,7.1798363191e-07
9.5026977214e+20,7.0987149551e-07
9.5389675600e+20,7.0182127825e-07
9.5752373986e+20,6.9383316541e-07
9.6115072373e+20,6.8590732304e-07
9.6477770759e+20,6.7804389841e-07
9.6840469145e+20,6.7024302039e-07
9.7203167532e+20,6.6250479995e-07
9.7565865918e+20,6.5482933047e-07
9.7928564304e+20,6.4721668825e-07
9.8291262691e+20,6.3966693284e-07
9.8653961077e+20,6.3218010745e-07
9.9016659463e+20,6.2475623941e-07
9.9379357849e+20,6.1739534046e-07
9.9742056236e+20,6.1009740721e-07
1.0010475462e+21,6.0286242149e-07
1.0046745301e+21,5.9569035074e-07
1.0083015139e+21,5.8858114836e-07
1.0119284978e+21,5.8153475408e-07
1.0155554817e+21,5.7455109436e-07
1.0191824655e+21,5.6763008266e-07
1.0228094494e+21,5.6077161989e-07
1.0264364333e+21,5.5397559469e-07
1.0300634171e+21,5.4724188377e-07
1.0336904010e+21,5.4057035230e-07
1.0373173849e+21,5.3396085418e-07
1.0409443687e+21,5.2741323239e-07
1.0445713526e+21,5.2092731932e-07
1.0481983364e+21,5.1450293706e-07
1.0518253203e+21,5.0813989775e-07
1.0554523042e+21,5.0183800383e-07
1.0590792880e+21,4.9559704840e-07
1.0627062719e+21,4.8941681548e-07
1.0663332558e+21,4.8329708029e-07
1.0699602396e+21,4.7723760957e-07
1.0735872235e+21,4.7123816184e-07
1.0772142073e+21,4.6529848769e-07
1.0808411912e+21,4.5941833003e-07
1.0844681751e+21,4.5359742438e-07
1.0880951589e+21,4.4783549910e-07
1.0917221428e+21,4.4213227569e-07
1.0953491267e+21,4.3648746901e-07
1.0989761105e+21,4.3090078754e-07
1.1026030944e+21,4.2537193362e-07
1.1062300783e+21,4.1990060369e-07
1.1098570621e+21,4.1448648852e-07
1.1134840460e+21,4.0912927346e-07
1.1171110298e+21,4.0382863861e-07
1.1207380137e+21,3.9858425913e-07
1.1243649976e+21,3.9339580537e-07
1.1279919814e+21,3.8826294312e-07
1.1316189653e+21,3.8318533382e-07
1.1352459492e+21,3.7816263477e-07
1.1388729330e+21,3.7319449931e-07
1.1424999169e+21,3.6828057700e-07
1.1461269007e+21,3.6342051387e-07
1.1497538846e+21,3.5861395255e-07
1.1533808685e+21,3.5386053247e-07
1.1570078523e+21,3.4915989007e-07
1.1606348362e+21,3.4451165890e-07
1.1642618201e+21,3.3991546988e-07
1.1678888039e+21,3.3537095142e-07
1.1715157878e+21,3.3087772956e-07
1.1751427717e+21,3.2643542819e-07
1.1787697555e+21,3.2204366916e-07
1.1823967394e+21,3.1770207246e-07
1.1860237232e+21,3.1341025634e-07
1.1896507071e+21,3.0916783748e-07
1.1932776910e+21,3.0497443112e-07
1.1969046748e+21,3.0082965121e-07
1.2005316587e+21,2.9673311054e-07
1.2041586426e+21,2.9268442084e-07
1.2077856264e+21,2.8868319297e-07
1.2114126103e+21,2.8472903699e-07
1.2150395941e+21,2.8082156232e-07
1.2186665780e+21,2.7696037783e-07
1.2222935619e+21,2.7314509198e-07
1.2259205457e+21,2.6937531291e-07
1.2295475296e+21,2.6565064856e-07
1.2331745135e+21,2.6197070679e-07
1.2368014973e+21,2.5833509546e-07
1.2404284812e+21,2.5474342255e-07
1.2440554651e+21,2.5119529623e-07
1.2476824489e+21,2.4769032499e-07
1.2513094328e+21,2.4422811774e-07
1.2549364166e+21,2.4080828383e-07
1.2585634005e+21,2.3743043322e-07
1.2621903844e+21,2.3409417653e-07
1.2658173682e+21,2.3079912509e-07
1.2694443521e+21,2.2754489109e-07
1.2730713360e+21,2.2433108759e-07
1.2766983198e+21,2.2115732865e-07
1.2803253037e+21,2.1802322935e-07
1.2839522875e+21,2.1492840590e-07
1.2875792714e+21,2.1187247569e-07
1.2912062553e+21,2.0885505737e-07
1.2948332391e+21,2.0587577089e-07
1.2984602230e+21,2.0293423758e-07
1.3020872069e+21,2.0003008021e-07
1.3057141907e+21,1.9716292302e-07
1.3093411746e+21,1.9433239182e-07
1.3129681584e+21,1.9153811401e-07
1.3165951423e+21,1.8877971864e-07
1.3202221262e+21,1.8605683646e-07
1.3238491100e+21,1.8336909997e-07
1.3274760939e+21,1.8071614346e-07
1.3311030778e+21,1.7809760305e-07
1.3347300616e+21,1.7551311675e-07
1.3383570455e+21,1.7296232450e-07
1.3419840294e+21,1.7044486816e-07
1.3456110132e+21,1.6796039163e-07
1.3492379971e+21,1.6550854080e-07
1.3528649809e+21,1.6308896366e-07
1.3564919648e+21,1.6070131027e-07
1.3601189487e+21,1.5834523283e-07
1.3637459325e+21,1.5602038569e-07
1.3673729164e+21,1.5372642539e-07
1.3709999003e+21,1.5146301069e-07
1.3746268841e+21,1.4922980257e-07
1.3782538680e+21,1.4702646428e-07
1.3818808518e+21,1.4485266134e-07
1.3855078357e+21,1.4270806160e-07
1.3891348196e+21,1.4059233520e-07
1.3927618034e+21,1.3850515466e-07
1.3963887873e+21,1.3644619484e-07
1.4000157712e+21,1.3441513297e-07
1.4036427550e+21,1.3241164868e-07
1.4072697389e+21,1.3043542401e-07
1.4108967228e+21,1.2848614343e-07
1.4145237066e+21,1.2656349382e-07
1.4181506905e+21,1.2466716450e-07
1.4217776743e+21,1.2279684727e-07
1.4254046582e+21,1.2095223638e-07
1.4290316421e+21,1.1913302853e-07
1.4326586259e+21,1.1733892293e-07
1.4362856098e+21,1.1556962125e-07
1.4399125937e+21,1.1382482767e-07
1.4435395775e+21,1.1210424883e-07
1.4471665614e+21,1.1040759391e-07
1.4507935452e+21,1.0873457455e-07
1.4544205291e+21,1.0708490493e-07
1.4580475130e+21,1.0545830171e-07
1.4616744968e+21,1.0385448407e-07
1.4653014807e+21,1.0227317368e-07
1.4689284646e+21,1.0071409473e-07
1.4725554484e+21,9.9176973896e-08
1.4761824323e+21,9.7661540377e-08
1.4798094162e+21,9.6167525855e-08
1.4834364000e+21,9.4694664514e-08
1.4870633839e+21,9.3242693028e-08
1.4906903677e+21,9.1811350559e-08
1.4943173516e+21,9.0400378753e-08
1.4979443355e+21,8.9009521731e-08
1.5015713193e+21,8.7638526087e-08
1.5051983032e+21,8.6287140879e-08
1.5088252871e+21,8.4955117622e-08
1.5124522709e+21,8.3642210283e-08
1.5160792548e+21,8.2348175270e-08
1.5197062386e+21,8.1072771427e-08
1.5233332225e+21,7.9815760021e-08
1.5269602064e+21,7.8576904737e-08
1.5305871902e+21,7.7355971667e-08
1.5342141741e+21,7.6152729298e-08
1.5378411580e+21,7.4966948504e-08
1.5414681418e+21,7.3798402537e-08
1.5450951257e+21,7.2646867012e-08
1.5487221096e+21,7.1512119896e-08
1.5523490934e+21,7.0393941502e-08
1.5559760773e+21,6.9292114470e-08
1.5596030611e+21,6.8206423760e-08
1.5632300450e+21,6.7136656634e-08
1.5668570289e+21,6.6082602651e-08
1.5704840127e+21,6.5044053646e-08
1.5741109966e+21,6.4020803724e-08
1.5777379805e+21,6.3012649240e-08
1.5813649643e+21,6.2019388790e-08
1.5849919482e+21,6.1040823194e-08
1.5886189320e+21,6.0076755487e-08
1.5922459159e+21,5.9126990896e-08
1.5958728998e+21,5.8191336836e-08
1.5994998836e+21,5.7269602887e-08
1.6031268675e+21,5.6361600782e-08
1.6067538514e+21,5.5467144395e-08
1.6103808352e+21,5.4586049722e-08
1.6140078191e+21,5.3718134868e-08
1.6176348030e+21,5.2863220029e-08
1.6212617868e+21,5.2021127481e-08
1.6248887707e+21,5.1191681561e-08
1.6285157545e+21,5.0374708654e-08
1.6321427384e+21,4.9570037172e-08
1.6357697223e+21,4.8777497546e-08
1.6393967061e+21,4.7996922204e-08
1.6430236900e+21,4.7228145558e-08
1.6466506739e+21,4.6471003985e-08
1.6502776577e+21,4.5725335817e-08
1.6539046416e+21,4.4990981317e-08
1.6575316254e+21,4.4267782669e-08
1.6611586093e+21,4.3555583958e-08
1.6647855932e+21,4.2854231159e-08
1.6684125770e+21,4.2163572111e-08
1.6720395609e+21,4.1483456513e-08
1.6756665448e+21,4.0813735897e-08
1.6792935286e+21,4.0154263619e-08
1.6829205125e+21,3.9504894837e-08
1.6865474964e+21,3.8865486502e-08
1.6901744802e+21,3.8235897332e-08
1.6938014641e+21,3.7615987805e-08
1.6974284479e+21,3.7005620137e-08
1.7010554318e+21,3.6404658267e-08
1.7046824157e+21,3.5812967842e-08
1.7083093995e+21,3.5230416200e-08
1.7119363834e+21,3.4656872352e-08
1.7155633673e+21,3.4092206969e-08
1.7191903511e+21,3.3536292366e-08
1.7228173350e+21,3.2989002480e-08
1.7264443188e+21,3.2450212861e-08
1.7300713027e+21,3.1919800654e-08
1.7336982866e+21,3.1397644581e-08
1.7373252704e+21,3.0883624927e-08
1.7409522543e+21,3.0377623521e-08
1.7445792382e+21,2.9879523727e-08
1.7482062220e+21,2.9389210422e-08
1.7518332059e+21,2.8906569981e-08
1.7554601898e+21,2.8431490266e-08
1.7590871736e+21,2.7963860603e-08
1.7627141575e+21,2.7503571776e-08
1.7663411413e+21,2.7050516001e-08
1.7699681252e+21,2.6604586921e-08
1.7735951091e+21,2.6165679583e-08
1.7772220929e+21,2.5733690427e-08
1.7808490768e+21,2.5308517268e-08
1.7844760607e+21,2.4890059286e-08
1.7881030445e+21,2.4478217004e-08
1.7917300284e+21,2.4072892279e-08
1.7953570122e+21,2.3673988287e-08
1.7989839961e+21,2.3281409503e-08
1.8026109800e+21,2.2895061693e-08
1.8062379638e+21,2.2514851896e-08
1.8098649477e+21,2.2140688409e-08
1.8134919316e+21,2.1772480775e-08
1.8171189154e+21,2.1410139770e-08
1.8207458993e+21,2.1053577383e-08
1.8243728831e+21,2.0702706809e-08
1.8279998670e+21,2.0357442431e-08
1.8316268509e+21,2.0017699807e-08
1.8352538347e+21,1.9683395657e-08
1.8388808186e+21,1.9354447848e-08
1.8425078025e+21,1.9030775384e-08
1.8461347863e+21,1.8712298388e-08
1.8497617702e+21,1.8398938091e-08
1.8533887541e+21,1.8090616821e-08
1.8570157379e+21,1.7787257986e-08
1.8606427218e+21,1.7488786063e-08
1.8642697056e+21,1.7195126586e-08
1.8678966895e+21,1.6906206130e-08
1.8715236734e+21,1.6621952304e-08
1.8751506572e+21,1.6342293734e-08
1.8787776411e+21,1.6067160049e-08
1.8824046250e+21,1.5796481876e-08
1.8860316088e+21,1.5530190820e-08
1.8896585927e+21,1.5268219456e-08
1.8932855765e+21,1.5010501318e-08
1.8969125604e+21,1.4756970883e-08
1.9005395443e+21,1.4507563562e-08
1.9041665281e+21,1.4262215690e-08
1.9077935120e+21,1.4020864510e-08
1.9114204959e+21,1.3783448166e-08
1.9150474797e+21,1.3549905688e-08
1.9186744636e+21,1.3320176982e-08
1.9223014475e+21,1.3094202823e-08
1.9259284313e+21,1.2871924835e-08
1.9295554152e+21,1.2653285491e-08
1.9331823990e+21,1.2438228092e-08
1.9368093829e+21,1.2226696763e-08
1.9404363668e+21,1.2018636441e-08
1.9440633506e+21,1.1813992863e-08
1.9476903345e+21,1.1612712557e-08
1.9513173184e+21,1.1414742830e-08
1.9549443022e+21,1.1220031761e-08
1.9585712861e+21,1.1028528189e-08
1.9621982699e+21,1.0840181701e-08
1.9658252538e+21,1.0654942626e-08
1.9694522377e+21,1.0472762023e-08
1.9730792215e+21,1.0293591674e-08
1.9767062054e+21,1.0117384068e-08
1.9803331893e+21,9.9440924004e-09
1.9839601731e+21,9.7736705566e-09
1.9875871570e+21,9.6060731061e-09
1.9912141409e+21,9.4412552928e-09
1.9948411247e+21,9.2791730257e-09
1.9984681086e+21,9.1197828700e-09
2.0020950924e+21,8.9630420386e-09
2.0057220763e+21,8.8089083829e-09
2.0093490602e+21,8.6573403844e-09
2.0129760440e+21,8.5082971464e-09
2.0166030279e+21,8.3617383849e-09
2.0202300118e+21,8.2176244210e-09
2.0238569956e+21,8.0759161721e-09
2.0274839795e+21,7.9365751441e-09
2.0311109633e+21,7.7995634229e-09
2.0347379472e+21,7.6648436671e-09
2.0383649311e+21,7.5323790993e-09
2.0419919149e+21,7.4021334989e-09
2.0456188988e+21,7.2740711944e-09
2.0492458827e+21,7.1481570553e-09
2.0528728665e+21,7.0243564852e-09
2.0564998504e+21,6.9026354138e-09
2.0601268343e+21,6.7829602901e-09
2.0637538181e+21,6.6652980747e-09
2.0673808020e+21,6.5496162328e-09
2.0710077858e+21,6.4358827273e-09
2.0746347697e+21,6.3240660114e-09
2.0782617536e+21,6.2141350221e-09
2.0818887374e+21,6.1060591732e-09
2.0855157213e+21,5.9998083484e-09
2.0891427052e+21,5.8953528951e-09
2.0927696890e+21,5.7926636171e-09
2.0963966729e+21,5.6917117689e-09
2.1000236567e+21,5.5924690487e-09
2.1036506406e+21,5.4949075923e-09
2.1072776245e+21,5.3989999669e-09
2.1109046083e+21,5.3047191648e-09
2.1145315922e+21,5.2120385971e-09
2.1181585761e+21,5.1209320882e-09
2.1217855599e+21,5.0313738695e-09
2.1254125438e+21,4.9433385735e-09
2.1290395277e+21,4.8568012281e-09
2.1326665115e+21,4.7717372509e-09
2.1362934954e+21,4.6881224434e-09
2.1399204792e+21,4.6059329857e-09
2.1435474631e+21,4.5251454307e-09
2.1471744470e+21,4.4457366987e-09
2.1508014308e+21,4.3676840724e-09
2.1544284147e+21,4.2909651910e-09
2.1580553986e+21,4.2155580456e-09
2.1616823824e+21,4.1414409734e-09
2.1653093663e+21,4.0685926532e-09
2.1689363501e+21,3.9969921001e-09
2.1725633340e+21,3.9266186605e-09
2.1761903179e+21,3.8574520071e-09
2.1798173017e+21,3.7894721346e-09
2.1834442856e+21,3.7226593543e-09
2.1870712695e+21,3.6569942898e-09
2.1906982533e+21,3.5924578723e-09
2.1943252372e+21,3.5290313357e-09
2.1979522211e+21,3.4666962126e-09
2.2015792049e+21,3.4054343295e-09
2.2052061888e+21,3.3452278025e-09
2.2088331726e+21,3.2860590331e-09
2.2124601565e+21,3.2279107036e-09
2.2160871404e+21,3.1707657731e-09
2.2197141242e+21,3.1146074735e-09
2.2233411081e+21,3.0594193050e-09
2.2269680920e+21,3.0051850324e-09
2.2305950758e+21,2.9518886808e-09
2.2342220597e+21,2.8995145322e-09
2.2378490435e+21,2.8480471208e-09
2.2414760274e+21,2.7974712299e-09
2.2451030113e+21,2.7477718877e-09
2.2487299951e+21,2.6989343641e-09
2.2523569790e+21,2.6509441661e-09
2.2559839629e+21,2.6037870350e-09
2.2596109467e+21,2.5574489428e-09
2.2632379306e+21,2.5119160879e-09
2.2668649145e+21,2.4671748928e-09
2.2704918983e+21,2.4232119994e-09
2.2741188822e+21,2.3800142668e-09
2.2777458660e+21,2.3375687673e-09
2.2813728499e+21,2.2958627830e-09
2.2849998338e+21,2.2548838032e-09
2.2886268176e+21,2.2146195206e-09
2.2922538015e+21,2.1750578286e-09
2.2958807854e+21,2.1361868179e-09
2.2995077692e+21,2.0979947735e-09
2.3031347531e+21,2.0604701718e-09
2.3067617369e+21,2.0236016776e-09
2.3103887208e+21,1.9873781411e-09
2.3140157047e+21,1.9517885952e-09
2.3176426885e+21,1.9168222523e-09
2.3212696724e+21,1.8824685020e-09
2.3248966563e+21,1.8487169078e-09
2.3285236401e+21,1.8155572049e-09
2.3321506240e+21,1.7829792971e-09
2.3357776078e+21,1.7509732544e-09
2.3394045917e+21,1.7195293103e-09
2.3430315756e+21,1.6886378593e-09
2.3466585594e+21,1.6582894544e-09
2.3502855433e+21,1.6284748043e-09
2.3539125272e+21,1.5991847715e-09
2.3575395110e+21,1.5704103694e-09
2.3611664949e+21,1.5421427601e-09
2.3647934788e+21,1.5143732520e-09
2.3684204626e+21,1.4870932977e-09
2.3720474465e+21,1.4602944915e-09
2.3756744303e+21,1.4339685671e-09
2.3793014142e+21,1.4081073955e-09
2.3829283981e+21,1.3827029829e-09
2.3865553819e+21,1.3577474686e-09
2.3901823658e+21,1.3332331225e-09
2.3938093497e+21,1.3091523433e-09
2.3974363335e+21,1.2854976567e-09
2.4010633174e+21,1.2622617127e-09
2.4046903012e+21,1.2394372844e-09
2.4083172851e+21,1.2170172654e-09
2.4119442690e+21,1.1949946682e-09
2.4155712528e+21,1.1733626222e-09
2.4191982367e+21,1.1521143718e-09
2.4228252206e+21,1.1312432747e-09
2.4264522044e+21,1.1107427999e-09
2.4300791883e+21,1.0906065260e-09
2.4337061722e+21,1.0708281394e-09
2.4373331560e+21,1.0514014327e-09
2.4409601399e+21,1.0323203027e-09
2.4445871237e+21,1.0135787491e-09
2.4482141076e+21,9.9517087234e-10
2.4518410915e+21,9.7709087259e-10
2.4554680753e+21,9.5933304762e-10
2.4590950592e+21,9.4189179145e-10
2.4627220431e+21,9.2476159276e-10
2.4663490269e+21,9.0793703333e-10
2.4699760108e+21,8.9141278655e-10
2.4736029946e+21,8.7518361591e-10
2.4772299785e+21,8.5924437357e-10
2.4808569624e+21,8.4358999888e-10
2.4844839462e+21,8.2821551696e-10
2.4881109301e+21,8.1311603734e-10
2.4917379140e+21,7.9828675253e-10
2.4953648978e+21,7.8372293671e-10
2.4989918817e+21,7.6941994437e-10
2.5026188656e+21,7.5537320898e-10
2.5062458494e+21,7.4157824174e-10
2.5098728333e+21,7.2803063027e-10
2.5134998171e+21,7.1472603738e-10
2.5171268010e+21,7.0166019980e-10
2.5207537849e+21,6.8882892700e-10
2.5243807687e+21,6.7622810000e-10
2.5280077526e+21,6.6385367015e-10
2.5316347365e+21,6.5170165799e-10
